gene_id	TCGA-BH-A0H7-01A-13R-A056-07	gene_id	TCGA-BH-A0H7-11A-13R-A089-07
NDUFB4	3707.8135	NDUFB4	2781.9026
NDUFB5	1481.9435	NDUFB5	1300.0773
NDUFB6	602.7577	NDUFB6	586.2336
NDUFB7	966.1852	NDUFB7	1322.5058
NDUFB8	1261.9829	NDUFB8	1292.7765
NDUFB9	6380.1707	NDUFB9	4050.2707
NDUFC1	756.0735	NDUFC1	855.7618
NDUFC2	1794.4846	NDUFC2	2059.9381
NDUFS1	2215.6927	NDUFS1	1664.3465
NDUFS2	2993.434	NDUFS2	2180.9745
NDUFS3	1592.2948	NDUFS3	1544.9961
NDUFS4	807.2882	NDUFS4	787.703
NDUFS5	1600.1313	NDUFS5	2080.4331
NDUFS6	1160.5384	NDUFS6	881.6705
NDUFS7	580.5811	NDUFS7	667.0572
NDUFS8	1463.5588	NDUFS8	1144.6249
NDUFV1	1698.2928	NDUFV1	2518.9482
NDUFV2	2301.7072	NDUFV2	1882.0572
NDUFV3	447.8004	NDUFV3	699.9227
NEAT1	1280.696	NEAT1	4264.5012
NEBL	2957.6494	NEBL	2650.0387
removed	removed	NEB	13.9211
NECAB1	14.7735	NECAB1	88.5538
NECAB2	6.8943	NECAB2	16.2413
NECAB3	1069.9278	NECAB3	667.0534
NECAP1	1072.5542	NECAP1	719.6442
NECAP2	1359.1596	NECAP2	1506.5739
NEDD1	602.1011	NEDD1	446.249
NEDD4L	1357.1898	NEDD4L	2148.4919
NEDD4	380.499	NEDD4	398.6852
NEDD8	2146.0932	NEDD8	1785.3828
NEDD9	2078.4636	NEDD9	3286.5429
NEFH	182.5345	NEFH	38.6698
NEFL	16.7433	NEFL	9.2807
NEFM	33.5522	NEFM	23.3604
NEGR1	281.0243	NEGR1	285.7695
NEIL1	20.6829	NEIL1	131.0905
NEIL2	128.6934	NEIL2	442.7688
NEIL3	58.109	NEIL3	13.5344
NEK10	225.5417	NEK10	222.7378
NEK11	220.2889	NEK11	297.3705
NEK1	304.3336	NEK1	361.949
NEK2	447.8004	NEK2	127.9969
NEK3	165.7912	NEK3	199.1493
NEK4	286.6054	NEK4	372.7765
NEK5	12.4754	NEK5	5.8005
NEK6	973.736	NEK6	451.6628
NEK7	1242.285	NEK7	916.0866
NEK8	184.176	NEK8	146.5584
NEK9	2151.6743	NEK9	2286.1562
NELF	544.6487	NELF	663.1864
NELL1	14.7735	NELL1	11.9876
NELL2	57.7807	NELL2	208.0433
NENF	1911.0309	NENF	1621.0363
NEO1	1247.2095	NEO1	2328.693
NES	790.8733	NES	5447.4091
NET1	2770.1904	NET1	2775.3287
NETO1	124.0972	removed	removed
NETO2	442.8759	NETO2	215.0039
NEU1	3809.258	NEU1	2546.017
NEU3	99.4747	NEU3	103.2483
NEURL1B	1615.5614	NEURL1B	1359.6288
NEURL2	31.3887	NEURL2	37.5522
NEURL3	5.2528	NEURL3	99.3813
NEURL4	290.6894	NEURL4	363.3991
NEURL	564.3467	NEURL	409.8995
removed	removed	NEUROG2	31.3225
NEXN	168.4176	NEXN	433.488
NF1	1884.7669	NF1	1586.2336
NF2	698.9494	NF2	883.9907
NFAM1	82.7315	NFAM1	61.4849
NFASC	67.0322	NFASC	600.0773
NFAT5	854.5634	NFAT5	1246.3264
NFATC1	312.2127	NFATC1	422.6605
NFATC2IP	533.8148	NFATC2IP	745.1663
NFATC2	63.0335	NFATC2	59.5514
NFATC3	774.4583	NFATC3	836.0402
NFATC4	766.9074	NFATC4	570.379
NFE2L1	9858.8313	NFE2L1	8985.6922
NFE2L2	2997.3736	NFE2L2	3109.0487
NFE2L3	246.2246	NFE2L3	206.4965
NFE2	7.8792	NFE2	12.761
NFIA	869.3368	NFIA	1800.8507
NFIB	928.759	NFIB	6020.8817
NFIC	880.499	NFIC	910.6729
NFIL3	390.348	NFIL3	551.4308
NFIX	640.5121	NFIX	4359.6288
NFKB1	1007.2226	NFKB1	1336.4269
NFKB2	412.6724	NFKB2	577.7262
NFKBIA	1230.4662	NFKBIA	4294.6636
NFKBIB	323.0466	NFKBIB	327.1462
NFKBID	6.8943	NFKBID	16.628
NFKBIE	280.696	NFKBIE	310.5182
NFKBIL1	426.1326	NFKBIL1	683.2947
NFKBIL2	664.4747	NFKBIL2	348.4029
NFKBIZ	203.5456	NFKBIZ	280.3558
NFRKB	371.6349	NFRKB	745.9397
NFS1	889.0348	NFS1	679.4277
NFU1	833.5522	NFU1	813.9985
NFX1	719.304	NFX1	1378.577
NFXL1	127.9678	NFXL1	205.8237
NFYA	1114.9048	NFYA	1110.9822
NFYB	614.9048	NFYB	682.908
NFYC	935.5548	NFYC	1314.273
NGDN	427.4458	NGDN	627.2235
NGEF	11.8188	NGEF	184.4548
NGFRAP1	1480.302	NGFRAP1	1427.3009
NGFR	102.7577	NGFR	2143.8515
NGLY1	390.0197	NGLY1	639.2111
NGRN	1991.7006	NGRN	3077.9814
NHEDC1	16.4183	removed	removed
NHEDC2	97.8332	NHEDC2	119.4896
NHEJ1	136.9009	NHEJ1	305.1044
removed	removed	NHLH1	5.4138
NHLRC1	205.1871	NHLRC1	175.174
NHLRC2	132.633	NHLRC2	119.8763
NHLRC3	505.2528	NHLRC3	470.611
NHLRC4	13.7886	NHLRC4	95.1276
NHP2L1	1926.4609	NHP2L1	2470.611
NHP2	2042.6789	NHP2	1660.0928
NHSL1	188.4439	NHSL1	239.3658
NHSL2	44.3204	NHSL2	50.6574
NHS	469.7965	NHS	264.5012
NICN1	307.0486	NICN1	338.488
NID1	4567.2784	NID1	1973.0433
NID2	2052.5279	NID2	298.1439
NIF3L1	806.6316	NIF3L1	690.2552
NINJ1	2783.6507	NINJ1	2361.5623
NINJ2	159.8982	NINJ2	80.0464
NINL	255.0886	NINL	343.0008
NIN	787.9186	NIN	729.6984
NIP7	968.8116	NIP7	737.4323
NIPA1	336.5069	NIPA1	287.3163
NIPA2	982.2718	NIPA2	801.2374
NIPAL1	10.1773	NIPAL1	36.7363
NIPAL2	306.6316	NIPAL2	419.1802
NIPAL3	880.1707	NIPAL3	1527.0688
NIPAL4	17.3999	NIPAL4	8.5073
NIPBL	1390.348	NIPBL	2068.8322
NIPSNAP1	1419.8949	NIPSNAP1	1803.9443
NIPSNAP3A	695.6664	NIPSNAP3A	479.8917
NIPSNAP3B	12.8102	NIPSNAP3B	48.7896
NISCH	1382.7971	NISCH	2120.263
NIT1	594.5863	NIT1	635.2127
NIT2	1316.8089	NIT2	907.5793
NKAIN1	2420.2232	NKAIN1	419.5669
NKAIN2	6.8943	NKAIN2	7.3473
NKAIN4	26.9206	removed	removed
NKAPL	6.2377	NKAPL	26.6821
NKAP	304.0053	NKAP	350.7347
NKD1	71.8976	NKD1	8.1206
NKD2	223.5719	NKD2	63.4184
NKG7	73.8674	NKG7	68.4455
NKIRAS1	187.7873	NKIRAS1	243.6195
NKIRAS2	1238.3454	NKIRAS2	998.8399
NKPD1	5.5811	NKPD1	82.3666
NKRF	326.9862	NKRF	280.7425
NKTR	375.2462	NKTR	991.106
removed	removed	NKX2-8	5.0271
NKX3-1	69.9278	NKX3-1	414.9265
NKX3-2	44.977	removed	removed
NKX6-1	40.3808	NKX6-1	7.3473
NLE1	336.1786	NLE1	546.4037
removed	removed	NLGN1	13.1477
NLGN2	463.5588	NLGN2	498.0665
NLGN3	13.132	NLGN3	51.8175
NLGN4X	248.851	NLGN4X	339.9072
NLK	347.6691	NLK	329.8531
NLN	676.6251	NLN	383.2173
NLRC3	59.7505	NLRC3	76.1794
NLRC4	19.3697	NLRC4	20.495
NLRC5	400.8536	NLRC5	284.6094
NLRP12	9.849	NLRP12	5.8005
NLRP1	123.7689	NLRP1	268.3681
NLRP2	299.4091	NLRP2	594.3542
NLRP3	33.8148	NLRP3	43.6968
removed	removed	NLRP5	13.5344
NLRP6	9.5207	removed	removed
removed	removed	NLRP7	13.1477
NLRX1	253.4471	NLRX1	469.4509
NMB	44.6487	NMB	187.1616
NMD3	1367.0387	NMD3	1061.8716
NME1-NME2	177.9317	NME1-NME2	94.3697
NME1	1846.1917	NME1	1011.3689
NME2P1	55.8109	NME2P1	102.4749
NME2	6522.8234	NME2	7119.7061
NME3	734.4058	NME3	568.8322
NME4	588.6408	NME4	1172.0804
NME5	5.2528	NME5	74.6326
NME6	440.2495	NME6	304.7177
NME7	251.2443	NME7	195.6419
NMI	389.3631	NMI	395.5916
NMNAT1	127.3802	NMNAT1	220.4176
NMNAT2	18.3848	NMNAT2	67.6721
NMNAT3	19.3697	NMNAT3	268.7548
NMRAL1	886.7367	NMRAL1	941.222
NMT1	3240.3152	NMT1	3388.6311
NMT2	155.6139	NMT2	471.7711
removed	removed	NMUR1	7.3473
removed	removed	NNAT	67.2854
NNMT	2471.438	NNMT	2290.0232
NNT	1153.9724	NNT	861.1756
NOB1	1000.9849	NOB1	1760.2475
NOC2L	1196.8582	NOC2L	1360.1276
NOC3L	303.0204	NOC3L	382.4439
NOC4L	617.8595	NOC4L	414.1531
NOD1	182.5345	NOD1	426.1408
NOD2	84.3729	NOD2	84.6868
removed	removed	NODAL	17.4014
NOL10	535.7846	NOL10	700.3094
NOL11	833.2239	NOL11	986.8523
NOL12	306.8352	NOL12	280.7425
NOL3	1217.6625	NOL3	670.5336
NOL6	1209.7833	NOL6	1266.8213
NOL7	653.6441	NOL7	783.836
NOL8	442.8759	NOL8	735.8855
NOL9	176.9534	NOL9	143.8515
NOLC1	1940.5778	NOLC1	2629.5437
NOM1	208.4701	NOM1	315.9319
NOMO1	4708.4701	NOMO1	3724.2846
NOMO2	2543.0072	NOMO2	2795.0503
NOMO3	2445.8306	NOMO3	1106.3418
NONO	7671.044	NONO	8346.0944
NOP10	859.8162	NOP10	788.0897
NOP14	798.8641	NOP14	1096.8987
NOP16	346.0276	NOP16	267.208
NOP2	588.9691	NOP2	641.1446
NOP56	2397.2423	NOP56	2037.123
NOP58	1838.1484	NOP58	1629.157
NOS1AP	199.9343	NOS1AP	152.3589
removed	removed	NOS2	6.6473
NOS3	123.0663	NOS3	154.5824
NOSIP	987.1963	NOSIP	818.6388
NOSTRIN	151.346	NOSTRIN	657.7726
NOTCH1	644.4517	NOTCH1	887.0843
NOTCH2NL	732.6953	NOTCH2NL	697.908
NOTCH2	5967.8267	NOTCH2	4692.5754
NOTCH3	3685.4892	NOTCH3	2902.1655
NOTCH4	335.522	NOTCH4	526.6821
NOTUM	5.5811	removed	removed
NOVA1	79.4485	NOVA1	246.3264
NOVA2	22.3244	NOVA2	24.7486
NOV	72.2259	NOV	375.8701
NOX4	269.8621	NOX4	63.8051
NOXA1	118.8444	NOXA1	97.4478
NOXO1	8.8641	NOXO1	11.9876
NPAS1	9.5207	NPAS1	12.3743
NPAS2	253.4471	NPAS2	395.5916
NPAS3	66.6448	NPAS3	123.3565
removed	removed	NPAS4	6.5739
NPAT	327.9711	NPAT	341.0673
NPC1L1	45.9619	NPC1L1	39.0565
NPC1	891.4609	NPC1	1026.8329
NPC2	6064.3467	NPC2	4252.1268
NPDC1	1349.6389	NPDC1	1557.2312
NPEPL1	1118.8444	NPEPL1	845.7077
NPEPPS	2260.3414	NPEPPS	2072.3125
NPFFR2	5.9094	NPFFR2	5.4138
removed	removed	NPFF	6.9606
NPHP1	108.6671	NPHP1	128.3836
NPHP3	160.5384	NPHP3	392.8848
NPHP4	220.6172	NPHP4	204.1763
NPIPL3	268.2305	NPIPL3	569.6481
NPIP	204.1924	NPIP	512.7688
NPLOC4	2883.1254	NPLOC4	2123.7432
NPL	212.0814	NPL	78.1129
NPM1	11543.3355	NPM1	13681.3612
removed	removed	NPM2	57.2312
NPM3	339.4616	NPM3	402.5522
NPNT	4223.9002	NPNT	2160.0928
removed	removed	NPPA	8.1206
NPR1	102.7577	NPR1	629.9304
NPR2	182.2062	NPR2	284.6094
removed	removed	NPR3	9.6674
NPRL2	255.7058	NPRL2	334.0642
NPRL3	834.5371	NPRL3	908.7394
NPTN	2713.0663	NPTN	2729.6984
NPTX1	21.6678	NPTX1	57.6179
NPTX2	247.8661	NPTX2	52.5909
NPTXR	898.2272	NPTXR	717.7108
removed	removed	NPW	7.734
NPY1R	1838.805	NPY1R	1033.256
NPY2R	5.9094	NPY2R	487.6257
removed	removed	NPY5R	27.4555
NQO1	342.7446	NQO1	1994.9729
NQO2	713.3946	NQO2	745.9397
NR0B1	11.1622	NR0B1	7.734
removed	removed	NR0B2	8.5073
NR1D1	653.6047	NR1D1	902.1462
NR1D2	853.2502	NR1D2	1750.9667
NR1H2	1109.9803	NR1H2	1242.8461
NR1H3	314.8391	NR1H3	647.3318
removed	removed	NR1I2	5.0271
NR1I3	7.1044	removed	removed
NR2C1	292.5148	NR2C1	376.6435
NR2C2AP	312.3112	NR2C2AP	417.734
NR2C2	618.9921	NR2C2	837.8732
removed	removed	NR2E3	10.4408
NR2F1	210.1116	NR2F1	538.2831
NR2F2	3368.6802	NR2F2	2907.1926
NR2F6	938.9363	NR2F6	889.0178
NR3C1	1356.8615	NR3C1	2090.1005
NR3C2	318.7787	NR3C2	633.024
NR4A1	428.1024	NR4A1	2052.9776
NR4A2	78.1353	NR4A2	348.8012
NR4A3	16.0867	NR4A3	84.6868
NR5A2	170.0591	NR5A2	120.263
NR6A1	13.7886	removed	removed
NRARP	100.4596	NRARP	114.8492
NRAS	1883.782	NRAS	1145.3983
NRBF2	429.7439	NRBF2	639.5978
NRBP1	3720.2889	NRBP1	2198.7626
NRBP2	674.9836	NRBP2	795.437
NRCAM	241.6284	NRCAM	223.5112
NRD1	3158.8969	NRD1	2520.1083
NRF1	400.197	NRF1	508.1206
NRG1	103.7426	NRG1	77.3395
removed	removed	NRG2	100.5414
removed	removed	NRG3	35.5762
NRGN	20.3546	NRGN	32.8693
NRIP1	6644.1234	NRIP1	3229.3117
NRIP2	52.8562	NRIP2	168.2135
NRIP3	290.545	NRIP3	374.71
NRK	258.0433	NRK	125.6767
NRL	18.0762	NRL	36.0286
NRM	441.891	NRM	286.9296
NRN1	191.0703	NRN1	820.1856
NRP1	2016.0867	NRP1	1899.8453
NRP2	1423.1779	NRP2	354.215
NRSN2	2086.9993	NRSN2	1049.4973
NRTN	12.1471	NRTN	43.3101
removed	removed	NRXN1	71.1524
NRXN2	78.7919	NRXN2	160.0928
NRXN3	16.0867	NRXN3	34.8028
NSA2	1982.2718	NSA2	3952.4362
NSD1	1936.6382	NSD1	1932.7146
NSDHL	799.4091	NSDHL	652.7456
NSFL1C	3101.1162	NSFL1C	2529.0023
NSF	2177.61	NSF	1377.4169
NSL1	687.1307	NSL1	612.529
NSMAF	1581.4183	NSMAF	1024.3619
NSMCE1	1445.8306	NSMCE1	1162.7997
NSMCE2	1110.3086	NSMCE2	588.1671
NSMCE4A	361.7859	NSMCE4A	504.2537
NSUN2	1862.4425	NSUN2	1859.6288
NSUN3	133.9462	NSUN3	108.2753
NSUN4	526.264	NSUN4	623.3565
NSUN5P1	46.6185	NSUN5P1	68.4455
NSUN5P2	63.9265	NSUN5P2	153.4493
NSUN5	751.8056	NSUN5	492.6527
NSUN6	34.1431	NSUN6	99.3813
NSUN7	137.8858	NSUN7	186.0015
NT5C2	1397.2423	NT5C2	1805.1044
NT5C3L	649.3762	NT5C3L	820.1856
NT5C3	481.2869	NT5C3	448.1825
NT5C	438.608	NT5C	508.1206
NT5DC1	496.0604	NT5DC1	763.3411
NT5DC2	987.5016	NT5DC2	884.3774
NT5DC3	352.5936	NT5DC3	375.8701
NT5E	382.1405	NT5E	569.6056
NT5M	171.044	NT5M	59.9381
NTAN1	543.0072	NTAN1	630.7038
NTF3	12.1471	NTF3	37.123
NTF4	5.2528	NTF4	91.5661
removed	removed	NTHL1	238.9791
NTM	437.2948	NTM	93.9675
NTN1	333.8805	NTN1	300.464
NTN4	1481.6152	NTN4	3725.058
removed	removed	NTN5	10.0541
NTNG2	43.6638	NTNG2	7.734
removed	removed	NTRK1	26.6821
NTRK2	250.4924	NTRK2	5466.3573
NTRK3	35.4563	NTRK3	247.0998
NTSR1	291.5299	NTSR1	133.024
removed	removed	NTS	37.5097
NUAK1	1457.3211	NUAK1	412.6063
NUAK2	337.4918	NUAK2	167.0534
NUB1	1641.0932	NUB1	1956.0596
NUBP1	288.8083	NUBP1	475.0851
NUBP2	935.6533	NUBP2	893.2715
NUBPL	388.0499	NUBPL	406.4192
NUCB1	6868.3519	NUCB1	6107.8886
NUCB2	3970.8043	NUCB2	4418.6388
NUCKS1	10670.3874	NUCKS1	8621.8097
NUDCD1	1191.0703	NUDCD1	677.4942
NUDCD2	373.6047	NUDCD2	371.6164
NUDCD3	3152.3309	NUDCD3	2658.546
NUDC	2145.1083	NUDC	2549.1106
NUDT10	38.7393	NUDT10	30.9358
NUDT11	51.543	NUDT11	46.7904
NUDT12	826.9862	NUDT12	437.7417
NUDT13	22.5804	NUDT13	35.9629
NUDT14	739.002	NUDT14	462.877
NUDT15	428.6376	NUDT15	507.0495
NUDT16L1	871.3066	NUDT16L1	564.1918
NUDT16P1	13.4603	NUDT16P1	54.9111
NUDT16	627.0519	NUDT16	1182.5213
NUDT17	87.9842	NUDT17	70.379
NUDT18	164.1497	NUDT18	181.7479
NUDT19	503.9396	NUDT19	493.8128
NUDT1	360.1445	NUDT1	244.7796
NUDT21	2643.1385	NUDT21	2465.5839
NUDT22	418.1451	NUDT22	337.761
NUDT2	244.5831	NUDT2	362.7224
NUDT3	421.2081	NUDT3	350.348
NUDT4	1109.3237	NUDT4	965.9706
NUDT5	839.1202	NUDT5	568.9134
NUDT6	96.6218	NUDT6	107.3395
NUDT7	125.4104	NUDT7	122.5831
NUDT8	40.0525	NUDT8	85.8469
removed	removed	NUDT9P1	5.0271
NUDT9	635.916	NUDT9	584.6868
NUF2	250.1641	NUF2	110.5955
NUFIP1	254.432	NUFIP1	272.2351
NUFIP2	3170.3874	NUFIP2	1773.3952
NUMA1	7990.4399	NUMA1	11761.9335
NUMBL	379.5141	NUMBL	257.9273
NUMB	1006.8943	NUMB	1406.8059
NUP107	757.715	NUP107	882.8306
NUP133	1593.237	NUP133	1562.2583
NUP153	1484.2416	NUP153	1177.1075
NUP155	650.0328	NUP155	437.355
NUP160	1120.4859	NUP160	1017.7881
NUP188	1653.6441	NUP188	1192.5754
NUP205	1456.3362	NUP205	1332.5599
NUP210	2296.4544	NUP210	1177.8809
NUP214	1423.1779	NUP214	1322.1191
NUP35	378.5292	NUP35	404.8724
NUP37	570.9127	NUP37	326.7595
NUP43	385.0952	NUP43	484.1454
NUP50	850.9521	NUP50	905.6458
NUP54	1114.5765	NUP54	1105.5684
NUP62CL	7.8792	NUP62CL	10.4408
NUP62	1805.8864	NUP62	1582.2196
NUP85	557.4524	NUP85	562.2583
NUP88	683.828	NUP88	746.686
NUP93	1117.8595	NUP93	899.8453
NUP98	3299.4091	NUP98	3138.8244
NUPL1	858.8313	NUPL1	620.263
NUPL2	123.1123	NUPL2	274.5553
NUPR1	6326.6579	NUPR1	4668.2135
NUS1	1037.4261	NUS1	1074.6326
NUSAP1	605.3841	NUSAP1	396.365
NUTF2	2275.1149	NUTF2	1631.0905
NVL	636.9009	NVL	522.0418
removed	removed	NWD1	42.15
NXF1	752.7905	NXF1	1200.6961
NXNL2	60.0788	NXNL2	29.0023
NXN	1076.1655	NXN	786.5429
removed	removed	NXPH1	6.1872
NXPH3	124.0972	NXPH3	262.9544
NXPH4	414.9705	NXPH4	80.8198
NXT1	537.7544	NXT1	410.2862
NXT2	372.9481	NXT2	315.9319
NYNRIN	400.5253	NYNRIN	1135.3442
OAF	501.9698	OAF	658.9327
OAS1	2098.1615	OAS1	733.1787
OAS2	1324.3598	OAS2	646.1717
OAS3	4290.545	OAS3	1317.092
OASL	343.0729	OASL	158.9327
OAT	2679.9081	OAT	3741.2993
OAZ1	10385.0952	OAZ1	8439.6752
OAZ2	1647.4064	OAZ2	2305.4911
OAZ3	84.107	OAZ3	53.051
OBFC1	522.6527	OBFC1	782.6759
OBFC2A	67.3014	OBFC2A	109.0487
OBFC2B	991.4642	OBFC2B	676.7208
removed	removed	OBP2B	46.4037
OBSCN	158.0039	OBSCN	630.6613
OBSL1	2083.7163	OBSL1	1700.3094
removed	removed	OCA2	8.894
OCEL1	209.1267	OCEL1	201.8561
OCIAD1	2307.6165	OCIAD1	2592.4207
OCIAD2	617.8595	OCIAD2	744.3929
OCLN	1024.9508	OCLN	573.4725
OCRL	915.2988	OCRL	957.85
ODAM	6.2377	ODAM	6.5739
ODC1	445.174	ODC1	1135.7309
ODF2L	242.285	ODF2L	362.7224
ODF2	785.6205	ODF2	770.6883
ODF3B	68.2863	ODF3B	128.7703
removed	removed	ODF3L1	5.4138
ODZ1	5.2528	ODZ1	18.5615
ODZ2	112.2784	ODZ2	561.8716
ODZ3	782.6658	ODZ3	387.471
ODZ4	479.6454	ODZ4	81.9799
OFD1	444.1891	OFD1	957.4633
OGDHL	46.2902	OGDHL	41.7633
OGDH	3836.8352	OGDH	2918.0201
OGFOD1	1170.7157	OGFOD1	882.8306
OGFOD2	501.4905	OGFOD2	323.2483
OGFRL1	180.5647	OGFRL1	829.0797
OGFR	1189.1005	OGFR	1130.2204
OGG1	205.5154	OGG1	315.1585
OGN	791.2016	OGN	1164.7332
OGT	1494.4189	OGT	2288.8631
OIP5	61.6809	OIP5	29.7332
OLA1	3214.0512	OLA1	2401.7788
OLFM1	328.6277	OLFM1	489.1725
OLFM2	632.633	OLFM2	328.693
OLFM4	84.0446	OLFM4	973.3179
OLFML1	496.717	OLFML1	561.4849
OLFML2A	814.5108	OLFML2A	1660.8662
OLFML2B	3052.5279	OLFML2B	370.4563
OLFML3	2736.7039	OLFML3	1609.8221
OLIG1	6.2377	OLIG1	21.6551
OLR1	159.2252	OLR1	49.4973
OMA1	341.1031	OMA1	355.3751
OMD	374.2613	OMD	243.2328
ONECUT2	11.8188	ONECUT2	6.1872
removed	removed	OOEP	17.2196
OPA1	2550.8864	OPA1	1662.0263
OPA3	256.0735	OPA3	423.8206
OPCML	119.501	OPCML	7.734
OPHN1	260.3414	OPHN1	358.082
OPLAH	734.0775	OPLAH	520.8817
OPN3	268.0762	OPN3	245.5878
OPRL1	51.2147	OPRL1	51.8175
OPTN	1402.1668	OPTN	1883.2173
removed	removed	OR2A1	6.1872
OR2A4	12.4754	OR2A4	42.9234
OR2A7	113.2633	OR2A7	310.1315
OR2A9P	93.5653	OR2A9P	287.3163
removed	removed	OR2L13	5.0271
removed	removed	OR2W3	12.3743
OR51E1	44.6487	OR51E1	20.8817
removed	removed	OR56A3	5.0271
OR7A5	6.566	OR7A5	17.4014
removed	removed	OR7C1	5.4138
ORAI1	621.4708	ORAI1	522.0418
ORAI2	878.6244	ORAI2	574.7138
ORAI3	1285.6205	ORAI3	854.9884
ORAOV1	196.323	ORAOV1	233.1787
ORC1L	111.9501	ORC1L	52.5909
ORC2L	456.3362	ORC2L	469.8376
ORC3L	344.3861	ORC3L	494.5862
ORC4L	533.8148	ORC4L	534.4161
ORC5L	410.7026	ORC5L	402.5522
ORC6L	130.0066	ORC6L	78.4996
ORMDL1	675.9685	ORMDL1	575.406
ORMDL2	1213.3224	ORMDL2	586.8175
ORMDL3	3168.7459	ORMDL3	3060.3248
OS9	11660.8667	OS9	10242.4594
OSBP2	517.7282	OSBP2	419.5669
OSBPL10	290.2167	OSBPL10	522.0418
OSBPL11	438.9363	OSBPL11	348.8012
OSBPL1A	666.7761	OSBPL1A	1661.2529
OSBPL2	1420.5515	OSBPL2	1565.3519
OSBPL3	203.5456	OSBPL3	87.7804
OSBPL5	1238.0171	OSBPL5	1078.4996
OSBPL6	171.044	OSBPL6	70.379
OSBPL7	204.2022	OSBPL7	223.8979
OSBPL8	1703.8739	OSBPL8	1186.0015
OSBPL9	2480.302	OSBPL9	2659.7061
OSBP	1973.4077	OSBP	2112.1423
OSCAR	64.3467	OSCAR	10.4408
OSCP1	305.3185	OSCP1	251.3534
OSGEPL1	206.8286	OSGEPL1	192.5754
OSGEP	540.3808	OSGEP	437.355
OSGIN1	565.9882	OSGIN1	349.5746
OSGIN2	3440.2495	OSGIN2	1276.8755
OSMR	909.3894	OSMR	731.6319
OSM	14.7735	removed	removed
OSR1	23.3093	OSR1	583.9134
OSR2	1114.2482	OSR2	520.495
OST4	2827.2981	OST4	2082.3086
removed	removed	OSTCL	8.1206
OSTC	2213.0663	OSTC	1288.8631
OSTF1	771.8319	OSTF1	715.7773
OSTM1	608.3388	OSTM1	386.6976
OSTalpha	17.3999	OSTalpha	13.9211
OTOA	5.9094	removed	removed
OTOR	20.3546	OTOR	5.0271
OTP	8.5358	OTP	5.8005
OTUB1	2037.7544	OTUB1	1685.6148
OTUB2	135.916	OTUB2	92.034
OTUD1	444.8457	OTUD1	462.877
OTUD3	176.9534	OTUD3	420.727
OTUD4	573.2108	OTUD4	844.5476
OTUD5	1214.3795	OTUD5	1389.0178
OTUD6B	758.0433	OTUD6B	310.1315
OTUD7A	8.5358	OTUD7A	18.9482
OTUD7B	1620.1576	OTUD7B	1551.8175
OTX1	14.7735	OTX1	41.3766
OVCA2	567.8496	OVCA2	521.8639
removed	removed	OVCH2	12.761
OVGP1	12.4754	OVGP1	38.2831
OVOL1	309.258	OVOL1	264.1145
OVOL2	341.4314	OVOL2	285.7695
OXA1L	2556.7958	OXA1L	3186.3882
OXCT1	478.6605	OXCT1	862.7224
removed	removed	OXCT2	6.9606
OXER1	7.5509	OXER1	41.7633
removed	removed	OXGR1	104.0217
OXNAD1	145.4366	OXNAD1	174.7873
OXR1	1544.6487	OXR1	1245.553
OXSM	138.8707	OXSM	201.0828
OXSR1	737.6888	OXSR1	1030.1624
OXTR	13.132	OXTR	7774.942
P2RX2	498.0302	P2RX2	58.778
P2RX4	1329.6126	P2RX4	859.2421
P2RX5	17.3605	P2RX5	20.7231
removed	removed	P2RX6	8.1206
P2RX7	15.4301	P2RX7	48.7239
P2RY10	25.2791	P2RY10	14.3078
P2RY11	54.0217	P2RY11	126.9335
P2RY12	7.2226	P2RY12	110.9822
P2RY13	30.5318	P2RY13	126.4501
P2RY14	19.0414	P2RY14	55.2978
P2RY1	14.1169	P2RY1	33.6427
P2RY2	233.7492	P2RY2	135.3442
P2RY6	33.4865	P2RY6	20.495
P2RY8	86.0144	P2RY8	107.5019
P4HA1	3044.6487	P4HA1	969.8376
P4HA2	2182.2062	P4HA2	776.8755
P4HA3	489.1661	P4HA3	29.389
P4HB	27196.6513	P4HB	17946.6357
P4HTM	1454.0381	P4HTM	782.6759
P704P	20.3546	P704P	16.628
PA2G4P4	63.0335	PA2G4P4	40.6032
PA2G4	4349.6389	PA2G4	4239.3658
PAAF1	428.759	PAAF1	404.4857
PABPC1L	70.9127	PABPC1L	140.7579
PABPC1	37982.6001	PABPC1	43271.075
PABPC3	386.7367	PABPC3	430.3944
PABPC4L	54.4977	PABPC4L	40.9899
PABPC4	1464.872	PABPC4	1930.3944
PABPC5	16.0867	PABPC5	22.0418
PABPN1	1466.5627	PABPN1	2011.0093
PACRGL	116.5463	PACRGL	214.6172
removed	removed	PACRG	33.6427
PACS1	2399.8687	PACS1	2009.6674
PACS2	976.6907	PACS2	1020.1083
PACSIN1	40.0525	PACSIN1	38.6698
PACSIN2	934.0118	PACSIN2	1707.6566
PACSIN3	909.0611	PACSIN3	1167.8268
PADI1	7.5509	removed	removed
PADI2	461.2607	PADI2	3354.6017
PADI3	22.6527	PADI3	17.0147
PADI4	116.5463	removed	removed
PAF1	1687.459	PAF1	1804.331
PAFAH1B1	3295.1412	PAFAH1B1	2960.5568
PAFAH1B2	644.4517	PAFAH1B2	377.0302
PAFAH1B3	814.5371	PAFAH1B3	515.4834
PAFAH2	461.9173	PAFAH2	496.5197
PAG1	226.5266	PAG1	161.6396
