gene_id	TCGA-BH-A209-01A-11R-A157-07	gene_id	TCGA-BH-A209-11A-42R-A157-07
S100A14	9921.2785	S100A14	458.8021
S100A16	4129.6241	S100A16	1926.7254
S100A1	117.1944	S100A1	629.3706
S100A2	7.3986	S100A2	67.8018
S100A3	10.3581	S100A3	10.6415
S100A4	1785.4395	S100A4	3975.0684
S100A6	6970.7014	S100A6	9539.6777
S100A7A	8.8784	removed	removed
S100A7	20.7162	removed	removed
S100A8	144.1255	S100A8	44.6944
S100A9	301.5685	S100A9	140.1642
S100B	76.354	S100B	1310.4287
S100PBP	636.5789	S100PBP	587.1085
S100P	49.4229	removed	removed
S1PR1	591.2992	S1PR1	2875.038
S1PR2	463.4507	S1PR2	358.1636
S1PR3	425.8656	S1PR3	488.568
S1PR4	62.4445	S1PR4	30.4044
S1PR5	29.0027	S1PR5	30.1003
SAA1	322.5806	SAA1	10887.1998
SAA2	89.0796	SAA2	4038.0055
removed	removed	SAA4	58.6804
SAAL1	457.5318	SAAL1	206.7498
SAC3D1	270.7902	SAC3D1	56.2481
SACM1L	1343.5928	SACM1L	1373.6698
SACS	496.0047	SACS	1086.0444
SAE1	1739.5679	SAE1	1363.6364
SAFB2	1153.5957	SAFB2	760.4135
SAFB	1518.7925	SAFB	1067.4977
SALL1	17.1648	SALL1	58.9845
SALL2	269.6064	SALL2	517.7866
SALL4	11.2459	removed	removed
SAMD10	188.2214	SAMD10	82.6999
SAMD11	19.4288	SAMD11	17.744
SAMD12	509.6182	SAMD12	576.163
removed	removed	SAMD13	34.661
SAMD14	7.1027	SAMD14	5.4728
SAMD1	270.1983	SAMD1	114.9285
SAMD3	147.0849	SAMD3	57.1602
SAMD4A	488.3102	SAMD4A	1445.4241
SAMD4B	1046.4635	SAMD4B	1326.8471
SAMD5	27.227	SAMD5	815.7495
SAMD8	82.8648	SAMD8	217.3913
SAMD9L	3530.9263	SAMD9L	3336.2724
SAMD9	2282.0361	SAMD9	1807.5403
SAMHD1	2764.4629	SAMHD1	3408.042
SAMM50	585.0843	SAMM50	996.3515
SAMSN1	505.7709	SAMSN1	209.4862
SAP130	1047.3513	SAP130	626.6342
SAP18	2172.5363	SAP18	2628.1545
SAP30BP	1071.9148	SAP30BP	824.2627
SAP30L	815.33	SAP30L	1798.419
SAP30	265.4632	SAP30	126.1782
SAPS1	1535.0695	SAPS1	948.6166
SAPS2	465.2264	SAPS2	825.4789
SAPS3	2203.3146	SAPS3	2154.4542
SAR1A	2879.8461	SAR1A	3838.2487
SAR1B	664.9896	SAR1B	536.9413
SARDH	67.7715	SARDH	58.3764
SARM1	517.52	SARM1	374.0377
SARNP	1755.836	SARNP	668.4646
SARS2	125.185	SARS2	163.9799
SARS	3379.9941	SARS	2492.855
SART1	1343.0009	SART1	531.4685
SART3	1831.9029	SART3	1124.658
SASH1	1913.5839	SASH1	3489.2064
SASH3	1248.8902	SASH3	425.0532
SASS6	432.0805	SASS6	163.2715
SAT1	7212.7848	SAT1	3175.4333
SAT2	293.578	SAT2	572.5144
SATB1	317.2536	SATB1	724.2323
SATB2	49.127	SATB2	143.2046
SATL1	12.7257	SATL1	31.9246
SAV1	881.0299	SAV1	2042.8702
SBDSP1	652.5599	SBDSP1	490.1186
SBDS	2227.8781	SBDS	2861.356
SBF1	721.8112	SBF1	891.4564
SBF2	954.5931	SBF2	1724.4938
SBK1	130.512	SBK1	126.4822
SBNO1	1159.2187	SBNO1	696.8683
SBNO2	737.7922	SBNO2	869.8693
SC4MOL	827.4637	SC4MOL	809.0605
SC5DL	762.0598	SC5DL	1882.6391
SC65	469.9615	SC65	231.3773
SCAF1	606.3924	SCAF1	612.9523
SCAI	292.3942	SCAI	362.4202
SCAMP1	963.8946	SCAMP1	1869.5652
SCAMP2	2437.4075	SCAMP2	2178.1697
SCAMP3	2018.3486	SCAMP3	926.1174
SCAMP4	998.5203	SCAMP4	1171.7847
SCAMP5	327.0198	SCAMP5	228.0328
SCAND1	118.9701	SCAND1	182.7303
SCAND2	282.9239	SCAND2	275.4637
removed	removed	SCAND3	121.9216
SCAPER	228.7659	SCAPER	551.8395
SCAP	2052.9121	SCAP	1448.0055
SCARA3	641.0181	SCARA3	1509.5774
SCARA5	71.6188	SCARA5	2144.1168
SCARB1	1971.8852	SCARB1	2200.3649
SCARB2	5087.008	SCARB2	9671.3287
SCARF1	130.8079	SCARF1	373.3658
SCARF2	36.4013	SCARF2	93.0374
SCARNA12	5.9189	removed	removed
removed	removed	SCARNA9	6.0809
SCCPDH	1721.5152	SCCPDH	1021.8912
SCD5	114.8269	SCD5	369.7172
SCD	8597.5141	SCD	1737.3062
SCFD1	1531.2223	SCFD1	1116.7528
SCFD2	301.8645	SCFD2	404.9863
SCG2	56.8215	SCG2	7.9051
removed	removed	SCG3	23.1073
SCG5	54.158	SCG5	95.1657
SCGB1D2	26.3392	SCGB1D2	1428.7017
removed	removed	SCGB2A1	169.3524
SCGB2A2	484.4629	SCGB2A2	4841.2891
SCGB3A1	329.6833	SCGB3A1	339.3129
SCGBL	34.9216	removed	removed
removed	removed	SCGN	34.3569
SCHIP1	102.5007	SCHIP1	274.8556
SCIN	1547.4312	SCIN	272.1192
SCLT1	258.6564	SCLT1	208.574
SCLY	306.8955	SCLY	148.3734
SCMH1	571.4708	SCMH1	1116.4488
SCML1	340.0414	SCML1	210.0943
SCML2	212.7848	SCML2	48.951
SCML4	226.6943	SCML4	79.9635
SCN11A	20.4202	SCN11A	126.1782
SCN1A	61.8526	removed	removed
SCN1B	43.504	SCN1B	196.4123
SCN2A	7.9905	SCN2A	286.1052
removed	removed	SCN2B	170.2645
SCN3A	22.4919	SCN3A	264.214
SCN3B	7.6946	SCN3B	96.3819
SCN4A	13.6135	SCN4A	681.9702
SCN4B	19.8284	SCN4B	1027.972
removed	removed	SCN5A	97.5981
removed	removed	SCN7A	33.7489
SCN8A	13.6135	SCN8A	38.6136
SCN9A	22.3202	SCN9A	96.9444
SCNM1	966.8541	SCNM1	358.4676
SCNN1A	992.0095	SCNN1A	1114.9285
SCNN1B	114.8269	SCNN1B	212.2226
SCNN1D	20.4202	SCNN1D	16.4184
SCNN1G	44.6878	SCNN1G	87.8687
SCO1	562.0006	SCO1	501.6722
SCO2	247.1145	SCO2	335.9684
SCOC	1583.9006	SCOC	1871.0854
SCP2	2060.9648	SCP2	3840.6811
SCPEP1	2216.9281	SCPEP1	4360.9
removed	removed	SCRG1	61.4168
SCRIB	1648.4167	SCRIB	500.4561
SCRN1	2503.1074	SCRN1	1720.8878
SCRN2	231.7254	SCRN2	452.4171
SCRN3	587.7479	SCRN3	419.5804
removed	removed	SCUBE1	51.0794
SCUBE2	379.6981	SCUBE2	4011.8577
SCUBE3	19.2365	SCUBE3	40.1338
SCYL1	1842.4889	SCYL1	1047.1511
SCYL2	2230.5416	SCYL2	1078.7473
SCYL3	569.1003	SCYL3	456.09
SDAD1	1591.8911	SDAD1	1355.7312
SDC1	4426.1616	SDC1	1344.1776
SDC2	15661.4383	SDC2	2880.8148
SDC3	1791.6543	SDC3	3164.1836
SDC4	1766.203	SDC4	3379.7507
SDCBP2	44.2409	SDCBP2	52.183
SDCBP	5317.5496	SDCBP	5899.0575
SDCCAG1	1239.124	SDCCAG1	1211.3104
SDCCAG3	604.3208	SDCCAG3	449.0727
SDCCAG8	444.8062	SDCCAG8	586.8045
SDF2L1	292.6901	SDF2L1	110.976
SDF2	619.71	SDF2	634.2353
SDF4	1584.7884	SDF4	1421.4047
SDHAF1	126.9606	SDHAF1	110.0638
SDHAF2	1000	SDHAF2	535.7251
SDHAP1	184.0781	SDHAP1	172.0888
SDHAP2	119.8579	SDHAP2	106.4153
SDHAP3	101.2134	SDHAP3	91.5172
SDHA	2613.1992	SDHA	1623.8978
SDHB	1803.7881	SDHB	1094.8617
SDHC	3197.0997	SDHC	1607.4795
SDHD	2087.8958	SDHD	2038.6136
SDK1	170.4646	SDK1	329.8875
SDK2	25.7473	SDK2	639.7081
SDPR	37.5851	SDPR	1994.2232
SDR16C5	686.2977	SDR16C5	54.7279
SDR39U1	339.997	SDR39U1	338.8538
SDR42E1	96.1823	SDR42E1	178.1697
SDSL	246.5226	SDSL	111.28
SDS	340.9293	SDS	38.3095
SEC11A	3223.4389	SEC11A	2074.7948
SEC11C	1034.0337	SEC11C	700.5169
SEC13	2100.6215	SEC13	1304.6519
SEC14L1	2018.0527	SEC14L1	3483.7337
SEC14L2	282.6398	SEC14L2	1552.2104
SEC14L5	6.5108	SEC14L5	34.661
SEC16A	2249.4821	SEC16A	2795.9866
SEC16B	117.1944	SEC16B	286.0961
removed	removed	SEC1	11.8577
SEC22A	457.2359	SEC22A	377.0143
SEC22B	2829.8313	SEC22B	1862.8763
SEC22C	768.5706	SEC22C	836.4244
SEC23A	986.6825	SEC23A	1994.2232
SEC23B	3205.6822	SEC23B	1565.5214
SEC23IP	1535.6614	SEC23IP	1353.907
SEC24A	938.1474	SEC24A	983.2776
SEC24B	1266.055	SEC24B	1663.7276
SEC24C	3771.53	SEC24C	2765.8863
SEC24D	1417.8751	SEC24D	1412.5874
SEC31A	5955.256	SEC31A	5075.1383
SEC31B	126.3806	SEC31B	144.1532
SEC61A1	9585.623	SEC61A1	6189.2277
SEC61A2	217.4815	SEC61A2	89.6321
SEC61B	1268.1267	SEC61B	1063.2411
SEC61G	1177.2714	SEC61G	745.8194
SEC62	3305.1199	SEC62	4958.9541
SEC63	3575.6141	SEC63	3259.9574
SECISBP2L	715.0044	SECISBP2L	2097.294
SECISBP2	853.507	SECISBP2	995.4393
SECTM1	986.9784	SECTM1	322.5905
SEH1L	1606.0965	SEH1L	899.0575
SEL1L3	2365.4927	SEL1L3	865.3086
SEL1L	2973.3649	SEL1L	4741.8668
SELENBP1	1144.1255	SELENBP1	2411.3712
SELE	556.6736	SELE	83.308
SELK	725.3625	SELK	509.2733
SELL	2767.6827	SELL	333.536
SELM	197.3957	SELM	591.0611
SELO	80.4972	SELO	166.0079
SELPLG	1151.5241	SELPLG	460.3223
SELP	302.7523	SELP	760.7175
SELS	1233.501	SELS	760.4135
SELT	2250.6659	SELT	1816.0535
SEMA3A	38.177	SEMA3A	155.0623
SEMA3B	21.0121	SEMA3B	178.7777
SEMA3C	2170.1687	SEMA3C	6566.7376
SEMA3D	18.3486	SEMA3D	445.1201
SEMA3E	76.354	SEMA3E	374.5819
SEMA3F	1306.8955	SEMA3F	970.2037
SEMA3G	353.063	SEMA3G	2990.8787
SEMA4A	1038.177	SEMA4A	476.1326
SEMA4B	807.6354	SEMA4B	1459.4102
SEMA4C	547.7952	SEMA4C	672.5448
SEMA4D	1913.5839	SEMA4D	759.5014
SEMA4F	223.7348	SEMA4F	267.5585
SEMA4G	184.1196	SEMA4G	90.5382
SEMA5A	481.2075	SEMA5A	2713.8948
SEMA5B	17.7567	SEMA5B	29.4922
SEMA6A	105.6526	SEMA6A	1124.0499
SEMA6B	61.8526	SEMA6B	415.0198
SEMA6C	79.6094	SEMA6C	200.6689
SEMA6D	44.6878	SEMA6D	667.3761
SEMA7A	207.7538	SEMA7A	87.5646
SENP1	628.8843	SENP1	571.6023
SENP2	1077.8337	SENP2	975.3725
SENP3	928.7511	SENP3	752.6877
SENP5	1131.3998	SENP5	879.5987
SENP6	2315.7739	SENP6	2298.571
SENP7	335.0104	SENP7	548.1909
SENP8	52.0864	SENP8	73.5786
SEP15	3359.5738	SEP15	3648.5254
SEPHS1	1519.0885	SEPHS1	1040.1338
SEPHS2	2096.1823	SEPHS2	1435.0867
SEPN1	1730.6896	SEPN1	3922.4688
SEPP1	3890.8079	SEPP1	22072.6938
SEPSECS	267.2388	SEPSECS	470.9638
SEPT10	419.9467	SEPT10	2731.8334
SEPT11	3510.2101	SEPT11	4016.4184
SEPT1	354.2468	SEPT1	95.1657
SEPT2	12340.9293	SEPT2	10449.0727
SEPT3	107.4282	SEPT3	163.2715
SEPT4	136.4309	SEPT4	816.0535
SEPT5	181.4146	SEPT5	300.3953
SEPT6	1865.3448	SEPT6	1107.0234
SEPT7P2	211.0092	SEPT7P2	187.595
SEPT7	3967.7419	SEPT7	4695.6522
SEPT8	1251.9769	SEPT8	1827.9599
SEPT9	4435.04	SEPT9	3585.2843
SEPW1	1803.1962	SEPW1	2458.498
SEPX1	291.2104	SEPX1	323.1985
SERAC1	338.8577	SERAC1	286.4092
SERBP1	7234.9808	SERBP1	6637.8839
SERF1A	453.3886	SERF1A	378.8386
SERF2	8544.3978	SERF2	5259.7811
SERGEF	277.005	SERGEF	294.0103
SERHL2	7.3158	SERHL2	107.8078
SERHL	49.4229	SERHL	106.1113
SERINC1	4650.4883	SERINC1	10336.8805
SERINC2	2241.7875	SERINC2	1150.1976
SERINC3	1670.9086	SERINC3	3528.124
SERINC4	6.5789	SERINC4	9.7841
SERINC5	91.7431	SERINC5	208.574
SERP1	5614.9512	SERP1	4590.6628
SERP2	24.5635	SERP2	55.64
SERPINA11	42.3202	SERPINA11	51.6874
SERPINA1	3431.7846	SERPINA1	2256.613
SERPINA3	1849.3637	SERPINA3	5961.0824
SERPINA5	424.9778	SERPINA5	623.5938
SERPINA6	4424.3859	SERPINA6	19.1548
SERPINA9	13.6135	removed	removed
SERPINB1	1382.0657	SERPINB1	1123.4418
removed	removed	SERPINB2	28.5801
SERPINB5	78.4256	SERPINB5	1137.1237
SERPINB6	2350.1036	SERPINB6	1987.2302
SERPINB7	15.3892	SERPINB7	46.8227
SERPINB8	232.9091	SERPINB8	320.1581
SERPINB9	1007.3986	SERPINB9	513.834
removed	removed	SERPIND1	19.4588
SERPINE1	1218.1119	SERPINE1	720.2797
SERPINE2	866.8245	SERPINE2	816.6616
SERPINF1	3379.4022	SERPINF1	9453.3293
SERPINF2	48.831	SERPINF2	161.1432
SERPING1	9649.6005	SERPING1	20639.4041
SERPINH1	2667.0613	SERPINH1	3009.7294
SERPINI1	293.578	SERPINI1	403.7701
SERTAD1	179.0471	SERTAD1	300.6993
SERTAD2	1148.2687	SERTAD2	1544.5424
SERTAD3	515.2412	SERTAD3	602.3107
SERTAD4	310.1509	SERTAD4	334.4482
SESN1	391.24	SESN1	1364.2445
SESN2	234.9808	SESN2	325.6309
SESN3	50.9026	SESN3	315.9015
SESTD1	1779.5206	SESTD1	2393.1286
SETBP1	187.3335	SETBP1	1191.5476
SETD1A	530.3344	SETD1A	671.6327
SETD1B	1051.7905	SETD1B	936.4548
SETD2	2654.6315	SETD2	2667.3761
SETD3	1660.5505	SETD3	1689.2673
SETD4	343.8887	SETD4	237.7622
SETD5	3034.9216	SETD5	2635.1475
SETD6	300.8286	SETD6	258.1149
SETD7	2517.3128	SETD7	4972.028
SETD8	1206.274	SETD8	672.8489
SETDB1	1603.433	SETDB1	902.4019
SETDB2	358.686	SETDB2	566.4336
SETMAR	459.8994	SETMAR	612.6482
SETX	2065.9959	SETX	3529.3402
SET	8172.2403	SET	6133.4752
SEZ6L2	150.6363	SEZ6L2	485.5579
SEZ6L	26.931	removed	removed
SF1	5104.4688	SF1	4277.896
SF3A1	4518.4966	SF3A1	3203.3992
SF3A2	540.9885	SF3A2	674.9772
SF3A3	2925.4217	SF3A3	1935.2387
SF3B14	1372.2995	SF3B14	1094.8617
SF3B1	10903.2258	SF3B1	7974.4603
SF3B2	6658.1829	SF3B2	3665.2478
SF3B3	3956.496	SF3B3	3571.2983
SF3B4	2224.3267	SF3B4	1275.7677
SF3B5	1131.6958	SF3B5	875.6461
SF4	930.7487	SF4	319.246
SFI1	245.0429	SFI1	264.214
SFMBT1	322.5806	SFMBT1	327.1511
SFMBT2	335.6022	SFMBT2	260.2615
SFN	526.3036	SFN	615.3846
SFPQ	6972.8588	SFPQ	3394.1654
SFRP1	148.2687	SFRP1	22037.7014
SFRP2	3039.3608	SFRP2	7346.3059
SFRP4	1758.8044	SFRP4	3496.5035
SFRS11	2868.3042	SFRS11	2958.042
SFRS12IP1	402.19	SFRS12IP1	871.9976
SFRS12	1020.4202	SFRS12	1425.0532
SFRS13A	2323.7644	SFRS13A	1771.9672
removed	removed	SFRS13B	29.1882
SFRS14	2786.9192	SFRS14	1067.2393
SFRS15	1336.4901	SFRS15	919.7324
SFRS16	351.8793	SFRS16	205.2296
SFRS17A	673.868	SFRS17A	555.488
SFRS18	2184.67	SFRS18	2212.8306
SFRS1	7138.5025	SFRS1	3858.9237
SFRS2B	1128.4404	SFRS2B	1518.0906
SFRS2IP	2922.4623	SFRS2IP	3987.8382
SFRS2	4521.1808	SFRS2	2699.1973
SFRS3	6859.7218	SFRS3	5248.7078
SFRS4	1822.1367	SFRS4	1626.9383
SFRS5	3535.0695	SFRS5	4616.9048
SFRS6	3256.5848	SFRS6	3805.716
SFRS7	3288.5469	SFRS7	2154.1502
SFRS8	1124.889	SFRS8	716.6312
SFRS9	3266.351	SFRS9	1416.844
SFT2D1	729.8017	SFT2D1	422.0128
SFT2D2	123.4093	SFT2D2	95.1505
SFT2D3	368.7482	SFT2D3	346.914
removed	removed	SFTA1P	11.2496
SFTPA2	36.9932	removed	removed
SFTPD	5.327	SFTPD	8.5132
SFXN1	1271.0861	SFXN1	420.7966
SFXN2	358.9819	SFXN2	242.6269
SFXN3	1037.2891	SFXN3	1061.7209
SFXN4	767.6827	SFXN4	265.4302
SFXN5	177.5673	SFXN5	143.8127
removed	removed	SGCA	34.965
SGCB	847.588	SGCB	1942.5357
SGCD	79.3134	SGCD	688.9632
SGCE	314.2942	SGCE	1377.9264
SGCG	7.6946	SGCG	63.8492
SGEF	539.8047	SGEF	397.6893
SGIP1	44.6878	SGIP1	114.3205
SGK196	16.8689	SGK196	35.5731
SGK1	1164.5457	SGK1	2492.5509
SGK223	245.6348	SGK223	660.0791
SGK269	677.7153	SGK269	2337.1846
removed	removed	SGK2	166.92
SGK3	803.6964	SGK3	1076.613
SGK494	32.335	SGK494	38.0055
SGMS1	512.2817	SGMS1	835.2083
SGMS2	530.0385	SGMS2	525.9957
SGOL1	330.2752	SGOL1	10.3375
SGOL2	805.8597	SGOL2	129.2186
SGPL1	2118.9701	SGPL1	1664.3357
SGPP1	253.9213	SGPP1	532.0766
SGPP2	37.881	SGPP2	38.3095
SGSH	593.0749	SGSH	628.7625
SGSM1	72.2107	SGSM1	150.5017
SGSM2	539.2128	SGSM2	992.7029
SGSM3	656.1113	SGSM3	727.2727
SGTA	1277.5969	SGTA	1009.4254
SGTB	285.2915	SGTB	332.8154
SH2B1	443.3264	SH2B1	581.3317
SH2B2	22.7878	SH2B2	17.9386
SH2B3	992.0095	SH2B3	1588.9328
SH2D1A	366.0846	SH2D1A	84.2201
SH2D1B	18.9405	SH2D1B	12.1618
SH2D2A	164.5457	SH2D2A	34.0529
SH2D3A	121.6336	SH2D3A	125.5701
SH2D3C	318.1415	SH2D3C	706.9018
SH2D4A	170.1687	SH2D4A	283.0648
SH2D4B	5.0311	removed	removed
SH3BGRL2	491.8615	SH3BGRL2	1936.1508
SH3BGRL3	3407.2211	SH3BGRL3	2852.8428
SH3BGRL	1965.0695	SH3BGRL	6350.2584
SH3BGR	105.0607	SH3BGR	179.6899
SH3BP1	450.0651	SH3BP1	210.3922
SH3BP2	901.1542	SH3BP2	1976.2846
SH3BP4	3466.7061	SH3BP4	2266.0383
SH3BP5L	1120.1539	SH3BP5L	581.9398
SH3BP5	1344.8328	SH3BP5	2011.6327
SH3D19	1063.6283	SH3D19	5219.2156
SH3GL1	744.599	SH3GL1	853.1469
SH3GLB1	3094.1107	SH3GLB1	4867.741
SH3GLB2	468.1859	SH3GLB2	782.0006
SH3KBP1	1071.9148	SH3KBP1	1695.0441
SH3PXD2A	1931.0447	SH3PXD2A	2008.2092
SH3PXD2B	1628.5883	SH3PXD2B	1631.4989
SH3RF1	522.9358	SH3RF1	854.059
SH3RF2	62.1486	SH3RF2	471.5719
SH3RF3	90.2634	SH3RF3	339.6169
SH3TC1	170.7606	SH3TC1	218.3034
removed	removed	SH3TC2	141.3804
SH3YL1	820.657	SH3YL1	795.9866
SHANK2	555.1938	SHANK2	882.9431
SHANK3	140.5741	SHANK3	1206.7498
SHARPIN	1120.4498	SHARPIN	471.876
SHB	302.7523	SHB	416.54
SHC1	2351.8793	SHC1	2796.2907
SHC2	12.7257	SHC2	178.4737
removed	removed	SHC3	27.668
removed	removed	SHC4	194.588
SHCBP1	471.4413	SHCBP1	38.9176
SHD	7.3986	removed	removed
SHE	125.7769	SHE	1068.1058
SHFM1	1685.7058	SHFM1	989.6625
SHF	49.7189	SHF	94.8617
SHISA2	33.4418	SHISA2	400.4257
removed	removed	SHISA3	38.6136
SHISA4	213.0808	SHISA4	187.595
SHISA5	4638.3545	SHISA5	4248.4038
removed	removed	SHISA6	6.993
SHISA9	191.1808	SHISA9	41.654
SHKBP1	780.7044	SHKBP1	569.778
SHMT1	389.0056	SHMT1	805.637
SHMT2	1676.2356	SHMT2	822.4384
SHOC2	1596.0343	SHOC2	1613.8644
SHOX2	65.108	SHOX2	152.3259
SHPK	240.3078	SHPK	383.3475
SHPRH	379.1861	SHPRH	718.0632
SHQ1	617.3424	SHQ1	473.3962
SHROOM1	83.1607	SHROOM1	127.0903
SHROOM2	410.7724	SHROOM2	213.4387
SHROOM3	2965.3744	SHROOM3	2929.7659
SHROOM4	176.6795	SHROOM4	922.4688
SIAE	713.2288	SIAE	1180.9061
SIAH1	449.5354	SIAH1	627.6193
SIAH2	1670.3167	SIAH2	639.7081
SIDT1	802.3084	SIDT1	608.0876
SIDT2	1198.6682	SIDT2	2190.1824
SIGIRR	341.2252	SIGIRR	220.4317
SIGLEC10	493.9331	SIGLEC10	168.1362
SIGLEC11	8.5824	SIGLEC11	10.6415
SIGLEC14	335.0104	SIGLEC14	61.1128
removed	removed	SIGLEC15	6.993
SIGLEC16	13.3175	SIGLEC16	20.675
SIGLEC1	1168.393	SIGLEC1	1397.6893
SIGLEC5	104.7647	SIGLEC5	24.3235
SIGLEC6	29.5946	removed	removed
SIGLEC7	79.0175	SIGLEC7	27.972
SIGLEC8	193.2524	SIGLEC8	72.0584
SIGLEC9	79.0175	SIGLEC9	38.6136
SIGLECP3	13.6135	SIGLECP3	10.6415
SIGMAR1	687.1856	SIGMAR1	902.706
SIK1	591.2992	SIK1	953.7853
SIK2	566.4398	SIK2	2471.2679
SIK3	430.0089	SIK3	1376.7102
SIKE1	966.5582	SIKE1	1120.0973
SIL1	879.8461	SIL1	589.5409
SILV	19.2365	SILV	18.5467
SIM1	71.6188	removed	removed
SIM2	279.3726	SIM2	38.0055
SIN3A	2411.3643	SIN3A	2281.8486
SIN3B	899.9704	SIN3B	847.066
SIP1	253.9213	SIP1	151.1098
SIPA1L1	1097.0701	SIPA1L1	1225.9045
SIPA1L2	1006.8067	SIPA1L2	788.9936
SIPA1L3	683.3383	SIPA1L3	865.3086
SIPA1	517.6088	SIPA1	418.0602
SIRPA	1197.6916	SIRPA	2719.0635
SIRPB1	216.9281	SIRPB1	170.8726
SIRPB2	144.4214	SIRPB2	68.4099
SIRPG	178.4552	SIRPG	38.9176
SIRT1	495.4128	SIRT1	934.6306
SIRT2	634.8032	SIRT2	1011.8577
SIRT3	696.4309	SIRT3	646.99
SIRT4	16.277	SIRT4	27.3639
SIRT5	1057.1175	SIRT5	414.7157
SIRT6	105.9485	SIRT6	90.301
SIRT7	344.7766	SIRT7	124.658
SIT1	195.916	SIT1	58.0724
SIVA1	360.4617	SIVA1	366.3728
SIX1	108.908	SIX1	107.6315
SIX2	106.5404	SIX2	34.965
removed	removed	SIX3	7.9051
SIX4	366.9725	SIX4	195.1961
SIX5	117.1944	SIX5	263.606
SKA1	321.9888	SKA1	13.3779
SKA2	1900.2664	SKA2	657.9507
SKA3	454.1669	SKA3	22.4992
SKAP1	435.3359	SKAP1	160.2311
SKAP2	656.9991	SKAP2	1735.4819
SKIL	673.5721	SKIL	587.4126
SKIV2L2	1793.7911	SKIV2L2	1803.7945
SKIV2L	637.1708	SKIV2L	653.831
SKI	1720.0355	SKI	2734.8738
SKP1	4229.3578	SKP1	6009.4254
SKP2	240.8997	SKP2	153.8462
SLA2	294.4658	SLA2	76.315
SLAIN1	66.8837	SLAIN1	134.0833
SLAIN2	1715.0044	SLAIN2	1578.2913
SLAMF1	261.3199	SLAMF1	69.626
SLAMF6	827.1678	SLAMF6	213.1347
SLAMF7	2851.7313	SLAMF7	485.2539
SLAMF8	1585.108	SLAMF8	266.9261
SLAMF9	5.327	SLAMF9	6.3849
SLA	1674.4599	SLA	479.477
SLBP	1366.6765	SLBP	774.0955
SLC10A3	320.509	SLC10A3	370.0213
SLC10A6	8.2865	SLC10A6	35.5731
SLC10A7	215.7443	SLC10A7	262.0857
SLC11A1	73.3945	SLC11A1	31.0125
SLC11A2	1442.7345	SLC11A2	1989.6625
SLC12A2	259.2483	SLC12A2	6995.1353
SLC12A3	27.5229	removed	removed
SLC12A4	348.032	SLC12A4	1101.7999
SLC12A6	564.1166	SLC12A6	851.432
SLC12A7	1042.0243	SLC12A7	1290.3618
SLC12A8	729.5058	SLC12A8	154.4542
SLC12A9	623.8532	SLC12A9	413.4995
removed	removed	SLC13A2	554.5759
SLC13A3	21.0121	SLC13A3	63.5452
SLC13A4	5.327	SLC13A4	11.5537
removed	removed	SLC13A5	7.2971
SLC14A1	45.5756	SLC14A1	109.4558
removed	removed	SLC14A2	41.654
SLC15A1	6.5108	removed	removed
SLC15A2	44.3918	SLC15A2	152.3259
SLC15A3	1279.0766	SLC15A3	808.4524
SLC15A4	745.4868	SLC15A4	720.8878
removed	removed	SLC16A10	12.1618
removed	removed	SLC16A11	14.2901
SLC16A12	6.5108	SLC16A12	15.2022
SLC16A13	36.4013	SLC16A13	58.0724
SLC16A14	157.1471	SLC16A14	283.0648
SLC16A1	2050.6067	SLC16A1	944.36
SLC16A2	109.7958	SLC16A2	982.6695
SLC16A3	356.6144	SLC16A3	93.6455
SLC16A4	204.4984	SLC16A4	353.6029
SLC16A5	73.9864	SLC16A5	179.6899
SLC16A6	189.997	SLC16A6	60.2007
SLC16A7	18.9405	SLC16A7	190.3314
removed	removed	SLC16A9	139.8601
SLC17A5	776.2652	SLC17A5	704.1654
SLC17A7	6.2149	SLC17A7	104.8951
SLC17A9	125.4809	SLC17A9	31.9246
SLC18A2	27.8189	removed	removed
SLC19A1	159.5146	SLC19A1	109.1517
SLC19A2	1841.3732	SLC19A2	483.4296
SLC19A3	137.6147	SLC19A3	3847.6741
SLC1A1	130.8079	SLC1A1	277.896
SLC1A2	492.4534	SLC1A2	117.3609
SLC1A3	866.8245	SLC1A3	1405.5944
SLC1A4	739.272	SLC1A4	1201.277
SLC1A5	2549.5709	SLC1A5	4020.979
SLC1A6	6.2149	removed	removed
SLC1A7	5.327	SLC1A7	44.363
SLC20A1	2457.2359	SLC20A1	939.7993
SLC20A2	1012.7257	SLC20A2	877.7744
SLC22A15	108.0201	SLC22A15	64.7613
SLC22A17	59.781	SLC22A17	526.6038
SLC22A18AS	8.8784	removed	removed
SLC22A18	196.8038	SLC22A18	124.658
SLC22A23	2212.1042	SLC22A23	816.0505
SLC22A3	39.3608	SLC22A3	255.3968
SLC22A4	42.3202	SLC22A4	85.7099
SLC22A5	248.0024	SLC22A5	347.218
SLC23A1	70.731	SLC23A1	11.5537
SLC23A2	744.8949	SLC23A2	1290.0578
SLC23A3	33.4093	SLC23A3	11.3804
SLC24A1	268.4226	SLC24A1	454.3053
SLC24A3	200.947	SLC24A3	567.6497
SLC24A4	15.0932	SLC24A4	8.5132
removed	removed	SLC24A5	10.6993
SLC24A6	1206.57	SLC24A6	583.7641
SLC25A10	715.2353	SLC25A10	315.2934
SLC25A11	772.7138	SLC25A11	667.3761
SLC25A12	851.7313	SLC25A12	702.9492
SLC25A13	612.3113	SLC25A13	555.488
