gene_id	TCGA-BH-A0BC-01A-22R-A084-07	gene_id	TCGA-BH-A0BC-11A-22R-A089-07
SFRS2	3693.9634	SFRS2	3022.7223
SFRS3	5460.7653	SFRS3	5033.2877
SFRS4	1411.5381	SFRS4	1655.7228
SFRS5	3701.4001	SFRS5	5442.3165
SFRS6	4592.4052	SFRS6	3481.9881
SFRS7	2025.6704	SFRS7	1797.5376
SFRS8	589.3738	SFRS8	925.6726
SFRS9	2696.868	SFRS9	1661.6507
SFT2D1	280.1941	SFT2D1	371.181
SFT2D2	67.0292	SFT2D2	56.9995
SFT2D3	366.8489	SFT2D3	399.4528
removed	removed	SFTPA1	42.8637
SFTPA2	11.7754	SFTPA2	108.0711
removed	removed	SFTPB	139.0789
removed	removed	SFTPC	7.2959
SFTPD	28.6837	SFTPD	48.3356
SFXN1	462.8637	SFXN1	319.1974
SFXN2	2165.7674	SFXN2	263.5659
SFXN3	1212.866	SFXN3	1364.7971
SFXN4	539.2528	SFXN4	307.7975
SFXN5	674.5189	SFXN5	322.3894
SGCA	8.4541	SGCA	12.3119
SGCB	732.7921	SGCB	1398.5408
SGCD	256.0394	SGCD	508.4359
SGCE	240.037	SGCE	1450.5244
SGCG	8.4541	SGCG	75.2394
SGEF	617.4536	SGEF	350.2052
SGIP1	74.2756	SGIP1	71.5914
SGK196	28.9856	SGK196	26.4478
SGK1	922.1042	SGK1	3968.9922
SGK223	892.2128	SGK223	650.7068
SGK269	1042.2737	SGK269	1633.3789
removed	removed	SGK2	165.9827
SGK3	728.6375	SGK3	981.7601
SGK494	10.2657	SGK494	21.8878
SGMS1	867.4543	SGMS1	611.0351
SGMS2	330.0131	SGMS2	577.2914
SGOL1	100.5438	SGOL1	6.8399
SGOL2	266.3052	SGOL2	60.6475
SGPL1	4435.0979	SGPL1	1431.3725
SGPP1	309.7835	SGPP1	280.4378
SGPP2	9.6619	SGPP2	28.2718
SGSH	565.521	SGSH	782.4897
SGSM1	149.155	SGSM1	147.7428
SGSM2	460.1463	SGSM2	1601.4592
SGSM3	975.2445	SGSM3	934.3365
SGTA	1823.9789	SGTA	1259.0059
SGTB	140.2691	SGTB	151.3908
SH2B1	394.9287	SH2B1	901.5048
SH2B2	32.3069	SH2B2	18.6959
SH2B3	1406.4052	SH2B3	969.9042
SH2D1A	73.3698	SH2D1A	18.2399
SH2D1B	7.5483	SH2D1B	12.3119
SH2D2A	100.2418	SH2D2A	11.8559
SH2D3A	187.8025	SH2D3A	289.1017
SH2D3C	629.229	SH2D3C	422.7086
SH2D4A	415.1583	SH2D4A	240.7661
removed	removed	SH2D5	6.8399
SH3BGRL2	468.2985	SH3BGRL2	1039.2157
SH3BGRL3	4439.0231	SH3BGRL3	2502.052
SH3BGRL	17189.6654	SH3BGRL	3324.6694
SH3BGR	194.1431	SH3BGR	168.7187
SH3BP1	519.4219	SH3BP1	171.8194
SH3BP2	916.6694	SH3BP2	1902.4168
SH3BP4	2246.0817	SH3BP4	2422.2526
SH3BP5L	806.7657	SH3BP5L	638.8509
SH3BP5	1215.5562	SH3BP5	2664.6284
SH3D19	933.2758	SH3D19	3431.3725
SH3D20	7.5483	removed	removed
SH3GL1	2441.1306	SH3GL1	1281.3497
SH3GL2	5.7367	SH3GL2	5.016
SH3GLB1	2574.5851	SH3GLB1	4343.3653
SH3GLB2	1489.4369	SH3GLB2	1378.933
SH3KBP1	1020.2325	SH3KBP1	1086.1833
SH3PXD2A	1618.0604	SH3PXD2A	1974.9202
SH3PXD2B	2123.7987	SH3PXD2B	3009.1199
SH3RF1	1317.9388	SH3RF1	940.2645
SH3RF2	103.2612	SH3RF2	357.9571
SH3RF3	133.4545	SH3RF3	244.87
SH3TC1	542.876	SH3TC1	219.3342
SH3TC2	12.9831	SH3TC2	145.4628
SH3YL1	1375.91	SH3YL1	1910.1687
SHANK1	7.2464	removed	removed
SHANK2	1525.6689	SHANK2	1119.471
SHANK3	714.978	SHANK3	984.0401
SHARPIN	963.1672	SHARPIN	478.3402
SHB	714.6761	SHB	488.3721
SHC1	5229.1825	SHC1	3098.4952
SHC2	220.4113	SHC2	249.43
removed	removed	SHC3	20.9758
SHC4	25.3624	SHC4	42.4077
SHCBP1	189.3122	SHCBP1	42.8637
SHE	266.909	SHE	631.5549
SHFM1	1550.1255	SHFM1	1236.2061
SHF	122.5849	SHF	148.6548
SHISA2	308.2739	SHISA2	243.5021
removed	removed	SHISA3	18.2399
SHISA4	281.0999	SHISA4	273.5978
SHISA5	4460.7623	SHISA5	2803.4656
SHISA6	13.587	removed	removed
SHISA9	220.1094	SHISA9	31.9197
SHKBP1	1368.9655	SHKBP1	615.1391
SHMT1	478.6186	SHMT1	953.0324
SHMT2	2170.5983	SHMT2	1132.2389
SHOC2	3605.6872	SHOC2	1230.2782
SHOX2	48.6113	SHOX2	76.1514
SHPK	302.2352	SHPK	421.7966
SHPRH	196.8061	SHPRH	424.7332
SHQ1	345.7136	SHQ1	419.9726
SHROOM1	348.431	SHROOM1	212.0383
SHROOM2	585.4486	SHROOM2	260.3739
SHROOM3	3469.8172	SHROOM3	3267.6699
SHROOM4	496.0764	SHROOM4	663.9307
SIAE	382.2475	SIAE	863.2011
SIAH1	1012.7627	SIAH1	606.1286
SIAH2	3990.3502	SIAH2	653.8988
SIDT1	1188.7113	SIDT1	208.8463
SIDT2	1069.6681	SIDT2	1899.0333
SIGIRR	867.7562	SIGIRR	318.7415
SIGLEC10	241.8486	SIGLEC10	197.9024
SIGLEC11	24.1547	SIGLEC11	9.5759
SIGLEC14	129.8313	SIGLEC14	26.4478
SIGLEC15	8.1522	SIGLEC15	5.472
SIGLEC16	11.4735	SIGLEC16	10.0319
SIGLEC1	810.6909	SIGLEC1	209.7583
SIGLEC5	79.1065	SIGLEC5	31.4637
removed	removed	SIGLEC6	13.6799
SIGLEC7	66.1234	SIGLEC7	12.7679
SIGLEC8	181.7638	SIGLEC8	88.4633
SIGLEC9	96.0148	SIGLEC9	16.8719
SIGLECP3	6.3406	SIGLECP3	19.1518
SIGMAR1	1386.1757	SIGMAR1	1068.8554
SIK1	351.4503	SIK1	2548.1076
SIK2	252.4162	SIK2	1805.2896
SIK3	970.1116	SIK3	2534.8837
SIKE1	707.1277	SIKE1	650.7068
SIL1	1697.167	SIL1	627.451
SILV	49.2151	SILV	43.7756
removed	removed	SIM1	12.3119
SIM2	11.7754	SIM2	32.3757
SIN3A	2610.8171	SIN3A	2276.7898
SIN3B	722.8283	SIN3B	1003.192
SIP1	139.4932	SIP1	112.1751
SIPA1L1	1424.2193	SIPA1L1	1421.7966
SIPA1L2	1040.1601	SIPA1L2	681.2585
SIPA1L3	1644.9325	SIPA1L3	817.1455
SIPA1	1222.2259	SIPA1	483.8121
SIRPA	1669.993	SIRPA	3102.5992
SIRPB1	87.5607	SIRPB1	98.0392
SIRPB2	65.8215	SIRPB2	20.0638
SIRPG	58.877	SIRPG	11.3999
SIRT1	745.4733	SIRT1	803.4656
SIRT2	1166.6702	SIRT2	1289.5577
SIRT3	405.7953	SIRT3	713.4975
SIRT4	18.116	SIRT4	31.0078
SIRT5	240.037	SIRT5	321.0214
SIRT6	335.7498	SIRT6	172.3666
SIRT7	159.1188	SIRT7	180.1186
SIT1	60.3867	SIT1	20.5198
SIVA1	1262.685	SIVA1	617.4191
SIX1	95.7128	SIX1	63.8395
SIX2	59.7828	SIX2	15.9599
removed	removed	SIX3	8.2079
SIX4	206.2204	SIX4	109.8951
SIX5	719.2051	SIX5	393.9808
SKA1	191.1238	SKA1	30.5518
SKA2	1054.9549	SKA2	418.1487
SKA3	114.7195	SKA3	28.7642
SKAP1	243.0563	SKAP1	181.9425
SKAP2	694.4465	SKAP2	1275.8778
SKIL	1114.7377	SKIL	444.1404
SKIV2L2	1452.4198	SKIV2L2	1386.8582
SKIV2L	1331.2752	SKIV2L	737.8021
SKI	2081.2261	SKI	3050.6156
SKP1	6945.9751	SKP1	6433.6525
SKP2	89.3723	SKP2	157.3187
SLA2	66.4253	SLA2	34.1997
SLAIN1	18.7199	SLAIN1	135.8869
SLAIN2	1522.6495	SLAIN2	1273.1418
SLAMF1	28.3817	SLAMF1	15.5039
SLAMF6	117.1501	SLAMF6	34.6557
SLAMF7	372.8876	SLAMF7	160.0547
SLAMF8	340.6955	SLAMF8	104.1906
SLAMF9	23.8527	removed	removed
SLA	661.5358	SLA	306.4295
SLBP	1088.7714	SLBP	738.2581
SLC10A3	650.6662	SLC10A3	563.1555
SLC10A5	9.9638	SLC10A5	7.2959
removed	removed	SLC10A6	40.1277
SLC10A7	228.5635	SLC10A7	202.4624
SLC11A1	201.0876	SLC11A1	48.3356
SLC11A2	974.9426	SLC11A2	1816.2335
SLC12A1	19.3237	removed	removed
SLC12A2	958.3362	SLC12A2	3676.6986
SLC12A3	5.7367	removed	removed
SLC12A4	781.6811	SLC12A4	1348.1623
SLC12A6	253.6723	SLC12A6	550.5198
SLC12A7	1637.3842	SLC12A7	1334.7013
SLC12A8	298.0081	SLC12A8	130.415
SLC12A9	1041.0659	SLC12A9	637.0269
SLC13A2	53.4422	SLC13A2	760.6019
SLC13A3	31.703	SLC13A3	67.4875
removed	removed	SLC13A5	7.2959
SLC14A1	15.0967	SLC14A1	39.6717
SLC14A2	8.7561	SLC14A2	42.8637
SLC15A2	25.3624	SLC15A2	121.295
SLC15A3	1394.3279	SLC15A3	393.5249
SLC15A4	541.6683	SLC15A4	615.5951
SLC16A10	21.4373	SLC16A10	7.7519
SLC16A11	14.7947	SLC16A11	49.2476
SLC16A12	6.0387	SLC16A12	37.8477
SLC16A13	38.6475	SLC16A13	32.3757
SLC16A14	456.8251	SLC16A14	264.4779
SLC16A1	326.9937	SLC16A1	573.1874
SLC16A2	544.3857	SLC16A2	977.2002
SLC16A3	812.2005	SLC16A3	161.8787
SLC16A4	123.1888	SLC16A4	347.9252
SLC16A5	117.452	SLC16A5	231.6461
SLC16A6	194.747	SLC16A6	55.6316
SLC16A7	17.2102	SLC16A7	69.3114
SLC16A9	73.3698	SLC16A9	105.3352
SLC17A5	772.9492	SLC17A5	694.4824
SLC17A7	9.6619	SLC17A7	150.0228
SLC17A9	92.3916	SLC17A9	31.0078
SLC18A1	15.7005	removed	removed
removed	removed	SLC18A2	29.6398
SLC19A1	606.282	SLC19A1	140.9029
SLC19A2	1680.5606	SLC19A2	434.1085
SLC19A3	32.0049	SLC19A3	886.0009
SLC1A1	1189.9191	SLC1A1	164.6147
SLC1A2	120.4714	SLC1A2	162.7907
SLC1A3	290.7617	SLC1A3	596.4432
SLC1A4	1791.0682	SLC1A4	1152.7588
SLC1A5	4624.712	SLC1A5	3609.2111
SLC1A7	12.3793	SLC1A7	40.5837
SLC20A1	1995.779	SLC20A1	872.777
SLC20A2	1068.8438	SLC20A2	1186.0465
removed	removed	SLC22A11	6.8399
removed	removed	SLC22A12	26.4478
SLC22A15	78.8046	SLC22A15	46.5116
SLC22A17	1393.4221	SLC22A17	777.0178
SLC22A18AS	11.4735	removed	removed
SLC22A18	624.7	SLC22A18	165.9827
SLC22A23	895.9568	SLC22A23	1243.958
SLC22A3	25.0605	SLC22A3	88.0073
SLC22A4	130.1332	SLC22A4	97.1272
SLC22A5	649.4585	SLC22A5	378.933
SLC23A2	345.4117	SLC23A2	1078.8874
removed	removed	SLC23A3	12.7679
SLC24A1	322.7153	SLC24A1	501.14
SLC24A2	26.8721	removed	removed
SLC24A3	700.7871	SLC24A3	585.9553
removed	removed	SLC24A5	11.0625
SLC24A6	830.9204	SLC24A6	704.5144
SLC25A10	633.1541	SLC25A10	512.9959
SLC25A11	913.6501	SLC25A11	680.8026
SLC25A12	381.3417	SLC25A12	662.5627
SLC25A13	353.5639	SLC25A13	448.7004
SLC25A14	161.8362	SLC25A14	124.487
SLC25A15	218.3008	SLC25A15	283.7939
SLC25A16	329.1073	SLC25A16	266.7579
SLC25A17	943.5415	SLC25A17	446.4204
removed	removed	SLC25A18	40.1277
SLC25A19	138.5874	SLC25A19	115.3671
SLC25A1	1855.9839	SLC25A1	1005.928
SLC25A20	264.7955	SLC25A20	473.7802
SLC25A21	32.9862	removed	removed
SLC25A22	470.714	SLC25A22	187.8705
SLC25A23	937.5028	SLC25A23	1146.8308
SLC25A24	1519.9321	SLC25A24	925.2166
SLC25A25	609.6033	SLC25A25	925.2166
SLC25A26	246.0575	SLC25A26	449.4163
SLC25A27	18.7199	SLC25A27	214.3183
SLC25A28	472.2236	SLC25A28	592.7953
SLC25A29	770.5337	SLC25A29	633.3789
SLC25A30	198.6721	SLC25A30	481.9881
SLC25A32	454.4881	SLC25A32	377.6835
SLC25A33	183.2735	SLC25A33	231.1902
SLC25A34	9.9638	SLC25A34	28.2718
SLC25A35	348.1049	SLC25A35	190.9257
SLC25A36	1146.7426	SLC25A36	1435.9325
SLC25A37	402.779	SLC25A37	1261.2859
SLC25A38	589.0718	SLC25A38	676.2426
SLC25A39	2066.7333	SLC25A39	1367.9891
SLC25A3	6617.7736	SLC25A3	8084.3593
SLC25A40	220.1094	SLC25A40	122.207
SLC25A42	189.916	SLC25A42	266.7579
SLC25A43	448.6729	SLC25A43	544.0036
SLC25A44	1104.17	SLC25A44	711.3543
SLC25A45	124.0946	SLC25A45	134.9749
SLC25A46	596.0163	SLC25A46	592.3393
SLC25A4	402.1751	SLC25A4	777.9298
SLC25A5	6478.5824	SLC25A5	5545.8276
SLC25A6	7902.1978	SLC25A6	9966.2563
SLC26A10	6.0326	SLC26A10	23.5933
SLC26A11	217.9958	SLC26A11	240.3101
SLC26A1	22.956	SLC26A1	28.7278
SLC26A2	1139.1943	SLC26A2	1741.9061
removed	removed	SLC26A3	37.3917
SLC26A4	8.1522	SLC26A4	50.6156
SLC26A5	6.6425	removed	removed
SLC26A6	121.3772	SLC26A6	63.3835
SLC26A7	10.2657	SLC26A7	17.3279
SLC26A8	6.6425	removed	removed
SLC27A1	635.8715	SLC27A1	839.4893
SLC27A2	255.1336	SLC27A2	25.0798
SLC27A3	931.4642	SLC27A3	470.5882
SLC27A4	924.8216	SLC27A4	508.4359
SLC27A5	122.3343	SLC27A5	78.4131
SLC27A6	29.2875	SLC27A6	359.7811
removed	removed	SLC28A1	6.3839
SLC28A3	19.6257	SLC28A3	407.6607
SLC29A1	4079.7225	SLC29A1	3015.9599
SLC29A2	326.879	SLC29A2	175.3944
SLC29A3	1051.9355	SLC29A3	213.8623
SLC29A4	188.1044	SLC29A4	405.8368
SLC2A10	773.5531	SLC2A10	620.611
SLC2A11	101.1476	SLC2A11	174.6466
SLC2A12	31.4011	SLC2A12	126.767
SLC2A13	301.3294	SLC2A13	122.663
SLC2A14	11.1715	SLC2A14	8.2079
SLC2A1	950.486	SLC2A1	1512.9959
SLC2A3	561.294	SLC2A3	552.2116
SLC2A4RG	2193.2433	SLC2A4RG	846.3292
SLC2A4	18.4179	SLC2A4	189.2385
SLC2A5	121.0752	SLC2A5	70.6794
SLC2A6	47.4035	SLC2A6	50.6156
SLC2A8	575.1829	SLC2A8	243.5021
SLC2A9	107.1863	SLC2A9	145.9188
SLC30A1	572.1636	SLC30A1	294.5736
removed	removed	SLC30A2	11.8559
SLC30A4	58.2731	SLC30A4	75.2394
SLC30A5	1276.272	SLC30A5	1070.2234
SLC30A6	330.9189	SLC30A6	254.902
SLC30A7	1068.5419	SLC30A7	601.4592
SLC30A8	13015.4378	removed	removed
SLC30A9	1509.9683	SLC30A9	1409.4847
SLC31A1	1533.8211	SLC31A1	1167.3507
SLC31A2	491.2454	SLC31A2	743.7301
SLC33A1	887.9858	SLC33A1	619.699
SLC34A2	487.6222	SLC34A2	5317.3735
SLC35A1	413.3346	SLC35A1	667.9161
SLC35A2	923.6139	SLC35A2	471.5002
SLC35A3	477.9604	SLC35A3	280.8938
SLC35A4	2638.8969	SLC35A4	1920.6566
SLC35A5	541.0644	SLC35A5	659.3707
SLC35B1	1703.5076	SLC35B1	751.938
SLC35B2	1582.7342	SLC35B2	1220.2462
SLC35B3	466.4869	SLC35B3	485.1801
SLC35B4	266.909	SLC35B4	451.8924
SLC35C1	529.289	SLC35C1	758.7779
SLC35C2	780.7995	SLC35C2	864.1131
SLC35D1	720.1109	SLC35D1	478.3402
SLC35D2	456.5231	SLC35D2	518.9238
SLC35E1	2253.9319	SLC35E1	1921.1126
SLC35E2	1821.1679	SLC35E2	1834.0492
SLC35E2	38.7411	SLC35E2	24.5919
SLC35E3	449.5787	SLC35E3	193.3425
SLC35E4	132.6785	SLC35E4	91.6735
SLC35F1	9.6619	SLC35F1	10.9439
SLC35F2	156.0995	SLC35F2	191.0625
SLC35F3	12.3793	SLC35F3	162.3347
SLC35F5	1009.9668	SLC35F5	531.2358
SLC36A1	309.4816	SLC36A1	267.2139
SLC36A4	97.8264	SLC36A4	176.4706
SLC37A1	774.1569	SLC37A1	335.1573
SLC37A2	561.8978	SLC37A2	203.8304
SLC37A3	578.2022	SLC37A3	942.0885
SLC37A4	311.8971	SLC37A4	405.8368
SLC38A10	2274.1615	SLC38A10	2300.9576
SLC38A11	21.1353	removed	removed
SLC38A1	7449.9017	SLC38A1	4373.005
SLC38A2	3565.2282	SLC38A2	5198.3584
SLC38A3	16.3044	SLC38A3	203.8304
SLC38A4	9.058	SLC38A4	24.6238
SLC38A5	85.4471	SLC38A5	20.0638
SLC38A6	224.0345	SLC38A6	100.7752
SLC38A7	154.8918	SLC38A7	195.6224
SLC38A9	178.1406	SLC38A9	147.2868
SLC39A10	1008.1552	SLC39A10	512.5399
SLC39A11	580.9196	SLC39A11	597.8112
SLC39A13	953.5053	SLC39A13	665.7547
SLC39A14	1308.5788	SLC39A14	2116.7351
SLC39A1	3730.3857	SLC39A1	2814.8655
SLC39A2	18.4179	SLC39A2	46.5116
SLC39A3	759.9661	SLC39A3	323.7574
SLC39A4	450.4845	SLC39A4	136.3429
SLC39A6	48879.0727	SLC39A6	7302.7816
SLC39A7	4057.0775	SLC39A7	2788.4177
SLC39A8	1285.028	SLC39A8	1041.0397
SLC39A9	4378.3345	SLC39A9	2037.3917
removed	removed	SLC3A1	5.0023
SLC3A2	4610.2192	SLC3A2	3056.5435
SLC40A1	1604.7754	SLC40A1	5544.0036
SLC41A1	950.486	SLC41A1	778.8418
SLC41A2	147.9473	SLC41A2	186.0465
SLC41A3	1137.6846	SLC41A3	1570.4514
SLC43A1	586.9583	SLC43A1	150.4788
SLC43A2	981.5851	SLC43A2	597.3552
SLC43A3	1563.4105	SLC43A3	1989.8906
SLC44A1	5881.6603	SLC44A1	2699.4984
SLC44A2	6868.9821	SLC44A2	5269.9498
SLC44A3	393.721	SLC44A3	362.9731
SLC44A4	4292.2835	SLC44A4	214.7743
SLC44A5	124.6984	SLC44A5	127.679
SLC45A1	127.1139	SLC45A1	40.1277
SLC45A3	132.2468	SLC45A3	101.2312
SLC45A4	327.5976	SLC45A4	282.7177
SLC46A1	342.332	SLC46A1	849.5622
removed	removed	SLC46A2	14.1359
SLC46A3	310.6893	SLC46A3	650.7068
SLC47A1	20.5315	SLC47A1	167.8067
removed	removed	SLC47A2	10.9439
SLC48A1	1307.3711	SLC48A1	944.8244
SLC4A10	12.0773	removed	removed
SLC4A11	22.645	SLC4A11	122.207
SLC4A1AP	509.0595	SLC4A1AP	600.0912
removed	removed	SLC4A1	9.5759
SLC4A2	2428.4947	SLC4A2	1094.9065
SLC4A3	256.0394	SLC4A3	271.7738
SLC4A4	16.3044	SLC4A4	116.7351
SLC4A5	273.3976	SLC4A5	118.5591
SLC4A7	1839.0756	SLC4A7	1202.0064
SLC4A8	329.7111	SLC4A8	203.3744
SLC5A1	369.5663	SLC5A1	1183.3105
SLC5A3	404.4004	SLC5A3	642.166
SLC5A4	8.7561	SLC5A4	5.928
SLC5A6	1337.2866	SLC5A6	2697.5194
removed	removed	SLC5A7	5.472
SLC5A8	9.9638	removed	removed
SLC5A9	15.3986	SLC5A9	20.5198
removed	removed	SLC6A10P	6.8399
SLC6A11	9.6619	SLC6A11	14.1359
SLC6A12	32.0049	SLC6A12	21.4318
SLC6A14	35.6281	SLC6A14	496.124
removed	removed	SLC6A15	21.8878
removed	removed	SLC6A16	14.5919
SLC6A17	25.0605	SLC6A17	20.0638
SLC6A1	16.3044	SLC6A1	6.3839
SLC6A20	37.1378	SLC6A20	24.1678
removed	removed	SLC6A2	13.2239
SLC6A4	128.6236	removed	removed
SLC6A6	973.4329	SLC6A6	866.3931
SLC6A8	861.1137	SLC6A8	682.1705
SLC6A9	424.334	SLC6A9	202.0292
SLC7A10	9.6619	SLC7A10	170.4834
SLC7A11	737.9219	SLC7A11	82.9913
SLC7A13	6.6425	removed	removed
SLC7A1	888.2877	SLC7A1	1659.3707
SLC7A2	10237.3498	SLC7A2	1523.4838
SLC7A3	24.4566	SLC7A3	96.2152
removed	removed	SLC7A4	55.6316
SLC7A5	1452.2991	SLC7A5	687.6425
SLC7A6OS	118.6628	SLC7A6OS	141.0762
SLC7A6	476.1458	SLC7A6	878.9877
SLC7A7	688.1059	SLC7A7	235.2941
SLC7A8	3558.5856	SLC7A8	1368.901
SLC8A1	326.9937	SLC8A1	191.5185
SLC8A2	5.1329	SLC8A2	8.6639
removed	removed	SLC8A3	15.5039
SLC9A1	2278.3885	SLC9A1	1280.4378
SLC9A2	56.4615	SLC9A2	27.3598
SLC9A3R1	4320.6652	SLC9A3R1	2642.9549
SLC9A3R2	1738.2299	SLC9A3R2	1294.1176
SLC9A5	12.9831	SLC9A5	26.4478
SLC9A6	253.322	SLC9A6	328.3174
SLC9A7	194.1431	SLC9A7	171.9106
SLC9A8	350.5445	SLC9A8	620.611
SLC9A9	170.5923	SLC9A9	261.7419
removed	removed	SLCO1A2	54.7196
SLCO1C1	6.0387	SLCO1C1	5.016
SLCO2A1	765.7028	SLCO2A1	761.5139
SLCO2B1	1521.4418	SLCO2B1	1505.244
SLCO3A1	326.9937	SLCO3A1	650.7068
SLCO4A1	26.232	SLCO4A1	84.829
SLCO4C1	13.587	SLCO4C1	7.7519
SLCO5A1	6.0387	removed	removed
SLFN11	508.4556	SLFN11	746.922
SLFN12L	8.4541	SLFN12L	15.9599
SLFN12	52.2345	SLFN12	115.3671
SLFN13	96.0148	SLFN13	582.3073
SLFN5	802.8406	SLFN5	1171.4546
removed	removed	SLIT1	8.2079
SLIT2	182.3677	SLIT2	654.3548
SLIT3	580.0138	SLIT3	2986.7761
removed	removed	SLITRK2	13.6799
SLITRK4	35.3262	SLITRK4	88.0073
removed	removed	SLITRK5	17.7839
SLITRK6	711.0529	SLITRK6	226.1742
SLK	1745.7782	SLK	2202.4624
SLMAP	503.0208	SLMAP	1981.3041
SLMO1	34.4204	SLMO1	23.7118
SLMO2	1643.7248	SLMO2	1233.0141
SLPI	430.5569	SLPI	4932.5125
SLTM	1642.517	SLTM	2133.1509
SLU7	1178.4456	SLU7	1575.0114
SMAD1	1173.9166	SMAD1	805.7456
SMAD2	1845.4162	SMAD2	2268.5819
SMAD3	1269.6294	SMAD3	1562.6995
SMAD4	1370.5899	SMAD4	2033.306
SMAD5	2200.1878	SMAD5	1463.7483
SMAD6	120.1694	SMAD6	55.6316
SMAD7	587.8641	SMAD7	461.9243
SMAD9	14.7947	SMAD9	36.0237
SMAGP	217.392	SMAGP	415.4127
SMAP1	629.7543	SMAP1	756.6393
SMAP2	1437.5043	SMAP2	945.2804
SMARCA1	334.5421	SMARCA1	1605.1072
SMARCA2	3568.5494	SMARCA2	5008.6639
SMARCA4	3940.5312	SMARCA4	2413.1327
SMARCA5	2253.5304	SMARCA5	2356.5891
SMARCAD1	711.3548	SMARCAD1	811.6735
SMARCAL1	617.1516	SMARCAL1	471.0442
SMARCB1	2230.985	SMARCB1	1258.0939
SMARCC1	2402.785	SMARCC1	3105.7912
SMARCC2	2586.0585	SMARCC2	3347.0132
SMARCD1	1729.7758	SMARCD1	1591.4273
SMARCD2	3573.6823	SMARCD2	3081.1674
SMARCD3	356.8851	SMARCD3	884.6329
SMARCE1	2408.5218	SMARCE1	3274.5098
SMC1A	2230.0792	SMC1A	2661.6507
SMC2	1707.1308	SMC2	552.2116
SMC3	1706.8288	SMC3	1805.7456
SMC4	2717.7014	SMC4	601.4592
SMC5	713.4683	SMC5	1000
SMC6	701.0891	SMC6	606.9311
SMCHD1	826.3914	SMCHD1	1259.0059
SMCR7L	889.1935	SMCR7L	1213.4063
SMCR7	280.496	SMCR7	280.8938
SMCR8	602.9064	SMCR8	1060.1915
SMEK1	1677.8432	SMEK1	1663.4747
SMEK2	2227.3618	SMEK2	1901.5048
SMG1	1753.6285	SMG1	2320.5654
SMG5	1246.3806	SMG5	1768.3539
SMG6	873.7949	SMG6	1599.1792
SMG7	2271.746	SMG7	1698.5864
SMN1	7.3189	removed	removed
SMN2	667.2001	SMN2	844.9704
SMNDC1	739.4346	SMNDC1	466.9403
SMOC1	9.6619	SMOC1	117.1911
SMOC2	1866.5515	SMOC2	2646.6028
SMOX	131.341	SMOX	131.3269
SMO	431.1607	SMO	463.7483
SMPD1	673.9151	SMPD1	612.8591
SMPD2	638.8908	SMPD2	247.15
SMPD3	85.7491	SMPD3	95.7592
SMPD4	1874.0999	SMPD4	1322.8454
SMPDL3A	230.979	SMPDL3A	202.4624
SMPDL3B	369.2644	SMPDL3B	193.3425
SMS	2727.9672	SMS	1533.0597
SMTNL1	6.3406	removed	removed
removed	removed	SMTNL2	6.8399
SMTN	1024.1577	SMTN	1058.3675
SMU1	1845.1143	SMU1	1864.1131
SMUG1	434.1801	SMUG1	389.4209
SMURF1	761.3972	SMURF1	1134.5189
SMURF2	194.747	SMURF2	629.731
SMYD1	9.058	SMYD1	675.7866
SMYD2	301.3294	SMYD2	687.6425
SMYD3	669.688	SMYD3	215.6863
SMYD4	157.6092	SMYD4	406.7487
SMYD5	761.4757	SMYD5	727.3142
SNAI1	179.6503	SNAI1	88.9193
SNAI2	470.412	SNAI2	921.1126
SNAI3	30.4953	SNAI3	13.6799
SNAP23	1208.337	SNAP23	1151.8468
removed	removed	SNAP25	15.9599
SNAP29	1530.4998	SNAP29	1014.5919
SNAP47	866.7478	SNAP47	604.9156
removed	removed	SNAP91	5.016
SNAPC1	133.7564	SNAPC1	194.7104
SNAPC2	766.9105	SNAPC2	369.813
SNAPC3	563.7094	SNAPC3	372.549
SNAPC4	306.4623	SNAPC4	248.974
SNAPC5	87.612	SNAPC5	92.6129
SNAPIN	774.1569	SNAPIN	632.0109
SNCAIP	82.4278	SNCAIP	163.7027
SNCA	67.6331	SNCA	238.9421
SNCG	118.3578	SNCG	1730.9622
SND1	6518.7395	SND1	4573.1874
SNED1	447.4651	SNED1	758.3219
SNF8	875.0026	SNF8	774.2818
SNHG10	64.0099	SNHG10	58.3675
SNHG11	208.8382	SNHG11	151.6963
SNHG12	48.3184	SNHG12	184.3821
SNHG1	279.5902	SNHG1	633.9991
SNHG3-RCC1	127.135	SNHG3-RCC1	189.1746
SNHG3	33.2127	SNHG3	43.3197
removed	removed	SNHG4	17.9799
SNHG5	1532.9153	SNHG5	2911.9927
SNHG6	834.2416	SNHG6	993.1601
SNHG7	267.2623	SNHG7	489.7583
SNHG8	356.8851	SNHG8	1092.5673
SNHG9	38.9494	SNHG9	41.0397
SNIP1	396.1365	SNIP1	467.3963
SNN	1137.6846	SNN	1289.5577
removed	removed	SNORA18	5.9371
removed	removed	SNORA53	5.016
removed	removed	SNORA63	8.2079
removed	removed	SNORA7B	5.1664
SNORA8	77.627	SNORA8	200.8162
removed	removed	SNORD116-20	9.1199
SNORD116-28	5.5042	SNORD116-28	24.6557
removed	removed	SNORD116-4	64.8746
SNORD1C	5.305	SNORD1C	11.7054
SNPH	59.7828	SNPH	182.3985
SNRK	1176.3321	SNRK	1075.6954
SNRNP200	7681.7865	SNRNP200	7563.1555
