gene_id	TCGA-BH-A208-01A-11R-A157-07	gene_id	TCGA-BH-A208-11A-51R-A157-07
ESYT3	11.766	ESYT3	118.1738
ETAA1	255.8013	ETAA1	487.7063
ETF1	2494.3894	ETF1	4843.8469
ETFA	1692.5591	ETFA	916.6452
ETFB	213.0951	ETFB	1087.1987
ETFDH	377.3832	ETFDH	600.1311
ETHE1	713.3675	ETHE1	445.2277
ETNK1	664.9962	ETNK1	1224.2164
ETNK2	222.6822	ETNK2	370.8101
ETS1	5643.752	ETS1	2907.3941
ETS2	1454.1889	ETS2	2630.1648
ETV1	1081.5993	ETV1	1005.1158
ETV2	21.3531	ETV2	6.0684
ETV3L	6.5367	ETV3L	97.0941
ETV3	183.898	ETV3	558.93
ETV4	49.2428	ETV4	480.6798
ETV5	595.7076	ETV5	1860.4384
ETV6	2288.7025	ETV6	3495.3884
ETV7	31.8117	ETV7	23.9541
EVC2	230.0904	EVC2	228.6822
EVC	1726.6107	EVC	1158.4032
EVI2A	563.4601	EVI2A	162.2494
EVI2B	455.3873	EVI2B	389.654
EVI5L	252.3151	EVI5L	210.7965
EVI5	619.2396	EVI5	462.1552
EVL	1771.4348	EVL	1941.2437
EVPL	340.7779	EVPL	560.2075
EWSR1	2785.0528	EWSR1	3763.6748
EXD2	823.1834	EXD2	886.3033
EXD3	69.7244	EXD3	170.5535
EXO1	70.5959	EXO1	8.9429
EXOC1	1224.5343	EXOC1	1184.6122
EXOC2	794.8578	EXOC2	1140.2172
EXOC3L2	98.0499	EXOC3L2	20.4409
EXOC3L	74.3175	EXOC3L	56.1804
EXOC3	938.6643	EXOC3	1332.1697
EXOC4	1478.1567	EXOC4	1876.7272
EXOC5	1600.6101	EXOC5	1238.5888
EXOC6B	141.6276	EXOC6B	316.1947
EXOC6	193.0494	EXOC6	453.5318
EXOC7	2063.7629	EXOC7	3610.9624
EXOC8	349.4934	EXOC8	425.1062
EXOG	136.8341	EXOG	99.3298
EXOSC10	1200.5665	EXOSC10	1803.2678
EXOSC1	396.9931	EXOSC1	297.3508
EXOSC2	279.3333	EXOSC2	591.1882
EXOSC3	176.9256	EXOSC3	180.4545
EXOSC4	156.0083	EXOSC4	218.1424
EXOSC5	315.067	EXOSC5	389.9734
EXOSC6	182.5907	EXOSC6	314.2783
EXOSC7	335.5485	EXOSC7	522.2003
EXOSC8	344.1551	EXOSC8	325.4601
EXOSC9	315.2195	EXOSC9	562.6732
EXPH5	548.6436	EXPH5	429.897
EXT1	1689.0729	EXT1	1010.5454
EXT2	4352.5439	EXT2	1965.8366
EXTL1	53.1648	EXTL1	313.3202
EXTL2	710.7528	EXTL2	511.9799
EXTL3	1051.0949	EXTL3	1146.9243
EYA1	10.4587	EYA1	49.8246
EYA2	779.1698	EYA2	953.3749
EYA3	142.0634	EYA3	175.0249
EYA4	11.766	EYA4	5.4296
removed	removed	EYS	21.7184
EZH1	633.6202	EZH1	1666.8889
EZH2	205.2511	EZH2	131.9075
EZR	7853.143	EZR	5081.7914
F10	67.5455	F10	116.8962
F11R	4056.2153	F11R	3570.1254
F12	13.0733	F12	15.9694
F13A1	2368.8855	F13A1	557.0137
F2RL1	421.3967	F2RL1	549.0289
F2RL2	3059.1568	F2RL2	383.9051
F2RL3	218.7602	F2RL3	19.8021
F2R	5669.8987	F2R	1345.584
F3	1502.996	F3	1647.0868
F5	33.9906	F5	16.2888
F7	8.2798	F7	30.0225
F8A1	84.5408	F8A1	55.5736
F8	364.7456	F8	637.819
FA2H	270.6177	FA2H	103.4819
FAAH2	80.6188	FAAH2	185.8841
FAAH	72.339	FAAH	322.5824
FABP3	196.9713	FABP3	106.6758
FABP4	110.2517	FABP4	8428.0254
FABP5	102.4077	FABP5	98.6911
FABP6	40.0915	removed	removed
FABP7	14.3807	FABP7	117.8544
FADD	532.0841	FADD	410.7337
FADS1	663.2531	FADS1	532.4207
FADS2	2529.6873	FADS2	540.0861
FADS3	190.4347	FADS3	211.1158
FAF1	1004.4667	FAF1	1263.8205
FAF2	1853.3609	FAF2	1907.3885
FAHD1	488.0706	FAHD1	327.6671
FAHD2A	305.0441	FAHD2A	361.5479
FAHD2B	146.4212	FAHD2B	362.506
FAH	375.2043	FAH	669.7578
FAIM2	69.7244	FAIM2	171.1923
FAIM3	100.8432	FAIM3	169.9498
FAIM	176.4898	FAIM	220.6975
FAM100A	283.691	FAM100A	267.967
FAM100B	281.9479	FAM100B	502.3982
FAM101A	127.6828	FAM101A	64.5165
FAM101B	1129.5348	FAM101B	496.3298
FAM102A	1896.9387	FAM102A	1841.5945
FAM102B	1094.6726	FAM102B	1254.5583
FAM103A1	288.0488	FAM103A1	363.7293
FAM104A	601.1505	FAM104A	673.3094
FAM104B	244.0353	FAM104B	221.0169
FAM105A	537.3134	FAM105A	272.4384
FAM105B	566.0747	FAM105B	378.4754
FAM106C	6.1009	FAM106C	18.2051
FAM107A	152.5221	FAM107A	440.7562
FAM107B	1713.4764	FAM107B	1920.8028
FAM108A1	227.4758	FAM108A1	162.2494
FAM108B1	372.5896	FAM108B1	390.2928
FAM108C1	427.0618	FAM108C1	469.8206
FAM109A	264.9526	FAM109A	207.6026
FAM109B	747.3581	FAM109B	299.9059
FAM10A4	326.3972	FAM10A4	667.8415
FAM110A	319.8606	FAM110A	197.7015
FAM110B	278.0259	FAM110B	314.5977
removed	removed	FAM110C	17.8858
FAM111A	661.51	FAM111A	1098.3773
FAM111B	429.2407	FAM111B	30.3419
FAM113A	284.1268	FAM113A	485.4706
FAM113B	104.5866	FAM113B	165.4433
FAM114A1	1624.1421	FAM114A1	608.7546
FAM114A2	518.575	FAM114A2	484.8318
FAM115A	292.4066	FAM115A	791.1255
FAM115C	332.7247	FAM115C	843.7383
FAM116A	660.6384	FAM116A	1183.3346
FAM116B	80.6188	FAM116B	157.4586
FAM117A	263.2095	FAM117A	639.0965
FAM117B	295.8928	FAM117B	410.7337
FAM118A	359.9521	FAM118A	417.1215
FAM118B	444.4929	FAM118B	163.2076
FAM119A	158.1872	FAM119A	155.2228
FAM119B	1225.4058	FAM119B	681.2558
FAM120AOS	1323.9394	FAM120AOS	1266.4555
FAM120A	3924.5626	FAM120A	4092.8846
FAM120B	827.9769	FAM120B	1313.3258
FAM120C	245.7784	FAM120C	372.7265
FAM122A	529.0337	FAM122A	866.8206
FAM122B	569.561	FAM122B	702.3354
FAM122C	13.5091	FAM122C	42.7981
FAM123B	317.2459	FAM123B	265.0925
FAM124A	34.8622	FAM124A	25.2317
FAM124B	84.5408	FAM124B	7.3459
FAM125A	466.2817	FAM125A	366.3387
FAM125B	181.7191	FAM125B	409.4561
FAM126A	922.9764	FAM126A	1835.5261
FAM126B	397.8647	FAM126B	541.3636
FAM127A	2679.1589	FAM127A	770.0458
FAM127B	1048.4802	FAM127B	621.5301
FAM127C	692.0144	FAM127C	351.6468
FAM128A	105.8939	FAM128A	193.2301
FAM128B	369.9749	FAM128B	508.4666
FAM129A	1812.3979	FAM129A	4407.8816
FAM129B	3698.8779	FAM129B	3208.5775
FAM131A	134.2194	FAM131A	334.3998
FAM131B	121.5819	FAM131B	139.5728
removed	removed	FAM131C	10.8592
FAM133A	12.6375	FAM133A	6.3878
FAM133B	85.8481	FAM133B	150.1126
FAM134A	2144.896	FAM134A	2981.4922
FAM134B	108.5086	FAM134B	482.2767
FAM134C	1971.4566	FAM134C	1917.6089
FAM135A	248.3931	FAM135A	413.6082
removed	removed	FAM135B	7.0265
FAM136A	653.2302	FAM136A	751.8407
FAM13AOS	14.3937	FAM13AOS	53.159
FAM13A	424.8698	FAM13A	2174.8956
FAM13B	933.435	FAM13B	1805.4716
FAM13C	234.0037	FAM13C	183.0448
FAM149A	65.8024	FAM149A	153.9453
FAM149B1	526.419	FAM149B1	658.2598
removed	removed	FAM150B	223.2526
FAM151B	23.532	FAM151B	15.65
removed	removed	FAM154A	5.1102
removed	removed	FAM154B	28.1062
FAM155A	55.3437	FAM155A	15.3307
FAM155B	16.9953	FAM155B	25.5511
FAM156A	367.3603	FAM156A	623.1271
removed	removed	FAM157A	34.8134
FAM158A	86.7197	FAM158A	46.6307
removed	removed	FAM159A	7.3459
FAM160A1	50.1144	FAM160A1	341.107
FAM160A2	641.4642	FAM160A2	964.2341
FAM160B1	917.747	FAM160B1	777.3918
FAM160B2	738.6426	FAM160B2	997.4505
FAM161A	80.183	FAM161A	144.683
FAM161B	88.027	FAM161B	281.3143
FAM162A	957.8385	FAM162A	563.4014
FAM162B	44.0135	FAM162B	18.5245
FAM164A	334.677	FAM164A	494.7329
FAM164C	21.7889	FAM164C	71.2236
FAM165B	298.0717	FAM165B	349.4111
removed	removed	FAM166B	25.5511
FAM167A	19.1742	FAM167A	190.0362
FAM167B	91.0775	FAM167B	33.5358
FAM168A	632.3129	FAM168A	474.6114
FAM168B	2587.2099	FAM168B	4399.2581
FAM169A	38.3484	FAM169A	148.8351
FAM171A1	528.5979	FAM171A1	1053.3435
FAM171A2	65.3666	FAM171A2	16.2888
FAM171B	424.0113	FAM171B	400.5133
FAM172A	1001.4163	FAM172A	964.5535
FAM173A	59.7015	FAM173A	34.494
FAM173B	245.3426	FAM173B	156.181
FAM174A	149.4716	FAM174A	239.5414
FAM174B	1069.8333	FAM174B	946.6677
FAM175A	248.1447	FAM175A	513.4906
FAM175B	475.4331	FAM175B	542.9606
FAM176A	247.0857	FAM176A	122.3258
FAM176B	138.2678	FAM176B	98.921
FAM177A1	2682.6452	FAM177A1	785.6959
FAM178A	728.1839	FAM178A	797.1939
FAM178B	61.4446	FAM178B	6.7072
removed	removed	FAM179A	5.749
FAM179B	459.3093	FAM179B	932.6146
FAM180A	226.1684	FAM180A	182.6903
removed	removed	FAM181B	26.1899
FAM182B	25.7109	FAM182B	28.1062
FAM184A	31.376	FAM184A	323.2212
removed	removed	FAM184B	40.2398
FAM185A	94.1279	FAM185A	122.3258
removed	removed	FAM186B	39.9236
FAM188A	640.1569	FAM188A	517.7289
FAM188B	162.2443	FAM188B	259.6629
FAM189A1	16.9953	FAM189A1	7.6653
FAM189A2	70.1601	FAM189A2	1275.3185
FAM189B	335.5485	FAM189B	419.0378
FAM18A	7.9617	FAM18A	28.0583
FAM18B2	159.0587	FAM18B2	272.4864
FAM18B	661.9457	FAM18B	782.8214
FAM190A	7.844	FAM190A	179.8158
FAM190B	2013.727	FAM190B	2095.5084
FAM192A	1321.2768	FAM192A	1197.3877
FAM193A	688.9639	FAM193A	915.687
FAM193B	358.209	FAM193B	818.2735
FAM195A	128.5543	FAM195A	105.3982
FAM195B	952.6092	FAM195B	839.9919
FAM196A	27.454	FAM196A	23.6348
FAM196B	6.9724	FAM196B	915.3676
FAM198A	228.3473	FAM198A	144.683
FAM198B	6782.874	FAM198B	5709.0706
FAM199X	318.1174	FAM199X	610.3515
FAM19A2	17.4311	FAM19A2	29.0644
removed	removed	FAM19A3	7.3459
FAM19A5	120.7103	FAM19A5	51.7409
FAM200A	194.7925	FAM200A	162.8882
FAM200B	267.1315	FAM200B	553.8198
FAM20A	542.5428	FAM20A	448.7409
FAM20B	1833.3152	FAM20B	1908.9854
FAM20C	1295.566	FAM20C	794.9581
removed	removed	FAM21A	684.7691
FAM21B	392.1996	FAM21B	784.0989
FAM21C	1228.0205	FAM21C	2129.6829
FAM22A	23.9678	FAM22A	44.0756
FAM22D	56.2153	FAM22D	108.5921
FAM24B	20.2114	FAM24B	35.4106
FAM26E	755.2021	FAM26E	80.4859
FAM26F	89.3344	FAM26F	39.9236
FAM27A	7.844	FAM27A	8.9429
FAM27C	5.6651	FAM27C	14.6919
FAM32A	2326.1793	FAM32A	1244.9766
FAM35A	866.3253	FAM35A	898.1206
FAM35B2	83.2335	FAM35B2	95.4972
FAM35B	267.5673	FAM35B	289.6854
FAM36A	795.1237	FAM36A	707.6948
FAM38A	1470.4521	FAM38A	2001.9754
FAM38B	567.8178	FAM38B	503.3564
FAM3A	570.8683	FAM3A	436.9236
FAM3B	689.3997	FAM3B	1124.5671
FAM3C	1678.1785	FAM3C	944.7514
FAM3D	1685.1509	FAM3D	235.3894
FAM40A	599.1938	FAM40A	770.6846
FAM40B	14.8164	FAM40B	11.1786
FAM41C	17.4311	FAM41C	20.1215
FAM43A	230.962	FAM43A	246.2486
FAM43B	37.0411	FAM43B	9.901
FAM45A	309.8377	FAM45A	393.1673
FAM45B	120.2745	FAM45B	208.5607
FAM46A	1156.553	FAM46A	617.0587
FAM46B	313.3239	FAM46B	655.0659
FAM46C	870.2473	FAM46C	1177.905
FAM47E	17.8669	FAM47E	204.3512
FAM48A	1062.9698	FAM48A	1159.3773
FAM49A	241.8564	FAM49A	305.6549
FAM49B	852.3804	FAM49B	808.6918
FAM50A	890.2931	FAM50A	541.683
FAM50B	56.2153	FAM50B	155.5422
FAM53A	10.4587	FAM53A	23.6348
FAM53B	418.2721	FAM53B	668.6495
FAM53C	853.252	FAM53C	2328.662
FAM54A	54.4722	removed	removed
FAM54B	885.4995	FAM54B	1234.1685
FAM55C	315.9386	FAM55C	745.4753
FAM55D	6.1009	FAM55D	14.6919
FAM57A	493.7357	FAM57A	248.4843
removed	removed	FAM57B	9.5817
FAM58A	337.2916	FAM58A	138.6146
FAM59A	175.1825	FAM59A	281.3813
removed	removed	FAM5B	20.7603
FAM5C	51.8575	removed	removed
FAM60A	1183.1354	FAM60A	2655.7159
FAM63A	352.1081	FAM63A	897.1625
FAM63B	435.7773	FAM63B	414.5664
FAM64A	35.298	FAM64A	6.0684
FAM65A	1578.3854	FAM65A	925.5881
FAM65B	160.8018	FAM65B	107.3146
FAM65C	45.7566	FAM65C	87.5125
removed	removed	FAM66A	5.9949
FAM66C	15.688	FAM66C	59.0869
removed	removed	FAM66D	10.6708
FAM69A	771.3564	FAM69A	387.1053
FAM69B	125.7784	FAM69B	151.7926
FAM69C	30.5044	FAM69C	5.4296
FAM70A	159.4945	FAM70A	213.9903
FAM70B	102.4077	FAM70B	20.4409
FAM71D	18.7384	FAM71D	11.1786
FAM71E1	31.3934	FAM71E1	48.2756
removed	removed	FAM71F2	7.3459
FAM72A	15.2522	removed	removed
FAM72B	56.2153	FAM72B	13.4143
FAM72D	21.7889	removed	removed
FAM73A	392.1996	FAM73A	967.7473
FAM73B	240.9849	FAM73B	366.3387
FAM76A	379.562	FAM76A	338.8713
FAM76B	321.1679	FAM76B	398.2775
FAM78A	164.288	FAM78A	92.6227
FAM78B	67.1097	FAM78B	21.399
removed	removed	FAM7A2	5.4296
removed	removed	FAM7A3	11.8174
FAM81A	67.1097	FAM81A	81.1247
removed	removed	FAM81B	6.0684
FAM82A1	158.6229	FAM82A1	168.3178
FAM82A2	555.6161	FAM82A2	1076.3395
FAM82B	597.0149	FAM82B	872.8889
FAM83A	8.2798	FAM83A	31.9389
FAM83B	61.4446	FAM83B	184.2872
FAM83C	6.1009	removed	removed
FAM83D	223.5538	FAM83D	11.498
FAM83E	239.6775	FAM83E	39.2848
FAM83F	94.5637	FAM83F	170.8729
FAM83G	30.4434	FAM83G	209.487
FAM83H	1021.8978	FAM83H	1147.2437
FAM84A	1484.6933	FAM84A	393.1673
FAM84B	751.2801	FAM84B	1750.2493
FAM86A	448.5238	FAM86A	209.0909
FAM86B1	58.8299	FAM86B1	327.0539
removed	removed	FAM86B2	25.2317
FAM86C	215.7098	FAM86C	123.284
FAM86D	118.5314	FAM86D	180.7739
FAM89A	201.3291	FAM89A	195.4658
FAM89B	1512.5831	FAM89B	466.6267
FAM8A1	1524.3491	FAM8A1	1940.6049
FAM90A1	23.9678	FAM90A1	18.8439
FAM91A1	1057.1958	FAM91A1	1038.0128
FAM92A1	178.2329	FAM92A1	139.2534
FAM95B1	6.5367	FAM95B1	21.399
FAM96A	449.2864	FAM96A	397.9581
FAM96B	484.5844	FAM96B	332.4835
FAM98A	1547.881	FAM98A	612.2679
FAM98B	237.9344	FAM98B	394.1255
FAM98C	120.7103	FAM98C	239.5414
FANCA	65.9375	FANCA	55.8036
FANCB	23.0962	FANCB	18.5245
FANCC	203.0722	FANCC	236.0281
FANCD2	133.7836	FANCD2	231.5567
FANCE	89.3344	FANCE	169.2759
FANCF	305.4799	FANCF	280.1038
FANCG	217.0171	FANCG	289.6854
FANCI	389.6895	FANCI	289.9122
FANCL	182.5428	FANCL	339.0405
FANCM	135.9625	FANCM	294.1569
FANK1	34.8622	FANK1	107.6339
FAP	7747.6849	FAP	356.1182
FAR1	1033.228	FAR1	1421.5985
FAR2	107.1751	FAR2	61.8783
FARP1	3816.5377	FARP1	2980.8535
FARP2	249.2646	FARP2	463.1134
FARS2	210.0447	FARS2	264.4537
FARSA	1025.8198	FARSA	823.3837
FARSB	789.1927	FARSB	1045.6782
FASLG	8.7155	FASLG	9.2623
FASN	2019.8279	FASN	8987.2748
FASTKD1	262.7737	FASTKD1	328.0121
FASTKD2	729.927	FASTKD2	1481.0048
FASTKD3	174.7467	FASTKD3	148.5157
FASTKD5	391.328	FASTKD5	545.8351
FASTK	685.9135	FASTK	604.6025
FAS	572.1756	FAS	487.0676
FAT1	6783.7455	FAT1	7198.06
FAT2	577.8407	FAT2	2137.987
FAT3	153.3936	FAT3	39.2848
FAT4	1301.6668	FAT4	850.8511
FATE1	5.6651	removed	removed
FAU	5708.6829	FAU	6784.4518
FBF1	42.7585	FBF1	140.8056
FBLIM1	3594.2913	FBLIM1	1471.4231
removed	removed	FBLL1	15.65
FBLN1	24305.4799	FBLN1	4260.324
FBLN2	10043.7956	FBLN2	1381.9943
FBLN5	4790.0643	FBLN5	2328.9814
FBLN7	565.639	FBLN7	333.761
FBL	1859.8976	FBL	4551.9258
FBN1	46357.5553	FBN1	3080.1833
FBN2	491.5568	FBN2	30.0225
removed	removed	FBN3	11.8174
FBP1	362.131	FBP1	580.0096
FBRSL1	298.0717	FBRSL1	466.3073
FBRS	1136.0715	FBRS	1297.6757
FBXL12	309.8377	FBXL12	361.8672
FBXL13	15.688	FBXL13	9.901
FBXL14	522.497	FBXL14	604.9219
FBXL15	41.3988	FBXL15	53.3379
FBXL16	356.0301	FBXL16	269.5639
FBXL17	483.7128	FBXL17	740.9815
FBXL18	242.728	FBXL18	263.4956
FBXL19	215.7098	FBXL19	242.0965
FBXL20	165.5954	FBXL20	146.28
FBXL22	86.8068	FBXL22	122.2524
FBXL2	104.5866	FBXL2	219.7393
FBXL3	1411.4827	FBXL3	1755.3595
FBXL4	242.2922	FBXL4	381.6693
FBXL5	2042.4883	FBXL5	3617.0755
FBXL6	298.7515	FBXL6	139.4546
FBXL7	1445.0376	FBXL7	514.8544
FBXL8	14.2194	FBXL8	39.6681
FBXO10	570.0185	FBXO10	200.263
FBXO11	1722.6277	FBXO11	2030.9919
removed	removed	FBXO15	32.897
FBXO16	14.8949	FBXO16	36.1963
FBXO17	342.0852	FBXO17	337.2743
FBXO18	1890.8378	FBXO18	1724.1617
FBXO21	828.8485	FBXO21	1579.0571
FBXO22OS	54.8208	FBXO22OS	24.6217
FBXO22	322.1266	FBXO22	340.4395
removed	removed	FBXO24	14.743
FBXO25	360.3878	FBXO25	656.6629
FBXO27	230.0904	FBXO27	173.1086
FBXO28	922.9764	FBXO28	1349.0973
FBXO2	77.1326	FBXO2	305.3355
FBXO30	495.043	FBXO30	490.9002
FBXO31	563.8958	FBXO31	786.654
FBXO32	1453.3174	FBXO32	2073.7899
FBXO33	422.704	FBXO33	407.8592
FBXO34	777.4267	FBXO34	1279.79
FBXO36	91.5132	FBXO36	198.3403
FBXO38	857.6098	FBXO38	822.4255
FBXO39	16.5595	FBXO39	18.8439
FBXO3	686.3493	FBXO3	932.2952
FBXO41	89.7701	FBXO41	236.6669
FBXO42	598.758	FBXO42	589.9107
FBXO43	5.2293	FBXO43	5.749
FBXO44	182.5907	FBXO44	465.6685
FBXO45	509.4237	FBXO45	394.4449
FBXO46	450.158	FBXO46	342.7039
FBXO48	30.5044	FBXO48	27.148
FBXO4	185.2054	FBXO4	275.6323
FBXO5	182.1549	FBXO5	148.1963
FBXO6	353.4154	FBXO6	164.8045
FBXO7	2786.7959	FBXO7	2150.1238
FBXO8	462.7389	FBXO8	477.933
FBXO9	776.5552	FBXO9	1061.0088
FBXW11	1292.5155	FBXW11	1543.6049
FBXW2	1876.4571	FBXW2	1528.2743
FBXW4	759.1241	FBXW4	1517.4151
FBXW5	882.4491	FBXW5	785.3765
FBXW7	393.9427	FBXW7	944.7514
FBXW8	311.5808	FBXW8	484.1931
FBXW9	147.3581	FBXW9	250.4102
FCER1A	33.5549	FCER1A	111.4666
FCER1G	493.2999	FCER1G	155.5422
removed	removed	FCER2	7.3459
FCF1	968.2972	FCF1	879.2767
FCGBP	187.3842	FCGBP	842.547
FCGR1A	152.5221	FCGR1A	21.1755
FCGR1B	162.1092	FCGR1B	27.7868
FCGR1C	44.0135	removed	removed
FCGR2A	1439.3725	FCGR2A	416.1633
FCGR2B	271.0535	FCGR2B	82.4022
FCGR2C	64.9308	FCGR2C	41.2011
FCGR3A	1973.6355	FCGR3A	488.3451
FCGRT	2851.7268	FCGRT	2786.3458
FCHO1	16.1238	FCHO1	115.938
FCHO2	788.7569	FCHO2	1142.7723
FCHSD1	232.1342	FCHSD1	401.4555
FCHSD2	905.9244	FCHSD2	738.388
FCN1	13.5091	FCN1	32.5776
removed	removed	FCN2	6.7072
FCN3	34.8622	FCN3	23.3154
removed	removed	FCRL2	6.7072
FCRL5	125.0681	FCRL5	166.4014
FCRL6	10.0229	FCRL6	19.1633
FCRLA	11.3302	FCRLA	10.8592
FCRLB	6.9724	FCRLB	16.6082
FDFT1	1719.1415	FDFT1	3078.5864
FDPSL2A	5.2293	removed	removed
FDPS	1557.3548	FDPS	1514.0583
FDX1L	122.7454	FDX1L	112.1022
FDX1	719.9041	FDX1	335.9968
FDXACB1	121.1461	FDXACB1	83.6958
FDXR	84.9766	FDXR	163.8463
FECH	608.7809	FECH	779.6275
FEM1A	712.9317	FEM1A	1044.4006
FEM1B	2093.91	FEM1B	3361.2452
FEM1C	867.6326	FEM1C	750.5631
FEN1	584.8132	FEN1	305.0161
FER1L4	6.1009	FER1L4	46.6307
removed	removed	FER1L5	18.2051
FER1L6	7.4082	removed	removed
FERMT1	80.183	FERMT1	413.9276
FERMT2	3110.5785	FERMT2	2458.6532
FERMT3	236.6271	FERMT3	126.7973
FER	116.3525	FER	144.683
FES	167.3385	FES	239.8608
FEZ1	400.4794	FEZ1	179.8158
FEZ2	1051.9664	FEZ2	854.045
removed	removed	FFAR2	9.5817
removed	removed	FFAR3	6.0684
FGB	43.5777	FGB	7.9847
FGD1	459.3093	FGD1	274.0354
FGD2	86.7197	FGD2	63.8777
FGD3	104.1508	FGD3	243.0547
FGD4	396.1216	FGD4	601.7281
FGD5	965.2468	FGD5	622.1689
FGD6	737.771	FGD6	656.0241
FGF10	37.9126	FGF10	98.6911
FGF11	186.0769	FGF11	110.1891
FGF12	40.5273	FGF12	39.2848
FGF13	221.8107	FGF13	148.1963
FGF14	597.0149	FGF14	196.7434
FGF18	125.5039	removed	removed
FGF1	569.9967	FGF1	1775.481
FGF2	215.1128	FGF2	763.9711
FGF5	12.2018	removed	removed
FGF7	907.2884	FGF7	847.0185
FGF9	59.7015	FGF9	9.2623
FGFBP1	13.5091	FGFBP1	166.7208
FGFBP2	50.9859	FGFBP2	23.9541
FGFBP3	18.7384	FGFBP3	94.539
FGFR1OP2	468.8964	FGFR1OP2	867.4593
FGFR1OP	168.8986	FGFR1OP	224.2172
FGFR1	4288.9204	FGFR1	4167.0626
FGFR2	506.809	FGFR2	2389.6652
FGFR3	490.6853	FGFR3	96.7747
FGFR4	243.5995	FGFR4	23.9541
FGFRL1	352.9796	FGFRL1	516.7707
FGGY	93.6921	FGGY	179.8158
removed	removed	FGG	7.9847
removed	removed	FGL1	5.4296
FGL2	393.5069	FGL2	875.7634
FGR	124.1965	FGR	85.9155
FHAD1	203.6213	FHAD1	78.4099
FHDC1	118.9672	FHDC1	418.0796
FHIT	12.6375	FHIT	96.136
FHL1	2344.9177	FHL1	1983.403
FHL2	1795.4025	FHL2	2196.1158
FHL3	1292.5155	FHL3	451.9348
FHL5	124.1965	FHL5	37.0491
FHOD1	529.0337	FHOD1	357.7152
FHOD3	829.2842	FHOD3	714.4722
FH	1277.6991	FH	1056.5374
FIBCD1	11.766	removed	removed
FIBIN	2118.3135	FIBIN	162.8882
FIBP	1265.4973	FIBP	554.7779
FICD	81.0546	FICD	58.7675
FIG4	547.7721	FIG4	575.8576
FIGF	16.9953	FIGF	1499.5293
FIGNL1	165.1596	FIGNL1	221.9751
FIGNL2	26.1466	FIGNL2	39.6042
FIGN	36.1695	FIGN	89.7482
FILIP1L	2803.7913	FILIP1L	1002.5607
FILIP1	332.9339	FILIP1	61.3226
FIP1L1	738.9171	FIP1L1	963.8221
FIS1	1109.1622	FIS1	1143.7911
FITM2	39.6557	FITM2	66.7522
FIZ1	452.7726	FIZ1	249.4425
FJX1	190.4347	FJX1	204.4087
FKBP10	5966.2273	FKBP10	1372.0933
FKBP11	853.6878	FKBP11	515.1738
FKBP14	886.8068	FKBP14	234.1118
FKBP15	1088.136	FKBP15	1057.652
FKBP1AP1	34.4264	FKBP1AP1	15.65
FKBP1A	7319.4422	FKBP1A	2776.4671
FKBP1B	85.8481	FKBP1B	53.9767
FKBP2	946.0726	FKBP2	507.5084
FKBP3	1237.6076	FKBP3	864.5848
FKBP4	1938.7733	FKBP4	4425.7673
FKBP5	1189.2363	FKBP5	1059.0925
FKBP7	1340.8868	FKBP7	405.6235
FKBP8	4043.5777	FKBP8	3237.9612
FKBP9L	198.7145	FKBP9L	45.0338
FKBP9	9285.9789	FKBP9	2486.1206
FKBPL	233.5766	FKBPL	93.9002
FKRP	206.5584	FKRP	197.7015
FKTN	376.5116	FKTN	626.9597
FLAD1	586.1205	FLAD1	534.9758
FLCN	661.51	FLCN	912.0683
FLG	38.3135	FLG	63.3827
FLI1	583.0701	FLI1	333.1223
FLII	2629.9161	FLII	2621.8607
FLJ10038	198.8583	FLJ10038	632.9132
FLJ10213	8.2798	FLJ10213	25.2317
FLJ10357	1190.5436	FLJ10357	1407.226
FLJ10661	6.1009	FLJ10661	58.1287
FLJ11235	10.4587	FLJ11235	15.0113
FLJ12825	7.4082	FLJ12825	11.1786
FLJ13197	11.3302	FLJ13197	87.8319
FLJ16779	10.0229	removed	removed
FLJ22536	38.7842	FLJ22536	78.889
FLJ23867	323.3468	FLJ23867	812.2051
FLJ33630	247.5215	FLJ33630	652.1914
FLJ35024	8.7155	FLJ35024	13.4143
FLJ35220	79.3115	FLJ35220	285.8528
FLJ35390	28.5696	FLJ35390	95.9571
FLJ35776	76.6968	FLJ35776	91.6645
FLJ36031	366.4887	FLJ36031	377.5173
removed	removed	FLJ36777	9.5817
removed	removed	FLJ37201	12.4562
removed	removed	FLJ37307	5.749
FLJ37453	37.0411	FLJ37453	135.1014
removed	removed	FLJ37543	10.5398
FLJ39582	22.3728	FLJ39582	85.0372
FLJ39653	34.4264	FLJ39653	91.6645
removed	removed	FLJ39739	7.3459
FLJ40330	28.7613	FLJ40330	195.1464
FLJ40852	38.3484	FLJ40852	86.8641
FLJ41941	12.6375	removed	removed
FLJ42289	9.1513	FLJ42289	20.1215
FLJ42627	32.0514	FLJ42627	79.4351
FLJ42709	356.0301	FLJ42709	134.4626
FLJ43663	40.9631	FLJ43663	138.2952
FLJ44606	23.0962	FLJ44606	59.0869
FLJ44635	31.376	FLJ44635	23.6348
FLJ45244	12.6375	FLJ45244	78.2502
FLJ45340	386.9703	FLJ45340	899.7176
FLJ45445	32.6833	FLJ45445	17.5664
removed	removed	FLJ45983	45.0338
FLJ90757	349.4934	FLJ90757	652.5108
FLNA	40019.1742	FLNA	18874.2671
FLNB	6595.0191	FLNB	11785.8755
