gene_id	TCGA-BH-A0H5-01A-21R-A115-07	gene_id	TCGA-BH-A0H5-11A-62R-A115-07
ANKRD9	43.6528	ANKRD9	78.521
ANKS1A	932.8895	ANKS1A	1722.0607
ANKS1B	80.1555	ANKS1B	172.4138
ANKS3	206.9743	ANKS3	294.973
ANKS6	165.2031	ANKS6	149.9792
ANKZF1	623.1807	ANKZF1	874.1172
ANLN	249.1218	ANLN	49.4391
ANO10	771.0733	ANO10	673.4524
ANO1	1039.0109	ANO1	8192.7711
ANO2	34.6212	ANO2	49.4391
removed	removed	ANO3	22.0191
ANO4	9.7842	ANO4	14.9564
removed	removed	ANO5	64.811
ANO6	1979.4268	ANO6	3766.9298
ANO7	14.3	ANO7	19.9418
ANO8	190.4163	ANO8	445.3677
ANO9	210.3611	ANO9	185.2929
ANP32A	3783.8662	ANP32A	2175.322
ANP32B	3259.2804	ANP32B	2340.2576
ANP32E	1600.0993	ANP32E	948.4836
ANPEP	827.8971	ANPEP	3896.9672
ANTXR1	1822.1263	ANTXR1	4075.6128
ANTXR2	1319.367	ANTXR2	1178.2302
ANUBL1	470.3961	ANUBL1	276.2775
ANXA10	31.9869	removed	removed
ANXA11	3342.4465	ANXA11	2729.5388
ANXA1	2470.144	ANXA1	9729.1234
ANXA2P1	51.9317	ANXA2P1	44.0382
ANXA2P2	3065.1009	ANXA2P2	2836.3108
ANXA2	9949.8181	ANXA2	8769.4225
ANXA3	606.2465	ANXA3	1565.8496
ANXA4	1121.048	ANXA4	1329.4558
ANXA5	4924.8589	ANXA5	4805.9826
ANXA6	9541.8907	ANXA6	4171.5829
ANXA7	3386.8519	ANXA7	2597.4242
removed	removed	ANXA8L2	129.6219
ANXA8	21.4501	ANXA8	236.4811
ANXA9	823.3813	ANXA9	157.8729
AOAH	745.1074	AOAH	84.3373
AOC2	9.4079	AOC2	28.6664
AOC3	791.7707	AOC3	3194.8484
AOX1	305.5693	AOX1	313.6685
AP1AR	685.273	AP1AR	795.1807
AP1B1	3052.3062	AP1B1	1980.4736
AP1G1	2138.2325	AP1G1	2866.2235
AP1G2	1519.9664	AP1G2	1508.6041
AP1M1	1204.5903	AP1M1	654.3415
AP1M2	1649.0205	AP1M2	1066.4728
AP1S1	762.7943	AP1S1	537.5987
AP1S2	608.1281	AP1S2	319.4848
AP1S3	196.4374	AP1S3	93.0619
AP2A1	2041.6131	AP2A1	1304.5575
AP2A2	1891.7449	AP2A2	1496.4686
AP2B1	9270.1899	AP2B1	6548.4005
AP2M1	5788.1298	AP2M1	3969.2563
AP2S1	1474.7858	AP2S1	750.3116
AP3B1	1445.0568	AP3B1	1312.4221
AP3B2	31.6106	AP3B2	184.8774
AP3D1	3829.7768	AP3D1	2852.5135
AP3M1	1413.0699	AP3M1	1331.9485
AP3M2	445.1829	AP3M2	603.656
AP3S1	1320.4959	AP3S1	769.838
AP3S2	1244.6944	AP3S2	1324.5949
AP4B1	392.22	AP4B1	306.7387
AP4E1	403.4117	AP4E1	477.7732
AP4M1	350.8891	AP4M1	349.4682
AP4S1	85.0476	AP4S1	98.8783
APAF1	502.0067	APAF1	670.5442
APBA1	111.3898	APBA1	423.764
APBA2	229.9296	APBA2	135.8538
APBA3	327.772	APBA3	231.4084
APBB1IP	1127.4454	APBB1IP	273.3693
APBB1	708.981	APBB1	847.1126
APBB2	1611.7652	APBB2	2355.6294
APBB3	289.0114	APBB3	525.135
removed	removed	APC2	15.1184
APCDD1L	42.9001	APCDD1L	506.855
APCDD1	288.635	APCDD1	1082.6755
APC	761.289	APC	1334.4412
APEH	2828.7739	APEH	1475.6959
APEX1	3111.0116	APEX1	3058.5791
APEX2	627.6965	APEX2	482.7586
APH1A	5986.0725	APH1A	3859.5762
APH1B	570.4964	APH1B	737.017
API5	2866.7819	API5	2722.8916
APIP	408.7027	APIP	365.2597
APITD1	251.7447	APITD1	177.258
APLF	82.0371	APLF	147.715
APLNR	318.7404	APLNR	467.3868
APLN	39.5133	APLN	409.6386
APLP1	51.9317	APLP1	60.241
APLP2	8999.2417	APLP2	15868.7162
APOA1BP	2058.077	APOA1BP	798.0889
APOA1	5.6448	removed	removed
APOB48R	597.9675	APOB48R	216.452
APOBEC3A	366.1563	APOBEC3A	5.8995
APOBEC3B	173.4821	APOBEC3B	42.2933
APOBEC3C	882.8394	APOBEC3C	422.5177
APOBEC3D	430.5065	APOBEC3D	113.0037
APOBEC3F	454.5908	APOBEC3F	252.5966
APOBEC3G	1448.4436	APOBEC3G	330.2867
APOBEC3H	39.137	removed	removed
removed	removed	APOB	39.0528
APOC1	2097.2139	APOC1	277.9393
APOC2	257.4007	APOC2	19.1109
APOD	7063.844	APOD	12896.9672
APOE	9077.1393	APOE	3726.2152
APOF	26.3422	APOF	8.3091
APOL1	5836.2984	APOL1	871.6244
APOL2	2639.8629	APOL2	737.8479
APOL3	3480.5548	APOL3	957.6236
APOL4	790.6418	APOL4	213.1284
APOL6	5739.2086	APOL6	2178.2302
APOLD1	821.1234	APOLD1	2848.359
APOM	53.437	APOM	66.4728
APOOL	126.0662	APOOL	233.4857
APOO	234.8217	APOO	92.231
APPBP2	1148.1428	APPBP2	1636.0615
APPL1	1761.9156	APPL1	2316.1529
APPL2	1638.86	APPL2	1639.8006
APP	15726.2822	APP	41220.1911
APRT	1408.9304	APRT	1094.3083
APTX	585.9254	APTX	532.6132
AQP11	34.2448	AQP11	27.0046
AQP1	3778.6805	AQP1	9433.6477
removed	removed	AQP2	5.8164
AQP3	595.3333	AQP3	976.7345
AQP4	11.2895	AQP4	98.0474
AQP5	45.9107	AQP5	386.7885
removed	removed	AQP6	13.71
AQP7P1	10.9132	AQP7P1	63.9801
removed	removed	AQP7P3	9.5555
AQP7	65.8555	AQP7	394.6822
AQP9	12.0421	removed	removed
AQPEP	12.0421	AQPEP	76.4437
AQR	1300.9274	AQR	1326.5476
ARAF	1384.0935	ARAF	982.9663
ARAP1	3149.7007	ARAP1	2492.5758
ARAP2	946.0606	ARAP2	520.1496
ARAP3	232.1875	ARAP3	516.4105
ARCN1	4540.2631	ARCN1	4022.85
ARC	12.0421	ARC	125.4674
AREG	745.4837	AREG	1378.064
ARF1	9972.0208	ARF1	6031.99
ARF3	6950.949	ARF3	4575.8205
ARF4	4226.7911	ARF4	2983.7973
ARF5	2084.3966	ARF5	1890.3199
ARF6	4175.612	ARF6	3282.5093
ARFGAP1	1259.9089	ARFGAP1	994.1836
ARFGAP2	2534.1178	ARFGAP2	2125.0519
ARFGAP3	1252.7589	ARFGAP3	1136.6847
ARFGEF1	2326.6957	ARFGEF1	2361.5746
ARFGEF2	2490.8414	ARFGEF2	3525.9659
ARFIP1	1081.1584	ARFIP1	1302.0357
ARFIP2	2453.9623	ARFIP2	1558.3714
ARFRP1	733.0653	ARFRP1	579.5596
ARG2	111.1678	ARG2	160.6523
ARGLU1	1247.1141	ARGLU1	4240.1329
ARHGAP10	266.8087	ARHGAP10	496.0532
ARHGAP11A	264.9271	ARHGAP11A	84.3373
ARHGAP11B	18.4395	ARHGAP11B	7.0877
ARHGAP12	854.9919	ARHGAP12	1511.8405
ARHGAP15	516.6831	ARHGAP15	68.1346
ARHGAP17	1292.6485	ARHGAP17	970.9182
ARHGAP18	800.426	ARHGAP18	685.5006
ARHGAP19	619.7939	ARHGAP19	1791.0262
ARHGAP1	3481.6837	ARHGAP1	2513.5023
ARHGAP20	53.8133	ARHGAP20	266.3066
ARHGAP21	1002.8845	ARHGAP21	2086.8301
ARHGAP22	136.2267	ARHGAP22	56.0864
ARHGAP23	420.3459	ARHGAP23	719.5679
ARHGAP24	279.6034	ARHGAP24	364.354
ARHGAP25	1465.0016	ARHGAP25	283.3403
ARHGAP26	953.587	ARHGAP26	1248.442
ARHGAP27	814.6997	ARHGAP27	565.0187
ARHGAP28	98.2187	ARHGAP28	210.6356
ARHGAP29	1799.171	ARHGAP29	3555.8787
ARHGAP30	3150.1486	ARHGAP30	380.9722
ARHGAP31	1086.8031	ARHGAP31	1052.7628
ARHGAP32	1745.3577	ARHGAP32	2166.182
ARHGAP33	131.3346	ARHGAP33	312.0066
ARHGAP36	188.5348	ARHGAP36	201.4956
ARHGAP39	256.2718	ARHGAP39	335.2721
ARHGAP42	129.0767	ARHGAP42	256.506
ARHGAP4	1419.0909	ARHGAP4	441.6286
ARHGAP5	1614.0231	ARHGAP5	3642.2933
ARHGAP6	71.1239	ARHGAP6	113.0037
ARHGAP8	428.4255	ARHGAP8	410.3324
ARHGAP9	958.4791	ARHGAP9	82.2601
ARHGDIA	5119.7911	ARHGDIA	2666.3897
ARHGDIB	10067.6053	ARHGDIB	2947.6527
removed	removed	ARHGDIG	5.8164
ARHGEF10L	671.3493	ARHGEF10L	1294.973
ARHGEF10	532.8647	ARHGEF10	1277.1084
ARHGEF11	1538.7597	ARHGEF11	1304.113
ARHGEF12	4421.7233	ARHGEF12	6735.3552
ARHGEF15	260.7876	ARHGEF15	395.0976
ARHGEF16	419.5933	ARHGEF16	317.823
ARHGEF17	917.4605	ARHGEF17	1976.7345
ARHGEF18	1798.042	ARHGEF18	929.3727
ARHGEF19	573.8832	ARHGEF19	576.236
ARHGEF1	3182.8881	ARHGEF1	1358.1221
ARHGEF2	3062.0904	ARHGEF2	1719.9834
removed	removed	ARHGEF33	17.4491
ARHGEF35	655.9203	ARHGEF35	1636.0615
ARHGEF37	883.9683	ARHGEF37	2474.0341
ARHGEF38	36.1264	ARHGEF38	132.9456
ARHGEF3	1547.0387	ARHGEF3	1405.0686
ARHGEF4	52.308	ARHGEF4	178.6456
ARHGEF5	342.4484	ARHGEF5	879.9335
ARHGEF6	2621.4233	ARHGEF6	2412.1313
ARHGEF7	1131.5848	ARHGEF7	1714.5825
ARHGEF9	485.8251	ARHGEF9	805.5671
ARID1A	4238.0806	ARID1A	3074.7819
ARID1B	1946.3109	ARID1B	2969.6718
ARID2	867.7867	ARID2	1216.452
ARID3A	110.2608	ARID3A	41.9609
ARID3B	225.4138	ARID3B	121.3128
ARID4A	643.1255	ARID4A	1107.6028
ARID4B	1652.1139	ARID4B	2149.7715
ARID5A	1075.5136	ARID5A	2420.8558
ARID5B	2727.1684	ARID5B	6191.5247
ARIH1	1708.1023	ARIH1	2146.6556
ARIH2	1373.3872	ARIH2	1775.1724
ARL10	20.3211	ARL10	78.521
ARL11	127.1951	ARL11	34.4828
ARL13B	205.469	ARL13B	306.1903
ARL15	322.5036	ARL15	584.1296
ARL16	381.209	ARL16	490.6523
ARL17A	95.5506	ARL17A	138.8783
removed	removed	ARL17B	7.7108
ARL1	2302.3066	ARL1	2112.1728
ARL2BP	1238.0825	ARL2BP	1445.7831
ARL2	678.4993	ARL2	583.2987
ARL3	741.7206	ARL3	546.3232
ARL4A	441.0434	ARL4A	1125.4674
ARL4C	1654.289	ARL4C	2031.99
ARL4D	174.9873	ARL4D	134.1919
ARL5A	976.5423	ARL5A	885.3344
ARL5B	160.6873	ARL5B	344.8276
ARL6IP1	4998.9934	ARL6IP1	3985.4591
ARL6IP4	1733.6918	ARL6IP4	1464.4786
ARL6IP5	5836.6747	ARL6IP5	4700.0415
ARL6IP6	229.9296	ARL6IP6	375.1558
ARL6	57.9528	ARL6	70.2119
ARL8A	1093.9532	ARL8A	974.2418
ARL8B	2202.2063	ARL8B	2154.1338
ARL9	7.9027	ARL9	12.0482
ARMC10	676.1248	ARMC10	657.1126
ARMC1	622.4281	ARMC1	690.4861
ARMC2	69.6186	ARMC2	57.3328
ARMC3	60.2107	removed	removed
removed	removed	ARMC4	11.2173
ARMC5	323.6325	ARMC5	329.4558
ARMC6	572.0016	ARMC6	438.2177
ARMC7	431.6355	ARMC7	265.4757
ARMC8	757.9022	ARMC8	769.4225
ARMC9	358.63	ARMC9	285.0021
ARMCX1	866.6578	ARMCX1	1158.7038
ARMCX2	1478.549	ARMCX2	1164.5201
ARMCX3	1869.1659	ARMCX3	2182.3847
ARMCX5	410.938	ARMCX5	574.1587
ARMCX6	218.2638	ARMCX6	259.6593
ARNT2	1776.592	ARNT2	649.356
ARNTL2	90.6924	ARNTL2	36.1446
ARNTL	232.9401	ARNTL	208.1429
ARNT	1511.2886	ARNT	1749.8961
ARPC1A	1571.1229	ARPC1A	1771.9152
ARPC1B	4130.8303	ARPC1B	1056.0864
ARPC2	6486.574	ARPC2	2634.3997
ARPC3	4626.4396	ARPC3	2076.4437
ARPC4	4088.1522	ARPC4	2104.1919
ARPC5L	953.9633	ARPC5L	465.725
ARPC5	4650.1476	ARPC5	2355.214
ARPM1	30.1053	ARPM1	45.7
ARPP19	3965.6272	ARPP19	3991.6909
ARRB1	622.0518	ARRB1	1257.9975
ARRB2	1293.0248	ARRB2	481.0968
ARRDC1	902.7842	ARRDC1	705.027
ARRDC2	1601.2283	ARRDC2	1371.4167
ARRDC3	3166.7065	ARRDC3	11127.5447
ARRDC4	835.0471	ARRDC4	1452.4304
ARRDC5	16.1816	ARRDC5	7.4782
ARSA	1137.2296	ARSA	624.8442
ARSB	384.5958	ARSB	146.2401
ARSD	2856.6214	ARSD	3862.069
ARSE	7.9027	ARSE	33.6518
ARSG	267.9376	ARSG	311.5912
ARSH	8.6553	ARSH	6.6473
ARSI	30.1053	ARSI	23.2655
ARSJ	97.8424	ARSJ	267.9684
ARSK	115.5293	ARSK	184.0465
removed	removed	ART3	5.8164
ART4	13.1711	ART4	7.4782
ART5	11.2895	ART5	49.8546
ARTN	50.8028	ARTN	9.14
ARV1	454.2145	ARV1	343.9967
ARVCF	219.0164	ARVCF	651.0179
ARX	8.279	removed	removed
AR	799.297	AR	887.8272
AS3MT	48.5449	AS3MT	282.9248
ASAH1	5497.9895	ASAH1	4074.7819
ASAH2B	11.6658	ASAH2B	22.0191
ASAM	284.8719	ASAM	727.4616
ASAP1	1183.8929	ASAP1	917.7399
ASAP2	387.6064	ASAP2	751.1425
ASAP3	634.0939	ASAP3	1140.0083
removed	removed	ASB12	8.0349
ASB13	1690.7917	ASB13	1057.3328
ASB14	17.6869	ASB14	25.7665
ASB16	15.8204	ASB16	17.6028
ASB1	389.2584	ASB1	755.8912
ASB2	112.5187	ASB2	25.7582
ASB3	338.6852	ASB3	416.3689
removed	removed	ASB4	5.4009
ASB6	685.401	ASB6	735.8205
ASB7	453.0855	ASB7	578.3133
ASB8	928.75	ASB8	913.5854
ASB9	82.0371	ASB9	31.1591
ASCC1	565.2279	ASCC1	410.054
ASCC2	1287.7563	ASCC2	1080.5983
ASCC3	1722.4023	ASCC3	1310.7603
ASCL1	69.9949	removed	removed
ASCL2	58.7054	ASCL2	12.4636
ASF1A	520.8226	ASF1A	476.5268
ASF1B	333.4168	ASF1B	44.8691
ASGR1	6.0211	ASGR1	9.5555
ASGR2	10.9132	removed	removed
ASH1L	2465.3572	ASH1L	4178.1429
ASH2L	1197.4403	ASH2L	1191.9402
ASL	481.3093	ASL	442.4595
ASMTL	1011.1634	ASMTL	825.0395
ASNA1	1544.7808	ASNA1	829.6635
ASNSD1	920.8474	ASNSD1	1243.0411
ASNS	451.5802	ASNS	454.0922
ASPA	16.9343	ASPA	36.9755
ASPHD1	10.9132	ASPHD1	49.4391
ASPHD2	153.5373	ASPHD2	32.4055
ASPH	2936.5059	ASPH	7361.774
ASPM	293.5272	ASPM	32.8209
ASPN	220.898	ASPN	194.4329
ASPRV1	62.6041	ASPRV1	113.9801
ASPSCR1	419.217	ASPSCR1	257.1666
ASRGL1	129.453	ASRGL1	159.1192
ASS1	1685.5233	ASS1	1533.0287
ASTE1	268.4795	ASTE1	325.8662
ASTL	7.9027	removed	removed
ASTN1	19.1922	ASTN1	104.6946
ASTN2	340.5668	ASTN2	421.6867
ASXL1	1559.4571	ASXL1	2281.6784
ASXL2	775.5891	ASXL2	1047.3619
removed	removed	ASXL3	42.7919
ATAD1	889.6131	ATAD1	1191.5247
ATAD2B	490.7172	ATAD2B	574.1587
ATAD2	644.6308	ATAD2	820.9389
ATAD3A	406.4222	ATAD3A	337.3494
ATAD3B	216.3822	ATAD3B	253.012
ATAD3C	217.5112	ATAD3C	194.0174
ATAD5	77.8976	ATAD5	95.5546
ATE1	238.5849	ATE1	370.1703
ATF1	469.6435	ATF1	549.2314
ATF2	508.4041	ATF2	686.747
ATF3	1193.6771	ATF3	4296.6348
ATF4	4830.7797	ATF4	6292.8957
ATF5	1087.9321	ATF5	675.5297
ATF6B	2215.0011	ATF6B	2045.2846
ATF6	1590.6914	ATF6	1625.6751
ATF7IP2	196.8137	ATF7IP2	77.6901
ATF7IP	1239.9641	ATF7IP	1502.285
ATF7	1239.4222	ATF7	2798.3714
ATG10	113.6477	ATG10	114.2501
ATG12	547.9174	ATG12	533.8596
ATG16L1	882.4631	ATG16L1	915.6627
ATG16L2	339.9948	ATG16L2	408.8866
ATG2A	915.2026	ATG2A	954.3
ATG2B	804.1892	ATG2B	1707.5197
ATG3	912.5684	ATG3	608.6415
ATG4A	381.209	ATG4A	227.2538
ATG4B	727.0442	ATG4B	827.5862
ATG4C	256.6481	ATG4C	202.3265
ATG4D	266.2141	ATG4D	233.091
ATG5	874.1841	ATG5	867.4699
ATG7	1041.6451	ATG7	705.1766
ATG9A	1119.2906	ATG9A	1305.6419
ATG9B	22.9102	ATG9B	14.0798
ATHL1	701.0783	ATHL1	1213.9593
ATIC	2537.5047	ATIC	1171.5829
ATL1	171.6005	ATL1	623.5978
ATL2	977.2949	ATL2	2775.6543
ATL3	447.8171	ATL3	483.1741
ATMIN	1583.9177	ATMIN	2094.7237
ATM	2380.2042	ATM	2064.811
ATN1	3231.0567	ATN1	5587.8687
ATOH8	209.9848	ATOH8	402.1604
ATOX1	1415.3278	ATOX1	420.0249
ATP10A	258.906	ATP10A	245.9493
ATP10D	652.5335	ATP10D	760.2825
ATP11A	493.3514	ATP11A	727.0461
ATP11B	1446.1857	ATP11B	1840.8808
ATP11C	557.3253	ATP11C	695.887
ATP13A1	2065.9796	ATP13A1	1045.2846
ATP13A2	1871.0475	ATP13A2	942.2518
ATP13A3	1700.1996	ATP13A3	1676.7761
ATP13A4	45.158	ATP13A4	351.0594
ATP13A5	7.5263	ATP13A5	339.0112
ATP1A1	13411.9146	ATP1A1	16053.9801
ATP1A2	34.6212	ATP1A2	429.5804
ATP1A3	105.3687	removed	removed
ATP1A4	50.0501	ATP1A4	58.1637
ATP1B1	5618.3319	ATP1B1	3560.1205
ATP1B2	30.1053	ATP1B2	97.6319
ATP1B3	1469.8937	ATP1B3	826.7553
ATP2A1	5.2684	ATP2A1	7.4782
ATP2A2	4136.4751	ATP2A2	4610.7187
ATP2A3	3514.4233	ATP2A3	548.816
ATP2B1	1221.1483	ATP2B1	2302.8666
removed	removed	ATP2B2	12.4636
ATP2B4	3461.7389	ATP2B4	4072.7046
ATP2C1	2323.5911	ATP2C1	2962.044
ATP2C2	38.7606	ATP2C2	287.0794
ATP5A1	10466.5012	ATP5A1	8751.558
ATP5B	9368.4086	ATP5B	7983.3818
ATP5C1	2597.3391	ATP5C1	2234.732
ATP5D	800.0497	ATP5D	636.4769
ATP5EP2	20.3211	ATP5EP2	14.9564
ATP5E	4116.5303	ATP5E	2048.1928
ATP5F1	2750.1237	ATP5F1	1932.6963
ATP5G1	619.0413	ATP5G1	375.9867
ATP5G2	4978.6722	ATP5G2	4272.123
ATP5G3	2468.2624	ATP5G3	1886.9963
ATP5H	1838.3079	ATP5H	1169.0902
ATP5I	1041.1559	ATP5I	641.184
ATP5J2	1230.1799	ATP5J2	479.0195
ATP5J	1220.0155	ATP5J	1018.7661
ATP5L	2632.3365	ATP5L	1796.0116
ATP5O	2429.8781	ATP5O	1877.4408
ATP5SL	738.71	ATP5SL	690.4861
ATP5S	130.2056	ATP5S	167.0129
ATP6AP1L	47.0396	ATP6AP1L	75.1973
ATP6AP1	3632.2105	ATP6AP1	2708.7661
ATP6AP2	4229.049	ATP6AP2	3035.3137
ATP6V0A1	969.3923	ATP6V0A1	1413.3776
ATP6V0A2	539.2621	ATP6V0A2	463.2322
ATP6V0A4	42.1475	ATP6V0A4	181.3378
ATP6V0B	1753.2603	ATP6V0B	985.4591
ATP6V0C	2342.5951	ATP6V0C	1472.9747
ATP6V0D1	1760.4103	ATP6V0D1	1222.6838
ATP6V0D2	7.9027	removed	removed
ATP6V0E1	3263.0436	ATP6V0E1	1947.2372
ATP6V0E2	1660.1821	ATP6V0E2	656.9298
ATP6V1A	2159.6825	ATP6V1A	1914.4163
ATP6V1B1	63.9739	ATP6V1B1	375.1558
ATP6V1B2	2785.8738	ATP6V1B2	1590.3614
ATP6V1C1	1350.9776	ATP6V1C1	1737.8479
ATP6V1C2	49.7378	ATP6V1C2	61.9069
ATP6V1D	969.016	ATP6V1D	757.7898
ATP6V1E1	1916.9582	ATP6V1E1	1717.0752
ATP6V1E2	79.0265	ATP6V1E2	120.8974
ATP6V1F	1398.7698	ATP6V1F	834.6282
ATP6V1G1	2592.4469	ATP6V1G1	2374.3249
ATP6V1G2	19.9448	ATP6V1G2	44.4537
ATP6V1H	1090.9426	ATP6V1H	1119.2356
ATP7A	480.5566	ATP7A	1219.7757
ATP7B	827.1445	ATP7B	332.7794
ATP8A1	935.5237	ATP8A1	660.1579
ATP8A2	7.15	ATP8A2	18.6955
ATP8B1	1874.408	ATP8B1	1784.8234
ATP8B2	1613.2704	ATP8B2	779.8089
ATP8B3	33.8685	ATP8B3	18.28
ATP8B4	104.6161	ATP8B4	107.6028
ATP8B5P	30.1053	ATP8B5P	17.4491
ATP9A	1628.3231	ATP9A	3271.2921
ATP9B	548.2937	ATP9B	723.307
ATPAF1	1144.692	ATPAF1	1049.9709
ATPAF2	371.4248	ATPAF2	224.9688
ATPBD4	89.9397	ATPBD4	183.2156
ATPIF1	1553.8124	ATPIF1	888.2426
ATRIP	371.2215	ATRIP	312.2892
ATRNL1	12.4185	ATRNL1	113.4192
ATRN	1485.3227	ATRN	2713.7516
ATRX	2012.5426	ATRX	3228.5002
ATR	778.2233	ATR	1097.2165
ATXN10	2453.9623	ATXN10	2121.7283
ATXN1L	1058.5794	ATXN1L	2293.3112
ATXN1	1043.5267	ATXN1	1377.6485
ATXN2L	2424.6096	ATXN2L	1976.3191
ATXN2	725.5389	ATXN2	894.059
ATXN3	371.8011	ATXN3	726.6307
ATXN7L1	351.48	ATXN7L1	371.4167
ATXN7L2	71.1239	ATXN7L2	80.1828
ATXN7L3B	2679.3761	ATXN7L3B	4051.5164
ATXN7L3	1492.4727	ATXN7L3	1171.1674
ATXN7	868.5393	ATXN7	1084.3373
AUH	246.4876	AUH	390.9431
AUP1	1837.2505	AUP1	1215.833
AURKAIP1	1129.7033	AURKAIP1	742.4179
removed	removed	AURKAPS1	6.2318
AURKA	223.1559	AURKA	46.9464
AURKB	120.4214	AURKB	14.1255
AURKC	12.4185	AURKC	13.2946
AUTS2	1330.2801	AUTS2	2830.0789
AVEN	177.6216	AVEN	131.6992
AVIL	12.7948	AVIL	57.3328
AVL9	334.1694	AVL9	420.8558
AVPI1	115.5293	AVPI1	213.9593
AVPR1A	41.7712	AVPR1A	70.2119
AVPR2	21.0737	AVPR2	40.7146
AXIN1	744.3548	AXIN1	744.4952
AXIN2	337.5562	AXIN2	464.8941
AXL	1349.8486	AXL	1401.3295
AZGP1	17221.0128	AZGP1	35298.2966
AZI1	340.1905	AZI1	363.9385
AZI2	1030.3556	AZI2	1098.4628
AZIN1	3339.4359	AZIN1	4303.6975
B2M	146907.3527	B2M	26242.6257
B3GALNT1	429.7539	B3GALNT1	500.2077
B3GALNT2	564.6936	B3GALNT2	597.7275
removed	removed	B3GALT1	63.1491
B3GALT2	11.6658	B3GALT2	9.9709
B3GALT4	276.9692	B3GALT4	164.1047
removed	removed	B3GALT5	134.1919
B3GALT6	462.1171	B3GALT6	468.6332
B3GALTL	231.4349	B3GALTL	280.4321
B3GAT1	58.7054	B3GAT1	79.7673
B3GAT2	8.3618	B3GAT2	21.9693
B3GAT3	517.4357	B3GAT3	448.6913
B3GNT1	376.6932	B3GNT1	651.0179
B3GNT2	983.6923	B3GNT2	1368.924
B3GNT3	61.3397	B3GNT3	277.5239
B3GNT5	101.9819	B3GNT5	525.9659
B3GNT7	85.4239	B3GNT7	90.5692
B3GNT8	43.2764	B3GNT8	60.241
B3GNT9	267.5651	B3GNT9	289.6635
B3GNTL1	54.4041	B3GNTL1	46.4437
B4GALNT1	12.3808	B4GALNT1	24.4287
B4GALNT3	111.7661	B4GALNT3	123.8056
B4GALNT4	361.6405	B4GALNT4	354.383
B4GALT1	4794.277	B4GALT1	6954.3
B4GALT2	622.8044	B4GALT2	545.0769
B4GALT3	1368.2882	B4GALT3	728.2925
B4GALT4	488.8356	B4GALT4	418.3631
B4GALT5	1308.0775	B4GALT5	1720.8143
B4GALT6	52.308	B4GALT6	139.1774
B4GALT7	439.1618	B4GALT7	336.5185
B9D1	210.8616	B9D1	139.6053
B9D2	94.8319	B9D2	77.6153
BAALC	36.5027	BAALC	97.2165
BACE1	723.5783	BACE1	1366.0158
BACE2	1267.8115	BACE2	1099.2937
BACH1	1135.7243	BACH1	1220.6066
BACH2	456.8487	BACH2	485.2514
BAD	682.0593	BAD	483.6352
BAG1	1282.7814	BAG1	1297.4657
BAG2	97.8424	BAG2	71.8737
BAG3	844.4551	BAG3	1078.521
BAG4	171.9768	BAG4	251.3502
BAG5	1253.1352	BAG5	1729.5388
removed	removed	BAGE2	16.693
BAHCC1	499.7488	BAHCC1	742.8334
BAHD1	994.2292	BAHD1	793.9344
BAI1	37.6317	BAI1	115.4965
BAI2	877.9473	BAI2	179.892
removed	removed	BAI3	27.8355
BAIAP2L1	463.2461	BAIAP2L1	623.5978
removed	removed	BAIAP2L2	11.2173
BAIAP2	788.0075	BAIAP2	838.8035
BAIAP3	111.2694	BAIAP3	188.1762
BAK1	553.9384	BAK1	211.0511
BAMBI	2671.4735	BAMBI	832.9871
BANF1	1791.2683	BANF1	1208.5584
BANK1	851.9814	BANK1	31.99
BANP	237.8323	BANP	286.6639
BAP1	1764.9261	BAP1	1700.457
BARD1	72.6292	BARD1	76.8592
BARX2	908.8053	BARX2	1022.0191
BASP1	971.2739	BASP1	244.2875
BAT1	4873.6798	BAT1	5638.5542
BAT2L1	5643.6957	BAT2L1	7788.1637
BAT2L2	5571.7476	BAT2L2	5570.0042
BAT2	7795.404	BAT2	5852.098
BAT3	3911.4376	BAT3	3577.4823
BAT4	357.8773	BAT4	422.9373
BAT5	1430.0041	BAT5	733.6934
BATF2	747.3653	BATF2	86.4146
BATF3	73.0055	BATF3	9.9709
BATF	490.3409	BATF	238.4711
BAX	534.7463	BAX	229.3311
BAZ1A	1463.4963	BAZ1A	1181.9693
BAZ1B	2547.2889	BAZ1B	2092.6464
BAZ2A	3276.1131	BAZ2A	3625.2264
BAZ2B	662.8671	BAZ2B	2019.4267
BBC3	223.1559	BBC3	125.0519
BBOX1	22.2027	BBOX1	695.0561
BBS10	345.4589	BBS10	906.5226
BBS12	150.5267	BBS12	235.9784
BBS1	1035.2176	BBS1	1296.2194
BBS2	748.8706	BBS2	1688.4088
BBS4	475.2882	BBS4	571.666
BBS5	227.0094	BBS5	254.5368
BBS7	185.9005	BBS7	357.7067
BBS9	258.5297	BBS9	327.7939
BBX	1582.7888	BBX	2795.5962
BCAM	7011.1597	BCAM	5457.8313
BCAN	13.1711	BCAN	37.3909
BCAP29	1084.1689	BCAP29	1065.6419
BCAP31	3783.1135	BCAP31	3067.7192
BCAR1	543.4016	BCAR1	867.8853
BCAR3	958.4791	BCAR3	815.9493
BCAS1	201.3295	BCAS1	374.3249
BCAS2	640.3935	BCAS2	700.7437
BCAS3	536.6279	BCAS3	634.3997
BCAS4	1634.3442	BCAS4	458.6622
BCAT1	268.3139	BCAT1	88.0764
BCAT2	655.1677	BCAT2	427.9186
