gene_id	TCGA-BH-A203-01A-12R-A169-07	gene_id	TCGA-BH-A203-11A-42R-A169-07
removed	removed	CITED1	321.0015
CITED2	1194.4793	CITED2	3948.0568
CITED4	31.1884	CITED4	731.3154
CIT	425.1658	CIT	110.9865
CIZ1	1558.3438	CIZ1	1578.1016
CKAP2L	382.5058	CKAP2L	13.0792
CKAP2	1194.1208	CKAP2	382.6607
CKAP4	2753.5401	CKAP4	1198.0568
CKAP5	2827.7469	CKAP5	2475.71
CKB	2025.4526	CKB	610.2392
CKLF	426.2413	CKLF	217.8625
CKMT1A	240.9034	CKMT1A	51.1958
CKMT1B	231.9412	CKMT1B	313.5277
CKMT2	8.6037	CKMT2	241.4051
CKM	5.0188	removed	removed
CKS1B	926.3309	CKS1B	578.849
CKS2	1681.6634	CKS2	123.6921
CLASP1	1558.3438	CLASP1	2093.0493
CLASP2	1050.009	CLASP2	2072.1226
CLCA2	3841.5487	CLCA2	539.2377
removed	removed	CLCA4	139.0135
CLCC1	709.0661	CLCC1	1144.0247
CLCF1	63.8107	CLCF1	61.6592
removed	removed	CLCN1	11.5845
CLCN2	406.883	CLCN2	33.6323
CLCN3	1502.0613	CLCN3	2122.9447
CLCN4	187.1303	CLCN4	174.8879
CLCN5	228.3563	CLCN5	221.9731
CLCN6	274.6012	CLCN6	840.8072
CLCN7	813.4074	CLCN7	801.5695
CLCNKA	5.3773	CLCNKA	28.0269
removed	removed	CLCNKB	8.9686
removed	removed	CLDN10	38.2399
CLDN11	78.5087	CLDN11	1353.5127
CLDN12	585.4096	CLDN12	1492.8999
CLDN14	24.3771	removed	removed
CLDN15	77.4332	CLDN15	140.8819
CLDN16	17.2074	removed	removed
removed	removed	CLDN18	7.4738
CLDN19	6.8113	CLDN19	381.1659
CLDN1	12791.8982	CLDN1	747.0105
CLDN23	38.3581	CLDN23	133.4081
CLDN2	5.3773	CLDN2	35.0374
CLDN3	120.8102	CLDN3	270.5531
CLDN4	3816.813	CLDN4	2359.1181
CLDN5	48.3958	CLDN5	588.1913
CLDN7	1307.4028	CLDN7	545.9641
CLDN8	210.0735	CLDN8	1678.9985
CLDN9	8.6037	removed	removed
CLDND1	1038.8959	CLDND1	1688.7145
removed	removed	CLDND2	14.2003
CLEC10A	63.0937	CLEC10A	69.5067
CLEC11A	129.0554	CLEC11A	40.3587
CLEC12A	22.2262	CLEC12A	7.1001
CLEC14A	259.9032	CLEC14A	812.4066
CLEC16A	567.4852	CLEC16A	734.3049
removed	removed	CLEC17A	8.5949
CLEC18A	5.3773	removed	removed
CLEC1A	38.3581	CLEC1A	147.2347
CLEC2B	196.0925	CLEC2B	279.5217
CLEC2D	730.9554	CLEC2D	523.9163
CLEC3A	15197.3472	CLEC3A	26.9058
CLEC3B	40.1506	CLEC3B	1299.3274
CLEC4A	60.2258	CLEC4A	28.0269
CLEC4E	68.4711	removed	removed
CLEC4F	20.0753	CLEC4F	59.7907
removed	removed	CLEC4GP1	8.9686
removed	removed	CLEC4G	7.8475
CLEC5A	251.658	CLEC5A	18.3109
CLEC7A	261.6956	CLEC7A	102.0179
removed	removed	CLEC9A	11.9581
CLECL1	6.0943	removed	removed
CLGN	333.3931	CLGN	121.4499
CLIC1	5609.9659	CLIC1	3374.4395
CLIC2	309.3744	CLIC2	565.0224
CLIC3	100.7349	CLIC3	12.3318
CLIC4	7094.8199	CLIC4	8556.8012
CLIC5	103.2443	CLIC5	562.4066
CLIC6	82.8105	CLIC6	140.5082
CLINT1	2098.2255	CLINT1	2302.3169
CLIP1	2742.427	CLIP1	2720.4783
CLIP2	288.9407	CLIP2	344.5441
CLIP3	269.2239	CLIP3	813.5277
CLIP4	154.1495	CLIP4	1937.9671
CLK1	1272.988	CLK1	4060.1644
CLK2P	15.7734	CLK2P	16.8161
CLK2	656.0315	CLK2	607.2496
CLK3	681.4841	CLK3	644.2451
CLK4	292.1671	CLK4	1149.8505
CLLU1	6.3775	removed	removed
CLMN	825.2375	CLMN	2995.5157
CLN3	1897.4727	CLN3	673.2549
CLN5	795.8415	CLN5	960.3886
CLN6	885.8218	CLN6	411.0613
CLN8	387.1662	CLN8	443.9462
CLNS1A	2907.6896	CLNS1A	1329.2227
CLOCK	748.5212	CLOCK	659.5665
CLP1	179.6021	CLP1	276.9058
CLPB	411.9018	CLPB	210.0149
CLPP	412.2603	CLPP	277.2795
CLPTM1L	3236.0638	CLPTM1L	1597.9073
CLPTM1	3053.5938	CLPTM1	1886.3976
CLPX	799.7849	CLPX	963.7519
removed	removed	CLRN3	6.3528
CLSPN	138.3761	CLSPN	13.8266
CLSTN1	3507.7971	CLSTN1	4715.2466
CLSTN2	514.0706	CLSTN2	2072.4963
CLSTN3	1605.3056	CLSTN3	646.1136
CLTA	2163.4702	CLTA	1622.1973
CLTB	747.8043	CLTB	420.0299
CLTCL1	41.226	CLTCL1	119.9552
CLTC	22870.0484	CLTC	10129.6712
CLUAP1	201.1113	CLUAP1	646.08
CLUL1	57.7164	CLUL1	66.1435
CLU	7120.9894	CLU	15529.8954
removed	removed	CLVS1	17.8886
CLYBL	115.7914	CLYBL	186.0987
removed	removed	CMA1	8.9686
CMAH	884.0294	CMAH	319.5067
CMAS	978.67	CMAS	774.6637
CMBL	3588.4567	CMBL	794.843
CMC1	205.0547	CMC1	123.3184
CMIP	1330.3459	CMIP	1373.3184
CMKLR1	199.3189	CMKLR1	186.4723
CMPK1	4126.546	CMPK1	6149.4768
CMPK2	125.112	CMPK2	125.5605
CMTM1	108.9801	CMTM1	116.9656
CMTM3	1127.4422	CMTM3	781.3901
CMTM4	2764.2947	CMTM4	1948.8042
removed	removed	CMTM5	24.6637
CMTM6	4254.5259	CMTM6	3282.5112
CMTM7	226.5639	CMTM7	1257.8475
CMTM8	453.8448	CMTM8	252.6158
CMYA5	132.2818	CMYA5	2467.1151
CN5H6.4	14.3395	CN5H6.4	5.2317
CNBP	5620.0036	CNBP	8129.2975
CNDP2	1262.5919	CNDP2	1849.4021
CNFN	127.263	CNFN	32.1375
CNGA1	152.3571	CNGA1	151.719
CNGA3	5.7358	removed	removed
removed	removed	CNGA4	5.6054
CNGB3	36.2072	removed	removed
CNIH2	117.2253	removed	removed
CNIH3	56.2825	CNIH3	35.1271
CNIH4	1314.931	CNIH4	848.6547
CNIH	1996.0566	CNIH	1261.2108
CNKSR1	513.7121	CNKSR1	237.6682
removed	removed	CNKSR2	46.3378
CNKSR3	200.0358	CNKSR3	271.6741
CNN1	246.6392	CNN1	3585.9492
CNN2	6314.3933	CNN2	2796.7115
CNN3	7406.3452	CNN3	4383.4081
removed	removed	CNNM1	78.4753
CNNM2	96.0746	CNNM2	168.1614
CNNM3	605.8433	CNNM3	917.0404
CNNM4	1025.2733	CNNM4	893.8714
CNOT10	1063.6315	CNOT10	568.012
CNOT1	4798.48	CNOT1	5554.1741
CNOT2	1361.5343	CNOT2	1457.3991
CNOT3	1361.5343	CNOT3	694.6936
CNOT4	462.4485	CNOT4	822.4963
CNOT6L	1128.8761	CNOT6L	2355.3812
CNOT6	2148.0552	CNOT6	1298.58
CNOT7	1820.7564	CNOT7	2037.3692
CNOT8	1956.6231	CNOT8	1904.3348
CNO	150.9231	CNO	183.4828
CNPY2	1172.9701	CNPY2	784.3797
CNPY3	1038.8959	CNPY3	527.2795
CNPY4	378.204	CNPY4	181.6143
CNP	2312.2674	CNP	1250.0859
CNR1	44.0939	CNR1	301.5695
CNRIP1	143.7534	CNRIP1	493.2735
CNST	647.7863	CNST	822.87
CNTD1	27.686	CNTD1	55.9641
CNTD2	12.5471	CNTD2	6.3528
CNTFR	43.3769	CNTFR	658.4454
CNTF	5.3773	CNTF	15.3326
CNTLN	104.6783	CNTLN	267.9372
CNTN1	9.3207	CNTN1	450.6726
CNTN2	9.6792	CNTN2	29.148
CNTN3	89.6218	CNTN3	158.4454
CNTN4	37.2827	CNTN4	262.7055
CNTN6	260.9787	CNTN6	25.4111
CNTNAP1	81.7351	CNTNAP1	128.5501
CNTNAP2	2770.389	CNTNAP2	36.9955
CNTNAP3	22.5847	CNTNAP3	595.6652
CNTROB	369.9588	CNTROB	495.5157
COASY	1031.3676	COASY	1014.2003
COBLL1	977.5946	COBLL1	3315.0224
COBL	119.7347	COBL	1290.3587
COBRA1	802.2943	COBRA1	760.4634
COCH	60.0574	COCH	63.9088
COG1	877.8993	COG1	856.7302
COG2	1195.9132	COG2	714.1256
COG3	1519.2687	COG3	1023.9163
COG4	1225.6677	COG4	997.7578
COG5	1203.1547	COG5	1131.0239
COG6	903.7462	COG6	798.9537
COG7	413.3357	COG7	537.7429
COG8	346.4062	COG8	407.7616
COIL	685.069	COIL	517.5635
COL10A1	2577.5229	removed	removed
COL11A1	3066.4994	COL11A1	23.1689
COL11A2	11.1131	COL11A2	11.5845
COL12A1	8367.8079	COL12A1	4417.4141
COL13A1	29.7544	COL13A1	6.3528
COL14A1	582.1832	COL14A1	3566.1435
COL15A1	1726.1158	COL15A1	2551.5695
COL16A1	468.5427	COL16A1	814.275
COL17A1	317.6196	COL17A1	7716.3677
COL18A1	4420.864	COL18A1	2002.6158
COL1A1	76241.6204	COL1A1	2616.2182
COL1A2	62015.4149	COL1A2	5952.1674
COL21A1	21.1507	COL21A1	63.5277
COL22A1	44.8109	COL22A1	10.0897
COL23A1	6.4528	COL23A1	37.3692
COL24A1	38.7166	COL24A1	8.2212
removed	removed	COL25A1	167.4141
COL27A1	59.8674	COL27A1	263.8266
removed	removed	COL28A1	26.5321
removed	removed	COL2A1	71.0015
COL3A1	61888.869	COL3A1	6007.4738
COL4A1	8826.313	COL4A1	9474.5889
COL4A2	6134.7912	COL4A2	9031.3901
COL4A3BP	804.4452	COL4A3BP	2599.4021
removed	removed	COL4A3	64.6487
COL4A4	38.7166	COL4A4	122.1973
COL4A5	699.05	COL4A5	927.13
COL4A6	89.2633	COL4A6	358.3707
COL5A1	7692.0595	COL5A1	761.9581
COL5A2	8118.3008	COL5A2	1693.1988
COL5A3	545.259	COL5A3	526.9058
COL6A1	6277.8276	COL6A1	5592.3019
COL6A2	7800.3226	COL6A2	4901.3453
COL6A3	22970.7833	COL6A3	5221.5994
COL6A6	31.9054	COL6A6	392.003
COL7A1	155.5834	COL7A1	210.3886
COL8A1	357.7702	COL8A1	689.0882
COL8A2	616.2395	COL8A2	863.9761
COL9A2	115.4329	COL9A2	182.7354
COL9A3	79.2257	removed	removed
COLEC11	8.9622	COLEC11	10.0897
COLEC12	326.5818	COLEC12	487.2945
COLQ	25.8111	COLQ	61.6031
COMMD10	321.9215	COMMD10	412.1824
COMMD1	315.4687	COMMD1	229.8206
COMMD2	508.3348	COMMD2	988.4155
COMMD3	779.9068	COMMD3	600.938
COMMD4	699.4085	COMMD4	492.8999
COMMD5	193.1959	COMMD5	234.2078
COMMD6	1633.9846	COMMD6	1753.3632
COMMD7	1775.9455	COMMD7	820.6278
COMMD8	344.5062	COMMD8	288.864
COMMD9	496.8632	COMMD9	650.5979
COMP	1324.9686	removed	removed
COMTD1	120.8102	COMTD1	29.5217
COMT	1580.2115	COMT	1137.5187
COPA	18158.6055	COPA	5552.7317
COPB1	3572.6331	COPB1	3460.0149
COPB2	4641.6921	COPB2	3310.9118
COPE	2872.5578	COPE	723.0942
COPG2	573.938	COPG2	620.3288
COPG	4386.8077	COPG	2942.8251
COPS2	1645.8147	COPS2	2530.2691
COPS3	1093.7444	COPS3	885.6502
COPS4	647.7863	COPS4	885.2765
COPS5	855.3504	COPS5	1031.0164
COPS6	1386.2699	COPS6	1126.3079
COPS7A	2525.1837	COPS7A	1258.5949
COPS7B	916.6517	COPS7B	675.2616
COPS8	1741.8856	COPS8	1043.3146
COPZ1	5318.5159	COPZ1	2892.003
COPZ2	150.2061	COPZ2	590.0598
COQ10A	98.9425	COQ10A	147.6084
COQ10B	1108.0839	COQ10B	648.7294
COQ2	200.7528	COQ2	137.5187
COQ3	156.6589	COQ3	156.2033
COQ4	571.0701	COQ4	457.0254
COQ5	416.5621	COQ5	568.012
COQ6	512.0057	COQ6	317.3206
COQ7	277.1106	COQ7	486.5471
COQ9	842.4449	COQ9	625.5605
CORIN	74.9238	CORIN	16.8161
CORO1A	581.1077	CORO1A	248.5052
CORO1B	2296.8274	CORO1B	654.7085
CORO1C	2373.1852	CORO1C	3136.7713
CORO2A	651.0127	CORO2A	462.6308
CORO2B	32.6223	CORO2B	250
CORO6	24.3771	CORO6	51.1958
CORO7	311.045	CORO7	193.5463
COTL1	2943.8968	COTL1	1556.0538
COX10	287.5067	COX10	325.8595
COX11	575.9455	COX11	890.5755
COX15	1188.7399	COX15	1474.9028
COX16	1156.1212	COX16	694.3199
COX17	808.7471	COX17	324.3647
COX18	950.708	COX18	407.6981
COX19	294.1925	COX19	253.8004
COX4I1	3440.76	COX4I1	3438.7145
COX4I2	12.1886	COX4I2	34.006
COX4NB	487.9011	COX4NB	309.7907
COX5A	1830.0771	COX5A	1066.1435
COX5B	1695.6444	COX5B	857.6233
COX6A1	2272.4503	COX6A1	1218.9836
COX6B1	3308.8367	COX6B1	1654.3348
COX6B2	8.2452	COX6B2	9.3423
COX6C	6927.0479	COX6C	1610.9865
COX7A1	56.641	COX7A1	594.5441
COX7A2L	1668.0409	COX7A2L	1822.4963
COX7A2	1164.7249	COX7A2	1042.2272
COX7B	2326.2233	COX7B	1073.2436
COX7C	3207.7433	COX7C	2821.7489
COX8A	2641.3336	COX8A	1007.1001
CP110	340.9213	CP110	905.0822
removed	removed	CPA1	39.6114
removed	removed	CPA2	7.1001
CPA3	124.7535	CPA3	34.3797
CPA4	34.4148	CPA4	48.2063
CPA6	289.2992	removed	removed
CPAMD8	184.2624	CPAMD8	609.4918
removed	removed	CPB1	75.4858
CPD	4924.5384	CPD	4513.4529
CPEB1	23.6602	CPEB1	53.8117
CPEB2	362.0721	CPEB2	1113.6024
CPEB3	108.2631	CPEB3	390.5082
CPEB4	1293.0633	CPEB4	1987.2945
CPE	830.9733	CPE	3612.4813
CPLX1	15.4149	CPLX1	72.4963
CPLX3	12.124	removed	removed
CPM	505.1084	CPM	2887.5187
CPNE1	1200.864	CPNE1	1002.1226
CPNE2	452.7693	CPNE2	976.0837
CPNE3	5444.3449	CPNE3	4340.8072
CPNE5	102.5273	CPNE5	68.3857
CPNE7	43.7354	CPNE7	14.2003
CPNE8	92.1312	CPNE8	366.9656
CPOX	319.4121	CPOX	397.9821
removed	removed	CPO	7.8475
CPPED1	563.9003	CPPED1	587.8176
CPS1	27.962	CPS1	332.2123
CPSF1	400.4302	CPSF1	895.7399
CPSF2	1871.3031	CPSF2	1352.3916
CPSF3L	1249.6863	CPSF3L	898.3558
CPSF3	1112.7442	CPSF3	723.8416
CPSF4	316.1857	CPSF4	343.423
CPSF6	2219.7526	CPSF6	2150.2242
CPSF7	1389.8548	CPSF7	2193.1988
CPT1A	4325.1479	CPT1A	2156.9507
CPT1B	312.651	CPT1B	308.9985
CPT1C	25.4526	CPT1C	26.9058
CPT2	687.5784	CPT2	543.3483
CPVL	265.2805	CPVL	273.9163
CPXM1	297.5444	CPXM1	171.5247
CPXM2	291.4501	CPXM2	1100.8969
CPZ	153.074	CPZ	102.7653
CP	7440.7098	CP	1186.5583
CR1	29.7544	CR1	64.6487
CR2	7.1697	CR2	24.6637
CRABP1	106.4707	CRABP1	408.0717
CRABP2	1385.9115	CRABP2	2281.7638
CRADD	127.6214	CRADD	170.7773
CRAMP1L	623.7749	CRAMP1L	1173.4828
CRAT	1598.4944	CRAT	814.6487
removed	removed	CRB1	14.2003
removed	removed	CRB2	72.4963
CRB3	163.8286	CRB3	55.3064
CRBN	450.6507	CRBN	1214.5254
CRCP	1636.494	CRCP	881.1659
CREB1	1208.4603	CREB1	2043.3483
CREB3L1	2186.4133	CREB3L1	110.6129
CREB3L2	3563.3626	CREB3L2	4763.0792
CREB3L3	9.6792	removed	removed
CREB3L4	2606.9188	CREB3L4	566.8909
CREB3	810.7152	CREB3	781.4126
CREB5	107.1877	CREB5	347.9073
CREBBP	1270.8371	CREBBP	3865.4709
CREBL2	1119.5555	CREBL2	3489.1629
CREBZF	2171.3569	CREBZF	1882.287
CREG1	3112.7442	CREG1	3680.867
CRELD1	404.0151	CRELD1	492.1525
CRELD2	831.3318	CRELD2	193.9462
CREM	341.6383	CREM	307.1749
removed	removed	CRHBP	62.0329
CRHR1	11.4716	CRHR1	52.6383
CRIM1	785.0869	CRIM1	13729.4469
CRIP1	1167.9512	CRIP1	897.2347
CRIP2	2604.0509	CRIP2	1396.1136
CRIPAK	64.8862	CRIPAK	326.2332
CRIPT	515.8631	CRIPT	597.5336
CRISP3	69.188	CRISP3	8.9686
CRISPLD1	58.7919	CRISPLD1	2315.3961
CRISPLD2	1421.0432	CRISPLD2	547.0852
CRKL	3221.7243	CRKL	2510.0897
CRK	685.069	CRK	1465.6203
CRLF1	235.1676	CRLF1	9.3423
CRLF3	268.1484	CRLF3	488.0419
CRLS1	3042.4807	CRLS1	1219.3572
CRMP1	65.173	CRMP1	130.923
CRNKL1	899.0859	CRNKL1	1120.7025
CROCCL1	197.0066	CROCCL1	353.7481
CROCCL2	51.2637	CROCCL2	104.6338
CROCC	140.527	CROCC	186.846
CROT	1072.2352	CROT	565.7698
removed	removed	CRTAC1	207.7728
CRTAM	27.6035	CRTAM	7.8475
CRTAP	3532.8912	CRTAP	7813.5277
CRTC1	224.7715	CRTC1	325.8595
CRTC2	671.088	CRTC2	770.9268
CRTC3	982.6134	CRTC3	1677.8774
CRY1	602.617	CRY1	463.0045
CRY2	438.7883	CRY2	2436.846
CRYAB	402.5811	CRYAB	13066.8909
CRYBA2	8.9622	removed	removed
CRYBB1	5.7358	removed	removed
CRYBB2	10.3961	removed	removed
CRYBG3	237.867	CRYBG3	1336.6779
CRYGS	24.0186	CRYGS	25.0374
CRYL1	515.1461	CRYL1	411.8087
removed	removed	CRYM	14.9477
CRYZL1	290.9231	CRYZL1	482.9297
CRYZ	284.352	CRYZ	899.6001
CSAD	329.0912	CSAD	841.5546
CSDAP1	40.5091	CSDAP1	56.4275
CSDA	2908.048	CSDA	3552.3169
CSDC2	20.7923	CSDC2	8.2212
CSDE1	11716.0782	CSDE1	27134.1555
CSE1L	4069.905	CSE1L	2159.5665
CSF1R	768.5965	CSF1R	830.3438
CSF1	306.1481	CSF1	1031.7638
CSF2RA	113.282	CSF2RA	126.6816
CSF2RB	289.2992	CSF2RB	257.8475
CSF3R	870.0484	CSF3R	141.6293
removed	removed	CSF3	5.9791
CSGALNACT1	890.4822	CSGALNACT1	699.1779
CSGALNACT2	585.0511	CSGALNACT2	777.6532
CSK	1480.5521	CSK	548.58
removed	removed	CSMD1	16.4425
CSMD2	40.5091	CSMD2	11.2108
CSNK1A1	7722.1724	CSNK1A1	6470.1046
CSNK1D	4947.8401	CSNK1D	2352.7653
CSNK1E	3106.9116	CSNK1E	1917.8027
CSNK1G1	934.9346	CSNK1G1	830.7175
CSNK1G2	884.0294	CSNK1G2	457.7728
CSNK1G3	948.1986	CSNK1G3	1080.7175
CSNK2A1P	728.0875	CSNK2A1P	539.6114
CSNK2A1	2268.8654	CSNK2A1	1294.843
CSNK2A2	669.6541	CSNK2A2	785.8744
CSNK2B	3856.6374	CSNK2B	1776.9058
CSPG4	397.5623	CSPG4	1187.5934
CSPG5	24.3771	CSPG5	16.4425
CSPP1	179.2436	CSPP1	360.4895
CSRNP1	455.6372	CSRNP1	1551.5695
CSRNP2	1516.0423	CSRNP2	967.8625
removed	removed	CSRNP3	77.728
CSRP1	6483.2407	CSRP1	14644.6188
CSRP2BP	718.4083	CSRP2BP	724.2152
CSRP2	135.5082	CSRP2	432.3617
CST1	972.9342	removed	removed
CST3	1734.7195	CST3	3161.435
CST4	10.3961	removed	removed
CST6	107.5462	CST6	16.0688
CST7	115.0744	CST7	45.5904
removed	removed	CST9	5.9791
CSTA	868.256	CSTA	273.9163
CSTB	3887.0765	CSTB	1736.9208
CSTF1	672.1635	CSTF1	651.3453
CSTF2T	1307.4028	CSTF2T	987.2945
CSTF2	460.656	CSTF2	206.6517
CSTF3	659.577	CSTF3	526.4686
CS	4508.6933	CS	6515.6951
CT62	33.3393	CT62	27.6532
CTAGE1	6.4528	CTAGE1	5.6054
CTAGE4	95.7161	CTAGE4	75.8595
CTAGE5	1591.3246	CTAGE5	885.7362
CTAGE6	5.3773	CTAGE6	8.9686
CTAGE9	360.9966	CTAGE9	306.0538
CTBP1	1008.3778	CTBP1	1352.6756
CTBP2	14671.4465	CTBP2	1692.8251
CTBS	401.8498	CTBS	495.1308
CTCFL	14.318	CTCFL	8.6472
CTCF	1811.0773	CTCF	1623.6921
CTDP1	201.1113	CTDP1	242.1525
CTDSP1	2118.6593	CTDSP1	2622.571
CTDSP2	3029.9337	CTDSP2	9408.4454
CTDSPL2	529.1271	CTDSPL2	1040.3587
CTDSPL	1531.8157	CTDSPL	2599.0284
CTF1	59.5089	CTF1	276.9058
CTGF	2825.9545	CTGF	4534.7534
CTHRC1	1987.8114	CTHRC1	140.8819
CTH	58.7919	CTH	99.0284
CTLA4	116.1498	CTLA4	6.7265
CTNNA1	10882.5954	CTNNA1	8941.704
CTNNAL1	919.5196	CTNNAL1	878.1764
CTNNB1	10414.0097	CTNNB1	14525.1158
CTNNBIP1	1923.6422	CTNNBIP1	902.0927
CTNNBL1	1133.5365	CTNNBL1	668.5351
CTNND1	5622.513	CTNND1	10767.5635
CTNND2	276.7521	CTNND2	59.417
CTNS	241.0145	CTNS	349.4843
CTPS2	1312.4216	CTPS2	670.0299
CTPS	856.7844	CTPS	225.3363
CTR9	969.7078	CTR9	1730.1943
removed	removed	CTRL	5.6054
CTSA	1990.5933	CTSA	1662.8625
CTSB	25122.7819	CTSB	10727.2048
CTSC	2507.6179	CTSC	1211.8834
CTSD	13353.6476	CTSD	5992.5262
CTSF	2505.4669	CTSF	1677.5037
CTSG	9.3207	CTSG	13.0792
CTSH	1944.4345	CTSH	1260.0897
CTSK	3417.0998	CTSK	1676.7564
CTSL1	2244.1298	CTSL1	1349.7758
CTSL2	82.8105	CTSL2	63.154
CTSO	624.4847	CTSO	1636.7713
CTSS	2276.0351	CTSS	1406.9507
CTSW	81.0181	CTSW	59.417
CTSZ	4444.5241	CTSZ	2215.6203
CTTNBP2NL	603.6924	CTTNBP2NL	1104.6338
CTTNBP2	17.2074	CTTNBP2	326.6069
CTTN	8936.3685	CTTN	3306.4275
CTU1	20.7923	CTU1	16.8161
CTU2	127.1482	CTU2	68.707
CTXN1	147.6967	CTXN1	34.006
CUBN	24.3771	CUBN	220.1046
CUEDC1	460.2975	CUEDC1	188.7145
CUEDC2	730.9554	CUEDC2	419.2825
CUL1	1817.8885	CUL1	1639.3871
CUL2	810.5395	CUL2	906.2033
CUL3	3032.0846	CUL3	2144.9925
CUL4A	3466.2126	CUL4A	1969.7309
CUL4B	2320.846	CUL4B	3151.3453
CUL5	1638.6449	CUL5	1708.8939
CUL7	518.713	CUL7	947.2347
CUL9	298.6198	CUL9	713.0045
CUTA	2510.8442	CUTA	1447.6831
CUTC	564.0509	CUTC	417.1487
CUX1	1107.0084	CUX1	989.5366
removed	removed	CUX2	19.8057
CUZD1	142.9754	CUZD1	22.5037
CWC15	1302.3839	CWC15	703.6622
CWC22	919.5196	CWC22	958.5202
CWC25	270.6578	CWC25	482.8102
CWC27	328.3743	CWC27	455.5306
CWF19L1	627.7111	CWF19L1	474.9626
CWF19L2	483.9577	CWF19L2	630.7922
CWH43	58.4334	removed	removed
CX3CL1	703.7103	CX3CL1	8238.0419
CX3CR1	46.6033	CX3CR1	897.2347
CXADRP3	5.3773	CXADRP3	8.5949
CXADR	555.2966	CXADR	456.6517
CXCL10	1392.3642	CXCL10	41.4798
CXCL11	511.5612	CXCL11	11.9581
CXCL12	1175.838	CXCL12	8067.6383
CXCL13	243.4128	removed	removed
CXCL14	496.5047	CXCL14	9304.1854
CXCL16	712.314	CXCL16	1313.9013
CXCL17	3230.6865	CXCL17	139.3871
CXCL1	21.8677	CXCL1	41.8535
CXCL2	61.3013	CXCL2	672.6457
CXCL3	13.6225	CXCL3	45.9641
removed	removed	CXCL5	57.1749
removed	removed	CXCL6	7.4738
CXCL9	7133.895	CXCL9	106.1286
CXCR2P1	42.3015	removed	removed
removed	removed	CXCR2	33.2586
CXCR3	79.9426	CXCR3	24.6637
CXCR4	8078.1502	CXCR4	652.0927
CXCR5	31.9054	removed	removed
CXCR6	120.8102	CXCR6	51.9432
CXCR7	825.596	CXCR7	1008.5949
CXXC1	553.8627	CXXC1	488.0419
CXXC4	49.1127	CXXC4	13.8266
CXXC5	723.0687	CXXC5	303.438
CXorf21	72.4144	CXorf21	59.0433
CXorf23	131.9233	CXorf23	433.4828
CXorf26	898.7274	CXorf26	312.4066
CXorf36	301.1292	CXorf36	1648.3558
CXorf38	244.8467	CXorf38	261.2108
CXorf40A	624.8432	CXorf40A	326.9806
CXorf40B	673.5974	CXorf40B	338.1913
CXorf42	16.4904	CXorf42	32.8849
CXorf56	331.6006	CXorf56	277.6532
CXorf57	5.0188	CXorf57	60.9118
CYB561D1	261.3372	CYB561D1	560.9118
CYB561D2	722.2907	CYB561D2	206.1024
CYB561	3980.6417	CYB561	1259.716
CYB5A	1234.2714	CYB5A	1703.6622
CYB5B	1725.0403	CYB5B	1634.9028
CYB5D1	399.3547	CYB5D1	776.5321
CYB5D2	237.3185	CYB5D2	476.8311
CYB5R1	945.6892	CYB5R1	1164.0508
CYB5R2	221.9036	CYB5R2	237.2945
CYB5R3	6219.3942	CYB5R3	6648.7294
CYB5R4	375.6946	CYB5R4	298.58
CYB5RL	62.0183	CYB5RL	113.6024
CYBASC3	760.3513	CYBASC3	883.7818
CYBA	467.8258	CYBA	317.2646
CYBB	938.5194	CYBB	737.6682
CYBRD1	5722.1724	CYBRD1	14161.8087
CYC1	690.4463	CYC1	983.1839
CYCS	4031.1884	CYCS	1767.5635
CYFIP1	3224.9507	CYFIP1	3886.3976
CYFIP2	248.4316	CYFIP2	388.6398
CYGB	158.4513	CYGB	465.994
CYHR1	200.7528	CYHR1	388.2661
CYLD	1248.6109	CYLD	1784.7534
CYP11A1	10.0376	CYP11A1	34.3797
CYP19A1	6.4528	removed	removed
removed	removed	CYP1A1	5.2317
CYP1B1	3802.1151	CYP1B1	1831.0912
CYP20A1	816.9923	CYP20A1	872.571
CYP21A2	123.8107	CYP21A2	57.1898
removed	removed	CYP24A1	10.8371
removed	removed	CYP26A1	24.6637
CYP26B1	85.6784	CYP26B1	429.7459
CYP27A1	1395.5906	CYP27A1	710.0149
CYP27B1	60.2258	CYP27B1	16.4425
CYP27C1	10.0376	CYP27C1	22.4215
removed	removed	CYP2A6	56.8012
removed	removed	CYP2A7	9.716
removed	removed	CYP2B7P1	79.9701
removed	removed	CYP2C18	5.2317
CYP2C8	14.698	CYP2C8	8.2212
CYP2D7P1	9.3207	CYP2D7P1	11.2108
CYP2E1	6.2986	CYP2E1	31.2369
CYP2J2	92.8482	CYP2J2	190.2093
CYP2R1	240.5449	CYP2R1	279.5217
CYP2S1	78.1502	CYP2S1	29.5217
CYP2U1	119.7347	CYP2U1	772.4178
CYP39A1	60.9428	CYP39A1	241.0314
removed	removed	CYP3A4	5.9791
CYP3A5	5.0188	CYP3A5	19.0583
CYP46A1	20.7923	CYP46A1	49.3274
CYP4A11	5.0188	CYP4A11	5.9791
CYP4A22	9.3207	removed	removed
CYP4B1	13.264	CYP4B1	314.6487
CYP4F11	36.5657	CYP4F11	137.5187
removed	removed	CYP4F12	50.0747
removed	removed	CYP4F22	35.8744
CYP4V2	559.5985	CYP4V2	819.8804
CYP4X1	3746.5496	CYP4X1	675.6353
CYP4Z1	6549.2024	CYP4Z1	323.2436
