gene_id	TCGA-BH-A0B8-01A-21R-A056-07	gene_id	TCGA-BH-A0B8-11A-41R-A089-07
RPS19	18808.5227	RPS19	4167.959
RPS20	15624.1785	RPS20	24577.3589
RPS21	8287.1007	RPS21	2645.8308
RPS23	23267.5228	RPS23	12243.3496
RPS24	43824.5649	RPS24	12840.7491
RPS25	11367.6724	RPS25	10775.1402
RPS26	457.3333	RPS26	333.5321
RPS27A	10653.663	RPS27A	6461.1714
RPS27L	949.1044	RPS27L	1085.5302
RPS27	105.1499	RPS27	716.2114
RPS28	2352.328	RPS28	545.3895
RPS29	12875.1276	RPS29	5161.8752
removed	removed	RPS2P32	28.1522
RPS2	22086.9966	RPS2	4975.3072
RPS3A	6911.8864	RPS3A	4430.872
RPS3	44061.9558	RPS3	10825.2416
RPS4X	73988.3623	RPS4X	25078.3729
RPS4Y1	24.7952	RPS4Y1	5.7259
RPS5	21419.8226	RPS5	6182.0351
RPS6KA1	746.6105	RPS6KA1	162.2331
RPS6KA2	402.6921	RPS6KA2	1775.0209
RPS6KA3	311.7764	RPS6KA3	1725.3966
RPS6KA4	764.5181	RPS6KA4	706.6683
RPS6KA5	655.2356	RPS6KA5	135.0352
RPS6KA6	199.739	RPS6KA6	6.6802
RPS6KB1	1099.7122	RPS6KB1	1079.8044
RPS6KB2	543.6573	RPS6KB2	336.8722
RPS6KC1	521.158	RPS6KC1	690.4449
RPS6KL1	150.6078	RPS6KL1	83.9795
RPS6	26503.294	RPS6	22797.0893
RPS7	6067.4727	RPS7	4768.6986
RPS8	19893.5414	RPS8	13129.4286
RPS9	12869.1584	RPS9	8483.3592
RPSAP58	8828.9213	RPSAP58	4135.5123
RPSAP9	16.9893	RPSAP9	9.5431
RPSA	3740.8582	RPSA	2310.3901
RPTN	10.1017	removed	removed
RPTOR	1307.7162	RPTOR	926.1601
RPUSD1	695.6426	RPUSD1	157.9387
RPUSD2	174.9438	RPUSD2	138.8524
RPUSD3	376.5194	RPUSD3	359.7757
RPUSD4	334.2758	RPUSD4	676.1303
RQCD1	337.0308	RQCD1	172.2534
RRAD	27.5502	RRAD	79.6851
RRAGA	1591.0241	RRAGA	2164.8574
RRAGB	626.7671	RRAGB	305.8571
RRAGC	293.4234	RRAGC	1248.7176
RRAGD	202.494	RRAGD	1428.1284
RRAS2	334.7349	RRAS2	878.9216
RRAS	207.0857	RRAS	2451.1511
RRBP1	4538.4365	RRBP1	3849.6958
RREB1	1149.3026	RREB1	2042.7055
RRM1	1790.3039	RRM1	1766.4321
RRM2B	1371.5409	RRM2B	1005.8452
RRM2	894.9224	RRM2	19.0862
RRN3P1	5.9692	RRN3P1	59.6445
removed	removed	RRN3P2	5.7259
RRN3P3	34.6673	RRN3P3	67.0214
RRN3	2017.1339	RRN3	1480.6155
RRP12	1268.2276	RRP12	309.1972
RRP15	736.0496	RRP15	488.6079
RRP1B	1472.0991	RRP1B	992.4848
RRP1	565.6975	RRP1	312.0601
RRP7A	733.2945	RRP7A	397.4711
RRP7B	89.1387	RRP7B	48.6222
RRP8	140.0469	RRP8	231.8979
RRP9	347.5917	RRP9	249.5527
RRS1	956.9103	RRS1	229.5121
RSAD1	833.8528	RSAD1	621.2573
RSAD2	416.008	RSAD2	234.2837
RSBN1L	941.7485	RSBN1L	295.8941
RSBN1	978.9505	RSBN1	630.3233
RSC1A1	318.2324	RSC1A1	409.4095
RSF1	1324.7055	RSF1	787.7848
RSL1D1	8065.7807	RSL1D1	3927.4723
RSL24D1	1507.4552	RSL24D1	1741.1428
RSPH1	78.5181	RSPH1	7.1573
RSPH3	107.905	RSPH3	120.2433
RSPH4A	8.2651	RSPH4A	23.3807
RSPO1	5.51	removed	removed
RSPO3	43.6212	RSPO3	802.5766
RSPRY1	416.9264	RSPRY1	384.1107
RSRC1	401.7738	RSRC1	318.2632
RSRC2	1530.4137	RSRC2	1228.1999
RSU1	1023.49	RSU1	2532.2677
RTBDN	175.403	removed	removed
RTCD1	418.3039	RTCD1	743.8864
RTEL1	337.2099	RTEL1	290.5356
RTF1	1747.142	RTF1	1348.4433
RTKN2	76.6814	RTKN2	17.6548
RTKN	969.7671	RTKN	156.0301
RTN1	39.0295	RTN1	752.4752
RTN2	847.6279	RTN2	100.6799
RTN3	6578.0698	RTN3	15511.3921
RTN4IP1	98.2624	RTN4IP1	129.3093
RTN4RL1	1755.8662	RTN4RL1	414.1715
RTN4RL2	24.336	RTN4RL2	12.8832
RTN4R	137.2918	RTN4R	23.8578
RTN4	9059.8838	RTN4	21150.9006
RTP2	28.0094	removed	removed
RTP4	68.8755	RTP4	50.1014
RTTN	272.2878	RTTN	175.1163
RUFY1	936.7069	RUFY1	1032.5659
RUFY2	441.2624	RUFY2	373.6133
RUFY3	376.5194	RUFY3	752.4752
RUNDC1	1133.2316	RUNDC1	617.9172
RUNDC2A	78.9772	RUNDC2A	145.0555
RUNDC2C	13.5226	RUNDC2C	30.0608
RUNDC3A	3023.6346	removed	removed
RUNDC3B	9.1834	RUNDC3B	109.7459
RUNX1T1	34.8969	RUNX1T1	218.5375
RUNX1	2866.1393	RUNX1	808.7797
RUNX2	137.2918	RUNX2	46.7613
RUNX3	89.9973	RUNX3	85.8881
RUSC1	902.2691	RUSC1	427.0548
RUSC2	452.7416	RUSC2	1319.3368
RUVBL1	1607.0216	RUVBL1	444.3469
RUVBL2	2620.4833	RUVBL2	724.323
RWDD1	795.2825	RWDD1	1568.4123
RWDD2A	114.7925	RWDD2A	88.2739
RWDD2B	330.6024	RWDD2B	541.0951
RWDD3	130.565	RWDD3	181.3193
RWDD4A	320.9598	RWDD4A	467.1359
RXRA	1499.1901	RXRA	5646.6659
RXRB	1197.9746	RXRB	1059.7638
RXRG	5.9692	RXRG	113.086
RYBP	946.8086	RYBP	1243.9461
RYK	1550.158	RYK	1736.3712
RYR1	39.0295	RYR1	74.9135
RYR2	14.2343	RYR2	83.0252
RYR3	5.51	RYR3	71.0963
S100A10	1147.4659	S100A10	6093.7612
S100A11	5603.711	S100A11	3596.3259
S100A12	16.071	removed	removed
S100A13	1352.7149	S100A13	1957.2945
S100A14	3510.3549	S100A14	46.2841
S100A16	1797.6507	S100A16	1330.3113
S100A1	130.8635	S100A1	3491.8287
S100A2	678.6533	S100A2	130.7408
S100A3	7.8059	S100A3	6.203
S100A4	420.5997	S100A4	3262.7937
S100A6	2544.7203	S100A6	9231.0629
S100A7	12.3976	removed	removed
S100A8	427.4873	S100A8	93.0454
S100A9	1048.7443	S100A9	214.7203
S100B	21.1218	S100B	3623.5238
S100PBP	323.2557	S100PBP	479.0648
S100P	186.8822	S100P	28.1522
S1PR1	347.1325	S1PR1	3345.3418
S1PR2	282.3896	S1PR2	187.0452
S1PR3	1759.0069	S1PR3	323.0156
S1PR4	14.6934	S1PR4	47.7156
S1PR5	19.7443	S1PR5	19.0862
SAA1	584.5234	SAA1	64469.5217
SAA2	73.008	SAA2	16180.8422
removed	removed	SAA4	264.3445
SAAL1	410.498	SAAL1	93.0454
SAC3D1	271.8287	SAC3D1	165.5732
SACM1L	708.9585	SACM1L	1591.7929
SACS	114.3333	SACS	680.9018
SAE1	2220.0871	SAE1	1839.9141
SAFB2	1265.0134	SAFB2	919.9571
SAFB	2096.5703	SAFB	1415.2451
SALL1	14.6934	SALL1	85.8881
SALL2	1406.897	SALL2	171.7762
SALL4	59.2329	SALL4	11.9289
SAMD10	145.5569	SAMD10	36.2639
SAMD11	34.0153	SAMD11	18.2655
SAMD12	121.6801	SAMD12	71.0963
removed	removed	SAMD13	14.3147
SAMD14	13.3159	SAMD14	5.2487
SAMD1	375.6011	SAMD1	233.8065
removed	removed	SAMD3	12.8832
SAMD4A	382.9478	SAMD4A	1878.5638
SAMD4B	1578.6266	SAMD4B	1373.2554
SAMD5	29.3869	SAMD5	123.5834
SAMD8	212.5957	SAMD8	364.0701
SAMD9L	331.9799	SAMD9L	700.9424
SAMD9	387.0803	SAMD9	353.5727
SAMHD1	917.0682	SAMHD1	1176.5955
SAMM50	1557.5047	SAMM50	1794.5843
SAMSN1	123.0576	SAMSN1	62.5075
SAP130	881.6065	SAP130	694.7394
SAP18	2461.1513	SAP18	3269.9511
SAP30BP	880.6881	SAP30BP	908.5053
SAP30L	1796.7323	SAP30L	1804.1274
SAP30	28.4685	SAP30	84.9338
SAPS1	2046.0616	SAPS1	1097.4591
SAPS2	1597.4525	SAPS2	1000.1193
SAPS3	2105.7537	SAPS3	2100.4414
SAR1A	3034.1955	SAR1A	5481.5698
SAR1B	602.8902	SAR1B	634.1405
SARDH	5.0509	SARDH	8.5888
SARM1	1877.3488	SARM1	188.4624
SARNP	587.3198	SARNP	599.1411
SARS2	432.5382	SARS2	221.8776
SARS	3261.0255	SARS	2582.3691
SART1	1727.8568	SART1	1083.6216
SART3	1406.897	SART3	970.5356
SASH1	293.4096	SASH1	4369.3189
SASH3	144.6386	SASH3	135.9895
SASS6	177.2396	SASS6	88.2739
SAT1	1646.1245	SAT1	2233.0908
SAT2	902.7283	SAT2	1212.4538
SATB1	96.8849	SATB1	871.2871
SATB2	30.7644	SATB2	246.2126
SATL1	36.2744	SATL1	62.5075
SAV1	892.6265	SAV1	1497.316
SBDSP1	334.7349	SBDSP1	841.7034
SBDS	2365.644	SBDS	5035.906
SBF1	1171.8019	SBF1	1886.1983
SBF2	229.7916	SBF2	2911.874
SBK1	582.6868	SBK1	10.9746
SBNO1	1230.1165	SBNO1	626.0289
SBNO2	1062.5194	SBNO2	825.4801
SBSN	74.3855	SBSN	12.8832
SC4MOL	536.7698	SC4MOL	310.1515
SC5DL	376.0603	SC5DL	1389.9559
SC65	1197.9746	SC65	127.4007
SCAF1	1534.0871	SCAF1	1197.6619
SCAI	187.3414	SCAI	531.552
SCAMP1	1984.992	SCAMP1	1210.068
SCAMP2	1947.7993	SCAMP2	2038.4111
SCAMP3	1434.4472	SCAMP3	1040.6776
SCAMP4	2055.7042	SCAMP4	854.5867
SCAMP5	1641.992	SCAMP5	116.4261
SCAND1	910.5342	SCAND1	308.2429
SCAND2	121.6801	SCAND2	284.3851
removed	removed	SCAND3	31.4923
SCAPER	348.9692	SCAPER	424.1918
SCAP	1606.7186	SCAP	1859.1196
SCARA3	457.7925	SCARA3	459.5014
SCARA5	14.6934	SCARA5	2620.5416
SCARB1	1336.6439	SCARB1	2268.8775
SCARB2	5029.7485	SCARB2	7875.4622
SCARF1	104.6908	SCARF1	555.8869
SCARF2	203.4123	SCARF2	172.7305
SCARNA17	17.9076	SCARNA17	8.5888
removed	removed	SCARNA9	10.4974
SCCPDH	1821.0683	SCCPDH	1546.4631
SCD5	218.1058	SCD5	106.883
SCD	11887.912	SCD	85939.6397
SCEL	54.6412	SCEL	102.5886
SCFD1	1369.245	SCFD1	1156.1493
SCFD2	396.7229	SCFD2	420.8517
SCG2	101.4766	removed	removed
removed	removed	SCG3	7.6345
SCG5	24.336	SCG5	7.1573
SCGB1A1	12.3976	removed	removed
SCGB1D2	5147.296	SCGB1D2	32.9238
SCGB1D4	7.3467	removed	removed
SCGB2A1	77.1406	removed	removed
SCGB2A2	3575.557	SCGB2A2	203.7457
removed	removed	SCGB3A1	6.203
SCGB3A2	17.9076	removed	removed
SCGN	278.257	SCGN	8.1117
SCHIP1	93.2115	SCHIP1	292.4967
SCIN	64.2838	SCIN	161.7559
SCLT1	133.6185	SCLT1	134.558
SCLY	395.8046	SCLY	147.9184
SCMH1	642.838	SCMH1	1261.1237
SCML1	37.6519	SCML1	318.7403
SCML2	83.1098	SCML2	46.7613
SCML4	6.4284	SCML4	10.4974
removed	removed	SCN11A	35.7867
SCN1A	5.9692	removed	removed
SCN1B	202.9532	SCN1B	189.9081
SCN2A	8.2651	SCN2A	36.2639
SCN2B	8.2651	SCN2B	23.3807
SCN3A	9.1834	SCN3A	172.2534
SCN3B	35.3561	SCN3B	223.7862
SCN4A	24.336	SCN4A	921.8657
SCN4B	101.0174	SCN4B	1115.1139
removed	removed	SCN5A	24.335
SCN7A	10.5609	SCN7A	38.6496
SCN8A	203.8715	SCN8A	15.269
SCN9A	9.6426	SCN9A	159.3224
SCNM1	380.1928	SCNM1	296.7911
SCNN1A	2631.9626	SCNN1A	80.6394
SCNN1B	787.0174	SCNN1B	281.9993
SCNN1D	16.9893	SCNN1D	12.4061
SCNN1G	1114.4057	removed	removed
SCO1	381.1111	SCO1	563.5214
SCO2	534.9331	SCO2	315.8774
SCOC	620.7979	SCOC	1488.25
SCP2	2248.5556	SCP2	4750.5666
SCPEP1	586.3601	SCPEP1	2855.3024
removed	removed	SCRG1	18.6091
SCRIB	1227.3615	SCRIB	741.0235
SCRN1	1226.4431	SCRN1	1838.4826
SCRN2	306.2664	SCRN2	2720.7444
SCRN3	448.6091	SCRN3	472.8617
SCRT1	447.6908	removed	removed
removed	removed	SCTR	8.1117
SCT	5.51	removed	removed
SCUBE1	15.1526	SCUBE1	398.9025
SCUBE2	5699.2184	SCUBE2	713.3484
SCUBE3	258.5127	SCUBE3	54.3958
SCYL1	1735.4148	SCYL1	1534.9398
SCYL2	1393.1219	SCYL2	866.9927
SCYL3	462.5771	SCYL3	378.6425
SDAD1	754.8755	SDAD1	930.4545
SDC1	3756.47	SDC1	282.4764
SDC2	701.6118	SDC2	5420.4939
SDC3	1672.2972	SDC3	3172.6112
SDC4	6701.5865	SDC4	1375.164
SDCBP2	25.2544	SDCBP2	51.0128
SDCBP	1955.146	SDCBP	7388.763
SDCCAG1	1276.9518	SDCCAG1	1134.6773
SDCCAG3	383.8661	SDCCAG3	409.4
SDCCAG8	494.9853	SDCCAG8	480.4962
SDF2L1	500.9545	SDF2L1	94.9541
SDF2	1006.9599	SDF2	562.5671
SDF4	1646.5837	SDF4	2499.3439
SDHAF1	194.6881	SDHAF1	156.9844
SDHAF2	749.8247	SDHAF2	494.8109
SDHAP1	80.3548	SDHAP1	140.2839
SDHAP2	65.6613	SDHAP2	140.7611
SDHAP3	65.6613	SDHAP3	74.9135
SDHA	1975.3495	SDHA	3863.5333
SDHB	904.565	SDHB	2017.8934
SDHC	2158.5583	SDHC	2972.2057
SDHD	720.8969	SDHD	2783.2518
SDK1	940.8394	SDK1	590.2422
SDK2	74.3855	SDK2	25.7664
SDPR	82.1914	SDPR	6431.1106
SDR16C5	18.826	SDR16C5	24.8121
SDR39U1	462.0949	SDR39U1	430.2565
SDR42E1	185.9639	SDR42E1	33.4009
SDSL	386.162	SDSL	92.0911
SDS	236.0134	SDS	10.9746
SEC11A	1948.7176	SEC11A	3542.4073
SEC11C	2165.905	SEC11C	307.7657
SEC13	1370.1634	SEC13	1492.5444
SEC14L1	1252.1567	SEC14L1	3586.7828
SEC14L2	953.9854	SEC14L2	58.4421
SEC14L5	152.9036	SEC14L5	15.7462
SEC16A	3966.3107	SEC16A	2921.6271
SEC16B	63.9257	SEC16B	187.0023
removed	removed	SEC1	6.203
SEC22A	432.9973	SEC22A	381.7249
SEC22B	1887.1888	SEC22B	2049.3857
SEC22C	433.9157	SEC22C	792.5564
SEC23A	984.4605	SEC23A	3551.4732
SEC23B	4446.6025	SEC23B	865.5613
SEC23IP	2058.0001	SEC23IP	1063.5811
SEC24A	930.2785	SEC24A	1158.5351
SEC24B	933.4927	SEC24B	1421.4482
SEC24C	7118.9721	SEC24C	2436.8365
SEC24D	1567.6065	SEC24D	688.0592
SEC31A	4209.2116	SEC31A	5103.3138
SEC31B	20.6627	SEC31B	173.0836
SEC61A1	12787.1047	SEC61A1	4977.2587
SEC61A2	95.1171	SEC61A2	78.8501
SEC61B	782.8849	SEC61B	981.9874
SEC61G	738.3454	SEC61G	525.3489
SEC62	4543.4874	SEC62	6636.2877
SEC63	2078.6627	SEC63	3442.2045
SECISBP2L	687.8367	SECISBP2L	3042.8248
SECISBP2	729.162	SECISBP2	678.516
SECTM1	99.1807	SECTM1	158.893
SEH1L	1589.1875	SEH1L	796.8508
removed	removed	SEL1L2	33.8781
SEL1L3	141.4244	SEL1L3	385.065
SEL1L	7369.6789	SEL1L	4624.1202
SELENBP1	2013.4606	SELENBP1	5518.788
SELE	187.8005	SELE	438.0293
SELK	337.49	SELK	515.3286
SELL	78.9772	SELL	78.7308
SELM	2498.3441	SELM	600.7396
SELO	521.6172	SELO	296.314
SELPLG	288.3588	SELPLG	311.1058
SELP	140.0469	SELP	510.0799
SELS	636.4097	SELS	748.658
SELT	3220.1594	SELT	1929.6195
SEMA3A	33.0602	SEMA3A	378.862
SEMA3B	432.9973	SEMA3B	1059.7638
SEMA3C	2873.0269	SEMA3C	5041.6319
SEMA3D	57.8554	SEMA3D	582.1305
removed	removed	SEMA3E	67.7562
SEMA3F	2353.2464	SEMA3F	952.8808
SEMA3G	320.0415	SEMA3G	8164.1417
SEMA4A	1006.0415	SEMA4A	51.0557
SEMA4B	1469.8033	SEMA4B	226.172
SEMA4C	462.3842	SEMA4C	788.262
SEMA4D	357.2343	SEMA4D	162.2331
SEMA4F	381.5703	SEMA4F	414.1715
SEMA4G	548.1204	SEMA4G	45.3489
SEMA5A	436.6707	SEMA5A	560.6585
SEMA5B	15.6118	SEMA5B	29.1065
SEMA6A	117.0884	SEMA6A	964.8097
SEMA6B	588.1968	SEMA6B	341.1666
SEMA6C	104.6908	SEMA6C	265.776
SEMA6D	62.9063	SEMA6D	433.2578
SEMA7A	88.1606	SEMA7A	29.5837
SENP1	638.7055	SENP1	379.3391
SENP2	1489.0884	SENP2	1001.5508
SENP3	1380.1549	SENP3	976.6862
SENP5	754.4164	SENP5	771.5615
SENP6	1105.2223	SENP6	1667.6607
SENP7	297.5422	SENP7	433.2578
SENP8	37.6519	SENP8	46.2841
SEP15	1479.905	SEP15	2572.826
SEPHS1	1431.6921	SEPHS1	844.0892
SEPHS2	2373.909	SEPHS2	1125.1342
SEPN1	3017.6654	SEPN1	3852.0816
SEPP1	3805.2247	SEPP1	23212.2772
SEPSECS	213.0549	SEPSECS	373.6133
SEPT10	770.4873	SEPT10	2411.5472
SEPT11	1701.6841	SEPT11	7169.7483
SEPT1	60.6104	SEPT1	63.9389
SEPT2	7380.699	SEPT2	16263.3902
SEPT3	714.9277	SEPT3	13.8375
SEPT4	211.2182	SEPT4	609.3284
SEPT5	1378.4284	SEPT5	225.6949
SEPT6	1189.7095	SEPT6	569.2473
SEPT7P2	92.2932	SEPT7P2	125.4921
SEPT7	3093.4285	SEPT7	4441.8466
SEPT8	1653.3565	SEPT8	1268.658
SEPT9	6895.8155	SEPT9	3061.4339
SEPW1	2273.81	SEPW1	3708.9347
SEPX1	477.0777	SEPX1	474.2932
SERAC1	186.8822	SERAC1	203.2685
SERBP1	4374.0537	SERBP1	6586.1863
SERF1A	1062.5194	SERF1A	333.5321
SERF2	4364.8657	SERF2	5760.3626
SERGEF	704.826	SERGEF	268.6389
SERHL2	659.3085	SERHL2	21.9969
SERHL	251.166	SERHL	67.7562
SERINC1	5483.8676	SERINC1	15467.9709
SERINC2	600.5944	SERINC2	155.0757
SERINC3	3376.2772	SERINC3	4371.7046
removed	removed	SERINC4	8.9324
SERINC5	337.9491	SERINC5	171.2991
SERP1	6916.6847	SERP1	3284.3803
SERP2	66.5797	SERP2	25.2893
SERPINA11	1555.6681	removed	removed
SERPINA12	31.2236	removed	removed
SERPINA1	334.7349	SERPINA1	142.1925
SERPINA3	39448.2154	SERPINA3	375.999
SERPINA4	7.3467	removed	removed
SERPINA5	6325.0671	SERPINA5	117.8576
SERPINA9	50.0495	removed	removed
SERPINB13	48.672	removed	removed
SERPINB1	2022.1848	SERPINB1	1026.3629
SERPINB2	92.2932	SERPINB2	71.5734
SERPINB3	47.8731	SERPINB3	8.1117
SERPINB4	7.2273	removed	removed
SERPINB5	206.1673	SERPINB5	86.3653
SERPINB6	4285.4339	SERPINB6	4555.8869
SERPINB7	14.2343	SERPINB7	17.1776
SERPINB8	158.8728	SERPINB8	159.8473
SERPINB9	160.2503	SERPINB9	583.562
removed	removed	SERPIND1	9.5431
SERPINE1	960.5837	SERPINE1	371.7046
SERPINE2	439.4257	SERPINE2	323.989
SERPINF1	2044.225	SERPINF1	20204.2228
SERPINF2	25.7135	SERPINF2	41.5126
SERPING1	3019.9613	SERPING1	17963.4976
SERPINH1	3094.3468	SERPINH1	5426.2197
SERPINI1	508.7604	SERPINI1	212.8116
SERTAD1	403.1513	SERTAD1	559.227
SERTAD2	1805.4565	SERTAD2	1395.2046
SERTAD3	1123.1299	SERTAD3	734.8205
SERTAD4	86.7831	SERTAD4	204.7
SESN1	393.5087	SESN1	828.8202
SESN2	185.0455	SESN2	734.3433
SESN3	47.7537	SESN3	295.8368
SESTD1	1730.1527	SESTD1	4542.5265
SETBP1	1912.4432	SETBP1	697.1251
SETD1A	974.3588	SETD1A	703.8053
SETD1B	1412.8662	SETD1B	1079.3272
SETD2	1777.9063	SETD2	2511.75
SETD3	1561.1781	SETD3	2772.2772
SETD4	230.5034	SETD4	219.4918
SETD5	1937.2383	SETD5	2133.3651
SETD6	225.0071	SETD6	240.8303
SETD7	2161.7725	SETD7	8916.1398
SETD8	618.0429	SETD8	667.5415
SETDB1	1078.5904	SETDB1	815.4599
SETDB2	363.2035	SETDB2	343.5524
SETMAR	409.5797	SETMAR	506.2627
SETX	1732.4485	SETX	2847.6679
SET	5811.715	SET	3383.0371
SEZ6L2	4472.3161	SEZ6L2	38.1725
SEZ6L	2624.1567	removed	removed
SEZ6	509.6787	removed	removed
SF1	4923.221	SF1	4334.9636
SF3A1	4327.9392	SF3A1	3487.0476
SF3A2	1563.4739	SF3A2	651.3181
SF3A3	1333.4298	SF3A3	1605.1533
SF3B14	1484.4967	SF3B14	873.1958
SF3B1	6996.8329	SF3B1	5454.3719
SF3B2	5423.7164	SF3B2	5205.7736
SF3B3	3591.1688	SF3B3	3163.0681
SF3B4	2255.9023	SF3B4	944.292
SF3B5	839.822	SF3B5	813.0741
SF4	457.3333	SF4	401.7655
SFI1	648.3481	SFI1	128.355
SFMBT1	364.1218	SFMBT1	209.4715
SFMBT2	18.826	SFMBT2	59.1674
SFN	1320.6097	SFN	187.279
SFPQ	4024.9237	SFPQ	2718.0198
SFRP1	336.5716	SFRP1	8887.0333
SFRP2	7650.2318	SFRP2	2311.3444
SFRP4	1985.9104	SFRP4	999.6421
SFRP5	9.1834	removed	removed
SFRS11	1637.8595	SFRS11	2331.3849
SFRS12IP1	675.4391	SFRS12IP1	699.0338
SFRS12	1502.4043	SFRS12	1205.7736
SFRS13A	1459.7015	SFRS13A	1315.9967
removed	removed	SFRS13B	12.4061
SFRS14	1293.1054	SFRS14	941.4291
SFRS15	1023.49	SFRS15	851.2466
SFRS16	386.162	SFRS16	219.0147
SFRS17A	526.2089	SFRS17A	517.2373
SFRS18	900.8916	SFRS18	1616.1279
SFRS1	4664.2491	SFRS1	3264.2252
SFRS2B	184.1272	SFRS2B	1024.4543
SFRS2IP	2592.474	SFRS2IP	3199.8091
SFRS2	2876.9114	SFRS2	2369.0612
SFRS3	5094.4915	SFRS3	3765.2392
SFRS4	989.5114	SFRS4	2445.9024
SFRS5	3156.7939	SFRS5	2896.815
SFRS6	4165.5905	SFRS6	1875.2237
SFRS7	1492.7618	SFRS7	1484.4328
SFRS8	914.2075	SFRS8	703.3282
SFRS9	2182.8943	SFRS9	1305.9764
SFT2D1	54.1821	SFT2D1	408.4457
SFT2D2	44.0803	SFT2D2	42.424
SFT2D3	357.2343	SFT2D3	299.6541
removed	removed	SFTA1P	68.2333
SFTPA1	95.5074	SFTPA1	15.269
SFTPA2	303.9706	SFTPA2	37.2182
SFTPB	442.6399	SFTPB	74.9135
SFTPC	5.51	removed	removed
SFTPD	31.2236	SFTPD	7.1573
SFXN1	2595.229	SFXN1	280.5678
SFXN2	971.1446	SFXN2	100.2028
SFXN3	1606.6359	SFXN3	1129.4286
SFXN4	747.5288	SFXN4	374.0904
SFXN5	770.4873	SFXN5	114.9946
SGCA	7.8059	SGCA	43.4212
SGCB	619.8795	SGCB	3291.4231
SGCD	1104.7631	SGCD	711.917
SGCE	219.9424	SGCE	1028.2715
removed	removed	SGCG	605.034
SGEF	143.261	SGEF	503.8769
SGIP1	25.2544	SGIP1	46.7613
SGK196	71.6305	SGK196	27.1979
SGK1	763.1406	SGK1	1807.9446
SGK223	158.8728	SGK223	791.1249
SGK269	1033.5917	SGK269	4105.9287
SGK2	11.4793	SGK2	992.9619
SGK3	803.272	SGK3	409.9248
SGK494	37.4958	SGK494	23.8578
SGMS1	677.2758	SGMS1	885.6018
SGMS2	134.996	SGMS2	345.4611
SGOL1	57.8554	SGOL1	5.2487
SGOL2	309.4806	SGOL2	45.3298
SGPL1	4574.711	SGPL1	1792.1985
SGPP1	213.0549	SGPP1	666.11
SGPP2	21.581	removed	removed
SGSH	793.905	SGSH	632.2319
SGSM1	80.3548	SGSM1	60.5988
SGSM2	1980.8595	SGSM2	743.4093
SGSM3	964.2571	SGSM3	520.5774
SGTA	1601.5851	SGTA	1006.7995
SGTB	175.1596	SGTB	282.1377
SH2B1	650.6439	SH2B1	734.8205
SH2B2	14.6934	SH2B2	10.9746
SH2B3	609.7778	SH2B3	1538.8286
SH2D1A	23.8768	SH2D1A	31.9695
removed	removed	SH2D1B	16.2233
SH2D2A	12.8568	SH2D2A	5.2487
SH2D3A	262.1861	SH2D3A	10.0203
SH2D3C	210.759	SH2D3C	874.6272
SH2D4A	266.7778	SH2D4A	225.2177
SH3BGRL2	128.5676	SH3BGRL2	1566.5036
SH3BGRL3	1956.0643	SH3BGRL3	2101.3957
SH3BGRL	2800.0188	SH3BGRL	2733.6276
SH3BGR	96.8849	SH3BGR	127.8778
SH3BP1	364.6315	SH3BP1	70.1086
SH3BP2	529.423	SH3BP2	1109.8652
SH3BP4	2320.6453	SH3BP4	1054.0379
SH3BP5L	765.8956	SH3BP5L	655.1354
SH3BP5	1222.1683	SH3BP5	3915.9155
SH3D19	974.818	SH3D19	11027.0786
removed	removed	SH3D20	8.5888
SH3GL1	1503.7818	SH3GL1	1076.9414
SH3GLB1	1692.9599	SH3GLB1	7938.924
SH3GLB2	1156.6493	SH3GLB2	542.0494
SH3KBP1	586.8193	SH3KBP1	3985.6853
SH3PXD2A	2974.5034	SH3PXD2A	2366.6945
SH3PXD2B	1314.6038	SH3PXD2B	1294.5246
SH3RF1	950.9411	SH3RF1	643.6836
SH3RF2	15.6118	SH3RF2	133.6037
SH3RF3	108.3641	SH3RF3	394.131
SH3TC1	180.913	SH3TC1	120.2433
SH3TC2	11.0201	SH3TC2	64.4161
SH3YL1	1245.7283	SH3YL1	439.938
SHANK1	127.1901	removed	removed
SHANK2	1096.5945	SHANK2	106.883
SHANK3	544.5757	SHANK3	2929.7388
SHARPIN	855.4338	SHARPIN	730.5261
removed	removed	SHBG	6.203
SHB	359.5301	SHB	293.451
SHC1	2658.5945	SHC1	3349.6362
SHC2	343	SHC2	307.2886
removed	removed	SHC3	9.066
removed	removed	SHC4	10.4974
SHCBP1	168.5154	SHCBP1	7.6345
SHE	108.8233	SHE	1443.8745
SHFM1	665.3374	SHFM1	996.302
SHF	96.4257	SHF	53.9186
SHISA2	3302.3508	SHISA2	55.3501
removed	removed	SHISA3	49.1471
SHISA4	266.7778	SHISA4	104.9744
SHISA5	2809.2022	SHISA5	2383.395
removed	removed	SHISA6	20.5177
SHISA9	413.7122	removed	removed
SHKBP1	891.7082	SHKBP1	434.6893
SHMT1	742.4779	SHMT1	2402.5719
SHMT2	2001.5221	SHMT2	613.1457
SHOC2	3244.4954	SHOC2	2115.2332
SHOX2	56.4779	SHOX2	177.0249
removed	removed	SHOX	15.269
SHPK	567.851	SHPK	453.7755
SHPRH	333.8855	SHPRH	570.3734
SHQ1	373.3052	SHQ1	285.3394
SHROOM1	352.6426	SHROOM1	177.0249
SHROOM2	1071.2437	SHROOM2	51.5329
