gene_id	TCGA-BH-A204-01A-11R-A157-07	gene_id	TCGA-BH-A204-11A-53R-A157-07
removed	removed	NPFF	8.8975
NPHP1	142.5491	NPHP1	123.4043
NPHP3	167.0639	NPHP3	797.2921
NPHP4	25.8767	NPHP4	217.4081
NPIPL3	283.5932	NPIPL3	338.5571
NPIP	485.6566	NPIP	981.8491
NPLOC4	2223.3572	NPLOC4	2705.9961
NPL	221.7682	NPL	153.9652
NPM1	18401.9975	NPM1	6566.3443
NPM3	144.365	NPM3	131.1412
NPNT	3315.1742	NPNT	547.0019
NPR1	79.6731	NPR1	4352.4178
NPR2	64.9189	NPR2	1043.7137
NPR3	12.9384	NPR3	430.5609
NPRL2	583.743	NPRL2	225.9188
NPRL3	1171.4902	NPRL3	886.2669
NPTN	3016.9107	NPTN	2307.9304
NPTX1	58.3362	NPTX1	9.6712
NPTX2	31.7785	NPTX2	48.7427
NPTXR	661.2189	NPTXR	403.8685
NPY1R	175.9165	NPY1R	1643.3269
removed	removed	NPY2R	50.677
removed	removed	NPY5R	179.1103
NQO1	832.1416	NQO1	3026.3056
NQO2	342.9804	NQO2	1302.5145
NR1D1	1167.8538	NR1D1	1159.6944
NR1D2	3105.4364	NR1D2	2586.4603
NR1H2	272.1598	NR1H2	1216.2476
NR1H3	138.4633	NR1H3	1061.1219
NR1I3	6.8051	removed	removed
NR2C1	394.0529	NR2C1	428.2398
NR2C2AP	341.9067	NR2C2AP	190.9787
NR2C2	2026.5963	NR2C2	1325.8182
NR2F1	66.0538	NR2F1	469.2456
NR2F2	998.0706	NR2F2	1935.3965
NR2F6	557.485	NR2F6	434.8162
NR3C1	640.5629	NR3C1	6084.7195
NR3C2	79.4461	NR3C2	750.0967
NR4A1	881.3983	NR4A1	19277.7563
NR4A2	267.166	NR4A2	2578.3366
NR4A3	77.8572	NR4A3	1587.234
NR5A2	170.4687	NR5A2	637.911
NR6A1	10.2145	removed	removed
NRAP	13.3016	removed	removed
NRARP	348.2011	NRARP	260.3482
NRAS	2727.0457	NRAS	1367.8917
NRBF2	364.9983	NRBF2	750.8704
NRBP1	2682.3289	NRBP1	2276.5957
NRBP2	1059.5846	NRBP2	1041.7795
NRCAM	213.3697	NRCAM	71.5667
NRD1	1969.5835	NRD1	3371.3733
NRF1	312.3369	NRF1	344.6809
removed	removed	NRG1	42.5532
removed	removed	NRG2	87.8143
NRGN	20.429	NRGN	63.4429
NRIP1	2839.6323	NRIP1	3024.7582
NRIP2	36.0912	NRIP2	128.4333
NRIP3	10.6685	NRIP3	47.5822
NRK	33.1404	NRK	74.2747
NRL	35.4262	NRL	17.795
NRM	556.123	NRM	248.3559
NRN1	56.9742	NRN1	2302.9014
NRP1	1474.9745	NRP1	10568.2785
NRP2	938.5995	NRP2	1555.5126
NRSN2	1242.5377	NRSN2	468.472
NRXN1	728.4077	NRXN1	76.9826
NRXN2	7.2636	NRXN2	76.5957
NRXN3	70.3666	NRXN3	32.1083
NSA2	1843.6046	NSA2	1774.4681
NSD1	3340.37	NSD1	2018.5687
NSDHL	410.6231	NSDHL	476.5957
NSFL1C	1306.5486	NSFL1C	1529.207
NSF	3174.668	NSF	883.1721
NSL1	570.4233	NSL1	569.8259
NSMAF	1694.0188	NSMAF	923.4043
NSMCE1	1120.1907	NSMCE1	817.4081
NSMCE2	533.1971	NSMCE2	262.2824
NSMCE4A	308.932	NSMCE4A	786.0735
NSUN2	1973.4423	NSUN2	1005.4159
NSUN3	198.3884	NSUN3	92.0696
NSUN4	486.8914	NSUN4	526.499
NSUN5P1	78.9922	NSUN5P1	45.2611
NSUN5P2	145.5794	NSUN5P2	118.0774
NSUN5	355.6917	NSUN5	257.6402
NSUN6	164.567	NSUN6	164.0232
NSUN7	75.5873	NSUN7	27.0793
NT5C2	1432.5275	NT5C2	1244.1006
NT5C3L	889.5699	NT5C3L	709.4778
NT5C3	1112.0191	NT5C3	422.824
NT5C	75.8143	NT5C	177.9497
NT5DC1	977.8686	NT5DC1	854.9323
NT5DC2	192.9406	NT5DC2	447.9033
NT5DC3	310.7479	NT5DC3	359.381
NT5E	289.411	NT5E	2229.4004
NT5M	100.3291	NT5M	29.0135
NTAN1	520.2588	NTAN1	1038.6847
removed	removed	NTF3	25.1451
NTHL1	137.3283	NTHL1	106.383
NTM	470.5482	NTM	588.0077
NTN1	115.9914	NTN1	930.3675
NTN4	639.655	NTN4	2883.9458
removed	removed	NTNG1	20.8897
NTNG2	5.4477	NTNG2	22.0503
removed	removed	NTRK1	6.5764
NTRK2	475.088	NTRK2	10610.058
removed	removed	NTRK3	162.8627
removed	removed	NTS	36.3636
NUAK1	846.8959	NUAK1	1979.8839
NUAK2	553.1722	NUAK2	76.2089
NUB1	3355.896	NUB1	2116.6654
NUBP1	450.6027	NUBP1	362.0232
NUBP2	359.3236	NUBP2	335.7834
NUBPL	1030.076	NUBPL	536.5571
NUCB1	1255.0221	NUCB1	7325.7253
NUCB2	4811.5991	NUCB2	1749.4236
NUCKS1	11715.1288	NUCKS1	8991.8762
NUDCD1	1499.7163	NUDCD1	439.0716
NUDCD2	455.1129	NUDCD2	370.2128
NUDCD3	2875.2695	NUDCD3	2372.9207
NUDC	802.8601	NUDC	1273.1141
NUDT10	185.45	NUDT10	23.2108
NUDT11	19.5211	NUDT11	42.1663
NUDT12	922.2563	NUDT12	287.4275
NUDT13	58.2408	NUDT13	55.6441
NUDT14	69.2316	NUDT14	160.1547
NUDT15	763.7385	NUDT15	472.2321
NUDT16L1	489.3883	NUDT16L1	223.2108
NUDT16P1	7.2636	NUDT16P1	71.5667
NUDT16	502.5536	NUDT16	1089.3617
NUDT17	47.6677	NUDT17	35.5899
NUDT18	61.968	NUDT18	123.7911
NUDT19	548.4054	NUDT19	292.4565
NUDT1	84.6669	NUDT1	115.2805
NUDT21	2692.0894	NUDT21	2265.3772
NUDT22	80.2338	NUDT22	176.8472
NUDT2	182.7261	NUDT2	226.6925
NUDT3	836.6814	NUDT3	391.1025
NUDT4	1996.8222	NUDT4	1248.3559
NUDT5	784.1221	NUDT5	515.2418
NUDT6	66.7938	NUDT6	81.764
NUDT7	28.8276	NUDT7	196.9052
removed	removed	NUDT8	93.2302
removed	removed	NUDT9P1	5.029
NUDT9	817.6143	NUDT9	571.7602
NUF2	479.4007	removed	removed
NUFIP1	355.6917	NUFIP1	172.5338
NUFIP2	3952.7863	NUFIP2	2818.9555
NUMA1	7712.9656	NUMA1	6726.8511
NUMBL	121.2121	NUMBL	726.499
NUMB	909.3179	NUMB	1806.5764
NUP107	1554.1936	NUP107	712.9594
NUP133	2321.1894	NUP133	1383.7524
NUP153	3141.5276	NUP153	1543.9072
NUP155	1480.4222	NUP155	490.9091
NUP160	2506.8664	NUP160	1243.3269
NUP188	2582.9077	NUP188	1075.0484
NUP205	5265.9176	NUP205	1018.9555
NUP210	3360.345	NUP210	178.7234
NUP214	1938.486	NUP214	1514.8936
NUP35	558.8469	NUP35	176.4023
NUP37	387.9242	NUP37	273.1141
NUP43	1841.1077	NUP43	398.8395
NUP50	1447.5088	NUP50	1064.9903
NUP54	744.9779	NUP54	828.2398
NUP62CL	68.0967	NUP62CL	6.1896
NUP62	1116.6701	NUP62	818.4952
NUP85	809.4427	NUP85	577.5629
NUP88	1349.1499	NUP88	774.8704
NUP93	565.8836	NUP93	603.8685
NUP98	3949.6084	NUP98	2497.8723
NUPL1	2875.2695	NUPL1	732.3017
NUPL2	310.7479	NUPL2	292.8433
NUPR1	1131.5401	NUPR1	1823.5977
NUS1	1907.6155	NUS1	1220.5029
NUSAP1	1069.5721	NUSAP1	34.4294
NUTF2	1455.4534	NUTF2	1165.1838
NVL	954.2617	NVL	297.0986
removed	removed	NWD1	11.9923
NXF1	1747.5882	NXF1	1533.8491
removed	removed	NXNL1	5.029
removed	removed	NXNL2	6.1896
NXN	124.163	NXN	519.1489
NXPH1	79.9001	removed	removed
NXPH3	397.0037	NXPH3	281.2379
NXPH4	6.1287	NXPH4	13.9265
NXT1	341.6184	NXT1	320.3095
NXT2	300.7604	NXT2	297.0986
NYNRIN	238.5654	NYNRIN	1291.2959
OAF	182.7261	OAF	1597.6789
OAS1	170.0148	OAS1	311.412
OAS2	338.2136	OAS2	661.8956
OAS3	1075.2469	OAS3	763.6364
OASL	13.3924	OASL	58.0271
OAT	8462.6036	OAT	2714.8936
OAZ1	4217.0015	OAZ1	6797.2921
OAZ2	1277.0401	OAZ2	1864.6035
OAZ3	21.3551	OAZ3	17.9226
OBFC1	1016.0027	OBFC1	672.7273
OBFC2A	42.22	OBFC2A	428.6267
OBFC2B	887.3	OBFC2B	433.2689
OBSCN	32.7068	OBSCN	157.3308
OBSL1	650.7774	OBSL1	843.7137
OCEL1	185.223	OCEL1	253.3849
OCIAD1	6150.4937	OCIAD1	2517.2147
OCIAD2	491.2042	OCIAD2	194.971
removed	removed	OCLM	5.4159
OCLN	951.9918	OCLN	77.7563
OCRL	3432.9815	OCRL	1276.2089
ODC1	302.3493	ODC1	1466.5377
ODF2L	759.5052	ODF2L	400.3868
ODF2	1058.2227	ODF2	577.176
ODF3B	10.8955	ODF3B	90.9091
removed	removed	ODF3L1	88.588
removed	removed	ODF3L2	8.5106
ODZ1	10.4415	ODZ1	175.2418
ODZ2	58.7901	ODZ2	131.9149
ODZ3	135.5124	ODZ3	1466.1509
ODZ4	380.8875	ODZ4	572.147
OFD1	911.8148	OFD1	528.4333
OGDHL	37.4532	removed	removed
OGDH	1385.0868	OGDH	4042.5532
OGFOD1	852.3437	OGFOD1	789.5551
OGFOD2	68.2987	OGFOD2	99.648
OGFRL1	347.0662	OGFRL1	663.8298
OGFR	180.6832	OGFR	367.118
OGG1	302.3493	OGG1	272.7079
OGN	16.1162	OGN	6824.3714
OGT	3534.6726	OGT	2827.853
OIP5	79.3508	OIP5	5.8723
OLA1	1270.4574	OLA1	1163.6364
OLFM1	1166.0424	OLFM1	826.3056
OLFM2	43.8089	OLFM2	1075.4352
removed	removed	OLFM4	340.8124
OLFML1	193.3946	OLFML1	1670.0193
OLFML2A	1081.1486	OLFML2A	2478.1431
OLFML2B	820.1112	OLFML2B	1415.087
OLFML3	335.7167	OLFML3	3967.5048
OLR1	757.0083	OLR1	76.2089
OMA1	468.7323	OMA1	305.6093
OMD	111.4516	OMD	1157.06
removed	removed	ONECUT2	5.029
OPA1	4616.0481	OPA1	2152.0309
OPA3	496.1979	OPA3	430.5609
OPCML	52.2075	OPCML	9.6712
OPHN1	290.5459	OPHN1	561.7021
OPLAH	278.5155	OPLAH	186.0735
OPN3	187.5247	OPN3	215.9304
removed	removed	OPN4	8.1238
OPRD1	8.8526	removed	removed
removed	removed	OPRK1	15.4739
OPRL1	31.5515	OPRL1	47.1954
OPTN	909.7719	OPTN	4765.1838
removed	removed	OR2A1	7.7369
OR2A4	52.4345	OR2A4	18.5687
OR2A7	169.1068	OR2A7	51.0638
OR2A9P	112.5865	OR2A9P	274.6615
OR2W3	18.5064	removed	removed
OR51E1	32.2324	OR51E1	164.4101
OR51E2	24.5148	OR51E2	12.766
OR7D2	28.3736	removed	removed
OR7E91P	66.7348	removed	removed
ORAI1	116.4454	ORAI1	309.0909
ORAI2	460.9193	ORAI2	465.3462
ORAI3	399.0466	ORAI3	537.7176
ORAOV1	133.4695	ORAOV1	159.381
ORC1L	127.1138	ORC1L	8.5106
ORC2L	835.3195	ORC2L	436.3636
ORC3L	1786.8573	ORC3L	671.9536
ORC4L	823.743	ORC4L	483.9458
ORC5L	1084.5534	ORC5L	213.9265
ORC6L	151.1747	ORC6L	10.4449
ORMDL1	1031.211	ORMDL1	557.06
ORMDL2	810.2327	ORMDL2	384.3366
ORMDL3	3301.1009	ORMDL3	5027.0793
OS9	2813.3016	OS9	7070.4062
OSBP2	353.6488	OSBP2	79.6905
OSBPL10	704.8008	OSBPL10	504.0619
OSBPL11	541.3687	OSBPL11	755.8994
OSBPL1A	748.3827	OSBPL1A	3691.6828
OSBPL2	1079.1057	OSBPL2	1071.1799
OSBPL3	198.1614	OSBPL3	176.7892
OSBPL5	232.4367	OSBPL5	533.0754
OSBPL6	562.7057	OSBPL6	63.8298
OSBPL7	101.4641	OSBPL7	128.0464
OSBPL8	2233.5717	OSBPL8	2344.6809
OSBPL9	1538.0774	OSBPL9	2073.1141
OSBP	3731.245	OSBP	2137.3308
OSCAR	22.2449	OSCAR	13.9265
OSCP1	241.7433	OSCP1	228.6267
OSGEPL1	537.2829	OSGEPL1	142.7466
OSGEP	119.3962	OSGEP	292.4565
OSGIN1	5.6747	OSGIN1	205.8027
OSGIN2	2487.5724	OSGIN2	1485.8801
OSMR	322.3244	OSMR	1488.588
OSM	26.1037	OSM	13.1528
removed	removed	OSR1	483.559
OSR2	23.3799	OSR2	1097.0986
OST4	1394.3866	OST4	1997.2843
OSTC	2112.1326	OSTC	1074.2747
OSTF1	719.1011	OSTF1	894.0039
OSTM1	1224.1516	OSTM1	1182.205
OSTalpha	10.4415	OSTalpha	19.7292
OTOA	22.6989	OTOA	18.1818
OTUB1	1397.5712	OTUB1	998.4526
OTUB2	57.2012	OTUB2	26.3056
OTUD1	366.1332	OTUD1	570.9865
OTUD3	306.2081	OTUD3	383.7524
OTUD4	1489.5018	OTUD4	1342.3598
OTUD5	1051.413	OTUD5	1387.6209
OTUD6B	1194.4161	OTUD6B	215.087
OTUD7A	17.2512	OTUD7A	18.1818
OTUD7B	1053.9099	OTUD7B	1208.1238
OVCA2	380.8467	OVCA2	421.3926
OVGP1	244.0132	OVGP1	32.1083
OVOL1	387.4702	OVOL1	23.9845
OVOL2	208.8299	OVOL2	20.8897
OXA1L	3376.4612	OXA1L	2441.7795
OXCT1	125.0709	OXCT1	2160.5416
removed	removed	OXER1	20.5029
removed	removed	OXGR1	37.911
OXNAD1	308.251	OXNAD1	248.3559
OXR1	5152.8771	OXR1	1801.9342
OXSM	210.8728	OXSM	149.7099
OXSR1	1739.4166	OXSR1	1403.4816
OXTR	1186.9254	OXTR	1659.5745
removed	removed	P2RX1	13.5397
P2RX4	511.8602	P2RX4	244.1006
P2RX5	56.3455	P2RX5	15.1373
removed	removed	P2RX6	22.824
P2RX7	47.6677	P2RX7	74.2747
P2RY10	10.8955	P2RY10	10.8317
removed	removed	P2RY11	14.9323
P2RY12	22.9259	P2RY12	149.323
P2RY13	68.3237	P2RY13	116.441
P2RY14	14.3003	P2RY14	198.0658
P2RY1	19.2941	P2RY1	32.882
P2RY2	233.1177	P2RY2	28.6267
P2RY4	5.6747	removed	removed
P2RY6	15.6622	P2RY6	9.2843
P2RY8	48.5756	P2RY8	112.9594
P4HA1	716.1503	P4HA1	974.4681
P4HA2	658.7221	P4HA2	989.942
P4HA3	116.6723	P4HA3	87.8143
P4HB	7102.2585	P4HB	10981.0445
P4HTM	878.6744	P4HTM	365.5706
P704P	9.5335	P704P	17.4081
PA2G4P4	54.7043	PA2G4P4	28.2398
PA2G4	3022.8124	PA2G4	2735.3965
PAAF1	429.9171	PAAF1	394.971
PABPC1L	68.7777	PABPC1L	44.4874
PABPC1	51519.2373	PABPC1	19155.8994
PABPC3	554.9881	PABPC3	182.205
PABPC4L	18.1591	PABPC4L	79.3037
PABPC4	1628.419	PABPC4	2914.5068
PABPC5	14.3003	PABPC5	80.4642
PABPN1	2904.9325	PABPN1	1994.6499
PACRGL	381.1145	PACRGL	230.9478
removed	removed	PACRG	5.029
PACS1	3203.0417	PACS1	2668.472
PACS2	377.0287	PACS2	1629.7872
PACSIN1	59.4711	PACSIN1	8.5106
PACSIN2	413.347	PACSIN2	736.9439
removed	removed	PACSIN3	111.0251
PADI2	241.5163	PADI2	276.2089
PAF1	636.7041	PAF1	1055.706
PAFAH1B1	10042.6739	PAFAH1B1	4582.205
PAFAH1B2	620.3609	PAFAH1B2	647.1954
PAFAH1B3	812.3482	PAFAH1B3	65.942
PAFAH2	515.492	PAFAH2	367.8917
PAG1	1007.1502	PAG1	239.0716
PAGE2B	407.2182	removed	removed
PAGE2	166.3829	removed	removed
PAGE5	203.6091	removed	removed
PAH	816.0254	removed	removed
PAICS	7476.7904	PAICS	1077.7563
PAIP1	2214.7316	PAIP1	1190.7157
PAIP2B	246.964	PAIP2B	322.2437
PAIP2	3200.7718	PAIP2	2760.5416
PAK1IP1	538.6449	PAK1IP1	316.0542
PAK1	1791.1701	PAK1	605.029
PAK2	6365.9063	PAK2	3259.1876
removed	removed	PAK3	37.1373
PAK4	476.9039	PAK4	302.1277
PAK6	12.0713	PAK6	35.9768
removed	removed	PAK7	14.3133
PALB2	583.8157	PALB2	191.8762
PALLD	6524.1176	PALLD	5345.0677
PALM2-AKAP2	2312.0758	PALM2-AKAP2	7587.9768
PALM2	34.4728	PALM2	106.8781
PALMD	332.0849	PALMD	8188.0077
PALM	194.3026	PALM	2690.1354
PAMR1	13.6193	PAMR1	1400.3868
PAM	1221.4278	PAM	8911.7988
PAN2	678.6971	PAN2	752.4178
PAN3	2332.7659	PAN3	1117.2147
PANK1	334.3548	PANK1	52.2244
PANK2	463.0575	PANK2	486.6538
PANK3	4062.422	PANK3	536.1702
PANK4	136.4204	PANK4	278.1431
PANX1	982.6353	PANX1	653.7718
PANX2	9.7605	PANX2	8.5106
PAOX	15.6622	PAOX	73.1141
PAPD4	1518.7833	PAPD4	1070.4062
PAPD5	524.5716	PAPD5	436.7505
PAPD7	823.743	PAPD7	835.5899
PAPLN	127.3408	PAPLN	705.2224
PAPOLA	5282.2608	PAPOLA	3326.499
PAPOLG	732.2665	PAPOLG	386.0735
removed	removed	PAPPA2	182.205
PAPPA	140.2792	PAPPA	391.1025
PAPSS1	1816.5929	PAPSS1	1494.7776
PAPSS2	256.4976	PAPSS2	2173.6944
PAQR3	268.5325	PAQR3	313.4004
PAQR4	1662.9758	PAQR4	95.3385
PAQR5	1673.1359	PAQR5	25.9188
PAQR6	63.3299	PAQR6	6.9632
PAQR7	171.3767	PAQR7	204.6422
PAQR8	186.358	PAQR8	309.0909
PAR-SN	321.1372	PAR-SN	99.2418
PAR5	107.1388	PAR5	52.6112
PARD3B	160.9352	PARD3B	286.6538
PARD3	1060.4926	PARD3	988.3946
PARD6A	31.3245	PARD6A	59.9613
PARD6B	2013.6193	PARD6B	58.8008
PARD6G	90.5686	PARD6G	200.3868
PARG	924.5262	PARG	382.5919
PARK2	13.1654	PARK2	197.2921
PARK7	2488.7073	PARK7	3609.2843
PARL	739.0762	PARL	1048.3559
PARM1	296.9016	PARM1	3325.7253
PARN	3472.0236	PARN	1024.7582
PARP10	270.3439	PARP10	451.8375
PARP11	285.3252	PARP11	280.8511
PARP12	946.9981	PARP12	408.1238
PARP14	535.0131	PARP14	1402.3211
PARP15	8.8526	PARP15	9.2843
PARP16	340.9375	PARP16	263.4429
PARP1	5694.9268	PARP1	2189.1683
PARP2	334.1278	PARP2	350.0967
PARP3	174.1006	PARP3	547.0019
PARP4	1785.0414	PARP4	2184.913
PARP6	2379.9796	PARP6	835.9768
PARP8	443.5365	PARP8	235.2031
PARP9	462.9985	PARP9	1109.9807
PARS2	66.0538	PARS2	63.8298
removed	removed	PART1	14.3133
PARVA	878.2204	PARVA	5639.8453
PARVB	76.2683	PARVB	762.4758
PARVG	64.9189	PARVG	59.1876
PASK	304.1652	PASK	54.5455
PATL1	2434.9109	PATL1	1165.1838
removed	removed	PATL2	8.1238
PATZ1	1134.037	PATZ1	717.6015
PAWR	372.4889	PAWR	234.8162
removed	removed	PAX1	9.2843
PAX2	36.5452	removed	removed
removed	removed	PAX5	5.4159
PAX6	35.8643	PAX6	39.0716
PAX7	7.4906	removed	removed
PAX8	80.3541	PAX8	42.94
PAX9	77.4032	PAX9	31.3346
PAXIP1	2842.313	PAXIP1	297.7447
PBK	733.6284	PBK	8.1238
PBLD	155.4875	PBLD	252.9981
PBRM1	4533.4241	PBRM1	2284.3327
PBX1	5649.756	PBX1	3964.4101
PBX2	697.3102	PBX2	978.7234
PBX3	357.9616	PBX3	738.8781
PBXIP1	314.1528	PBXIP1	2899.8066
PCBD1	1261.3778	PCBD1	1008.5106
PCBD2	675.2423	PCBD2	305.6093
PCBP1	5716.9447	PCBP1	7478.53
PCBP2	15041.9181	PCBP2	11284.7776
PCBP3	8.3986	PCBP3	119.1489
PCBP4	184.3151	PCBP4	311.412
PCCA	572.2869	PCCA	1008.8317
PCCB	1917.3034	PCCB	1354.3714
PCDH10	7.4906	PCDH10	7.3501
removed	removed	PCDH11X	20.5029
PCDH12	398.3657	PCDH12	892.0696
PCDH17	417.6597	PCDH17	199.6132
PCDH18	212.4617	PCDH18	2575.6286
PCDH19	41.993	PCDH19	646.0348
PCDH1	1982.2949	PCDH1	1910.2515
PCDH20	340.2565	PCDH20	27.0793
PCDH7	345.7042	PCDH7	392.2631
PCDH9	23.1529	PCDH9	393.4236
PCDHA10	72.7386	PCDHA10	61.3772
PCDHA11	843.7567	PCDHA11	13.8337
PCDHA12	346.215	PCDHA12	12.3868
PCDHA13	406.0334	PCDHA13	19.207
PCDHA1	330.4188	PCDHA1	11.5474
PCDHA2	229.5857	PCDHA2	8.8975
PCDHA3	755.2559	PCDHA3	52.0193
PCDHA4	325.1073	PCDHA4	24.8356
PCDHA5	227.9401	PCDHA5	7.4197
PCDHA6	121.3347	PCDHA6	22.4913
PCDHA7	63.4094	PCDHA7	9.9884
PCDHA8	154.2821	removed	removed
PCDHA9	56.7949	removed	removed
PCDHAC1	37.8073	PCDHAC1	51.1219
PCDHAC2	32.271	PCDHAC2	49.0058
PCDHB10	71.0476	PCDHB10	131.1412
PCDHB11	19.5211	PCDHB11	88.588
PCDHB12	33.3674	PCDHB12	100.5803
PCDHB13	74.4524	PCDHB13	111.7988
PCDHB14	80.3541	PCDHB14	181.4313
PCDHB15	34.0483	PCDHB15	110.6383
PCDHB16	174.1006	PCDHB16	497.0986
PCDHB18	12.4844	PCDHB18	30.1741
PCDHB19P	6.8097	PCDHB19P	15.8607
PCDHB2	700.488	PCDHB2	106.7698
PCDHB3	62.876	PCDHB3	72.7273
PCDHB4	69.9126	PCDHB4	389.1683
PCDHB5	15.8892	PCDHB5	159.381
PCDHB6	12.7114	PCDHB6	73.501
PCDHB7	36.0912	PCDHB7	185.6867
PCDHB8	33.1404	PCDHB8	70.4062
PCDHB9	71.5015	PCDHB9	111.412
PCDHGA10	27.7698	PCDHGA10	132.824
PCDHGA11	15.231	PCDHGA11	49.6712
PCDHGA12	35.9505	PCDHGA12	161.9381
PCDHGA1	79.9001	PCDHGA1	23.2108
PCDHGA2	28.1466	PCDHGA2	503.6518
PCDHGA3	21.2734	PCDHGA3	87.1528
PCDHGA4	36.0912	PCDHGA4	123.7911
PCDHGA5	17.7051	PCDHGA5	100.294
PCDHGA6	21.7909	PCDHGA6	130.677
PCDHGA7	7.0367	PCDHGA7	30.8279
PCDHGA8	11.8352	PCDHGA8	8.8975
PCDHGA9	18.8401	PCDHGA9	151.0754
PCDHGB1	292.2801	PCDHGB1	45.5358
PCDHGB2	30.4165	PCDHGB2	133.675
PCDHGB3	10.6685	PCDHGB3	20.5029
PCDHGB4	16.5702	PCDHGB4	91.6248
PCDHGB5	41.312	PCDHGB5	245.4043
PCDHGB6	25.4228	PCDHGB6	286.9555
PCDHGB7	64.1017	PCDHGB7	637.2379
PCDHGC3	659.9206	PCDHGC3	4309.706
removed	removed	PCDHGC5	12.383
removed	removed	PCDP1	6.9632
PCF11	1440.4721	PCF11	1580.6576
PCGF1	279.1965	PCGF1	172.5338
PCGF2	855.5556	PCGF2	816.8704
PCGF3	1965.2707	PCGF3	907.9304
PCGF5	1156.9629	PCGF5	1594.1973
PCGF6	369.5381	PCGF6	258.4139
PCID2	739.0762	PCID2	700.9671
PCIF1	885.711	PCIF1	1013.9265
removed	removed	PCK1	2351.6441
PCK2	1966.8596	PCK2	554.352
PCLO	1781.4096	PCLO	239.4584
PCM1	4079.6731	PCM1	3950.4836
PCMT1	4815.7984	PCMT1	1470.793
PCMTD1	3718.9876	PCMTD1	2324.5648
PCMTD2	2046.0788	PCMTD2	1726.499
PCNA	4935.1946	PCNA	702.9014
PCNP	2950.1759	PCNP	2449.1296
PCNT	567.4725	PCNT	738.8781
PCNXL2	216.0935	PCNXL2	218.9555
PCNXL3	974.4637	PCNXL3	722.6306
PCNX	1119.7367	PCNX	2607.3501
PCOLCE2	6.5827	PCOLCE2	8211.9923
PCOLCE	505.7201	PCOLCE	4312.1006
PCOTH	66.4192	PCOTH	9.6905
PCP2	11.3494	removed	removed
removed	removed	PCP4L1	17.4081
PCSK1N	21.337	removed	removed
PCSK1	236.2955	PCSK1	32.882
PCSK2	66.9618	PCSK2	15.8607
PCSK4	12.7114	PCSK4	5.4159
PCSK5	54.2504	PCSK5	966.3443
PCSK6	20.202	PCSK6	766.3443
PCSK7	203.339	PCSK7	572.3714
PCTP	440.5856	PCTP	458.0271
PCYOX1L	305.3002	PCYOX1L	165.9574
PCYOX1	4410.3961	PCYOX1	9328.8201
PCYT1A	483.7135	PCYT1A	633.2689
removed	removed	PCYT1B	10.058
PCYT2	186.585	PCYT2	616.2476
PC	160.4812	PC	2964.0232
PDAP1	775.6214	PDAP1	1383.7524
PDCD10	1574.8496	PDCD10	567.118
PDCD11	1722.8464	PDCD11	655.3191
PDCD1LG2	27.0117	PDCD1LG2	245.648
PDCD2L	97.8323	PDCD2L	85.1064
PDCD2	1096.8108	PDCD2	678.9168
PDCD4	5684.2311	PDCD4	3606.4139
PDCD5	311.6559	PDCD5	592.6499
PDCD6IP	6934.5137	PDCD6IP	4110.2515
PDCD6	2138.0093	PDCD6	1115.6673
PDCD7	567.2455	PDCD7	569.0522
PDCL3	651.9124	PDCL3	231.3346
PDCL	645.5567	PDCL	486.2669
PDDC1	867.0979	PDDC1	724.5648
PDE10A	110.9976	PDE10A	177.5629
PDE11A	21.11	PDE11A	488.2012
PDE12	1598.9105	PDE12	636.3636
PDE1A	72.8635	PDE1A	237.1373
PDE1B	29.2816	PDE1B	1067.3114
PDE1C	6.8097	PDE1C	55.706
PDE2A	889.3429	PDE2A	3403.4816
PDE3A	81.0351	PDE3A	305.9961
PDE3B	131.6536	PDE3B	5119.1489
PDE4A	71.7285	PDE4A	681.6248
PDE4B	167.2909	PDE4B	730.3675
removed	removed	PDE4C	7.7369
PDE4DIP	1919.4189	PDE4DIP	4193.4236
PDE4D	134.1028	PDE4D	589.381
PDE5A	2490.017	PDE5A	966.9826
PDE6B	36.5452	PDE6B	24.7582
PDE6D	329.588	PDE6D	282.0116
removed	removed	PDE6G	10.058
PDE7A	938.5836	PDE7A	407.3501
PDE7B	17.2512	PDE7B	316.8279
PDE8A	895.2446	PDE8A	1116.0542
PDE8B	355.0108	PDE8B	350.8704
PDE9A	26.5577	PDE9A	288.9749
PDF	155.5124	PDF	84.5648
PDGFA	327.9991	PDGFA	348.9362
PDGFB	1556.2365	PDGFB	1568.6654
PDGFC	294.8587	PDGFC	1001.9342
PDGFD	640.7899	PDGFD	2024.3714
PDGFRA	679.6913	PDGFRA	5234.6035
PDGFRB	2857.1104	PDGFRB	8874.2747
PDGFRL	89.6607	PDGFRL	3042.94
PDHA1	1073.8849	PDHA1	2532.3017
PDHB	1941.6638	PDHB	1455.3191
PDHX	1321.85	PDHX	824.9362
PDIA3P	2292.5888	PDIA3P	1711.0251
PDIA3	9044.4626	PDIA3	7099.2805
PDIA4	3926.0016	PDIA4	1837.1373
PDIA5	166.1559	PDIA5	467.3114
PDIA6	2638.6721	PDIA6	3862.7892
PDIK1L	1020.3155	PDIK1L	231.3346
PDK1	580.6378	PDK1	517.9884
PDK2	640.3359	PDK2	1930.7544
PDK3	513.2221	PDK3	146.6151
PDK4	347.9741	PDK4	16735.7834
PDLIM1	454.6589	PDLIM1	4129.5938
PDLIM2	91.7036	PDLIM2	473.501
