gene_id	TCGA-BH-A1F6-01A-11R-A13Q-07	gene_id	TCGA-BH-A1F6-11B-94R-A13Q-07
PAPSS2	859.9717	PAPSS2	1525.2052
PAQR3	287.6002	PAQR3	563.0569
PAQR4	1161.7445	PAQR4	91.8962
PAQR5	852.4281	PAQR5	168.5229
PAQR6	85.8086	PAQR6	19.3435
PAQR7	640.7355	PAQR7	273.4467
PAQR8	118.8119	PAQR8	305.9789
removed	removed	PAR-SN	188.3646
removed	removed	PAR5	126.0258
PARD3B	24.9882	PARD3B	265.8265
PARD3	1709.571	PARD3	855.2169
PARD6A	161.7162	PARD6A	26.6706
PARD6B	336.6337	PARD6B	266.7057
PARD6G	107.025	PARD6G	412.3681
PARG	507.7793	PARG	546.8933
PARK2	55.1627	PARK2	165.0059
PARK7	2661.009	PARK7	2234.7597
PARL	930.6931	PARL	895.6624
PARM1	232.909	PARM1	2825.6155
PARN	1528.9958	PARN	1134.2321
PARP10	878.3593	PARP10	183.177
PARP11	191.4191	PARP11	483.0012
PARP12	1801.9802	PARP12	643.6108
PARP14	2633.6634	PARP14	2473.6225
PARP15	18.859	PARP15	46.8933
PARP16	242.3385	PARP16	288.3939
PARP1	5073.5502	PARP1	1855.803
PARP2	293.7294	PARP2	407.6788
PARP3	405.9406	PARP3	508.4994
PARP4	1463.9321	PARP4	2711.8992
PARP6	1177.2749	PARP6	847.8898
PARP8	177.2749	PARP8	470.6917
PARP9	2558.0057	PARP9	1510.9584
PARS2	211.2211	PARS2	81.4771
PART1	237.6238	PART1	41.0317
PARVA	1349.835	PARVA	5081.1841
PARVB	1149.9293	PARVB	466.8816
PARVG	225.8369	PARVG	156.5064
removed	removed	PASK	89.3904
PATL1	1646.8647	PATL1	1493.2591
PATL2	15.0872	PATL2	11.7233
PATZ1	509.1938	PATZ1	798.9449
PAWR	300.33	PAWR	392.7315
PAX1	75.9076	removed	removed
removed	removed	PAX3	9.0856
PAX6	59.8774	PAX6	74.1501
PAX7	173.9745	removed	removed
PAX8	25.9312	PAX8	71.2192
PAX9	96.6525	PAX9	68.5815
PAXIP1	688.7459	PAXIP1	409.8798
PBK	728.9015	PBK	10.551
PBLD	51.8623	PBLD	343.7866
PBRM1	1212.1641	PBRM1	2618.9918
PBX1	1992.9279	PBX1	4943.1419
PBX2	948.6091	PBX2	907.0926
PBX3	234.3234	PBX3	779.3083
PBX4	12.7298	removed	removed
PBXIP1	1370.1084	PBXIP1	1835.5803
PCBD1	766.148	PCBD1	641.2661
PCBD2	153.2296	PCBD2	371.3365
PCBP1	10153.2296	PCBP1	5231.8288
PCBP2	6944.512	PCBP2	9530.2755
PCBP3	18.3876	PCBP3	106.3892
PCBP4	974.5403	PCBP4	337.0457
PCCA	163.9368	PCCA	724.2028
PCCB	1496.5724	PCCB	1204.8007
PCDH10	8.0151	PCDH10	63.8921
removed	removed	PCDH11X	76.7878
PCDH12	222.0651	PCDH12	507.9132
removed	removed	PCDH15	6.1547
PCDH17	151.3437	PCDH17	73.857
PCDH18	291.8435	PCDH18	1832.9426
PCDH19	20.2735	PCDH19	470.9848
PCDH1	1536.0679	PCDH1	940.211
PCDH20	16.5017	PCDH20	60.6682
PCDH7	173.5031	PCDH7	1315.9437
PCDH9	10.8439	PCDH9	509.0856
PCDHA10	6.6997	PCDHA10	131.7907
PCDHA11	116.9307	PCDHA11	34.5018
PCDHA12	183.0976	PCDHA12	34.2819
removed	removed	PCDHA13	21.0346
PCDHA1	24.1537	PCDHA1	14.4138
PCDHA2	5.3843	PCDHA2	10.2579
PCDHA3	5.5776	PCDHA3	33.7104
PCDHA4	6.992	PCDHA4	46.6589
PCDHA5	7.6379	PCDHA5	7.9631
PCDHA6	6.6431	PCDHA6	49.408
removed	removed	PCDHA7	10.6038
removed	removed	PCDHA8	5.2081
PCDHAC1	27.1099	PCDHAC1	69.7421
PCDHAC2	36.0302	PCDHAC2	70.7122
PCDHB10	42.4328	PCDHB10	129.8359
PCDHB11	9.4295	PCDHB11	93.4936
PCDHB12	12.2584	PCDHB12	85.5803
PCDHB13	7.5436	PCDHB13	149.1794
PCDHB14	29.2315	PCDHB14	236.8113
PCDHB15	7.5436	PCDHB15	71.2192
PCDHB16	73.5502	PCDHB16	373.9742
removed	removed	PCDHB18	23.1536
removed	removed	PCDHB19P	17.585
PCDHB2	20.7449	PCDHB2	106.6823
PCDHB3	18.3876	PCDHB3	118.9918
PCDHB4	24.9882	PCDHB4	270.5158
PCDHB5	8.0151	PCDHB5	87.0457
removed	removed	PCDHB6	102.286
PCDHB7	13.6728	PCDHB7	151.2309
PCDHB8	45.7331	PCDHB8	53.6342
PCDHB9	96.181	PCDHB9	97.8898
PCDHGA10	22.1594	PCDHGA10	134.8154
PCDHGA11	13.7294	PCDHGA11	67.4883
PCDHGA12	69.8868	PCDHGA12	164.8974
removed	removed	PCDHGA1	15.2403
PCDHGA2	6.6007	PCDHGA2	115.6243
PCDHGA3	5.5493	PCDHGA3	53.6342
removed	removed	PCDHGA4	107.9719
PCDHGA5	6.6007	PCDHGA5	76.4244
PCDHGA6	10.8439	PCDHGA6	112.3329
removed	removed	PCDHGA7	31.3951
removed	removed	PCDHGA8	12.0164
PCDHGA9	11.7869	PCDHGA9	159.3171
PCDHGB1	22.2631	PCDHGB1	87.966
PCDHGB2	51.7916	PCDHGB2	132.8048
removed	removed	PCDHGB3	27.2567
PCDHGB4	28.76	PCDHGB4	79.0563
PCDHGB5	467.6049	PCDHGB5	258.9537
PCDHGB6	29.057	PCDHGB6	185.4426
PCDHGB7	53.1117	PCDHGB7	681.5416
PCDHGC3	1265.7897	PCDHGC3	2777.9982
removed	removed	PCDHGC4	23.7808
removed	removed	PCDHGC5	21.9988
removed	removed	PCDP1	18.4642
PCF11	711.9283	PCF11	1735.6389
PCGF1	278.6421	PCGF1	154.7479
PCGF2	282.0651	PCGF2	542.2421
PCGF3	792.5507	PCGF3	1388.3353
PCGF5	990.099	PCGF5	2566.2368
PCGF6	191.4191	PCGF6	250
PCID2	586.5158	PCID2	747.0692
PCIF1	1117.8689	PCIF1	721.2778
PCK1	8.4866	PCK1	2275.4982
PCK2	937.7652	PCK2	333.8218
PCLO	148.9863	PCLO	988.2767
PCM1	2665.2522	PCM1	4394.7831
PCMT1	1659.5945	PCMT1	1473.3294
PCMTD1	1294.6723	PCMTD1	2902.6964
PCMTD2	1042.9043	PCMTD2	1712.1923
PCNA	3397.454	PCNA	1197.245
PCNP	2433.7577	PCNP	3548.6518
PCNT	1135.3135	PCNT	571.5123
PCNXL2	339.4625	PCNXL2	464.2438
PCNXL3	1933.9934	PCNXL3	823.857
PCNX	994.3423	PCNX	4276.3775
PCOLCE2	76.8505	PCOLCE2	3180.5393
PCOLCE	1570.3017	PCOLCE	2399.364
PCOTH	12.5554	PCOTH	12.7491
PCP4L1	131.5417	PCP4L1	48.6518
PCP4	8.0151	PCP4	9.0856
PCSK1N	770.3913	PCSK1N	9.6717
PCSK1	8.4866	PCSK1	37.8077
removed	removed	PCSK2	13.4818
PCSK4	11.3154	removed	removed
PCSK5	40.0754	PCSK5	491.7937
PCSK6	658.1801	PCSK6	679.3669
PCSK7	894.2339	PCSK7	387.6788
PCSK9	5.1862	removed	removed
PCTP	333.8048	PCTP	415.592
PCYOX1L	439.4154	PCYOX1L	265.2403
PCYOX1	3771.3343	PCYOX1	7841.442
PCYT1A	328.1471	PCYT1A	544.5487
removed	removed	PCYT1B	71.2192
PCYT2	425.7426	PCYT2	242.0868
PC	674.2103	PC	833.2356
PDAP1	2669.967	PDAP1	632.7667
PDCD10	902.4045	PDCD10	733.2943
PDCD11	1630.363	PDCD11	694.3142
PDCD1LG2	149.4578	PDCD1LG2	255.5686
PDCD1	19.3305	removed	removed
PDCD2L	980.198	PDCD2L	86.4596
PDCD2	804.8091	PDCD2	710.4338
PDCD4	3027.0156	PDCD4	4365.3077
PDCD5	1807.1664	PDCD5	490.3283
PDCD6IP	3888.7317	PDCD6IP	6129.2497
PDCD6	2734.0877	PDCD6	1121.0434
PDCD7	757.19	PDCD7	558.3236
PDCL3	323.9038	PDCL3	263.1887
PDCL	281.9425	PDCL	553.3411
PDDC1	1346.0632	PDDC1	612.2509
PDE10A	57.9915	PDE10A	276.9637
removed	removed	PDE11A	398.5932
PDE12	1650.6365	PDE12	922.626
PDE1A	35.8322	PDE1A	217.7608
PDE1B	84.8656	PDE1B	337.0457
PDE1C	86.2801	PDE1C	307.7374
PDE2A	52.3338	PDE2A	1567.1161
PDE3A	21.6879	PDE3A	253.2239
PDE3B	482.3197	PDE3B	2356.3892
PDE4A	164.545	PDE4A	519.6366
PDE4B	456.86	PDE4B	1424.3845
PDE4C	6.6007	PDE4C	11.1372
PDE4DIP	1617.1617	PDE4DIP	3467.1747
PDE4D	230.9052	PDE4D	624.786
PDE5A	150.4008	PDE5A	2052.3535
removed	removed	PDE6A	5.2755
PDE6B	373.8802	PDE6B	53.3411
PDE6D	297.9727	PDE6D	296.6002
PDE6G	30.1744	PDE6G	5.8617
PDE7A	1048.0717	PDE7A	630.129
PDE7B	82.5083	PDE7B	352.8722
PDE8A	1023.5738	PDE8A	1076.2016
PDE8B	19.3305	PDE8B	883.0598
PDE9A	657.2372	PDE9A	219.2263
PDF	169.9623	PDF	49.7362
PDGFA	397.454	PDGFA	465.1231
PDGFB	700.1414	PDGFB	1090.2696
PDGFC	616.2188	PDGFC	1614.3025
PDGFD	155.1155	PDGFD	3343.4936
PDGFRA	1030.6271	PDGFRA	3641.6735
PDGFRB	1793.0222	PDGFRB	4955.7444
PDGFRL	207.9208	PDGFRL	898.8863
PDHA1	2733.1447	PDHA1	1501.3716
PDHB	1314.4743	PDHB	1273.7397
PDHX	1321.1975	PDHX	910.7855
removed	removed	PDIA2	9.0914
PDIA3P	2294.2008	PDIA3P	1900.0586
PDIA3	9147.4446	PDIA3	7976.1577
PDIA4	5969.3541	PDIA4	1748.8277
PDIA5	1246.1103	PDIA5	397.714
PDIA6	8926.662	PDIA6	3458.136
PDIK1L	391.7963	PDIK1L	373.388
PDK1	546.9118	PDK1	526.9637
PDK2	725.6011	PDK2	1095.2521
PDK3	117.8689	PDK3	432.2978
PDK4	171.1457	PDK4	8692.2626
PDLIM1	931.636	PDLIM1	5711.8992
PDLIM2	639.7926	PDLIM2	309.4959
PDLIM3	682.6968	PDLIM3	2582.6495
PDLIM4	106.082	PDLIM4	448.4174
PDLIM5	2285.2428	PDLIM5	4381.3013
PDLIM7	999.057	PDLIM7	730.3634
PDP1	1212.6355	PDP1	1491.7937
PDP2	107.9679	PDP2	382.7667
PDPK1	1794.3989	PDPK1	1607.0516
PDPN	467.2324	PDPN	1174.6776
PDPR	1740.066	PDPR	3015.2726
PDRG1	732.2018	PDRG1	178.7808
PDS5A	2673.2673	PDS5A	3534.8769
PDS5B	569.5427	PDS5B	1482.7081
PDSS1	302.1358	PDSS1	63.6372
PDSS2	429.9859	PDSS2	463.6577
PDXDC1	4968.4111	PDXDC1	2492.0868
PDXDC2	145.686	PDXDC2	347.5967
PDXK	4539.8397	PDXK	3298.0657
PDXP	410.6554	PDXP	138.9215
PDZD11	797.2654	PDZD11	599.0621
PDZD2	1294.2008	PDZD2	4755.5686
PDZD4	17.9161	PDZD4	58.0305
PDZD8	301.7445	PDZD8	888.0422
PDZK1IP1	3799.6228	PDZK1IP1	166.1782
PDZK1P1	7.5436	PDZK1P1	12.8957
PDZK1	5.6577	PDZK1	260.8441
PDZRN3	1067.8925	PDZRN3	1538.3939
removed	removed	PDZRN4	89.3904
PEA15	4258.3687	PEA15	6198.1243
PEAR1	73.0787	PEAR1	732.7081
PEBP1	5660.066	PEBP1	5943.4349
removed	removed	PEBP4	22.5674
PECAM1	1044.3187	PECAM1	4997.3623
PECI	113.6256	PECI	1182.0018
PECR	57.0486	PECR	507.1688
PEF1	1828.3828	PEF1	1429.66
PEG10	13627.0627	PEG10	1680.2462
PEG3AS	45.9595	PEG3AS	9.9091
PEG3	12938.1377	PEG3	761.5475
PELI1	1493.6351	PELI1	2667.3505
PELI2	44.3187	PELI2	565.9437
PELI3	242.3385	PELI3	145.3693
PELO	589.1231	PELO	484.4549
PELP1	1428.1	PELP1	648.5932
PEMT	362.0934	PEMT	1364.5955
removed	removed	PENK	230.6389
PEPD	2224.4224	PEPD	1160.3165
PER1	316.8317	PER1	995.0176
PER2	213.107	PER2	1912.9543
PER3	221.1221	PER3	973.6225
PERP	9502.1216	PERP	6212.1923
PES1	1957.0957	PES1	580.3048
PET112L	324.8468	PET112L	348.476
PEX10	464.0217	PEX10	198.1008
PEX11A	103.7247	PEX11A	388.3353
PEX11B	1319.1891	PEX11B	632.7667
PEX11G	47.1476	PEX11G	18.1712
PEX12	124.9411	PEX12	252.0516
PEX13	1906.6478	PEX13	1013.1887
PEX14	446.959	PEX14	292.4971
PEX16	461.5747	PEX16	112.2509
PEX19	1422.4422	PEX19	3838.5111
PEX1	846.7704	PEX1	699.5897
PEX26	591.6879	PEX26	415.2989
PEX2	618.5761	PEX2	1128.3705
PEX3	273.9274	PEX3	521.6882
removed	removed	PEX5L	5.8617
PEX5	1339.934	PEX5	900.3517
PEX6	413.4842	PEX6	215.7093
PEX7	245.1674	PEX7	207.796
PFAS	524.281	PFAS	321.5123
PFDN1	822.7251	PFDN1	1339.3904
PFDN2	839.6983	PFDN2	223.3294
PFDN4	485.62	PFDN4	318.8746
PFDN5	2329.0901	PFDN5	3242.966
PFDN6	609.6181	PFDN6	129.2497
removed	removed	PFKFB1	270.5158
PFKFB2	589.3446	PFKFB2	497.9484
PFKFB3	1755.7756	PFKFB3	4724.7948
PFKFB4	323.4323	PFKFB4	70.6331
PFKL	3176.3319	PFKL	796.6002
PFKM	610.0896	PFKM	692.2626
PFKP	3747.289	PFKP	502.6377
PFN1	12970.7685	PFN1	5273.7397
PFN2	2383.7812	PFN2	1520.5158
removed	removed	PGA3	64.1852
removed	removed	PGA4	6.1547
removed	removed	PGA5	9.6717
PGAM1	3011.7869	PGAM1	2717.7608
PGAM2	5.1862	PGAM2	12.8957
PGAM4	60.8204	PGAM4	51.5826
PGAM5	761.108	PGAM5	171.3423
PGAP1	133.8991	PGAP1	966.0023
PGAP2	1457.3314	PGAP2	401.2309
PGAP3	391.7963	PGAP3	416.4713
PGBD1	132.9562	PGBD1	190.7972
PGBD2	148.0434	PGBD2	108.4408
PGBD3	37.7935	PGBD3	104.8271
PGBD4	19.3305	PGBD4	48.3587
PGBD5	1443.6587	PGBD5	36.6354
PGCP	252.711	PGCP	1378.0774
PGD	3611.9755	PGD	2303.3411
PGF	80.1509	PGF	174.0914
PGGT1B	307.4022	PGGT1B	625.1465
PGK1	13242.81	PGK1	5144.7831
PGLS	1251.2966	PGLS	374.5604
removed	removed	PGLYRP2	28.7222
PGLYRP4	5.6577	removed	removed
PGM1	2223.008	PGM1	2881.3013
PGM2L1	711.4569	PGM2L1	418.2298
PGM2	1173.0316	PGM2	710.4338
PGM3	715.719	PGM3	588.18
PGM5	31.1174	PGM5	1241.7937
PGPEP1L	19.3305	removed	removed
PGPEP1	200.3772	PGPEP1	626.905
PGP	621.8765	PGP	191.0903
PGRMC1	5887.7888	PGRMC1	3377.7843
PGRMC2	2361.6219	PGRMC2	3189.3318
PGR	23.1023	PGR	1967.8019
PGS1	369.1655	PGS1	386.8699
PHACTR1	21.207	PHACTR1	36.6354
PHACTR2	780.7638	PHACTR2	2332.6495
removed	removed	PHACTR3	12.6026
PHACTR4	1749.1749	PHACTR4	1314.7714
PHAX	420.5563	PHAX	652.4033
PHB2	3815.1815	PHB2	1829.1325
PHB	3699.67	PHB	1339.0973
PHC1	196.6525	PHC1	661.8376
PHC2	2753.8897	PHC2	1502.9308
PHC3	1036.3036	PHC3	2636.8699
PHEX	53.7482	PHEX	19.0504
PHF10	1153.305	PHF10	2299.3933
PHF11	597.8312	PHF11	718.0539
PHF12	623.2909	PHF12	1143.0246
PHF13	837.8124	PHF13	735.932
PHF14	992.9279	PHF14	782.8253
PHF15	423.8567	PHF15	766.1196
PHF16	710.9854	PHF16	344.959
PHF17	420.0849	PHF17	1195.1934
PHF19	673.7388	PHF19	312.4267
PHF1	474.3046	PHF1	679.0739
PHF20L1	1844.8845	PHF20L1	1370.7503
PHF20	1364.4507	PHF20	1339.0973
PHF21A	745.4031	PHF21A	994.1383
PHF23	568.1282	PHF23	457.2098
PHF2	864.215	PHF2	1201.6413
PHF3	1674.6818	PHF3	2957.5029
PHF5A	860.4432	PHF5A	324.1501
PHF6	998.1141	PHF6	832.3564
PHF7	47.619	PHF7	94.6659
PHF8	1012.2584	PHF8	835.8734
PHGDH	1033.0033	PHGDH	679.66
PHIP	1779.4107	PHIP	2856.3306
PHKA1	620.9335	PHKA1	506.7409
PHKA2	552.0273	PHKA2	953.9244
PHKB	1676.0962	PHKB	2984.1735
PHKG1	46.6761	PHKG1	28.7222
PHKG2	494.578	PHKG2	248.8277
PHLDA1	5881.6596	PHLDA1	2151.524
PHLDA2	184.347	PHLDA2	65.0645
PHLDA3	283.8284	PHLDA3	851.1137
PHLDB1	568.5997	PHLDB1	3696.9519
PHLDB2	262.612	PHLDB2	2552.1688
PHLDB3	63.6492	PHLDB3	35.4631
PHLPP1	563.885	PHLPP1	669.6952
PHLPP2	376.8458	PHLPP2	587.5557
removed	removed	PHOSPHO1	8.7925
PHOSPHO2	17.9161	PHOSPHO2	134.0064
PHPT1	494.1066	PHPT1	392.4385
PHRF1	948.6091	PHRF1	316.5299
PHTF1	95.7096	PHTF1	261.7233
PHTF2	662.8949	PHTF2	770.8089
PHYHD1	132.4847	PHYHD1	368.4056
PHYHIPL	10.3913	PHYHIPL	77.4267
PHYHIP	17.9161	PHYHIP	131.8875
PHYH	1178.6893	PHYH	1210.4338
PI15	528.0528	PI15	4342.0281
PI16	71.1928	PI16	5184.0563
PI3	155.1155	PI3	122.2157
PI4K2A	901.4616	PI4K2A	1080.4543
PI4K2B	942.9514	PI4K2B	614.0094
PI4KAP1	141.9142	PI4KAP1	288.687
PI4KAP2	161.7162	PI4KAP2	139.8007
PI4KA	1610.0896	PI4KA	1708.3822
PI4KB	1442.7157	PI4KB	1678.7808
PIAS1	425.2711	PIAS1	714.2438
PIAS2	227.2513	PIAS2	395.9555
PIAS3	917.4917	PIAS3	1232.7081
PIAS4	371.5229	PIAS4	129.8359
PIBF1	226.3083	PIBF1	539.2732
PICALM	3906.1763	PICALM	8603.4584
PICK1	523.8095	PICK1	128.9566
PID1	47.1476	PID1	862.544
PIF1	78.265	PIF1	5.2755
PIGA	341.8199	PIGA	300.9965
PIGB	152.843	PIGB	358.6284
PIGC	480.4338	PIGC	621.0434
PIGF	398.6752	PIGF	334.915
PIGG	599.7313	PIGG	705.0322
PIGH	207.586	PIGH	349.3318
PIGK	611.9755	PIGK	1677.3154
PIGL	37.7181	PIGL	111.6647
PIGM	410.1839	PIGM	507.3271
PIGN	639.3211	PIGN	791.6178
PIGO	3438.9439	PIGO	661.4889
PIGP	398.8685	PIGP	469.8124
PIGQ	725.8652	PIGQ	364.8886
PIGR	60.8204	PIGR	1939.0387
PIGS	939.6511	PIGS	1563.8921
PIGT	3620.462	PIGT	3617.2333
PIGU	765.2051	PIGU	392.4385
PIGV	434.7006	PIGV	591.1489
PIGW	323.4323	PIGW	248.8277
PIGX	338.991	PIGX	624.2673
PIGY	1411.1268	PIGY	1982.1219
PIGZ	31.1174	PIGZ	182.8839
PIH1D1	746.8175	PIH1D1	385.1114
removed	removed	PIH1D2	39.8593
PIK3AP1	840.1697	PIK3AP1	672.0399
PIK3C2A	1512.9656	PIK3C2A	3614.8886
PIK3C2B	677.9821	PIK3C2B	1649.4725
PIK3C2G	6.1292	PIK3C2G	293.0832
PIK3C3	547.8548	PIK3C3	857.8546
PIK3CA	560.1132	PIK3CA	1305.9789
PIK3CB	1017.9161	PIK3CB	1341.1489
PIK3CD	420.1084	PIK3CD	269.0504
PIK3CG	123.5266	PIK3CG	245.6038
PIK3IP1	477.1334	PIK3IP1	865.1817
PIK3R1	1447.4305	PIK3R1	7473.0363
PIK3R2	1566.3272	PIK3R2	632.3798
PIK3R3	1283.3569	PIK3R3	2211.8992
PIK3R4	842.5271	PIK3R4	1413.8335
PIK3R5	215.4644	PIK3R5	237.1043
PIK3R6	36.3036	PIK3R6	44.2556
PIKFYVE	562.4705	PIKFYVE	1932.0047
PILRA	283.3569	PILRA	124.2673
PILRB	787.0816	PILRB	666.4566
PIM1	1033.9463	PIM1	1299.5311
PIM2	2095.7096	PIM2	236.5182
PIM3	1373.4088	PIM3	612.544
PIN1	453.5596	PIN1	118.9918
PIN4	334.7478	PIN4	161.7819
PINK1	1436.5865	PINK1	1345.5451
PINX1	147.0203	PINX1	38.1536
PION	264.9694	PION	562.1336
PIP4K2A	685.9972	PIP4K2A	918.5229
PIP4K2B	1231.9661	PIP4K2B	2286.9285
PIP4K2C	978.3121	PIP4K2C	1038.3939
PIP5K1A	1531.3531	PIP5K1A	1560.6682
PIP5K1B	65.0636	PIP5K1B	246.1899
PIP5K1C	1659.1231	PIP5K1C	997.3623
PIP5KL1	6.1292	PIP5KL1	8.7925
PIPOX	14.6157	PIPOX	19.3435
PIPSL	183.8755	PIPSL	102.8722
removed	removed	PIP	7791.3247
PIR	226.3083	PIR	376.905
PISD	484.677	PISD	1106.9754
PITPNA	1885.9029	PITPNA	2241.2075
PITPNB	2263.0835	PITPNB	1928.4877
PITPNC1	460.6318	PITPNC1	331.1841
PITPNM1	443.1872	PITPNM1	202.5205
PITPNM2	451.2023	PITPNM2	327.0809
PITPNM3	425.7426	PITPNM3	129.5428
PITRM1	4838.0387	PITRM1	1858.1536
PITX1	577.0863	PITX1	31.0668
PITX2	8.958	PITX2	6.7409
removed	removed	PIWIL2	36.9285
PIWIL4	97.9066	PIWIL4	84.2702
PJA1	253.6539	PJA1	745.8968
PJA2	1814.71	PJA2	6555.9789
removed	removed	PKD1L1	30.1876
removed	removed	PKD1L2	112.837
PKD1	1105.6106	PKD1	1161.1958
PKD2L1	8.958	PKD2L1	5.8617
PKD2	302.2159	PKD2	2406.5064
PKDCC	72.6073	PKDCC	479.4842
PKDREJ	8.4866	PKDREJ	29.6014
PKHD1L1	7.0721	PKHD1L1	192.8488
PKHD1	24.0453	PKHD1	13.4818
PKIA	13.2013	PKIA	145.9555
PKIB	119.2834	PKIB	183.4701
PKIG	444.1301	PKIG	696.3658
PKM2	24769.4484	PKM2	8035.17
PKMYT1	910.3913	PKMYT1	5.1143
PKN1	3558.2273	PKN1	564.7714
PKN2	1465.3465	PKN2	2412.3681
PKN3	176.3319	PKN3	220.3986
PKNOX1	356.9071	PKNOX1	481.8288
removed	removed	PKNOX2	51.2896
PKP1	452.6167	PKP1	904.1618
PKP2	593.5879	PKP2	449.0035
PKP3	3580.3866	PKP3	200.762
PKP4	1761.4333	PKP4	2933.4701
PL-5283	1826.4969	PL-5283	1201.9343
PLA1A	61.2918	PLA1A	114.0094
PLA2G12A	569.0712	PLA2G12A	1460.4338
PLA2G15	1157.0014	PLA2G15	443.728
PLA2G16	232.909	PLA2G16	2545.721
PLA2G2A	25.9312	PLA2G2A	420.5744
PLA2G2D	175.8604	PLA2G2D	9.9648
PLA2G4A	460.6318	PLA2G4A	695.4865
PLA2G4C	101.8388	PLA2G4C	147.1278
removed	removed	PLA2G4F	24.9121
PLA2G5	11.7869	PLA2G5	74.1501
PLA2G6	123.9981	PLA2G6	213.6577
PLA2G7	215.9359	PLA2G7	207.2098
PLA2R1	108.9109	PLA2R1	1063.0129
PLAA	2591.2306	PLAA	1139.5076
PLAC1	10.8439	removed	removed
PLAC2	1354.0783	PLAC2	27.8429
removed	removed	PLAC4	13.1887
PLAC8	93.3522	PLAC8	48.6518
PLAC9	32.0603	PLAC9	570.6331
PLAG1	20.7449	PLAG1	48.0657
PLAGL1	249.8161	PLAGL1	1587.33
PLAGL2	1033.0033	PLAGL2	545.4279
PLAT	513.4371	PLAT	3507.6202
PLAUR	1647.3362	PLAUR	302.1688
PLAU	1621.339	PLAU	1291.5768
PLB1	88.166	PLB1	96.7175
PLBD1	872.7016	PLBD1	1723.9156
PLBD2	768.5054	PLBD2	1139.2145
PLCB1	268.2697	PLCB1	778.7222
PLCB2	319.6605	PLCB2	282.5322
PLCB3	997.1711	PLCB3	320.0469
PLCB4	444.6016	PLCB4	668.8159
PLCD1	356.4356	PLCD1	303.3411
PLCD3	319.6605	PLCD3	678.7808
PLCD4	31.5889	PLCD4	123.388
PLCE1	113.1542	PLCE1	703.6928
PLCG1	1443.1825	PLCG1	1196.6413
PLCG2	1218.7647	PLCG2	944.0211
PLCH1	486.0915	PLCH1	87.6319
PLCH2	104.6676	PLCH2	308.0305
PLCL1	80.6223	PLCL1	363.1301
PLCL2	149.4578	PLCL2	587.3388
PLCXD1	296.5582	PLCXD1	258.7925
PLCXD2	25.4597	PLCXD2	27.5498
removed	removed	PLCXD3	243.5522
PLD1	960.396	PLD1	1058.6166
PLD2	642.6214	PLD2	643.6108
PLD3	18063.1777	PLD3	3769.3435
PLD4	76.3791	PLD4	30.7737
removed	removed	PLD5	37.8077
PLD6	319.1891	PLD6	201.2485
PLDN	1000	PLDN	1994.1383
PLEC	7585.1014	PLEC	3624.5604
PLEK2	33.4748	PLEK2	53.3411
PLEKHA1	1455.4455	PLEKHA1	1382.7667
PLEKHA2	956.6242	PLEKHA2	1383.3529
PLEKHA3	241.867	PLEKHA3	515.8265
PLEKHA4	590.7591	PLEKHA4	524.619
PLEKHA5	298.9156	PLEKHA5	996.7761
PLEKHA6	1290.429	PLEKHA6	819.7538
PLEKHA7	449.7878	PLEKHA7	475.9672
PLEKHA8	129.6558	PLEKHA8	91.442
PLEKHA9	69.3069	PLEKHA9	135.9906
PLEKHB1	1494.1066	PLEKHB1	271.3951
PLEKHB2	2720.8864	PLEKHB2	2390.0938
PLEKHF1	196.6054	PLEKHF1	120.4572
PLEKHF2	734.5592	PLEKHF2	958.6753
PLEKHG1	1616.2188	PLEKHG1	1167.0574
PLEKHG2	1304.5733	PLEKHG2	814.1852
PLEKHG3	655.8227	PLEKHG3	407.3857
PLEKHG4B	1338.5196	PLEKHG4B	149.1794
PLEKHG4	304.5733	PLEKHG4	262.3095
PLEKHG5	220.6506	PLEKHG5	514.9472
PLEKHG6	223.951	PLEKHG6	468.347
PLEKHH1	185.6247	PLEKHH1	309.5193
PLEKHH2	33.9463	PLEKHH2	1248.2415
PLEKHH3	332.8619	PLEKHH3	196.6589
PLEKHJ1	1335.2192	PLEKHJ1	174.9707
PLEKHM1P	128.7412	PLEKHM1P	244.7392
PLEKHM1	614.8043	PLEKHM1	748.5346
PLEKHM2	1635.5493	PLEKHM2	972.1571
PLEKHM3	215.9359	PLEKHM3	1057.4443
PLEKHN1	162.6591	PLEKHN1	14.3611
PLEKHO1	898.6327	PLEKHO1	424.6776
PLEKHO2	1057.9915	PLEKHO2	1730.6565
PLEK	1163.1306	PLEK	776.6706
PLGLB2	19.2032	PLGLB2	86.7644
PLIN1	147.1004	PLIN1	26012.8957
PLIN2	1913.7199	PLIN2	2565.9437
PLIN3	2395.5681	PLIN3	619.871
PLIN4	205.5634	PLIN4	23765.5334
PLIN5	5.1862	PLIN5	192.2626
PLK1S1	150.4008	PLK1S1	374.2673
PLK1	1707.6851	PLK1	22.2743
PLK2	3180.1037	PLK2	3737.1043
PLK3	573.3145	PLK3	855.803
PLK4	256.4828	PLK4	70.9261
PLLP	63.6492	PLLP	190.5041
PLN	27.3456	PLN	580.5979
PLOD1	6772.7487	PLOD1	1760.2579
PLOD2	1567.6568	PLOD2	3049.238
PLOD3	1269.2126	PLOD3	718.0539
removed	removed	PLP1	419.6893
PLP2	6094.7666	PLP2	2054.2204
