gene_id	TCGA-BH-A1F8-01A-11R-A13Q-07	gene_id	TCGA-BH-A1F8-11B-21R-A13Q-07
SAMM50	853.8773	SAMM50	1045.8979
SAMSN1	93.4606	SAMSN1	128.5141
SAP130	1121.5278	SAP130	564.5439
SAP18	2520.2546	SAP18	2510.6139
SAP30BP	551.794	SAP30BP	969.5927
SAP30L	1562.7894	SAP30L	1497.992
SAP30	43.9815	SAP30	148.5944
SAPS1	1266.2037	SAPS1	1026.3913
SAPS2	305.2662	SAPS2	998.8526
SAPS3	2585.9375	SAPS3	2306.3683
SAR1A	4107.3495	SAR1A	3014.3431
SAR1B	1173.9005	SAR1B	363.7407
SARDH	212.6736	SARDH	63.1096
SARM1	152.2714	SARM1	436.0929
SARNP	722.6215	SARNP	718.6059
SARS2	121.8345	SARS2	241.5376
SARS	1369.213	SARS	2441.1933
SART1	86.8056	SART1	576.5921
SART3	1104.7454	SART3	996.5577
SASH1	815.6829	SASH1	3144.0046
SASH3	104.7454	SASH3	254.7332
SASS6	313.9468	SASS6	131.9564
SAT1	1327.5463	SAT1	2976.4773
SAT2	257.5231	SAT2	714.8594
SATB1	118.9236	SATB1	836.4888
removed	removed	SATB2	117.0396
SATL1	65.1042	SATL1	40.7344
SAV1	581.0185	SAV1	2196.2134
SBDSP1	934.3171	SBDSP1	613.8841
SBDS	4334.2014	SBDS	2932.8744
SBF1	171.0069	SBF1	1036.7183
SBF2	1256.5856	SBF2	1397.6133
SBK1	358.2176	SBK1	122.2031
SBNO1	1186.9213	SBNO1	515.2037
SBNO2	273.1481	SBNO2	925.9897
SC4MOL	1800.6366	SC4MOL	650.0287
SC5DL	1653.9352	SC5DL	1489.9598
SC65	653.3565	SC65	343.6604
SCAF1	692.9977	SCAF1	758.4624
SCAI	221.3542	SCAI	422.2605
SCAMP1	3601.2731	SCAMP1	1784.8537
SCAMP2	3381.0764	SCAMP2	2283.4194
SCAMP3	2008.3912	SCAMP3	1022.3752
SCAMP4	1008.6806	SCAMP4	1417.6707
SCAMP5	533.2755	SCAMP5	354.5611
SCAND1	205.1505	SCAND1	438.3247
SCAND2	251.7361	SCAND2	284.5668
SCAND3	179.3981	SCAND3	117.0396
SCAPER	577.2569	SCAPER	547.9059
SCAP	931.7072	SCAP	1666.1561
SCARA3	330.4398	SCARA3	1895.0086
removed	removed	SCARA5	1502.008
SCARB1	3350.9838	SCARB1	2092.3695
SCARB2	15739.8727	SCARB2	7507.1715
SCARF1	39.3519	SCARF1	447.5043
SCARF2	103.8773	SCARF2	214.5726
removed	removed	SCARNA9	10.9007
SCCPDH	2224.537	SCCPDH	1787.7223
SCD5	116.0301	SCD5	542.1687
SCD	23101.5625	SCD	10079.1738
removed	removed	SCEL	6.8847
SCFD1	1164.6412	SCFD1	1150.3155
SCFD2	294.5602	SCFD2	488.2387
SCG2	19.3866	SCG2	44.1767
removed	removed	SCG3	9.7533
SCG5	31.5394	SCG5	139.9885
SCGB1D2	5990.4514	SCGB1D2	567.9862
SCGB2A1	218.4606	SCGB2A1	224.3259
SCGB2A2	12975.1157	SCGB2A2	1990.8204
removed	removed	SCGB3A1	131.3827
removed	removed	SCGN	104.9914
SCHIP1	96.6435	SCHIP1	419.3919
SCIN	85.3588	SCIN	471.6007
SCLT1	197.9167	SCLT1	193.9185
SCLY	224.9074	SCLY	154.9053
SCMH1	497.3958	SCMH1	1141.7097
SCML1	410.5903	SCML1	219.1624
SCML2	31.5394	SCML2	49.3402
SCML4	7.8125	SCML4	14.3431
SCN11A	18.8079	SCN11A	52.2088
SCN1B	51.5046	SCN1B	293.7464
SCN2A	10.1273	SCN2A	221.4573
SCN2B	12.7315	SCN2B	164.6586
SCN3A	5.2083	SCN3A	204.2456
SCN3B	21.7014	SCN3B	150.8893
SCN4A	8.3912	SCN4A	278.8296
SCN4B	45.1389	SCN4B	975.9036
removed	removed	SCN5A	57.3723
SCN7A	11.8634	SCN7A	129.0878
SCN8A	154.5139	SCN8A	35.5709
SCN9A	5.2083	SCN9A	78.6001
SCNM1	410.3009	SCNM1	298.3362
SCNN1A	5107.3495	SCNN1A	1368.9042
SCNN1B	1257.5231	SCNN1B	378.0838
removed	removed	SCNN1D	16.638
SCNN1G	1014.4676	SCNN1G	140.5622
SCO1	450.8102	SCO1	479.6328
SCO2	136.5741	SCO2	260.4705
SCOC	2545.1389	SCOC	2113.5972
SCP2	3749.1319	SCP2	3427.9977
SCPEP1	1529.8032	SCPEP1	3652.3236
removed	removed	SCRG1	73.4366
SCRIB	356.7708	SCRIB	983.362
SCRN1	1685.4745	SCRN1	1895.0086
SCRN2	101.2731	SCRN2	707.9748
SCRN3	944.1551	SCRN3	356.856
SCUBE1	21.1227	SCUBE1	13.1956
SCUBE2	4710.0694	SCUBE2	5028.1124
SCUBE3	256.6551	SCUBE3	18.9329
SCYL1	748.5532	SCYL1	1153.2186
SCYL2	3512.7315	SCYL2	1032.1285
SCYL3	406.3368	SCYL3	464.716
SDAD1	1136.8634	SDAD1	1086.6322
SDC1	6768.2292	SDC1	2495.6971
SDC2	1454.8611	SDC2	2583.4768
SDC3	1186.3426	SDC3	3185.3127
SDC4	5536.4583	SDC4	7387.2633
SDCBP2	71.2558	SDCBP2	52.7309
SDCBP	4282.1181	SDCBP	5072.2892
SDCCAG1	700.8102	SDCCAG1	1025.8176
SDCCAG3	250.8681	SDCCAG3	542.7424
SDCCAG8	334.4907	SDCCAG8	632.2433
SDF2L1	88.5417	SDF2L1	137.6936
SDF2	1066.2616	SDF2	700.5164
SDF4	757.8125	SDF4	1769.9369
SDHAF1	84.4907	SDHAF1	153.1842
SDHAF2	629.919	SDHAF2	681.0098
SDHAP1	53.5301	SDHAP1	177.8543
SDHAP2	43.1134	SDHAP2	102.1228
SDHAP3	49.4792	SDHAP3	71.1417
SDHA	1427.9514	SDHA	1663.798
SDHB	1292.8241	SDHB	1193.9185
SDHC	2148.4375	SDHC	1572.0023
SDHD	1690.9722	SDHD	2170.9696
SDK1	45.4282	SDK1	337.9231
SDK2	17.9398	SDK2	446.9306
SDPR	38.4838	SDPR	3082.0425
SDR16C5	193.5764	SDR16C5	33.8497
SDR39U1	203.8339	SDR39U1	490.8663
SDR42E1	331.5972	SDR42E1	201.3769
SDSL	270.2546	SDSL	139.9885
SDS	65.6829	SDS	6.8847
SEC11A	2926.794	SEC11A	2537.5789
SEC11C	949.9421	SEC11C	726.3339
SEC13	927.3727	SEC13	1512.3351
SEC14L1	1370.9491	SEC14L1	3196.7871
SEC14L2	118.724	SEC14L2	963.3276
removed	removed	SEC14L5	27.5387
removed	removed	SEC16A	2632.817
SEC16B	45.7292	SEC16B	257.292
removed	removed	SEC1	11.4745
SEC22A	811.0532	SEC22A	367.183
SEC22B	2447.0486	SEC22B	1383.821
SEC22C	526.331	SEC22C	749.8566
SEC23A	1672.7431	SEC23A	1787.1486
SEC23B	6376.1574	SEC23B	1472.1744
SEC23IP	2474.8264	SEC23IP	1207.6879
SEC24A	2849.8264	SEC24A	925.9897
SEC24B	1560.1852	SEC24B	1332.7596
SEC24C	11927.662	SEC24C	2242.1113
SEC24D	2646.9907	SEC24D	1338.4968
SEC31A	7291.0388	SEC31A	4177.5445
SEC31B	26.9705	SEC31B	131.0729
SEC61A1	10387.4074	SEC61A1	6150.2811
SEC61A2	672.8906	SEC61A2	79.4836
SEC61B	1049.1898	SEC61B	1342.5129
SEC61G	1160.8796	SEC61G	861.7326
SEC62	5516.2037	SEC62	4304.0734
SEC63	6410.3009	SEC63	2952.381
SECISBP2L	2426.5046	SECISBP2L	1998.8526
SECISBP2	750	SECISBP2	960.4131
SECTM1	345.4861	SECTM1	282.2719
SEH1L	949.9421	SEH1L	864.6013
SEL1L3	405.9606	SEL1L3	541.595
SEL1L	4258.9699	SEL1L	3718.3018
SELENBP1	2658.8542	SELENBP1	2300.0574
SELE	139.4676	SELE	32.7022
SELK	572.6273	SELK	535.8577
SELL	109.6644	SELL	85.4848
SELM	608.2176	SELM	1385.5422
SELO	91.1458	SELO	205.9667
SELPLG	182.581	SELPLG	523.8095
SELP	67.419	SELP	591.5089
SELS	1516.4931	SELS	843.9472
SELT	5673.0324	SELT	1861.1589
SEMA3A	54.6875	SEMA3A	207.1142
SEMA3B	201.0995	SEMA3B	225.4733
SEMA3C	6443.5764	SEMA3C	6448.078
SEMA3D	116.0301	SEMA3D	550.2008
SEMA3E	10.1273	SEMA3E	574.8709
SEMA3F	1053.8194	SEMA3F	1203.6718
SEMA3G	44.2708	SEMA3G	1926.5634
SEMA4A	1044.2708	SEMA4A	513.4825
SEMA4B	2589.9884	SEMA4B	1678.7149
SEMA4C	825.2315	SEMA4C	858.864
SEMA4D	737.2685	SEMA4D	443.4882
SEMA4F	575.2315	SEMA4F	226.6208
SEMA4G	299.0249	SEMA4G	122.226
SEMA5A	441.8403	SEMA5A	2128.5141
SEMA5B	17.3611	SEMA5B	19.5066
SEMA6A	303.5301	SEMA6A	1187.0338
SEMA6B	83.044	SEMA6B	480.2065
SEMA6C	51.5046	SEMA6C	249.5697
SEMA6D	70.0231	SEMA6D	453.2415
SEMA7A	63.3681	SEMA7A	74.5841
SENP1	828.9931	SENP1	530.6942
SENP2	1245.3704	SENP2	830.1779
SENP3	500.9983	SENP3	825.8348
SENP5	1246.5278	SENP5	611.5892
SENP6	3877.0255	SENP6	2183.5915
SENP7	470.7755	SENP7	603.5571
SENP8	98.0903	SENP8	63.1096
SEP15	2946.1806	SEP15	3792.3121
SEPHS1	1308.4491	SEPHS1	1191.0499
SEPHS2	4598.3796	SEPHS2	1441.1933
SEPN1	2875.8681	SEPN1	3868.0436
SEPP1	12678.6256	SEPP1	16809.6386
SEPSECS	467.5926	SEPSECS	376.3626
SEPT10	1568.5764	SEPT10	2989.0993
SEPT11	2256.9444	SEPT11	2341.9392
SEPT1	11.2847	SEPT1	48.1928
SEPT2	16004.919	SEPT2	10977.0511
SEPT3	69.4444	SEPT3	204.8193
SEPT4	72.0486	SEPT4	620.1951
SEPT5	183.7384	SEPT5	367.183
SEPT6	833.912	SEPT6	740.677
SEPT7P2	87.0949	SEPT7P2	173.2645
SEPT7	3159.1435	SEPT7	3920.2524
SEPT8	2298.5127	SEPT8	1459.3115
SEPT9	4095.1968	SEPT9	4238.0952
SEPW1	3197.6273	SEPW1	3706.8273
SEPX1	564.5255	SEPX1	414.8021
SERAC1	526.9097	SERAC1	242.685
SERBP1	5412.9051	SERBP1	7120.4819
SERF1A	782.4074	SERF1A	591.5089
SERF2	11870.9317	SERF2	5840.677
SERGEF	219.3287	SERGEF	353.4137
SERHL2	122.6418	SERHL2	103.6833
SERHL	131.9444	SERHL	183.0178
SERINC1	11015.0463	SERINC1	9076.8789
SERINC2	1500.5787	SERINC2	1109.0075
SERINC3	5956.5972	SERINC3	2990.8204
SERINC5	503.4722	SERINC5	221.4573
SERP1	7421.5509	SERP1	3953.2129
SERP2	41.956	SERP2	75.1578
SERPINA11	537.3264	SERPINA11	34.4234
SERPINA1	578.4144	SERPINA1	1079.1738
SERPINA3	19456.5972	SERPINA3	10000.5737
SERPINA4	12.7315	SERPINA4	10.9007
SERPINA5	13523.4375	SERPINA5	348.2501
SERPINA9	13.0208	removed	removed
SERPINB1	1699.3634	SERPINB1	1029.8336
SERPINB2	6.0764	SERPINB2	42.4555
removed	removed	SERPINB4	7.4584
SERPINB5	104.7454	SERPINB5	1566.2651
SERPINB6	1872.9745	SERPINB6	2107.86
SERPINB7	11.5741	removed	removed
SERPINB8	176.794	SERPINB8	320.1377
SERPINB9	166.3773	SERPINB9	480.7803
SERPINE1	1755.4977	SERPINE1	2068.8468
SERPINE2	584.2014	SERPINE2	761.331
SERPINF1	2197.9167	SERPINF1	7088.3534
SERPINF2	15.3356	SERPINF2	173.2645
SERPING1	4010.1273	SERPING1	14058.5198
SERPINH1	2574.6528	SERPINH1	3611.0155
SERPINI1	459.2014	SERPINI1	405.6225
SERTAD1	142.0718	SERTAD1	454.9627
SERTAD2	1700.8102	SERTAD2	1465.8635
SERTAD3	1238.7153	SERTAD3	823.2932
SERTAD4	446.1806	SERTAD4	254.1595
SESN1	2164.0625	SESN1	1016.0643
SESN2	387.7315	SESN2	391.2794
SESN3	104.1667	SESN3	193.3448
SESTD1	1808.4491	SESTD1	1643.7177
SETBP1	126.7361	SETBP1	929.432
SETD1A	399.8843	SETD1A	771.6581
SETD1B	825.8102	SETD1B	730.9237
SETD2	1612.5579	SETD2	2115.3184
SETD3	1434.0278	SETD3	1641.9966
SETD4	247.6852	SETD4	324.1538
SETD5	2096.9329	SETD5	2230.0631
SETD6	186.7564	SETD6	284.1939
SETD7	2703.125	SETD7	3424.5554
SETD8	623.5532	SETD8	882.9604
removed	removed	SETDB1	889.8451
SETDB2	615.7407	SETDB2	510.6139
SETMAR	427.0833	SETMAR	726.3339
SETX	2295.4282	SETX	2619.6213
SET	6772.2801	SET	6575.4446
SEZ6L2	1519.0972	SEZ6L2	604.7045
SEZ6L	6.3657	removed	removed
SF1	3458.3333	SF1	4239.8164
SF3A1	2410.0087	SF3A1	3008.5427
SF3A2	391.2037	SF3A2	942.0539
SF3A3	1342.0139	SF3A3	1849.6845
SF3B14	2323.206	SF3B14	1275.961
SF3B1	12882.8125	SF3B1	7362.0195
SF3B2	1867.4769	SF3B2	3802.0654
SF3B3	2713.831	SF3B3	3152.6104
SF3B4	2908.8542	SF3B4	1507.7453
SF3B5	1161.4583	SF3B5	1281.1245
SF4	164.0625	SF4	361.4458
SFI1	87.3843	SFI1	299.4836
SFMBT1	286.4583	SFMBT1	277.1084
SFMBT2	71.4699	SFMBT2	152.0367
SFN	259.5486	SFN	829.6041
SFPQ	4274.022	SFPQ	3379.6386
SFRP1	98.0903	SFRP1	21388.4108
SFRP2	6757.2338	SFRP2	6947.7912
SFRP4	1848.0903	SFRP4	4171.5433
removed	removed	SFRP5	8.0321
SFRS11	1968.75	SFRS11	2650.6024
SFRS12IP1	1147.5694	SFRS12IP1	697.6477
SFRS12	2600.6944	SFRS12	1403.3276
SFRS13A	2750.8681	SFRS13A	1693.0579
SFRS13B	6.0764	SFRS13B	35.5709
SFRS14	952.8733	SFRS14	850.8319
SFRS15	1126.4468	SFRS15	650.0287
SFRS16	81.8866	SFRS16	329.891
SFRS17A	405.3819	SFRS17A	667.2404
SFRS18	1569.7338	SFRS18	2370.6254
SFRS1	7427.9514	SFRS1	3838.7837
SFRS2B	775.1736	SFRS2B	1781.4114
SFRS2IP	4191.5509	SFRS2IP	3264.4865
SFRS2	5356.6059	SFRS2	3429.7476
SFRS3	5686.9213	SFRS3	5808.9501
SFRS4	939.2361	SFRS4	1459.5525
SFRS5	1956.3079	SFRS5	7198.5083
SFRS6	6296.0069	SFRS6	5272.5186
SFRS7	2994.5023	SFRS7	2445.7831
SFRS8	576.0995	SFRS8	808.9501
SFRS9	2737.2685	SFRS9	1506.5978
SFT2D1	1009.838	SFT2D1	516.3511
SFT2D2	77.5376	SFT2D2	76.2995
SFT2D3	411.7477	SFT2D3	322.4326
removed	removed	SFTA1P	25.8176
SFTA2	47.1644	removed	removed
SFTPA2	24.3056	removed	removed
removed	removed	SFTPD	5.1635
SFXN1	1817.9977	SFXN1	498.5657
SFXN2	299.4792	SFXN2	313.8267
SFXN3	581.0185	SFXN3	1039.0132
SFXN4	344.0394	SFXN4	366.6093
SFXN5	291.956	SFXN5	312.1056
removed	removed	SGCA	6.8847
SGCB	872.6852	SGCB	1547.9059
SGCD	331.5972	SGCD	698.2215
SGCE	184.0278	SGCE	1606.9994
removed	removed	SGCG	53.93
removed	removed	SGCZ	6.8847
SGEF	859.0856	SGEF	345.9552
SGIP1	118.0556	SGIP1	91.222
SGK196	34.7222	SGK196	36.7183
SGK1	548.6111	SGK1	3619.0476
SGK223	76.9676	SGK223	909.9254
SGK269	1088.5417	SGK269	1756.7413
SGK2	19.0972	SGK2	66.5519
SGK3	255.787	SGK3	665.4504
SGK494	56.1343	SGK494	25.8176
SGMS1	717.0139	SGMS1	810.0975
SGMS2	335.6481	SGMS2	759.0361
SGOL1	99.537	SGOL1	8.0321
SGOL2	736.1111	SGOL2	144.5783
SGPL1	2313.0787	SGPL1	1349.3976
SGPP1	173.3218	SGPP1	500.2869
SGPP2	49.4792	SGPP2	46.4716
SGSH	790.2199	SGSH	887.5502
SGSM1	35.8796	SGSM1	135.9725
SGSM2	452.2569	SGSM2	1407.3437
SGSM3	372.6852	SGSM3	899.0247
SGTA	827.5463	SGTA	1187.6076
SGTB	421.7419	SGTB	287.6994
SH2B1	311.6319	SH2B1	745.8405
SH2B2	8.3912	SH2B2	17.2117
SH2B3	586.2269	SH2B3	1174.9857
SH2D1A	32.4074	SH2D1A	19.5066
removed	removed	SH2D1B	11.4745
SH2D2A	10.4167	SH2D2A	16.638
SH2D3A	57.2917	SH2D3A	214.5726
SH2D3C	85.9375	SH2D3C	650.6024
SH2D4A	235.8218	SH2D4A	144.5783
SH3BGRL2	2060.1852	SH3BGRL2	1898.4509
SH3BGRL3	2548.9005	SH3BGRL3	2812.9662
SH3BGRL	11168.1047	SH3BGRL	5246.7011
SH3BGR	388.0208	SH3BGR	239.8164
SH3BP1	70.3009	SH3BP1	221.9908
SH3BP2	318.287	SH3BP2	1904.7619
SH3BP4	2673.3218	SH3BP4	2115.3184
SH3BP5L	612.8472	SH3BP5L	566.8388
SH3BP5	549.5284	SH3BP5	2333.8153
SH3D19	1091.7245	SH3D19	3148.0207
removed	removed	SH3D20	5.7372
SH3GL1	816.2616	SH3GL1	1267.9289
removed	removed	SH3GL2	5.7372
SH3GLB1	2597.8009	SH3GLB1	4201.3769
SH3GLB2	596.9329	SH3GLB2	1316.1216
SH3KBP1	736.4005	SH3KBP1	1088.9271
SH3PXD2A	1171.2963	SH3PXD2A	1971.3138
SH3PXD2B	1561.9213	SH3PXD2B	1738.3821
removed	removed	SH3RF1	776.2478
SH3RF2	30.0926	SH3RF2	423.4079
SH3RF3	73.206	SH3RF3	305.2209
SH3TC1	124.7106	SH3TC1	205.9667
SH3TC2	23.7269	SH3TC2	149.7418
SH3YL1	1174.7685	SH3YL1	1518.0723
SHANK1	5.787	removed	removed
SHANK2	1033.2755	SHANK2	1361.4458
SHANK3	90.5671	SHANK3	1275.3873
SHARPIN	637.7315	SHARPIN	689.6156
SHB	383.9699	SHB	397.0166
SHC1	2486.9792	SHC1	3035.5709
SHC2	132.8125	SHC2	423.4079
removed	removed	SHC3	29.8336
SHC4	8.9699	SHC4	96.9593
SHCBP1	503.1829	SHCBP1	55.6512
SHE	101.8519	SHE	1124.498
SHFM1	1549.7685	SHFM1	1035.5709
SHF	12.7315	SHF	153.7579
SHISA2	1934.8958	SHISA2	862.3064
removed	removed	SHISA3	53.3563
SHISA4	308.1597	SHISA4	251.2909
SHISA5	3714.9884	SHISA5	3071.7154
removed	removed	SHISA6	5.1635
SHISA9	151.9097	SHISA9	85.4848
SHKBP1	1033.2755	SHKBP1	620.7688
SHMT1	577.1123	SHMT1	1086.9937
SHMT2	1405.9606	SHMT2	974.7562
SHOC2	3028.3565	SHOC2	1490.5336
SHOX2	80.7292	SHOX2	97.533
SHPK	413.7731	SHPK	349.3976
SHPRH	446.9329	SHPRH	633.9357
SHQ1	601.8519	SHQ1	451.5204
SHROOM1	30.0926	SHROOM1	234.6529
removed	removed	SHROOM2	194.4923
SHROOM3	2119.7917	SHROOM3	2496.8445
SHROOM4	165.5093	SHROOM4	590.9352
SIAE	468.4606	SIAE	919.8279
SIAH1	871.7332	SIAH1	598.2215
SIAH2	1319.7338	SIAH2	559.3804
SIDT1	1340.2778	SIDT1	360.2983
SIDT2	605.4861	SIDT2	1333.7407
SIGIRR	300.0579	SIGIRR	386.1159
SIGLEC10	36.4583	SIGLEC10	172.117
removed	removed	SIGLEC11	11.4745
SIGLEC14	39.0625	SIGLEC14	22.3752
removed	removed	SIGLEC15	10.9007
removed	removed	SIGLEC16	13.1956
SIGLEC1	177.3727	SIGLEC1	209.9828
SIGLEC5	10.4167	SIGLEC5	16.638
removed	removed	SIGLEC6	6.311
SIGLEC7	15.3356	SIGLEC7	13.7694
SIGLEC8	60.4745	SIGLEC8	75.7315
SIGLEC9	12.7315	SIGLEC9	21.8015
removed	removed	SIGLECP3	13.7694
SIGMAR1	1013.0208	SIGMAR1	1008.6059
SIK1	734.375	SIK1	2268.5026
SIK2	303.8194	SIK2	1589.214
SIK3	567.1296	SIK3	1506.5978
SIKE1	976.5625	SIKE1	977.0511
SIL1	553.5301	SIL1	717.1543
SILV	106.7708	SILV	519.2197
removed	removed	SIM1	9.1796
SIM2	491.6088	SIM2	39.0132
SIN3A	3145.544	SIN3A	1921.9736
SIN3B	350.4051	SIN3B	946.07
SIP1	144.0972	SIP1	148.5944
SIPA1L1	731.4815	SIPA1L1	882.9604
SIPA1L2	553.5301	SIPA1L2	744.6931
SIPA1L3	1386.8634	SIPA1L3	799.7705
SIPA1	102.4306	SIPA1	560.5278
SIRPA	466.1458	SIRPA	3098.1067
SIRPB1	18.5185	SIRPB1	96.9593
SIRPB2	17.9398	SIRPB2	22.9489
SIRPG	5.787	removed	removed
SIRT1	702.8356	SIRT1	911.0729
SIRT2	1375.2894	SIRT2	1096.3855
SIRT3	717.8443	SIRT3	698.8985
SIRT4	10.4167	SIRT4	20.654
SIRT5	403.3565	SIRT5	344.2341
SIRT6	56.4236	SIRT6	164.0849
SIRT7	126.1574	SIRT7	181.2966
SIT1	9.2593	SIT1	12.0482
SIVA1	184.0278	SIVA1	601.8359
removed	removed	SIX1	61.9621
SIX2	93.75	SIX2	28.6862
SIX3	6.0764	removed	removed
SIX4	339.1204	SIX4	144.0046
SIX5	208.6227	SIX5	443.4882
SKA1	247.6852	SKA1	25.8176
SKA2	1303.2407	SKA2	597.8199
SKA3	252.8935	SKA3	37.9575
SKAP1	481.4815	SKAP1	121.0557
SKAP2	746.8171	SKAP2	1602.9834
SKIL	1771.7014	SKIL	580.6081
SKIV2L2	2644.0133	SKIV2L2	1636.7527
SKIV2L	798.9959	SKIV2L	653.58
SKI	889.7569	SKI	2683.8784
SKP1	17145.544	SKP1	6312.1056
SKP2	294.5602	SKP2	173.2645
SLA2	19.6759	SLA2	15.4905
SLAIN1	11.5741	SLAIN1	156.6265
SLAIN2	1860.2431	SLAIN2	1498.5657
SLAMF1	8.6806	SLAMF1	9.7533
SLAMF6	62.2106	SLAMF6	43.0293
SLAMF7	171.2963	SLAMF7	154.3316
SLAMF8	192.5405	SLAMF8	44.3947
SLA	134.2593	SLA	235.2266
SLBP	857.9282	SLBP	860.0115
SLC10A3	320.6019	SLC10A3	568.56
SLC10A5	9.838	SLC10A5	5.1635
removed	removed	SLC10A6	39.5869
SLC10A7	279.2245	SLC10A7	269.65
SLC11A1	21.412	SLC11A1	53.93
SLC11A2	3246.2384	SLC11A2	1981.6408
removed	removed	SLC12A1	9.1796
SLC12A2	2865.162	SLC12A2	5748.1354
SLC12A4	222.1644	SLC12A4	1174.3201
SLC12A5	30.6713	removed	removed
SLC12A6	375.3183	SLC12A6	743.7522
SLC12A7	471.9329	SLC12A7	1110.7286
SLC12A8	500.2894	SLC12A8	153.1842
SLC12A9	518.5185	SLC12A9	576.0184
removed	removed	SLC13A2	798.6231
SLC13A3	61.3426	SLC13A3	72.8629
removed	removed	SLC13A5	8.6059
SLC14A1	34.7222	SLC14A1	271.9449
removed	removed	SLC14A2	17.2117
removed	removed	SLC15A1	6.8847
SLC15A2	306.1343	SLC15A2	261.6179
SLC15A3	593.75	SLC15A3	444.6357
SLC15A4	679.9769	SLC15A4	683.3046
removed	removed	SLC16A11	37.292
removed	removed	SLC16A12	24.0964
SLC16A13	59.0278	SLC16A13	68.8468
SLC16A14	114.5833	SLC16A14	292.599
SLC16A1	344.3287	SLC16A1	745.8405
SLC16A2	2597.5116	SLC16A2	790.0172
SLC16A3	92.5926	SLC16A3	83.7636
SLC16A4	927.0833	SLC16A4	508.8927
SLC16A5	444.4444	SLC16A5	257.6018
SLC16A6	1279.2245	SLC16A6	67.6994
SLC16A7	12.1528	SLC16A7	108.4337
SLC16A9	12.7315	SLC16A9	163.5112
SLC17A5	969.6181	SLC17A5	892.7137
removed	removed	SLC17A7	92.9432
SLC17A8	12.7315	removed	removed
SLC17A9	63.9468	SLC17A9	33.8497
SLC18A2	5.4977	SLC18A2	8.6059
SLC19A1	182.2917	SLC19A1	103.8439
SLC19A2	638.8889	SLC19A2	786.5749
removed	removed	SLC19A3	1309.2369
SLC1A1	68.8657	SLC1A1	220.8835
SLC1A2	1192.1296	SLC1A2	118.187
SLC1A3	287.3264	SLC1A3	730.9237
SLC1A4	1724.537	SLC1A4	524.3832
SLC1A5	701.3889	SLC1A5	2956.9707
removed	removed	SLC1A7	29.2599
SLC20A1	3284.7222	SLC20A1	686.747
SLC20A2	1237.5579	SLC20A2	1136.5462
removed	removed	SLC22A11	8.0321
SLC22A15	214.1204	SLC22A15	50.4877
SLC22A17	193.287	SLC22A17	707.401
SLC22A18AS	12.1528	SLC22A18AS	5.1635
SLC22A18	390.0463	SLC22A18	165.8061
SLC22A23	804.9595	SLC22A23	873.2071
SLC22A3	6.3657	SLC22A3	150.3155
SLC22A4	10.9954	SLC22A4	103.8439
SLC22A5	1019.0972	SLC22A5	355.7085
SLC23A1	72.6273	SLC23A1	5.7372
SLC23A2	681.713	SLC23A2	1162.3637
SLC24A1	685.0058	SLC24A1	438.3247
SLC24A2	34.7222	removed	removed
SLC24A3	1100.4051	SLC24A3	493.4022
removed	removed	SLC24A4	5.7372
SLC24A5	47.9803	SLC24A5	5.5192
SLC24A6	322.338	SLC24A6	616.7527
SLC25A10	1177.0515	SLC25A10	481.9277
SLC25A11	1199.9421	SLC25A11	756.7413
SLC25A12	489.0046	SLC25A12	784.28
SLC25A13	1910.8796	SLC25A13	577.7395
SLC25A14	180.5556	SLC25A14	141.7097
SLC25A15	433.9294	SLC25A15	269.6558
SLC25A16	443.5764	SLC25A16	354.5611
SLC25A17	791.3773	SLC25A17	473.3219
SLC25A18	18.2292	SLC25A18	36.7183
SLC25A19	175.0579	SLC25A19	121.0557
SLC25A1	475.4051	SLC25A1	954.6758
SLC25A20	459.4907	SLC25A20	511.1876
removed	removed	SLC25A21	10.9983
SLC25A22	361.4005	SLC25A22	329.3173
SLC25A23	1032.1181	SLC25A23	951.8072
removed	removed	SLC25A24	1172.6908
SLC25A25	161.7477	SLC25A25	932.3006
SLC25A26	203.3796	SLC25A26	423.821
SLC25A27	15.3356	SLC25A27	196.7871
SLC25A28	293.9815	SLC25A28	549.6271
SLC25A29	94.6181	SLC25A29	664.9455
SLC25A30	348.3796	SLC25A30	678.7149
SLC25A32	801.5943	SLC25A32	671.6982
SLC25A33	198.7847	SLC25A33	263.3391
SLC25A34	10.9954	SLC25A34	43.603
SLC25A35	239.3866	SLC25A35	148.1698
SLC25A36	2520.2546	SLC25A36	1753.8726
SLC25A37	208.3333	SLC25A37	701.6638
SLC25A38	833.6227	SLC25A38	646.0126
SLC25A39	4225.6944	SLC25A39	1433.7349
SLC25A3	12726.8519	SLC25A3	7244.9799
SLC25A40	341.7245	SLC25A40	219.7361
SLC25A42	75.8102	SLC25A42	250.7172
SLC25A43	986.9792	SLC25A43	528.973
SLC25A44	1502.0255	SLC25A44	647.1601
SLC25A45	96.9329	SLC25A45	113.0235
SLC25A46	1416.956	SLC25A46	725.1865
SLC25A4	402.4884	SLC25A4	646.5863
SLC25A5	6754.6296	SLC25A5	4396.4429
SLC25A6	1715.5671	SLC25A6	7700.5164
removed	removed	SLC26A10	14.9168
SLC26A11	285.0116	SLC26A11	294.3201
SLC26A1	7.8125	SLC26A1	25.8176
SLC26A2	967.8819	SLC26A2	1337.3494
SLC26A3	37.6157	SLC26A3	17.2117
