gene_id	TCGA-BH-A0E1-01A-11R-A056-07	gene_id	TCGA-BH-A0E1-11A-13R-A089-07
DMBT1	56.2219	DMBT1	125.4287
DMBX1	10.6901	removed	removed
DMC1	53.8464	DMC1	16.1685
DMD	361.8792	DMD	2612.9348
DMGDH	7.1267	DMGDH	11.7589
DMKN	226.0755	DMKN	698.1872
DMPK	506.7892	DMPK	381.6756
DMRT2	13.8575	DMRT2	8.3293
DMRT3	10.2942	DMRT3	5.8795
removed	removed	DMRTA1	14.2087
DMRTC1B	25.7354	DMRTC1B	19.5982
DMTF1	553.1129	DMTF1	669.853
DMWD	425.6237	DMWD	456.6389
DMXL1	716.6316	DMXL1	1108.7702
DMXL2	557.864	DMXL2	202.3518
DNA2	133.0322	DNA2	35.7668
DNAH10	16.2331	DNAH10	13.2288
removed	removed	DNAH11	7.5159
removed	removed	DNAH12	5.8795
DNAH14	119.5706	DNAH14	63.6943
DNAH17	5.543	DNAH17	20.0882
DNAH1	28.111	DNAH1	126.4086
DNAH2	33.258	DNAH2	32.827
DNAH5	176.5844	DNAH5	192.0627
DNAH6	6.7308	DNAH6	35.2768
DNAH7	35.6336	DNAH7	44.586
DNAH9	7.9186	DNAH9	13.2288
removed	removed	DNAI1	8.3293
DNAJA1	4693.343	DNAJA1	2814.7967
DNAJA2	1027.4359	DNAJA2	1829.9853
DNAJA3	1025.0603	DNAJA3	1157.2758
DNAJA4	1327.1542	DNAJA4	635.4728
DNAJB11	2066.7497	DNAJB11	1166.585
DNAJB12	1285.9776	DNAJB12	1722.685
DNAJB14	291.4038	DNAJB14	247.9177
DNAJB1	2879.988	DNAJB1	3283.6845
DNAJB2	1723.8751	DNAJB2	2568.3488
DNAJB4	201.9238	DNAJB4	484.0764
DNAJB5	154.4123	DNAJB5	121.0191
DNAJB6	2209.2841	DNAJB6	2161.1955
DNAJB9	542.4228	DNAJB9	938.7555
DNAJC10	3157.1383	DNAJC10	1951.0044
DNAJC11	956.042	DNAJC11	1088.9368
DNAJC12	1518.3879	DNAJC12	252.8172
DNAJC13	1422.1772	DNAJC13	1129.8383
DNAJC14	1364.5457	DNAJC14	1426.928
DNAJC15	1042.4812	DNAJC15	678.099
DNAJC16	838.1818	DNAJC16	685.4483
DNAJC17	218.5528	DNAJC17	340.4361
DNAJC18	146.4938	DNAJC18	282.2146
DNAJC19	583.2035	DNAJC19	569.3288
DNAJC1	3820.3195	DNAJC1	1016.6585
DNAJC21	1316.86	DNAJC21	1002.9397
DNAJC22	44.74	DNAJC22	61.2445
DNAJC24	238.2305	DNAJC24	231.7638
DNAJC25	207.4668	DNAJC25	281.2347
DNAJC27	141.7426	DNAJC27	246.4478
DNAJC28	30.4865	DNAJC28	21.0681
DNAJC2	619.0747	DNAJC2	638.1676
DNAJC30	331.7886	DNAJC30	427.2415
DNAJC3	3054.5927	DNAJC3	2482.6066
DNAJC4	1035.4416	DNAJC4	1021.6267
DNAJC5	1970.5389	DNAJC5	1978.9319
DNAJC6	54.6382	DNAJC6	64.1842
DNAJC7	2112.9982	DNAJC7	1493.9539
DNAJC8	1704.8705	DNAJC8	1888.2901
DNAJC9	779.3111	DNAJC9	665.6933
DNAL1	457.2981	DNAL1	323.3709
DNAL4	523.0223	DNAL4	667.8099
DNALI1	74.0387	DNALI1	512.9838
DNASE1L1	445.63	DNASE1L1	256.3792
DNASE1L2	19.7965	removed	removed
removed	removed	DNASE1L3	26.4576
DNASE1	24.5476	DNASE1	40.6663
DNASE2B	209.8424	removed	removed
DNASE2	2463.0747	DNASE2	1220.9701
DND1	52.71	DND1	57.7266
removed	removed	DNER	52.4253
DNHD1	21.3802	DNHD1	128.3684
DNLZ	89.48	DNLZ	83.7825
DNM1L	1597.1778	DNM1L	1179.3239
DNM1P35	13.0657	DNM1P35	22.048
DNM1	236.3696	DNM1	170.5047
DNM2	2180.8327	DNM2	2025.0318
DNM3	51.8667	DNM3	88.1921
DNMBP	667.5681	DNMBP	843.0132
DNMT1	1578.5692	DNMT1	1048.0157
DNMT3A	484.6172	DNMT3A	360.6075
DNMT3B	45.5318	DNMT3B	50.4655
DNPEP	1283.9979	DNPEP	1431.1612
DNTTIP1	450.1713	DNTTIP1	578.6379
DNTTIP2	1768.6151	DNTTIP2	2034.2969
removed	removed	DOC2A	21.9696
DOC2B	135.8037	DOC2B	14.6987
DOCK10	325.8496	DOCK10	451.2494
DOCK11	231.2226	DOCK11	185.2033
DOCK1	2501.4798	DOCK1	2758.4517
DOCK2	138.1792	DOCK2	166.0951
removed	removed	DOCK3	5.8795
DOCK4	124.3217	DOCK4	318.9613
DOCK5	134.22	DOCK5	243.998
DOCK6	696.8351	DOCK6	488.976
DOCK7	1074.9474	DOCK7	1542.3812
DOCK8	482.5267	DOCK8	701.1269
DOCK9	1713.581	DOCK9	1639.3925
DOHH	275.5666	DOHH	249.8775
DOK1	1214.7103	DOK1	100.441
DOK2	32.0703	DOK2	28.4174
DOK3	49.4911	DOK3	34.2969
DOK4	338.9153	DOK4	457.6188
DOK5	21.3802	DOK5	113.1798
DOK6	27.715	DOK6	19.5982
DOK7	559.4478	DOK7	31.8471
DOLK	594.6854	DOLK	279.2749
DOLPP1	542.4228	DOLPP1	364.0372
DOM3Z	273.2148	DOM3Z	297.1534
DONSON	358.5296	DONSON	75.5365
DOPEY1	570.2764	DOPEY1	878.6673
DOPEY2	1223.0249	DOPEY2	532.5821
DOT1L	612.8982	DOT1L	473.7874
DPAGT1	1319.493	DPAGT1	949.2014
DPCD	514.8661	DPCD	282.6899
DPEP2	7.1267	DPEP2	8.8192
DPF2	1167.9907	DPF2	1260.6565
removed	removed	DPF3	33.317
DPH1	456.8823	DPH1	917.3689
DPH2	383.6553	DPH2	641.8422
DPH3B	12.6697	DPH3B	11.269
DPH3	452.151	DPH3	584.5174
DPH5	403.4755	DPH5	665.6492
DPM1	539.2554	DPM1	569.3288
DPM2	854.4149	DPM2	586.4772
DPM3	628.3394	DPM3	324.3508
DPP10	209.4465	removed	removed
DPP3	1164.0314	DPP3	445.8599
DPP4	204.2994	DPP4	150.9064
DPP6	15.0453	DPP6	131.7981
DPP7	6512.6371	DPP7	2108.2803
DPP8	402.6599	DPP8	487.5061
DPP9	1498.9874	DPP9	900.049
DPT	178.9599	DPT	724.6448
DPY19L1	758.2041	DPY19L1	382.6556
DPY19L2P1	14.2534	removed	removed
DPY19L2P2	15.4412	DPY19L2P2	19.1083
DPY19L2P4	7.9186	removed	removed
DPY19L2	18.6087	DPY19L2	52.4253
DPY19L3	474.323	DPY19L3	379.7158
DPY19L4	506.3933	DPY19L4	769.2308
DPY30	711.5795	DPY30	568.2852
DPYD	178.9599	DPYD	654.0911
DPYSL2	1238.862	DPYSL2	4083.7825
DPYSL3	1618.558	DPYSL3	2599.706
DPYSL4	5.1471	removed	removed
removed	removed	DPYS	12.2489
DQX1	5.1471	removed	removed
DR1	795.0255	DR1	906.9084
DRAM1	249.8312	DRAM1	666.83
DRAM2	1029.8115	DRAM2	1105.3405
DRAP1	1219.8574	DRAP1	905.4385
DRD1	6.3349	removed	removed
removed	removed	DRD2	151.3964
DRG1	1430.0958	DRG1	1378.7359
DRG2	455.7143	DRG2	789.8089
removed	removed	DSC1	57.7805
DSC2	989.0308	DSC2	3222.44
DSC3	76.4143	DSC3	904.9486
removed	removed	DSCAML1	15.1886
removed	removed	DSCAM	9.3092
DSCC1	167.8739	DSCC1	78.3929
DSCR3	795.4215	DSCR3	690.8378
DSCR6	149.2653	removed	removed
DSEL	245.8719	DSEL	350.8084
DSE	342.5024	DSE	595.9628
removed	removed	DSG1	187.6531
DSG2	3043.863	DSG2	6325.6541
DSG3	108.8805	DSG3	1096.0314
DSN1	491.348	DSN1	253.7972
DSP	61500.0564	DSP	14508.0843
DSTN	4037.2886	DSTN	9404.7036
DSTYK	1108.6014	DSTYK	944.635
DST	5243.6844	DST	22771.1906
DTD1	230.4307	DTD1	639.8824
DTL	1037.3341	DTL	51.9353
DTNA	437.1057	DTNA	526.2126
DTNBP1	384.4471	DTNBP1	335.1298
DTNB	386.8227	DTNB	1602.1558
DTWD1	323.87	DTWD1	454.6791
DTWD2	171.8332	DTWD2	202.8417
DTX1	98.1904	DTX1	115.1396
DTX2	273.587	DTX2	292.9936
DTX3L	2026.9746	DTX3L	863.6649
DTX3	643.3847	DTX3	609.9951
DTX4	175.7925	DTX4	405.1935
DTYMK	587.5587	DTYMK	289.5639
DULLARD	2185.9243	DULLARD	1952.4743
DUOX1	17.0249	DUOX1	186.1832
removed	removed	DUOX2	24.0078
DUOXA1	6.3349	DUOXA1	29.368
DUS1L	1736.1489	DUS1L	1401.7638
DUS2L	139.367	DUS2L	210.1911
DUS3L	251.8109	DUS3L	403.7237
DUS4L	122.4569	DUS4L	176.7467
DUSP10	753.0571	DUSP10	428.7114
DUSP11	396.7209	DUSP11	580.5977
DUSP12	330.6008	DUSP12	322.391
DUSP14	452.9428	DUSP14	590.3969
DUSP15	16.629	DUSP15	46.0559
DUSP16	4962.5748	DUSP16	3307.6923
DUSP18	75.1869	DUSP18	84.733
DUSP19	32.8621	DUSP19	120.0392
DUSP1	2112.6775	DUSP1	6767.2709
DUSP22	498.4747	DUSP22	814.7967
DUSP23	724.1542	DUSP23	654.5811
DUSP26	20.1924	removed	removed
DUSP27	5.1471	removed	removed
DUSP28	87.5003	DUSP28	113.1798
DUSP2	58.9934	DUSP2	114.1597
DUSP3	1911.9414	DUSP3	1765.8011
DUSP4	4135.479	DUSP4	751.1024
removed	removed	DUSP5P	5.8795
DUSP5	516.6874	DUSP5	521.3131
DUSP6	1386.9395	DUSP6	3357.1779
DUSP7	477.8864	DUSP7	447.8197
DUSP8	765.3309	DUSP8	625.1837
removed	removed	DUSP9	33.807
DUT	1210.0938	DUT	962.8515
DVL1	1186.2035	DVL1	1004.8996
DVL2	1019.9133	DVL2	860.8525
DVL3	1845.4253	DVL3	1676.6291
DYDC2	7.1267	removed	removed
DYM	935.9763	DYM	1069.0838
DYNC1H1	9685.2166	DYNC1H1	8302.7927
DYNC1I1	26.5272	DYNC1I1	146.0069
DYNC1I2	4556.7475	DYNC1I2	2138.1676
DYNC1LI1	1435.2428	DYNC1LI1	854.9731
DYNC1LI2	1954.3058	DYNC1LI2	2947.0848
DYNC2H1	1201.6447	DYNC2H1	620.7741
DYNC2LI1	449.3795	DYNC2LI1	492.4057
DYNLL1	4801.0358	DYNLL1	2359.1377
DYNLL2	1372.686	DYNLL2	1637.9226
DYNLRB1	1967.3715	DYNLRB1	1678.099
DYNLRB2	31.2784	DYNLRB2	25.4777
DYNLT1	1556.0012	DYNLT1	1035.7668
DYNLT3	1065.841	DYNLT3	549.7305
DYRK1A	1596.386	DYRK1A	2295.4434
DYRK1B	697.627	DYRK1B	470.3577
DYRK2	332.1845	DYRK2	486.0363
DYRK3	269.6277	DYRK3	277.805
DYRK4	321.4944	DYRK4	350.8084
DYSF	757.4123	DYSF	369.9167
DYX1C1	86.657	DYX1C1	87.7021
DZIP1L	66.912	DZIP1L	84.2724
DZIP1	115.0411	DZIP1	233.5032
DZIP3	268.044	DZIP3	363.5473
E2F1	549.9455	E2F1	79.8628
E2F2	274.7748	E2F2	17.6384
E2F3	357.5239	E2F3	364.5272
E2F4	507.1851	E2F4	703.5767
E2F5	172.344	E2F5	153.3121
E2F6	333.7682	E2F6	454.1891
E2F7	96.2108	E2F7	12.2489
E2F8	135.4077	removed	removed
E4F1	385.239	E4F1	469.8677
EAF1	1077.7189	EAF1	707.4963
EAF2	18.6087	EAF2	48.9956
EAPP	1120.0833	EAPP	1343.4591
EARS2	752.2652	EARS2	917.6874
EBAG9	513.9159	EBAG9	768.7408
EBF1	249.4353	EBF1	326.8006
EBF2	45.5318	EBF2	11.7589
EBF3	60.5771	EBF3	143.5571
EBF4	201.132	EBF4	381.1857
removed	removed	EBI3	15.1886
EBNA1BP2	1393.6703	EBNA1BP2	1307.2513
EBPL	592.7058	EBPL	1006.8594
EBP	764.539	EBP	493.8756
ECD	889.2567	ECD	850.5634
ECE1	5294.7593	ECE1	7284.6644
ECE2	106.9008	ECE2	142.0872
ECEL1	6.3349	ECEL1	54.3851
ECH1	2248.0852	ECH1	3111.22
ECHDC1	725.738	ECHDC1	1217.5404
ECHDC2	667.1405	ECHDC2	1024.4978
ECHDC3	446.608	ECHDC3	583.5375
ECHS1	2698.2565	ECHS1	2053.4052
ECM1	37732.0392	ECM1	111.7099
ECM2	297.3427	ECM2	247.9177
ECSCR	97.0026	ECSCR	124.9388
ECSIT	480.2619	ECSIT	1184.7134
ECT2L	7.5227	ECT2L	12.2489
ECT2	1555.6053	ECT2	275.8452
EDA2R	19.0046	EDA2R	152.8662
EDARADD	58.2016	EDARADD	274.3753
removed	removed	EDAR	38.2166
EDA	58.9934	EDA	134.7379
EDC3	848.476	EDC3	997.0603
EDC4	889.8585	EDC4	1235.9187
EDEM1	1687.4496	EDEM1	1278.295
EDEM2	787.5029	EDEM2	488.976
EDEM3	4222.5834	EDEM3	887.3101
EDF1	4936.0476	EDF1	4476.2371
EDIL3	4236.045	EDIL3	418.4223
EDN1	193.2134	EDN1	1734.4439
EDN2	7.5227	EDN2	6.3694
EDN3	89.48	EDN3	879.9608
EDNRA	600.6244	EDNRA	316.0216
EDNRB	599.4366	EDNRB	899.559
EEA1	525.0019	EEA1	503.6747
EED	334.1641	EED	418.4223
EEF1A1P9	7460.4912	EEF1A1P9	14399.3141
EEF1A1	106515.6065	EEF1A1	255064.1842
EEF1A2	5083.7291	EEF1A2	98.4811
EEF1B2	4823.6037	EEF1B2	11263.1063
EEF1D	11288.3334	EEF1D	14296.9133
EEF1E1	301.6979	EEF1E1	322.391
EEF1G	18074.5574	EEF1G	59197.4522
EEF2K	1545.3111	EEF2K	2475.2572
EEF2	64746.6747	EEF2	132119.5492
EEFSEC	454.1504	EEFSEC	520.2597
EEPD1	251.415	EEPD1	791.2788
EFCAB10	5.0283	removed	removed
removed	removed	EFCAB1	111.22
EFCAB2	209.4465	EFCAB2	81.8226
EFCAB4A	840.9533	EFCAB4A	2066.634
EFCAB4B	399.8883	EFCAB4B	367.9569
EFCAB6	71.2672	EFCAB6	101.9108
EFCAB7	162.7268	EFCAB7	163.6453
EFEMP1	1190.1627	EFEMP1	3311.612
EFEMP2	892.0282	EFEMP2	794.7085
EFHA1	1351.7018	EFHA1	947.5747
EFHA2	12.2738	EFHA2	86.7222
EFHB	7.1267	EFHB	13.2288
EFHC1	236.3696	EFHC1	404.7036
EFHC2	23.3598	EFHC2	12.2489
EFHD1	2687.9624	EFHD1	9132.778
EFHD2	1336.6565	EFHD2	594.8065
EFNA1	1710.8095	EFNA1	1913.7678
EFNA3	143.362	EFNA3	308.6722
EFNA4	406.9794	EFNA4	349.8285
EFNA5	391.9698	EFNA5	494.8555
EFNB1	379.696	EFNB1	648.7016
EFNB2	661.2015	EFNB2	1236.1587
EFNB3	93.8352	EFNB3	654.5811
EFR3A	2420.7103	EFR3A	1371.8765
EFR3B	287.4445	EFR3B	51.4454
EFS	941.9152	EFS	1375.3062
EFTUD1	1059.1102	EFTUD1	771.6805
EFTUD2	1900.8554	EFTUD2	1878.9809
EGFL6	56.2219	EGFL6	9.3092
EGFL7	2652.7247	EGFL7	383.6355
EGFL8	55.8854	EGFL8	78.1676
EGFLAM	382.0715	EGFLAM	718.7653
EGFR	150.453	EGFR	1614.8898
EGF	254.5824	EGF	1607.0554
EGLN1	936.7681	EGLN1	1045.5659
EGLN2	1927.7786	EGLN2	956.3939
EGLN3	184.107	EGLN3	151.8863
EGOT	11.8779	EGOT	17.1485
EGR1	3255.7246	EGR1	8788.339
EGR2	175.7925	EGR2	828.0255
EGR3	337.7275	EGR3	970.6026
EHBP1L1	1186.5994	EHBP1L1	1018.6183
EHBP1	742.7629	EHBP1	982.3469
EHD1	1230.1516	EHD1	921.6071
EHD2	1405.9441	EHD2	2124.9388
EHD3	825.908	EHD3	732.974
EHD4	1276.0794	EHD4	1471.3376
EHF	2301.9315	EHF	11578.6379
EHHADH	76.0184	EHHADH	313.0818
EHMT1	1315.2763	EHMT1	1381.1857
EHMT2	1828.4004	EHMT2	1524.2528
EI24	3157.9302	EI24	3478.197
EID1	4977.6201	EID1	3711.9059
EID2B	19.4005	EID2B	43.6061
EID2	207.8628	EID2	236.1587
EID3	12.6697	EID3	49.9755
EIF1AD	432.7505	EIF1AD	582.5576
EIF1AX	1700.5153	EIF1AX	2788.829
EIF1B	660.4097	EIF1B	971.5826
EIF1	11060.2782	EIF1	13140.6173
EIF2AK1	5509.5627	EIF2AK1	3437.6678
EIF2AK2	742.7629	EIF2AK2	238.1186
EIF2AK3	1226.5882	EIF2AK3	764.8212
EIF2AK4	2001.8173	EIF2AK4	1451.2494
EIF2A	2815.4515	EIF2A	4429.6913
EIF2B1	924.8903	EIF2B1	1366.977
EIF2B2	544.0065	EIF2B2	576.1881
EIF2B3	523.0223	EIF2B3	630.0833
EIF2B4	1072.1759	EIF2B4	880.9407
EIF2B5	1125.2304	EIF2B5	1406.6634
EIF2C1	917.3676	EIF2C1	1187.1632
EIF2C2	180.9396	EIF2C2	86.7222
EIF2C3	112.0479	EIF2C3	69.5737
EIF2C4	396.7209	EIF2C4	432.6311
EIF2S1	1878.2874	EIF2S1	1598.7261
EIF2S2	1705.2665	EIF2S2	1484.5664
EIF2S3	6729.6062	EIF2S3	8288.0941
EIF3A	8070.222	EIF3A	9151.3964
EIF3B	4041.6438	EIF3B	6025.9677
EIF3CL	8921.6555	EIF3CL	14739.6374
EIF3C	130.0746	EIF3C	217.7364
EIF3D	5085.3128	EIF3D	12306.2224
EIF3E	6575.5898	EIF3E	14752.5723
EIF3F	2736.2657	EIF3F	4647.2317
EIF3G	2493.1415	EIF3G	5813.0818
EIF3H	4580.1073	EIF3H	7040.6663
EIF3I	4185.8808	EIF3I	5495.3944
EIF3J	1720.3118	EIF3J	1937.2856
EIF3K	2623.4259	EIF3K	5129.3484
EIF3L	7819.5989	EIF3L	23137.1877
EIF3M	2630.1171	EIF3M	4115.4091
EIF4A1	13594.5291	EIF4A1	15351.9255
EIF4A2	5836.7862	EIF4A2	11743.7384
EIF4A3	1649.4405	EIF4A3	2071.0436
EIF4B	9938.1242	EIF4B	18034.0029
EIF4E2	1268.5567	EIF4E2	1147.9667
EIF4E3	653.2829	EIF4E3	957.4522
EIF4EBP1	589.1424	EIF4EBP1	640.3724
EIF4EBP2	4389.2695	EIF4EBP2	4745.7129
EIF4EBP3	527.7259	EIF4EBP3	741.8177
EIF4ENIF1	781.564	EIF4ENIF1	902.9887
EIF4E	620.4208	EIF4E	478.197
EIF4G1	9089.3434	EIF4G1	7789.319
EIF4G2	18779.7071	EIF4G2	13723.6649
EIF4G3	2022.8016	EIF4G3	1122.489
EIF4H	4767.3818	EIF4H	6836.3547
EIF5A2	68.0998	EIF5A2	74.9633
EIF5AL1	1593.6145	EIF5AL1	1258.2068
EIF5A	6489.6732	EIF5A	5418.9123
EIF5B	4129.5401	EIF5B	2756.9819
EIF5	4255.8414	EIF5	5420.3822
EIF6	1944.8035	EIF6	2328.2705
ELAC1	82.3928	ELAC1	187.1632
ELAC2	1402.3807	ELAC2	1579.1279
ELAVL1	2011.3196	ELAVL1	1617.3444
ELAVL2	175.3966	ELAVL2	8.8192
ELF1	1869.577	ELF1	2306.7124
ELF2	999.7209	ELF2	897.5992
ELF3	3265.2269	ELF3	3507.5943
ELF4	719.4031	ELF4	325.3307
ELF5	489.7642	ELF5	7591.3768
ELFN1	53.8464	ELFN1	30.8672
ELK1	891.2363	ELK1	773.6404
ELK3	406.2232	ELK3	357.1779
ELK4	143.7222	ELK4	101.9108
ELL2	1507.6979	ELL2	1831.4552
ELL3	365.494	ELL3	390.8623
ELL	518.2711	ELL	609.9951
ELMO1	315.5555	ELMO1	320.4312
ELMO2	1246.3847	ELMO2	906.9084
ELMO3	671.0998	ELMO3	802.0578
ELMOD2	209.4465	ELMOD2	164.6252
ELMOD3	217.761	ELMOD3	317.0015
ELN	926.0781	ELN	324.3508
ELOF1	832.6388	ELOF1	847.6237
ELOVL1	1689.8252	ELOVL1	2266.536
ELOVL2	805.3197	ELOVL2	677.609
ELOVL4	53.0545	ELOVL4	26.9476
ELOVL5	11112.5409	ELOVL5	6408.6232
ELOVL6	507.1851	ELOVL6	94.0715
ELOVL7	207.0709	ELOVL7	159.7256
ELP2P	5.1471	ELP2P	12.2489
ELP2	9406.8785	ELP2	2881.4307
ELP3	912.6165	ELP3	1135.2278
ELP4	197.5686	ELP4	256.7369
ELTD1	797.4011	ELTD1	902.4988
EMB	2276.988	EMB	369.9167
EMCN	458.8818	EMCN	556.5899
EMD	1212.3348	EMD	1224.8898
EME1	80.4726	EME1	9.1083
EME2	10.6901	EME2	9.7991
EMG1	495.7032	EMG1	702.5968
EMID1	68.8917	EMID1	174.4243
removed	removed	EMID2	13.2288
EMILIN1	1211.9388	EMILIN1	822.636
EMILIN2	193.6093	EMILIN2	211.661
EMILIN3	53.9018	EMILIN3	873.856
EML1	639.8214	EML1	203.8217
EML2	1471.696	EML2	812.734
EML3	943.103	EML3	860.3626
EML4	1361.996	EML4	1753.0622
EML5	17.4209	EML5	54.3851
EML6	17.8168	EML6	59.2847
EMP1	2204.1371	EMP1	5193.5326
EMP2	3547.9203	EMP2	2581.0877
EMP3	540.0472	EMP3	210.1911
removed	removed	EMR1	5.8795
EMR2	98.5863	EMR2	404.2136
EMX1	32.4662	removed	removed
EMX2OS	30.8825	EMX2OS	45.0759
EMX2	12.6697	EMX2	13.7188
EN1	18.2127	EN1	48.0157
removed	removed	EN2	10.2891
ENAH	2417.1469	ENAH	2537.4816
ENC1	898.6798	ENC1	304.6644
ENDOD1	4886.9524	ENDOD1	2010.779
ENDOG	279.4942	ENDOG	165.5855
removed	removed	ENDOU	25.4777
ENGASE	161.5391	ENGASE	442.9201
ENG	4567.8335	ENG	1505.1445
ENHO	15.0453	ENHO	109.2602
ENO1	15828.8478	ENO1	23967.173
ENO2	1714.3728	ENO2	375.3062
ENO3	51.8667	ENO3	46.0559
ENOPH1	981.1122	ENOPH1	935.8158
ENOSF1	585.6979	ENOSF1	650.9652
ENOX1	180.9396	ENOX1	26.9476
ENOX2	317.931	ENOX2	395.3944
ENPEP	401.0761	ENPEP	115.1396
ENPP1	1118.8955	ENPP1	1097.9912
ENPP2	301.6979	ENPP2	1541.8912
ENPP3	5.1471	ENPP3	61.2445
ENPP4	697.627	ENPP4	473.7874
ENPP5	823.5324	ENPP5	677.609
removed	removed	ENPP6	60.7545
ENSA	11590.0313	ENSA	4225.8697
ENTPD1	1129.9815	ENTPD1	953.9441
ENTPD2	211.0302	ENTPD2	459.0887
ENTPD3	593.8817	ENTPD3	44.586
ENTPD4	993.386	ENTPD4	315.0416
ENTPD5	368.0834	ENTPD5	207.903
ENTPD6	1084.8456	ENTPD6	2093.0916
ENTPD7	667.6433	ENTPD7	187.5404
ENTPD8	324.2659	ENTPD8	9.3092
ENY2	620.8168	ENY2	447.3297
removed	removed	EOMES	20.5781
EP300	2437.3393	EP300	2495.8354
EP400NL	91.8555	EP400NL	142.0872
EP400	1422.1772	EP400	1771.6805
EPAS1	3804.0864	EPAS1	5223.4199
EPB41L1	1670.4247	EPB41L1	2000
EPB41L2	683.7695	EPB41L2	1731.0142
EPB41L3	1285.5816	EPB41L3	285.1543
EPB41L4A	854.4149	EPB41L4A	508.0843
EPB41L4B	479.0742	EPB41L4B	1236.1587
EPB41L5	605.3755	EPB41L5	641.3523
EPB41	1317.3352	EPB41	1226.3645
EPB49	582.8076	EPB49	651.1514
EPC1	512.7281	EPC1	1203.3317
EPC2	628.7353	EPC2	1004.8996
EPCAM	8357.6665	EPCAM	5144.537
EPDR1	412.954	EPDR1	393.4346
EPHA10	136.5955	EPHA10	124.4488
EPHA1	280.7137	EPHA1	397.8442
EPHA2	247.8516	EPHA2	898.5791
EPHA3	34.0499	EPHA3	28.4174
EPHA4	1656.5672	EPHA4	926.5066
EPHA7	10.2942	EPHA7	90.6418
EPHA8	68.4957	EPHA8	10.2891
EPHB1	47.9074	EPHB1	508.0843
EPHB2	66.912	EPHB2	25.9677
EPHB3	605.7715	EPHB3	3484.5664
EPHB4	1845.4253	EPHB4	2267.5159
EPHB6	39.5929	EPHB6	244.978
EPHX1	3199.8986	EPHX1	1930.4263
EPHX2	831.8469	EPHX2	1280.7447
removed	removed	EPHX3	16.6585
EPHX4	7.1267	EPHX4	57.8148
EPM2AIP1	523.4182	EPM2AIP1	1301.8128
EPM2A	129.0729	EPM2A	225.8697
EPN1	2127.3268	EPN1	1543.8511
EPN2	1085.6375	EPN2	964.7232
EPN3	399.0965	EPN3	181.7736
EPOR	58.5975	EPOR	59.1426
EPPK1	911.4287	EPPK1	1177.364
EPR1	424.6181	EPR1	22.8907
EPRS	7320.7283	EPRS	3569.3288
EPS15L1	1263.4096	EPS15L1	841.7442
EPS15	1574.6099	EPS15	1479.1769
EPS8L1	886.4852	EPS8L1	623.2239
EPS8L2	2093.2769	EPS8L2	1902.9887
EPS8L3	16.629	removed	removed
EPS8	903.5101	EPS8	1306.7124
EPSTI1	68.0998	EPSTI1	27.9275
EPT1	1488.6814	EPT1	865.7325
EPYC	9.8982	removed	removed
ERAL1	1061.0899	ERAL1	1027.4375
ERAP1	753.1679	ERAP1	1493.4199
ERAP2	372.1733	ERAP2	791.2788
ERBB2IP	2744.1843	ERBB2IP	1912.2979
ERBB2	4844.5879	ERBB2	5187.6531
ERBB3	6512.6371	ERBB3	6422.8319
ERBB4	708.713	ERBB4	714.3557
ERC1	1005.2639	ERC1	1323.3709
removed	removed	ERC2	8.3293
ERCC1	1162.4477	ERCC1	1359.2651
ERCC2	339.3112	ERCC2	444.88
ERCC3	1080.8863	ERCC3	1294.4635
ERCC4	234.39	ERCC4	261.1465
ERCC5	1256.2829	ERCC5	1650.1715
ERCC6L	262.8969	ERCC6L	23.5179
ERCC6	356.6767	ERCC6	304.1352
ERCC8	89.8759	ERCC8	159.7256
EREG	9.8982	removed	removed
ERF	906.6775	ERF	1313.5718
ERGIC1	8524.7485	ERGIC1	4203.8217
ERGIC2	751.0774	ERGIC2	656.051
ERGIC3	7241.1465	ERGIC3	5485.5463
ERG	336.9356	ERG	415.9726
ERH	1871.5567	ERH	1621.2641
ERI1	336.5397	ERI1	277.805
ERI2	451.9451	ERI2	417.1093
ERI3	889.2567	ERI3	843.7041
ERICH1	159.9553	ERICH1	293.4836
ERLEC1	2290.8455	ERLEC1	1599.706
ERLIN1	875.0032	ERLIN1	1285.6443
ERLIN2	2102.7792	ERLIN2	2419.4023
ERMAP	359.5036	ERMAP	402.2538
ERMP1	2479.4424	ERMP1	1330.0637
ERN1	106.5049	ERN1	386.5752
ERO1LB	296.1549	ERO1LB	346.3988
ERO1L	776.4169	ERO1L	375.7962
ERP27	57.0138	ERP27	56.8349
ERP29	6973.1026	ERP29	4872.6115
ERP44	1865.2218	ERP44	1453.2092
ERRFI1	1704.8705	ERRFI1	11165.6051
ESAM	821.9487	ESAM	587.4571
ESCO1	624.7761	ESCO1	528.6624
ESCO2	407.411	ESCO2	8.8192
ESD	2173.6505	ESD	3049.4855
ESF1	235.9737	ESF1	497.7952
ESM1	146.0978	ESM1	31.8471
ESPL1	443.8365	ESPL1	47.0358
ESPNL	6.7308	ESPNL	10.779
ESPN	416.9133	ESPN	137.6776
ESR1	10028.0912	ESR1	2594.8065
removed	removed	ESR2	10.2891
ESRP1	3338.4738	ESRP1	1795.1984
ESRP2	601.8122	ESRP2	955.414
ESRRA	677.4346	ESRRA	814.3067
removed	removed	ESRRB	15.1886
ESRRG	59.3894	ESRRG	240.0784
ESYT1	2484.4548	ESYT1	3814.3067
