gene_id	TCGA-BH-A18R-01A-11R-A12D-07	gene_id	TCGA-BH-A18R-11A-42R-A12D-07
KIAA1958	144.4279	KIAA1958	109.6672
KIAA1967	2543.8336	KIAA1967	2035.8162
KIAA1984	75.6374	KIAA1984	25.2964
KIAA2013	747.3997	KIAA2013	956.8938
KIAA2018	1372.9569	KIAA2018	1567.0365
KIAA2022	241.0104	KIAA2022	136.2916
KIAA2026	756.9094	KIAA2026	1317.9081
KIDINS220	1701.6345	KIDINS220	3700.4754
KIF11	3247.2511	KIF11	103.645
KIF12	139.0788	KIF12	343.2647
KIF13A	1376.8202	KIF13A	2307.4485
KIF13B	1138.4844	KIF13B	2747.7021
KIF14	819.9108	KIF14	9.5087
KIF15	475.7801	KIF15	24.0887
KIF16B	1412.7786	KIF16B	1199.3661
KIF17	12.7786	KIF17	62.1236
KIF18A	426.7459	KIF18A	34.8653
KIF18B	147.3997	KIF18B	6.0222
removed	removed	KIF19	38.3518
KIF1B	1028.8262	KIF1B	2525.1981
KIF1C	3060.6241	KIF1C	3012.6783
KIF20A	913.8187	KIF20A	16.1648
KIF20B	1544.1308	KIF20B	346.7512
KIF21A	2208.9153	KIF21A	433.5975
KIF21B	103.4175	KIF21B	166.7195
KIF22	3053.4918	KIF22	619.0174
KIF23	1347.9941	KIF23	55.4675
KIF24	296.5884	KIF24	53.8827
removed	removed	KIF25	5.7052
KIF26A	107.8752	KIF26A	239.6197
KIF26B	450.2229	KIF26B	50.3962
KIF27	120.951	KIF27	171.1569
KIF2A	923.0312	KIF2A	746.1173
KIF2C	1164.3388	KIF2C	32.0127
KIF3A	353.3432	KIF3A	484.9445
KIF3B	1920.3566	KIF3B	1905.2298
KIF3C	452.0059	KIF3C	392.0761
KIF4A	1150.9658	KIF4A	6.6561
KIF4B	24.9629	removed	removed
KIF5A	15.4532	KIF5A	31.0618
KIF5B	5744.7251	KIF5B	4942.6307
KIF5C	199.7028	KIF5C	642.1553
KIF6	18.425	KIF6	13.9461
KIF7	66.5587	KIF7	175.4929
KIF9	130.636	KIF9	102.7227
KIFAP3	577.1174	KIFAP3	930.9033
KIFC1	926.5973	KIFC1	48.1775
KIFC2	603.6969	KIFC2	167.8288
KIFC3	119.1679	KIFC3	455.7845
KILLIN	40.1189	KILLIN	47.5436
KIN	237.4443	KIN	247.8605
KIRREL2	12.4814	removed	removed
removed	removed	KIRREL3	6.6561
KIRREL	209.2125	KIRREL	830.7448
KISS1R	5.9435	removed	removed
KITLG	4830.9064	KITLG	1869.0967
KIT	1333.1352	KIT	11647.8605
KLB	26.4487	KLB	1151.1886
KLC1	1054.6597	KLC1	1721.1474
KLC2	1218.7221	KLC2	339.7781
KLC3	50.5201	KLC3	102.3772
KLC4	267.1917	KLC4	538.6688
KLF10	1230.0149	KLF10	3929.3185
KLF11	646.3596	KLF11	1818.0666
KLF12	254.9777	KLF12	792.0761
KLF13	1011.2927	KLF13	3323.6133
removed	removed	KLF14	9.1918
KLF15	72.214	KLF15	595.2456
KLF16	425.8544	KLF16	149.2868
KLF2	620.5052	KLF2	1766.7195
KLF3	1347.9792	KLF3	2240.8336
KLF4	383.3581	KLF4	3852.9319
KLF5	403.2689	KLF5	1764.5008
KLF6	5779.1976	KLF6	7280.5071
KLF7	50.8172	KLF7	238.6688
KLF8	281.4264	KLF8	797.4643
KLF9	1064.1902	KLF9	2880.8241
KLHDC10	1493.0163	KLHDC10	1153.0903
KLHDC1	37.1471	KLHDC1	171.1569
KLHDC2	1162.2585	KLHDC2	1367.6704
KLHDC3	2074.8886	KLHDC3	1843.7401
KLHDC4	378.9004	KLHDC4	213.0586
KLHDC5	2409.8068	KLHDC5	1082.7258
KLHDC7A	610.4012	KLHDC7A	1333.122
KLHDC7B	143.2392	KLHDC7B	36.767
KLHDC8A	6.8351	KLHDC8A	6.9731
KLHDC8B	346.8053	KLHDC8B	713.4707
KLHDC9	83.2095	KLHDC9	69.4136
KLHL11	72.214	KLHL11	131.5372
KLHL12	1082.9123	KLHL12	1070.6815
KLHL13	266.8648	KLHL13	544.5325
KLHL14	5.3492	KLHL14	32.6466
KLHL15	208.9153	KLHL15	471.6323
KLHL17	77.5632	KLHL17	64.3423
KLHL18	503.1204	KLHL18	352.4564
KLHL20	483.5067	KLHL20	669.4136
KLHL21	564.9331	KLHL21	2681.458
KLHL22	539.0788	KLHL22	492.2345
KLHL23	108.5617	KLHL23	157.8732
KLHL24	660.9212	KLHL24	1815.5309
KLHL25	265.9733	KLHL25	246.5927
KLHL26	193.4621	KLHL26	287.4802
KLHL28	508.7667	KLHL28	613.3122
KLHL29	99.2571	KLHL29	789.2235
KLHL2	231.7979	KLHL2	602.2187
removed	removed	KLHL30	40.2536
KLHL31	32.3388	KLHL31	340.6529
removed	removed	KLHL32	26.9414
removed	removed	KLHL33	23.4548
KLHL35	17.5334	KLHL35	31.3788
KLHL36	156.0178	KLHL36	320.1268
KLHL38	47.8455	KLHL38	6.0222
KLHL3	84.6954	KLHL3	425.0396
KLHL4	10.9955	KLHL4	60.5388
KLHL5	708.7667	KLHL5	1004.1204
KLHL6	103.1204	KLHL6	181.9334
KLHL7	527.4889	KLHL7	744.8494
KLHL8	675.4829	KLHL8	542.3138
KLHL9	1615.4532	KLHL9	1796.5135
KLK10	11.8871	KLK10	327.7338
removed	removed	KLK11	589.2235
removed	removed	KLK12	14.58
removed	removed	KLK13	28.8431
removed	removed	KLK14	120.7607
removed	removed	KLK2	7.9239
removed	removed	KLK3	5.7052
KLK4	21.6939	KLK4	8.5578
KLK5	44.8737	KLK5	348.6529
KLK6	16.0475	KLK6	117.2742
KLK7	16.0475	KLK7	102.6941
KLK8	8.9153	KLK8	35.9651
removed	removed	KLKB1	9.8257
KLKP1	5.052	removed	removed
KLRA1	45.1709	KLRA1	90.0158
KLRAQ1	463.5958	KLRAQ1	698.5737
KLRB1	40.7132	KLRB1	141.6799
removed	removed	KLRC1	13.9461
KLRD1	8.9153	KLRD1	21.5531
removed	removed	KLRF1	10.4596
KLRG1	7.7266	KLRG1	36.767
KLRG2	101.9316	KLRG2	15.5309
KLRK1	52.4755	KLRK1	88.1141
KL	48.4398	KL	256.7353
KMO	694.2021	KMO	44.5927
KNDC1	12.7786	removed	removed
KNTC1	1488.8886	KNTC1	367.8193
KPNA1	4162.2585	KPNA1	1381.6165
KPNA2	28582.7637	KPNA2	422.8209
KPNA3	1395.5423	KPNA3	994.6117
KPNA4	3222.8826	KPNA4	1550.5547
KPNA5	153.9376	KPNA5	196.8304
KPNA6	1456.1664	KPNA6	2098.8906
KPNB1	4866.2704	KPNB1	4715.0555
KPTN	78.4547	KPTN	102.3772
KRAS	1691.5305	KRAS	907.1315
KRBA1	212.1842	KRBA1	273.851
KRBA2	82.9123	KRBA2	162.916
KRCC1	505.2006	KRCC1	1154.6751
KREMEN1	326.3001	KREMEN1	1203.1696
KREMEN2	127.786	removed	removed
KRI1	730.0297	KRI1	521.6767
KRIT1	627.3403	KRIT1	888.1141
KRR1	1326.4071	KRR1	1041.4612
KRT10	157.5037	KRT10	238.0349
KRT14	1192.5706	KRT14	10189.8574
KRT15	1563.7444	KRT15	15054.5166
KRT16	12.1842	KRT16	105.8637
KRT17	410.6984	KRT17	4816.1648
KRT18	21551.2481	KRT18	4770.9065
KRT19	5637.7415	KRT19	8517.9081
KRT222	34.1753	KRT222	72.9002
KRT23	127.786	KRT23	800
KRT24	5.9435	removed	removed
KRT2	20.208	removed	removed
removed	removed	KRT40	6.0222
KRT5	1386.0327	KRT5	11341.3629
removed	removed	KRT6A	7.607
KRT6B	147.3997	KRT6B	470.9984
removed	removed	KRT6C	5.0713
removed	removed	KRT77	26.6244
removed	removed	KRT79	21.87
KRT7	1396.7311	KRT7	4074.4849
KRT80	862.7043	KRT80	256.4184
KRT81	28.2318	KRT81	50.7132
removed	removed	KRT86	8.5578
KRT8	21714.1308	KRT8	4872.1997
KRTAP5-1	11.8871	removed	removed
KRTCAP2	1191.9762	KRTCAP2	1152.7734
KRTCAP3	556.6122	KRTCAP3	196.5135
KSR1	126.3001	KSR1	464.9762
KSR2	35.0669	KSR2	71.6323
KTELC1	504.0119	KTELC1	400.317
KTI12	210.104	KTI12	148.6529
KTN1	7185.4383	KTN1	6769.2552
KYNU	303.1204	KYNU	68.4628
KY	25.8544	KY	277.0206
L1CAM	54.6805	L1CAM	116.0063
L1TD1	17.5334	L1TD1	25.6735
L2HGDH	385.4383	L2HGDH	253.5658
L3MBTL2	1297.2868	L3MBTL2	724.3201
L3MBTL3	138.7816	L3MBTL3	317.9081
L3MBTL4	24.0713	L3MBTL4	257.3693
L3MBTL	62.4071	L3MBTL	199.683
LACE1	107.8752	LACE1	56.7353
removed	removed	LACRT	21.5531
LACTB2	100.1486	LACTB2	228.8431
LACTB	403.2689	LACTB	223.1379
LAD1	2010.6984	LAD1	557.2108
LAG3	32.3923	LAG3	30.7448
LAGE3	657.6523	LAGE3	135.0238
LAIR1	247.8455	LAIR1	672.5832
LAMA1	94.5022	LAMA1	436.767
LAMA2	762.2496	LAMA2	4025.9842
LAMA3	767.3105	LAMA3	4827.5753
LAMA4	1134.3239	LAMA4	4713.1537
LAMA5	3569.0936	LAMA5	2245.6418
LAMB1	2619.6137	LAMB1	8398.0983
LAMB2L	41.9019	LAMB2L	43.7401
LAMB2	7067.4591	LAMB2	8238.6688
LAMB3	363.4473	LAMB3	3379.7147
LAMC1	4465.3789	LAMC1	11341.6799
LAMC2	358.6924	LAMC2	2878.2884
LAMC3	45.7652	LAMC3	536.6086
LAMP1	4042.1991	LAMP1	6160.0634
LAMP2	9021.6939	LAMP2	4913.7876
LAMP3	205.3492	LAMP3	55.4675
LANCL1	1885.5869	LANCL1	2583.5182
LANCL2	790.7875	LANCL2	548.9699
LAP3	2079.9406	LAP3	1433.2805
LAPTM4A	4327.4889	LAPTM4A	8062.7575
LAPTM4B	3283.8039	LAPTM4B	1358.7956
LAPTM5	2336.9985	LAPTM5	1744.5325
LARGE	563.7444	LARGE	479.8732
LARP1B	766.7162	LARP1B	366.7195
LARP1	6252.8975	LARP1	4682.7258
LARP4B	2283.8039	LARP4B	1360.6973
LARP4	3249.3314	LARP4	1025.0396
LARP6	67.4591	LARP6	919.4929
LARP7	830.0149	LARP7	1154.9921
LARS2	789.5988	LARS2	452.9319
LARS	2541.7533	LARS	3048.8114
LAS1L	897.474	LAS1L	771.7908
LASP1	4335.8098	LASP1	5006.6561
LASS1	18.7964	LASS1	6.6181
LASS2	5740.5646	LASS2	3734.3899
removed	removed	LASS3	6.9731
LASS4	371.1738	LASS4	963.5499
LASS5	627.3403	LASS5	729.3185
LASS6	6082.2853	LASS6	1533.4643
LAT2	106.6865	LAT2	101.1094
LATS1	1149.7771	LATS1	1024.0887
LATS2	281.7236	LATS2	893.1854
LAT	64.6895	LAT	112.561
LAX1	50.5201	LAX1	94.7702
LAYN	81.1293	LAYN	298.2567
LBH	697.7712	LBH	1967.9873
removed	removed	LBP	32.0127
LBR	1417.5334	LBR	894.7702
removed	removed	LBXCOR1	9.8257
LCA5L	108.7667	LCA5L	47.2266
LCA5	173.8484	LCA5	430.1109
LCAT	28.529	LCAT	120.5895
LCK	116.7905	LCK	140.412
LCLAT1	324.8143	LCLAT1	335.9746
LCMT1	780.3863	LCMT1	497.3059
LCMT2	291.2333	LCMT2	276.7036
removed	removed	LCN10	13.9461
LCN12	14.5617	removed	removed
LCN2	205.9435	LCN2	146.7512
LCORL	149.2511	LCORL	108.4564
LCOR	315.1085	LCOR	210.2124
LCP1	3412.1842	LCP1	1335.0238
LCP2	198.2169	LCP2	209.1918
LCT	6.8351	removed	removed
LDB1	1600.2972	LDB1	1694.7702
LDB2	177.4146	LDB2	1182.5674
LDB3	17.8306	LDB3	126.7829
LDHA	18902.526	LDHA	6936.6086
LDHB	10826.1516	LDHB	7117.2742
LDHD	255.8692	LDHD	557.8447
LDLRAD2	74.425	LDLRAD2	208.2758
LDLRAD3	1803.2689	LDLRAD3	1237.084
LDLRAP1	449.9257	LDLRAP1	830.4279
LDLR	1094.7994	LDLR	1427.5753
LDOC1L	1216.0475	LDOC1L	1412.3613
LDOC1	463.2987	LDOC1	578.4469
LEF1	161.6642	LEF1	75.1189
LEFTY1	7.1322	removed	removed
removed	removed	LEFTY2	47.8605
LEKR1	5.3492	LEKR1	26.6244
LEMD2	613.0758	LEMD2	609.8257
LEMD3	1009.2125	LEMD3	919.1759
LENG1	109.0639	LENG1	125.5151
LENG8	1181.89	LENG8	4375.4897
LENG9	104.2912	LENG9	85.0491
LEO1	1273.997	LEO1	503.3281
LEPRE1	419.9108	LEPRE1	440.2536
LEPREL1	70.7281	LEPREL1	432.0127
LEPREL2	846.3596	LEPREL2	353.0586
LEPROTL1	942.9421	LEPROTL1	792.71
LEPROT	432.3626	LEPROT	1366.6149
LEPR	142.3774	LEPR	1419.439
removed	removed	LEP	1982.5674
LETM1	2515.899	LETM1	932.4881
LETM2	46.3596	LETM2	24.7227
LETMD1	1061.8128	LETMD1	1716.6403
LFNG	422.2883	LFNG	709.6672
removed	removed	LGALS12	1800.9509
LGALS1	4210.4012	LGALS1	6096.6719
LGALS2	25.8544	LGALS2	15.2139
LGALS3BP	23814.2645	LGALS3BP	6853.8827
LGALS3	1180.3863	LGALS3	6218.7005
removed	removed	LGALS4	17.7496
removed	removed	LGALS7B	11.7274
LGALS8	2135.4978	LGALS8	1273.851
removed	removed	LGALS9C	6.9731
LGALS9	409.5097	LGALS9	366.7195
LGI2	52.0059	LGI2	40.8875
LGI4	15.7504	LGI4	295.4041
LGMN	2090.6389	LGMN	1960.3803
LGR4	1863.0015	LGR4	1788.5895
removed	removed	LGR5	7.9239
LGR6	117.0877	LGR6	932.8051
LGTN	1230.6092	LGTN	1683.6767
removed	removed	LHCGR	7.607
removed	removed	LHFPL1	31.6957
LHFPL2	1546.5082	LHFPL2	1856.7353
removed	removed	LHFPL4	7.607
LHFP	497.1768	LHFP	3462.1236
LHPP	262.4071	LHPP	306.1807
LHX1	11.8871	removed	removed
LHX4	6.7489	removed	removed
LHX6	86.1813	LHX6	332.1712
LIAS	267.162	LIAS	270.3645
LIFR	1605.052	LIFR	6850.0792
LIF	134.3239	LIF	271.3154
LIG1	1626.1516	LIG1	456.1014
LIG3	2449.6285	LIG3	621.87
LIG4	310.2526	LIG4	419.9683
removed	removed	LILRA1	6.3391
LILRA2	11.5899	LILRA2	19.6513
LILRA4	61.8128	removed	removed
LILRA5	5.052	removed	removed
LILRA6	49.5661	LILRA6	22.3265
LILRB1	54.9777	LILRB1	48.8114
LILRB2	78.1575	LILRB2	36.1331
LILRB3	36.6152	LILRB3	20.4628
LILRB4	142.3477	LILRB4	46.2758
LILRB5	53.1947	LILRB5	137.8764
LIMA1	2910.847	LIMA1	4483.9937
LIMCH1	788.4101	LIMCH1	4463.3914
LIMD1	1258.1159	LIMD1	985.1442
LIMD2	149.6018	LIMD2	109.1284
LIME1	30.2764	LIME1	40.7005
LIMK1	601.4859	LIMK1	515.0555
LIMK2	2025.8544	LIMK2	2070.0475
LIMS1	384.2496	LIMS1	578.13
LIMS2	149.7771	LIMS2	1273.5341
LIMS3-LOC440895	9.049	LIMS3-LOC440895	35.0174
removed	removed	LIMS3	8.7227
LIN28A	7.1322	removed	removed
LIN37	137.4978	LIN37	117.1854
LIN52	201.1887	LIN52	178.13
LIN54	619.3165	LIN54	386.3708
LIN7A	612.4814	LIN7A	101.7433
LIN7B	29.7177	LIN7B	29.1601
LIN7C	778.9004	LIN7C	750.2377
LIN9	482.0208	LIN9	153.7242
LINGO1	174.1456	LINGO1	38.6688
LINGO4	30.6092	LINGO4	12.9952
LINS1	338.4844	LINS1	285.8954
LIPA	1622.5854	LIPA	2025.6735
removed	removed	LIPC	20.2853
LIPE	164.3031	LIPE	10968.4659
LIPG	39.2273	LIPG	106.4976
LIPH	162.5557	LIPH	204.7544
LIPT1	107.8752	LIPT1	201.8827
LIPT2	54.6805	LIPT2	25.3566
LITAF	6860.6241	LITAF	4544.5325
LIX1L	212.1842	LIX1L	913.1537
LLGL1	509.0639	LLGL1	868.7797
LLGL2	2397.6226	LLGL2	543.8986
LLPH	1107.9168	LLPH	508.7702
LMAN1	5818.1278	LMAN1	3386.3708
LMAN2L	653.1947	LMAN2L	751.5055
LMAN2	2007.1322	LMAN2	1572.1078
LMBR1L	249.9257	LMBR1L	465.9271
LMBR1	2120.6538	LMBR1	959.1125
LMBRD1	856.1664	LMBRD1	1895.0872
LMBRD2	420.8024	LMBRD2	351.5055
LMCD1	285.5869	LMCD1	835.4992
LMF1	231.7979	LMF1	248.8114
LMF2	751.8574	LMF2	1087.1632
LMLN	228.2318	LMLN	309.3502
LMNA	4120.3566	LMNA	6542.6307
LMNB1	1763.1501	LMNB1	152.7734
LMNB2	2249.9257	LMNB2	497.3059
LMO2	161.367	LMO2	707.4485
LMO3	118.2764	LMO3	462.7575
LMO4	989.3016	LMO4	1438.0349
LMO7	509.6582	LMO7	392.393
LMOD1	325.7058	LMOD1	2366.4025
LMTK2	469.8366	LMTK2	423.1379
LMTK3	74.5914	LMTK3	67.5119
removed	removed	LMX1A	20.6022
LMX1B	1170.2823	LMX1B	828.2092
LNP1	36.6181	LNP1	71.6513
LNPEP	442.1991	LNPEP	668.4628
LNX1	689.7474	LNX1	425.3566
LNX2	735.8098	LNX2	561.9651
LOC100009676	128.3952	LOC100009676	69.8764
removed	removed	LOC100101266	12.6783
removed	removed	LOC100124692	136.6086
LOC100125556	68.2645	LOC100125556	55.9905
LOC100126784	16.1694	LOC100126784	74.6371
removed	removed	LOC100127888	7.7496
LOC100128191	128.0565	LOC100128191	29.3471
LOC100128239	5.052	LOC100128239	5.7052
LOC100128288	33.581	LOC100128288	88.4311
removed	removed	LOC100128292	17.4326
LOC100128640	18.1278	LOC100128640	76.0697
LOC100128788	16.0475	LOC100128788	12.0444
LOC100128822	32.6895	LOC100128822	124.2472
LOC100128842	9.5097	LOC100128842	23.1379
removed	removed	LOC100128977	5.0713
LOC100129034	1177.153	LOC100129034	1997.962
LOC100129066	7.1322	removed	removed
LOC100129387	72.0089	LOC100129387	125.4802
LOC100129534	18.7221	LOC100129534	51.0301
LOC100129550	196.7311	LOC100129550	319.8098
LOC100129637	104.0119	LOC100129637	176.7987
LOC100129716	6.2407	LOC100129716	9.5087
removed	removed	LOC100129726	9.1918
LOC100130015	19.9049	LOC100130015	45.8225
LOC100130093	367.4027	LOC100130093	171.2108
LOC100130331	5.052	removed	removed
LOC100130522	19.3165	LOC100130522	25.9905
LOC100130557	33.3432	LOC100130557	41.3344
LOC100130581	12.4814	LOC100130581	90.0158
removed	removed	LOC100130691	19.9271
LOC100130776	130.2883	LOC100130776	173.664
LOC100130872	81.1293	LOC100130872	84.3106
LOC100130932	48.737	LOC100130932	32.3296
LOC100130987	14.2645	LOC100130987	20.9192
LOC100131193	105.6404	LOC100131193	58.6973
LOC100131434	15.8484	LOC100131434	115.42
removed	removed	LOC100131496	5.0713
LOC100131691	6.2377	LOC100131691	24.8209
removed	removed	LOC100132111	7.29
LOC100132215	9.5097	LOC100132215	21.8796
LOC100132247	147.3997	LOC100132247	191.7591
LOC100132287	180.6835	LOC100132287	274.8019
LOC100132288	235.0669	LOC100132288	458.3201
LOC100132707	97.1828	LOC100132707	218.9984
LOC100132724	5.3492	removed	removed
removed	removed	LOC100132832	5.5816
LOC100133161	20.8024	LOC100133161	32.13
LOC100133331	64.1159	LOC100133331	137.2995
removed	removed	LOC100133545	12.3613
LOC100133612	5.052	LOC100133612	9.5087
removed	removed	LOC100133669	14.897
removed	removed	LOC100133957	7.3376
LOC100133991	11.2927	LOC100133991	27.2583
LOC100134229	46.3596	LOC100134229	150.2377
LOC100134259	5.6464	LOC100134259	19.0174
LOC100134368	5.3492	removed	removed
LOC100134713	8.9183	LOC100134713	8.2441
LOC100144603	5.052	removed	removed
LOC100144604	11.2927	LOC100144604	13.3122
LOC100170939	130.9421	LOC100170939	158.1616
LOC100188947	26.4487	LOC100188947	28.5261
removed	removed	LOC100188949	6.6561
LOC100190938	23.477	LOC100190938	302.3772
LOC100190939	77.5632	LOC100190939	228.2092
LOC100190986	189.0045	LOC100190986	272.9002
removed	removed	LOC100192378	12.9952
LOC100216545	60.3269	LOC100216545	74.8019
LOC100233209	17.8306	LOC100233209	13.9461
LOC100240726	13.0758	LOC100240726	5.3883
LOC100240735	5.9435	LOC100240735	27.2583
removed	removed	LOC100268168	12.6783
LOC100270710	170.4517	LOC100270710	267.2203
LOC100270746	21.0996	LOC100270746	34.5483
LOC100270804	17.1441	LOC100270804	57.0523
LOC100271722	5.9435	LOC100271722	74.4849
LOC100271836	644.523	LOC100271836	649.1379
LOC100272146	12.1842	LOC100272146	28.2092
LOC100272216	6.8351	LOC100272216	8.2409
LOC100272217	6.2407	LOC100272217	16.7987
LOC100272228	18.1278	LOC100272228	55.4675
LOC100286793	24.9629	LOC100286793	142.9477
LOC100286844	6.6241	LOC100286844	34.4469
removed	removed	LOC100287227	5.0713
LOC100288778	408.8707	LOC100288778	680.7163
LOC100289341	33.2838	LOC100289341	63.3914
LOC100302401	6.2585	LOC100302401	14.2631
removed	removed	LOC100302640	12.6783
LOC100302650	7.7266	LOC100302650	13.3281
LOC100303728	6.2407	LOC100303728	22.504
LOC113230	182.7637	LOC113230	72.9002
LOC115110	29.8009	LOC115110	75.2044
removed	removed	LOC121838	8.2409
LOC134466	16.0475	LOC134466	108.7163
LOC143188	28.8262	LOC143188	22.187
LOC143666	14.2645	LOC143666	19.3344
LOC144438	1102.2288	LOC144438	851.0301
LOC144486	7.7266	LOC144486	14.58
LOC144571	27.4562	LOC144571	114.2662
removed	removed	LOC145783	36.8653
removed	removed	LOC145820	36.1331
LOC145837	19.3165	LOC145837	21.2361
LOC146880	723.4354	LOC146880	313.7496
LOC147727	157.5037	LOC147727	735.9746
LOC147804	121.5453	LOC147804	91.6006
LOC148189	32.3923	LOC148189	69.0967
LOC148413	185.6345	LOC148413	240.4437
LOC148696	9.8158	LOC148696	12.3899
LOC148709	20.208	LOC148709	6.0222
LOC149134	18.1278	LOC149134	15.8479
LOC149837	81.7236	LOC149837	105.8637
LOC150381	135.2155	LOC150381	51.5721
LOC150776	176.8202	LOC150776	269.4136
LOC150786	45.4681	LOC150786	47.5436
LOC151009	29.7177	LOC151009	57.0523
LOC151162	1253.4918	LOC151162	1335.9746
removed	removed	LOC151174	9.8257
LOC151534	54.0862	LOC151534	124.8811
LOC152217	232.6895	LOC152217	195.2456
LOC153684	18.425	LOC153684	37.3122
LOC153910	5.052	removed	removed
LOC154761	64.9718	LOC154761	127.252
removed	removed	LOC154822	26.9128
removed	removed	LOC157381	8.2409
LOC158376	5.3492	LOC158376	66.561
LOC158572	18.7221	LOC158572	50.7132
removed	removed	LOC158696	6.9731
LOC162632	36.8499	LOC162632	62.6878
LOC200030	581.6166	LOC200030	1008.4976
LOC202181	22.5854	LOC202181	83.0428
LOC202781	118.5736	LOC202781	264.9762
LOC219347	107.893	LOC219347	71.3851
LOC220594	45.1857	LOC220594	153.6101
LOC220729	144.4279	LOC220729	171.4739
LOC220930	34.1753	LOC220930	101.0238
LOC221442	42.1991	LOC221442	105.2298
LOC221710	569.9851	LOC221710	340.412
LOC222699	68.945	LOC222699	37.7179
LOC253039	563.7444	LOC253039	689.3819
LOC253724	9.5097	LOC253724	16.7987
LOC254559	274.2942	LOC254559	177.496
removed	removed	LOC255167	13.9461
removed	removed	LOC257358	6.3391
LOC25845	402.2437	LOC25845	347.3439
LOC282997	84.101	LOC282997	42.1553
LOC283050	17.2363	LOC283050	52.6149
LOC283070	300.7429	LOC283070	196.5135
LOC283174	56.7608	LOC283174	177.1791
LOC283267	124.2199	LOC283267	283.3597
LOC283314	188.8707	LOC283314	134.0761
removed	removed	LOC283392	723.3471
LOC283663	11.5899	LOC283663	19.6513
removed	removed	LOC283731	11.4105
LOC283867	13.373	removed	removed
LOC283922	65.6761	LOC283922	92.5515
LOC284023	60.6241	LOC284023	121.0777
LOC284232	12.7786	LOC284232	24.0887
LOC284233	27.6374	LOC284233	34.8653
removed	removed	LOC284276	18.7005
LOC284440	45.4681	LOC284440	174.9604
LOC284441	108.4695	LOC284441	61.4897
LOC284578	6.5379	LOC284578	62.4406
removed	removed	LOC284749	5.0713
LOC284837	13.373	LOC284837	46.5927
LOC284900	104.1664	LOC284900	196.3043
LOC285033	32.9837	LOC285033	40.5357
LOC285074	388.7073	LOC285074	303.0111
LOC285359	65.6761	LOC285359	49.4453
removed	removed	LOC285419	6.3391
LOC285593	6.2407	LOC285593	15.2139
LOC285830	12.2793	LOC285830	101.2139
LOC286002	13.6701	LOC286002	62.4406
LOC286367	26.7459	LOC286367	292.8685
LOC286467	11.2927	LOC286467	22.187
LOC338651	43.3878	LOC338651	10.4406
LOC338758	24.9629	LOC338758	77.0206
LOC338799	195.2452	LOC338799	359.1125
LOC339047	871.3224	LOC339047	1982.8843
LOC339290	589.1649	LOC339290	1429.5753
LOC339524	56.4636	LOC339524	477.0206
removed	removed	LOC339535	59.9049
LOC341056	9.2125	LOC341056	6.0222
LOC344595	197.6226	LOC344595	371.4739
LOC344967	5.3492	removed	removed
LOC348926	93.9079	LOC348926	79.2393
LOC349114	68.6478	LOC349114	109.0333
removed	removed	LOC349196	20.2124
LOC374443	259.1382	LOC374443	143.5816
removed	removed	LOC374491	6.6561
LOC375190	26.1516	LOC375190	88.4311
LOC387646	180.0892	LOC387646	75.7528
LOC387647	217.5721	LOC387647	522.7797
LOC388152	250.2229	LOC388152	212.0444
removed	removed	LOC388242	26.3074
LOC388588	9.5097	LOC388588	21.5531
LOC388692	70.1337	LOC388692	353.7242
LOC388789	479.049	LOC388789	464.9762
LOC388796	277.266	LOC388796	197.4643
LOC388955	460.0297	LOC388955	193.3439
removed	removed	LOC389033	7.29
LOC389333	79.3462	LOC389333	34.8653
LOC389458	8.8202	removed	removed
LOC389493	28.2318	LOC389493	12.0444
removed	removed	LOC389705	23.4548
removed	removed	LOC390595	15.2139
LOC391322	10.4012	LOC391322	13.9461
LOC399744	66.2704	LOC399744	95.4041
LOC399959	135.5126	LOC399959	858.0032
LOC400027	226.7459	LOC400027	378.13
LOC400043	120.3566	LOC400043	297.9398
LOC400657	213.373	LOC400657	243.1062
LOC400696	6.8351	removed	removed
LOC400752	8.6181	LOC400752	43.1062
LOC400759	6.2407	LOC400759	25.0396
LOC400927	11.4235	LOC400927	23.9176
LOC400931	12.1842	LOC400931	157.2108
LOC401010	29.1233	LOC401010	17.4326
LOC401052	35.6612	LOC401052	283.0428
LOC401093	34.7905	LOC401093	176.6276
LOC401127	6.5379	LOC401127	10.7765
LOC401397	697.1768	LOC401397	471.3154
LOC401431	19.6196	LOC401431	89.5024
removed	removed	LOC401463	10.4596
LOC401588	58.2467	LOC401588	92.2345
LOC402377	9.5097	LOC402377	13.9461
LOC407835	62.7043	LOC407835	43.4231
removed	removed	LOC415056	5.7052
removed	removed	LOC440173	11.4105
LOC440354	201.5394	LOC440354	178.2187
LOC440461	13.373	LOC440461	6.6561
LOC440905	360.7727	LOC440905	83.6767
LOC440925	8.6181	LOC440925	19.0174
LOC440944	252.0059	LOC440944	273.2171
LOC440957	108.7667	LOC440957	72.5832
LOC441046	20.208	LOC441046	17.7496
LOC441089	104.6062	LOC441089	86.8463
LOC441204	19.9108	LOC441204	94.7702
LOC441208	24.0713	LOC441208	54.8336
LOC441294	29.7177	LOC441294	50.0792
removed	removed	LOC441454	5.0713
removed	removed	LOC441455	8.8748
LOC441666	12.1842	LOC441666	84.3106
LOC441869	37.4443	LOC441869	262.1236
LOC442421	8.9153	LOC442421	22.8209
LOC442454	206.8351	LOC442454	154.9921
LOC493754	478.1575	LOC493754	588.2726
