gene_id	TCGA-E9-A1N5-01A-11R-A14D-07	gene_id	TCGA-E9-A1N5-11A-41R-A14D-07
PDE3A	37.9565	PDE3A	73.3514
PDE3B	110.4189	PDE3B	151.4134
PDE4A	423.9299	PDE4A	163.5265
PDE4B	280.4838	PDE4B	2128.5366
PDE4C	7.3941	removed	removed
PDE4DIP	2235.4906	PDE4DIP	1275.2377
PDE4D	129.6437	PDE4D	207.2682
PDE5A	1071.1229	PDE5A	1097.8619
PDE6B	282.3373	PDE6B	128.5332
PDE6D	343.0874	PDE6D	252.3557
PDE6G	19.2247	removed	removed
PDE7A	780.3267	PDE7A	1306.8663
PDE7B	46.3365	PDE7B	415.8823
PDE8A	448.084	PDE8A	446.8379
PDE8B	325.3415	PDE8B	49.1253
PDE9A	46.3365	PDE9A	611.0374
PDF	73.2659	PDF	134.9127
PDGFA	352.9463	PDGFA	1602.9637
PDGFB	928.2092	PDGFB	686.4076
PDGFC	789.1996	PDGFC	1211.3076
PDGFD	873.9856	PDGFD	1502.6943
PDGFRA	2277.0801	PDGFRA	1865.9183
PDGFRB	6938.1543	PDGFRB	8957.6194
PDGFRL	761.102	PDGFRL	771.1991
PDHA1	987.8551	PDHA1	1217.0074
PDHB	1385.1662	PDHB	1078.7367
PDHX	1685.0867	PDHX	728.1102
PDIA3P	2110.7763	PDIA3P	1931.3626
PDIA3	8329.4625	PDIA3	7207.7914
PDIA4	3272.1469	PDIA4	3580.0868
PDIA5	436.2534	PDIA5	563.931
PDIA6	3974.5593	PDIA6	5503.0173
PDIK1L	765.5384	PDIK1L	521.5352
PDK1	167.6002	PDK1	530.9565
PDK2	1354.6038	PDK2	817.6326
PDK3	194.712	PDK3	506.0574
PDK4	764.5526	PDK4	432.033
PDLIM1	1666.6359	PDLIM1	1810.9048
PDLIM2	670.4007	PDLIM2	586.1383
PDLIM3	478.1534	PDLIM3	1248.3197
PDLIM4	410.6204	PDLIM4	748.3189
PDLIM5	3019.7608	PDLIM5	3405.7931
PDLIM7	1516.2886	PDLIM7	1412.5192
PDP1	838.9868	PDP1	495.2902
PDP2	126.686	PDP2	304.1728
PDPK1	2517.3103	PDPK1	1589.3095
PDPN	469.2805	PDPN	557.2015
PDPR	990.9607	PDPR	2335.973
PDRG1	744.8349	PDRG1	356.6628
PDS5A	3297.7799	PDS5A	3901.0833
PDS5B	1316.1543	PDS5B	1417.2298
PDSS1	63.5895	PDSS1	84.2397
PDSS2	251.8932	PDSS2	393.675
PDXDC1	8000.9366	PDXDC1	3355.3219
PDXDC2	186.332	PDXDC2	240.9156
PDXK	1746.9854	PDXK	2162.8569
PDXP	276.0473	PDXP	227.3961
PDZD11	581.6712	PDZD11	431.3601
PDZD2	297.7368	PDZD2	803.5007
PDZD4	39.9283	PDZD4	274.563
PDZD7	47.8153	removed	removed
PDZD8	635.8948	PDZD8	798.1171
PDZK1IP1	15.2812	PDZK1IP1	487.2148
PDZK1P1	9.8588	PDZK1P1	9.4213
PDZK1	2185.2105	PDZK1	83.4456
PDZRN3	436.7463	PDZRN3	1046.4351
PDZRN4	31.0553	PDZRN4	7.4024
PEA15	6020.7898	PEA15	3800.141
PEAR1	128.6578	PEAR1	605.6538
PEBP1	4848.0815	PEBP1	5365.4195
PEBP4	8.873	PEBP4	32.3015
PECAM1	1388.1238	PECAM1	813.5949
PECI	1093.8278	PECI	773.2113
PECR	242.5865	PECR	128.5668
PEF1	2146.7611	PEF1	1239.5714
PEG10	3863.184	PEG10	2336.4777
PEG3	497.4669	PEG3	404.3614
PELI1	372.171	PELI1	1631.2275
PELI2	163.1637	PELI2	607.6726
PELI3	664.9783	PELI3	211.9788
PELO	479.4647	PELO	501.2054
PELP1	1036.1634	PELP1	1650.0701
PEMT	189.7826	PEMT	314.94
PENK	19.7177	PENK	10328.4023
PEPD	1030.7411	PEPD	866.7579
PER1	1158.9059	PER1	2626.5186
PER2	878.915	PER2	1356.6645
PER3	2109.2975	PER3	1495.2919
PERP	1231.8613	PERP	7244.9651
PES1	1210.6648	PES1	1500.6755
PET112L	391.3957	PET112L	404.4421
PEX10	519.5753	PEX10	450.566
PEX11A	247.4567	PEX11A	162.8536
PEX11B	939.5469	PEX11B	746.3
PEX11G	93.166	PEX11G	84.1186
PEX12	150.8402	PEX12	267.1606
PEX13	1004.1222	PEX13	761.7779
PEX14	395.3392	PEX14	415.2093
PEX16	352.4533	PEX16	281.2925
PEX19	1809.2784	PEX19	1641.4429
PEX1	585.6147	PEX1	607.6726
PEX26	722.9779	PEX26	636.9122
PEX2	1138.2024	PEX2	718.7091
PEX3	175.4872	PEX3	356.6628
PEX5	1194.8907	PEX5	1475.1034
PEX6	877.9292	PEX6	955.5871
PEX7	93.6589	PEX7	230.1484
PFAS	547.6582	PFAS	936.0716
PFDN1	1106.6541	PFDN1	846.5694
PFDN2	490.477	PFDN2	403.0962
PFDN4	216.4014	PFDN4	299.4621
PFDN5	3340.6658	PFDN5	3293.4107
PFDN6	422.451	PFDN6	258.4123
removed	removed	PFKFB1	5.3836
PFKFB2	591.0371	PFKFB2	543.083
PFKFB3	1480.3039	PFKFB3	4293.4123
PFKFB4	301.6803	PFKFB4	116.4201
PFKL	3174.5445	PFKL	3291.3918
PFKM	1445.798	PFKM	1602.2907
PFKP	737.4408	PFKP	1024.2278
PFN1	7460.6725	PFN1	7201.8964
PFN2	2688.504	PFN2	1499.3296
removed	removed	PGA3	5.3836
PGAM1	2866.9489	PGAM1	2302.1573
PGAM2	34.9989	PGAM2	16.8237
PGAM4	104.0107	PGAM4	81.4268
PGAM5	462.5962	PGAM5	440.6871
PGAP1	325.8345	PGAP1	517.4975
PGAP2	292.8074	PGAP2	576.717
PGAP3	496.3923	PGAP3	543.7425
PGBD1	78.8707	PGBD1	133.2438
PGBD2	184.3602	PGBD2	222.746
PGBD3	122.8805	PGBD3	115.5722
PGBD4	26.6189	PGBD4	43.0687
PGBD5	36.9706	PGBD5	37.0122
PGCP	839.9726	PGCP	843.8776
PGC	16.76	removed	removed
PGD	2717.0946	PGD	2602.2924
PGF	282.9485	PGF	240.2427
PGGT1B	468.2946	PGGT1B	451.5485
PGK1	5345.4597	PGK1	4267.1673
PGLS	760.609	PGLS	703.2313
PGLYRP2	454.4922	PGLYRP2	12.1131
PGM1	585.1218	PGM1	1994.6198
PGM2L1	337.1721	PGM2L1	209.287
PGM2	803.002	PGM2	804.1736
PGM3	394.7526	PGM3	433.2578
removed	removed	PGM5P2	6.7295
PGM5	155.7696	PGM5	351.9521
PGPEP1	906.0268	PGPEP1	811.5761
PGP	892.7174	PGP	183.715
PGRMC1	2191.1258	PGRMC1	2644.0152
PGRMC2	1846.0666	PGRMC2	1255.7222
PGR	7411.0234	PGR	3696.3454
PGS1	578.2206	PGS1	528.9376
PHACTR1	33.52	PHACTR1	22.0122
PHACTR2	573.7841	PHACTR2	935.3986
PHACTR4	1408.3344	PHACTR4	1468.3739
PHAX	535.8276	PHAX	627.8611
PHB2	2711.1793	PHB2	3642.671
PHB	4374.3646	PHB	2753.0329
PHC1	563.6788	PHC1	637.639
PHC2	2337.0366	PHC2	2314.2704
PHC3	1590.7228	PHC3	1492.6001
PHEX	15.7741	PHEX	6.7295
PHF10	836.5664	PHF10	1811.3557
PHF11	528.4335	PHF11	433.3789
PHF12	1023.347	PHF12	1260.4328
PHF13	908.9845	PHF13	801.4818
PHF14	967.6445	PHF14	1084.7932
PHF15	1514.3169	PHF15	936.0716
PHF16	1316.6473	PHF16	347.2415
PHF17	833.0715	PHF17	960.9707
PHF19	491.4629	PHF19	587.4842
PHF1	1028.7693	PHF1	814.2679
PHF20L1	1220.5236	PHF20L1	1261.1058
PHF20	1489.6698	PHF20	1539.7065
PHF21A	889.2668	PHF21A	897.7135
removed	removed	PHF21B	9.4213
PHF23	678.7807	PHF23	731.4952
PHF2	1399.9544	PHF2	1617.0956
PHF3	1330.4496	PHF3	2890.3144
PHF5A	395.3392	PHF5A	374.1594
PHF6	701.456	PHF6	937.4175
PHF7	40.4212	PHF7	55.1818
PHF8	1062.2893	PHF8	834.4563
PHGDH	783.7773	PHGDH	3063.2622
PHGR1	27.6047	removed	removed
PHIP	1214.1844	PHIP	2399.4118
PHKA1	608.783	PHKA1	578.7358
PHKA2	705.8186	PHKA2	792.498
PHKB	1130.8082	PHKB	2201.215
PHKG1	10.3518	PHKG1	10.7672
PHKG2	1725.2959	PHKG2	377.5242
PHLDA1	687.6537	PHLDA1	9551.1601
PHLDA2	97.6025	PHLDA2	65.949
PHLDA3	402.2404	PHLDA3	688.4265
PHLDB1	2336.5436	PHLDB1	2671.6061
PHLDB2	730.0466	PHLDB2	594.2137
PHLDB3	292.3144	PHLDB3	174.9666
PHLPP1	497.3782	PHLPP1	1488.5624
PHLPP2	293.2658	PHLPP2	412.2349
removed	removed	PHOSPHO1	10.7672
PHOSPHO2	87.8669	PHOSPHO2	64.4483
PHPT1	730.5396	PHPT1	558.5474
PHRF1	868.0703	PHRF1	1342.5325
PHTF1	322.3839	PHTF1	239.5697
PHTF2	678.7807	PHTF2	643.3389
PHYHD1	500.3358	PHYHD1	508.0762
PHYHIPL	8.5328	PHYHIPL	12.2813
PHYHIP	13.3094	PHYHIP	25.572
PHYH	502.3076	PHYH	364.0652
PI15	25.14	PI15	4018.8493
PI16	477.6605	PI16	105.6529
removed	removed	PI3	11.4401
PI4K2A	1104.4063	PI4K2A	859.3554
PI4K2B	595.9665	PI4K2B	960.9707
PI4KAP1	219.852	PI4KAP1	156.797
PI4KAP2	209.9932	PI4KAP2	145.3569
PI4KA	2773.7829	PI4KA	2681.0274
PI4KB	1861.3478	PI4KB	2078.7384
PIAS1	429.8452	PIAS1	534.3212
PIAS2	229.7108	PIAS2	288.022
PIAS3	1789.3783	PIAS3	1305.5204
PIAS4	347.5239	PIAS4	349.2603
PIBF1	433.7887	PIBF1	585.4653
PICALM	2579.0709	PICALM	3474.4338
PICK1	342.5945	PICK1	459.6239
PID1	92.673	PID1	96.2317
PIF1	47.8153	PIF1	69.3137
PIGA	195.6979	PIGA	180.3502
PIGB	279.493	PIGB	267.4634
PIGC	512.6594	PIGC	537.013
PIGF	302.2965	PIGF	189.7177
PIGG	921.1601	PIGG	749.4494
PIGH	313.0673	PIGH	224.0111
PIGK	653.1477	PIGK	818.9785
PIGL	62.1107	PIGL	98.9235
PIGM	460.4075	PIGM	439.4355
PIGN	901.5904	PIGN	980.4862
PIGO	859.6903	PIGO	931.3609
PIGP	197.6696	PIGP	238.2238
PIGQ	2673.4643	PIGQ	685.1963
PIGR	8.38	PIGR	35130.6109
PIGS	976.5175	PIGS	1496.6378
PIGT	3642.8391	PIGT	2630.5562
PIGU	542.2359	PIGU	351.9521
PIGV	404.7051	PIGV	496.6361
PIGW	146.8966	PIGW	239.5697
PIGX	632.9371	PIGX	511.441
PIGY	1279.6766	PIGY	1619.1144
PIGZ	74.9271	PIGZ	96.9046
PIH1D1	1004.6152	PIH1D1	794.7523
PIH1D2	23.7401	PIH1D2	23.5532
PIK3AP1	403.2263	PIK3AP1	514.1328
PIK3C2A	1132.78	PIK3C2A	1829.0744
PIK3C2B	784.7632	PIK3C2B	952.8953
removed	removed	PIK3C2G	1228.8042
PIK3C3	737.4408	PIK3C3	707.942
removed	removed	PIK3CA	633.9176
PIK3CB	877.4362	PIK3CB	822.3432
PIK3CD	366.7486	PIK3CD	485.196
PIK3CG	154.2907	PIK3CG	103.6341
PIK3IP1	979.9681	PIK3IP1	610.3644
PIK3R1	2966.0302	PIK3R1	7021.5461
PIK3R2	3402.7321	PIK3R2	2226.2016
PIK3R3	5548.5517	PIK3R3	1669.5856
PIK3R4	1102.2176	PIK3R4	988.5616
PIK3R5	264.7097	PIK3R5	115.7472
PIK3R6	80.3495	PIK3R6	37.0122
PIKFYVE	840.4656	PIKFYVE	1148.0504
PILRA	243.0203	PILRA	59.2195
PILRB	1333.9791	PILRB	1224.8607
PIM1	406.6769	PIM1	287.3491
PIM2	318.9333	PIM2	390.9832
PIM3	1572.484	PIM3	836.4752
PIN1	775.3973	PIN1	394.3479
PIN4	263.2309	PIN4	239.5697
PINK1	1547.8369	PINK1	1462.3174
PINX1	138.0237	PINX1	133.2707
PION	273.5826	PION	360.7005
PIP4K2A	1139.6812	PIP4K2A	683.0429
PIP4K2B	1359.0402	PIP4K2B	2649.3988
PIP4K2C	1731.2112	PIP4K2C	1083.4473
PIP5K1A	1554.7381	PIP5K1A	1449.5314
PIP5K1B	85.2789	PIP5K1B	89.5022
PIP5K1C	1800.2231	PIP5K1C	1274.5647
PIP5KL1	65.0683	PIP5KL1	27.5909
PIPOX	26.1259	PIPOX	24.2262
PIPSL	123.7284	PIPSL	112.3824
PIP	69.0118	PIP	323.6883
PIR	158.7272	PIR	102.2882
PISD	1108.1329	PISD	788.0229
PITPNA	1837.1937	PITPNA	2121.8071
PITPNB	1421.6438	PITPNB	1623.1521
PITPNC1	265.6956	PITPNC1	303.4998
PITPNM1	2273.4471	PITPNM1	551.8179
PITPNM2	305.1309	PITPNM2	227.4566
PITPNM3	35.4918	PITPNM3	440.1084
PITRM1	1801.5244	PITRM1	2108.8663
PITX1	334.7074	PITX1	8.0754
PITX2	17.7459	PITX2	10.0942
PIWIL2	16.2671	PIWIL2	10.0942
PIWIL4	24.6471	PIWIL4	125.33
PJA1	536.3206	PJA1	762.4508
PJA2	2727.4464	PJA2	3860.0334
PKD1L1	17.7459	PKD1L1	18.8426
PKD1L2	34.5059	PKD1L2	11.4401
PKD1	3268.6964	PKD1	2587.4875
removed	removed	PKD2L1	13.459
PKD2	677.3019	PKD2	1425.9782
PKDCC	159.7131	PKDCC	213.3247
removed	removed	PKDREJ	18.8426
removed	removed	PKHD1L1	10.0942
removed	removed	PKHD1	26.9179
PKIA	27.1118	PKIA	98.2505
PKIB	870.0421	PKIB	238.2238
PKIG	615.1912	PKIG	437.4166
PKM2	19021.634	PKM2	12922.6328
PKMYT1	920.3665	PKMYT1	198.1901
PKN1	2772.3041	PKN1	1876.1808
PKN2	1378.265	PKN2	1510.0968
PKN3	247.9497	PKN3	473.7558
PKNOX1	442.6616	PKNOX1	428.6683
PKNOX2	13.8024	PKNOX2	10.0942
PKP1	25.14	PKP1	2073.3548
PKP2	799.0585	PKP2	670.9298
PKP3	588.0794	PKP3	1290.7155
PKP4	3019.7608	PKP4	4057.8803
PL-5283	1282.6343	PL-5283	1253.0304
PLA1A	40.4212	PLA1A	10.7672
PLA2G10	135.066	removed	removed
PLA2G12A	1316.1543	PLA2G12A	1058.5482
PLA2G15	623.5712	PLA2G15	472.4099
PLA2G16	1268.339	PLA2G16	771.1991
PLA2G2A	136.0519	removed	removed
PLA2G2D	18.7318	PLA2G2D	118.439
PLA2G3	55.7024	PLA2G3	29.6097
PLA2G4A	59.153	PLA2G4A	379.543
PLA2G4C	172.0367	PLA2G4C	165.5454
PLA2G4F	34.9989	PLA2G4F	33.6474
PLA2G5	5.4224	removed	removed
PLA2G6	319.9192	PLA2G6	344.5497
PLA2G7	126.686	PLA2G7	200.5387
PLA2R1	420.9722	PLA2R1	1896.3693
PLAA	923.2798	PLAA	840.5129
PLAC1	31.5483	removed	removed
PLAC2	540.757	PLAC2	28.9368
PLAC8	11.8306	PLAC8	34.9933
PLAC9	123.7284	PLAC9	187.7527
PLAG1	10.8447	PLAG1	12.786
PLAGL1	255.3438	PLAGL1	802.0808
PLAGL2	771.9467	PLAGL2	593.5407
PLAT	3069.055	PLAT	2984.5272
PLAUR	750.2573	PLAUR	188.4256
PLAU	2971.7039	PLAU	1437.2501
PLB1	34.5059	PLB1	105.6529
PLBD1	512.6594	PLBD1	778.6016
PLBD2	1096.3023	PLBD2	874.8332
PLCB1	101.546	PLCB1	1146.7045
PLCB2	312.525	PLCB2	298.1162
PLCB3	668.9219	PLCB3	751.0107
PLCB4	269.6391	PLCB4	502.6926
PLCD1	465.8299	PLCD1	351.9521
PLCD3	960.2504	PLCD3	498.6549
PLCD4	331.7498	PLCD4	104.98
PLCE1	738.4267	PLCE1	176.3125
PLCG1	2164.9555	PLCG1	2172.258
PLCG2	309.5674	PLCG2	643.3389
PLCH1	44.8577	PLCH1	703.2313
PLCH2	189.7826	PLCH2	275.9089
PLCL1	899.6186	PLCL1	117.0931
PLCL2	200.1343	PLCL2	307.5375
PLCXD1	350.4815	PLCXD1	333.1096
PLCXD2	66.5471	PLCXD2	23.5532
PLD1	208.5143	PLD1	665.5462
PLD2	635.8948	PLD2	1376.18
PLD3	3482.1401	PLD3	4123.1563
PLD4	113.8695	PLD4	104.307
removed	removed	PLD5	20.1885
PLD6	98.1693	PLD6	88.1563
PLDN	1060.3176	PLDN	1254.3763
PLEC	10002.2799	PLEC	6900.4154
PLEK2	113.3766	PLEK2	114.4013
PLEKHA1	825.6773	PLEKHA1	860.7013
PLEKHA2	707.8643	PLEKHA2	1003.3664
PLEKHA3	357.8757	PLEKHA3	272.5442
PLEKHA4	820.255	PLEKHA4	1479.8141
PLEKHA5	585.6147	PLEKHA5	1010.0959
PLEKHA6	842.4374	PLEKHA6	1572.008
PLEKHA7	263.2309	PLEKHA7	1069.9883
PLEKHA8	137.0378	PLEKHA8	111.7095
PLEKHA9	57.1812	PLEKHA9	72.0055
PLEKHB1	97.6025	PLEKHB1	1244.955
PLEKHB2	3144.968	PLEKHB2	1974.4313
PLEKHF1	161.1919	PLEKHF1	174.9666
PLEKHF2	1288.0566	PLEKHF2	506.0574
PLEKHG1	442.6616	PLEKHG1	784.6581
PLEKHG2	795.6079	PLEKHG2	704.5772
PLEKHG3	914.8998	PLEKHG3	1168.2388
PLEKHG4B	386.4663	PLEKHG4B	785.3311
PLEKHG4	217.3873	PLEKHG4	1379.5447
PLEKHG5	340.1298	PLEKHG5	351.2792
PLEKHG6	232.1755	PLEKHG6	218.0354
PLEKHH1	337.6158	PLEKHH1	1154.8606
PLEKHH2	209.5002	PLEKHH2	473.7558
PLEKHH3	696.5266	PLEKHH3	820.3244
PLEKHJ1	604.3465	PLEKHJ1	621.1316
PLEKHM1P	230.8791	PLEKHM1P	302.7798
PLEKHM1	703.9207	PLEKHM1	813.5949
PLEKHM2	1671.5653	PLEKHM2	1516.1533
PLEKHM3	240.0626	PLEKHM3	539.0319
PLEKHN1	104.0107	PLEKHN1	39.704
PLEKHO1	769.482	PLEKHO1	477.7935
PLEKHO2	1366.9273	PLEKHO2	778.6016
PLEK	598.4312	PLEK	333.1096
PLGLB2	70.259	PLGLB2	31.1104
PLIN1	521.5323	PLIN1	1271.2
PLIN2	561.9535	PLIN2	1371.4693
PLIN3	1865.2914	PLIN3	1646.7053
PLIN4	1312.7037	PLIN4	2819.6548
PLIN5	210.979	PLIN5	20.8614
PLK1S1	128.6578	PLK1S1	285.3302
PLK1	748.2855	PLK1	430.0142
PLK2	1692.2688	PLK2	4615.7547
PLK3	335.2003	PLK3	283.3114
PLK4	233.6544	PLK4	259.0852
PLLP	177.459	PLLP	284.6573
PLN	38.9424	PLN	15.4778
PLOD1	2624.9145	PLOD1	4528.2714
PLOD2	663.9925	PLOD2	1102.9628
PLOD3	1121.4423	PLOD3	1063.9318
PLP1	20.2106	PLP1	405.1151
PLP2	1785.9277	PLP2	1230.1501
PLRG1	650.1901	PLRG1	847.9153
PLS1	148.8684	PLS1	279.9466
PLS3	2874.8359	PLS3	2414.5397
PLSCR1	564.9112	PLSCR1	542.3966
PLSCR3	544.4344	PLSCR3	863.8911
PLSCR4	400.2687	PLSCR4	759.759
PLTP	1018.9105	PLTP	2351.2826
PLVAP	2721.5311	PLVAP	1355.9915
PLXDC1	1148.421	PLXDC1	1509.2354
PLXDC2	989.8269	PLXDC2	1004.0394
PLXNA1	1536.4993	PLXNA1	2720.0584
PLXNA2	500.8288	PLXNA2	288.695
PLXNA3	1357.0685	PLXNA3	737.5517
PLXNA4	120.2778	PLXNA4	807.5384
PLXNB1	2630.3369	PLXNB1	2621.135
PLXNB2	5961.6368	PLXNB2	8586.1517
PLXNB3	236.5726	PLXNB3	729.0322
PLXNC1	942.0116	PLXNC1	374.1594
PLXND1	4912.6569	PLXND1	2729.4797
PM20D2	41.9	PM20D2	858.6825
PMAIP1	543.2217	PMAIP1	88.8292
PMEPA1	3371.2282	PMEPA1	631.2864
PMF1	573.2912	PMF1	631.2258
PML	1799.7301	PML	1963.6641
PMM1	550.6159	PMM1	436.0707
PMM2	1289.0376	PMM2	637.9688
PMP22	3938.1112	PMP22	1520.191
removed	removed	PMP2	6.7295
PMPCA	895.6751	PMPCA	1095.5604
PMPCB	1077.1121	PMPCB	1524.1748
PMS1	310.0603	PMS1	468.3723
PMS2CL	155.7696	PMS2CL	114.4013
PMS2L11	21.1965	PMS2L11	13.459
PMS2L1	287.3012	PMS2L1	215.6868
PMS2L2	48.1949	PMS2L2	64.6031
PMS2L3	41.4071	PMS2L3	63.9301
PMS2L4	22.6753	PMS2L4	32.9745
PMS2L5	80.8424	PMS2L5	49.1253
PMS2	637.8665	PMS2	719.3821
PMVK	853.775	PMVK	600.9431
PNCK	108.4472	removed	removed
PNKD	1319.6049	PNKD	664.8733
PNKP	498.857	PNKP	422.6117
PNMA1	1053.9093	PNMA1	697.8477
PNMA2	158.2343	PNMA2	311.5752
PNMA3	9.3659	PNMA3	24.2262
PNMA6A	25.14	PNMA6A	47.1064
PNMAL1	742.8631	PNMAL1	903.77
PNMAL2	66.6605	PNMAL2	196.7096
PNMT	6.9012	PNMT	34.9933
PNN	1905.7126	PNN	2601.6195
PNO1	495.4064	PNO1	411.1716
PNPLA2	1275.7331	PNPLA2	1626.5169
PNPLA3	226.7532	PNPLA3	24.8991
PNPLA4	700.9631	PNPLA4	456.9321
PNPLA6	1258.9731	PNPLA6	983.8509
PNPLA7	587.5865	PNPLA7	442.1273
PNPLA8	769.482	PNPLA8	657.4708
PNPO	2262.6024	PNPO	1373.4882
PNPT1	640.3313	PNPT1	616.421
PNP	870.0421	PNP	550.472
PNRC1	986.8693	PNRC1	1470.3928
PNRC2	3153.8409	PNRC2	2243.6108
POC1A	252.3861	POC1A	203.2305
POC1B	426.8481	POC1B	454.9873
POC5	281.4697	POC5	180.3502
PODNL1	279.9909	PODNL1	129.2061
PODN	2562.3109	PODN	500.6738
PODXL2	203.5849	PODXL2	620.4586
PODXL	2315.3471	PODXL	5059.9008
removed	removed	POF1B	10.7672
POFUT1	2485.412	POFUT1	2099.5998
POFUT2	647.2324	POFUT2	652.0872
POGK	1610.9334	POGK	1696.5035
POGZ	2074.2986	POGZ	2490.5829
POLA1	656.5983	POLA1	674.2945
POLA2	244.4991	POLA2	354.6439
POLB	509.7017	POLB	274.563
POLD1	670.4007	POLD1	566.6228
POLD2	1789.3783	POLD2	1851.2817
POLD3	319.9192	POLD3	490.5796
POLD4	2664.3498	POLD4	556.5285
POLDIP2	1222.7764	POLDIP2	2060.7235
POLDIP3	1918.0361	POLDIP3	2484.5264
POLE2	97.6025	POLE2	78.735
POLE3	1763.2524	POLE3	1582.1023
POLE4	362.8051	POLE4	318.9777
POLE	1408.8274	POLE	1167.5659
POLG2	156.2625	POLG2	169.5831
POLG	1192.6083	POLG	1162.9831
POLH	822.7197	POLH	685.7347
POLI	812.8608	POLI	723.4198
POLK	512.1664	POLK	604.3079
POLL	571.9257	POLL	662.1478
POLM	562.4465	POLM	428.6683
POLN	20.2747	POLN	25.572
POLQ	248.9356	POLQ	218.0354
POLR1A	985.3904	POLR1A	1405.7897
POLR1B	726.1031	POLR1B	972.4108
POLR1C	378.0863	POLR1C	517.4975
POLR1D	1548.3299	POLR1D	1842.5334
POLR1E	355.9039	POLR1E	1122.4783
POLR2A	4281.6915	POLR2A	7679.017
POLR2B	2420.8366	POLR2B	2405.1184
POLR2C	872.0139	POLR2C	1090.1768
POLR2D	533.8559	POLR2D	586.1383
POLR2E	1953.035	POLR2E	1718.7108
POLR2F	394.4667	POLR2F	429.5633
POLR2G	2716.6017	POLR2G	757.7402
POLR2H	720.1878	POLR2H	586.1383
POLR2I	404.922	POLR2I	284.6236
POLR2J2	13.7481	POLR2J2	48.1966
POLR2J3	828.7977	POLR2J3	833.6959
POLR2J4	292.5313	POLR2J4	192.2076
removed	removed	POLR2J	477.7935
POLR2K	914.4068	POLR2K	485.8689
POLR2L	995.7422	POLR2L	826.3809
POLR3A	682.7242	POLR3A	833.1104
POLR3B	219.3591	POLR3B	386.2725
POLR3C	439.211	POLR3C	555.8556
POLR3D	391.3957	POLR3D	571.3334
POLR3E	1399.9544	POLR3E	882.2357
POLR3F	166.6143	POLR3F	254.3746
POLR3GL	526.9547	POLR3GL	321.6695
POLR3G	21.1965	POLR3G	62.5842
POLR3H	1156.6335	POLR3H	1242.4785
POLR3K	783.7773	POLR3K	176.9855
POLRMT	668.9219	POLRMT	721.4009
POM121C	750.2573	POM121C	995.964
POM121L9P	11.8306	POM121L9P	16.8237
POM121	2057.6619	POM121	2633.8537
POMGNT1	1298.857	POMGNT1	1351.6039
POMP	1074.6129	POMP	842.5317
POMT1	629.9795	POMT1	643.3389
POMT2	599.4171	POMT2	521.5352
POMZP3	26.8752	POMZP3	48.957
PON2	867.0844	PON2	831.7645
removed	removed	PON3	10.7672
POP1	259.2873	POP1	176.3125
POP4	520.0535	POP4	323.6883
POP5	238.0908	POP5	214.6706
POP7	429.3522	POP7	296.0974
POPDC2	54.2236	POPDC2	99.5964
PORCN	161.1919	PORCN	127.8602
POR	1157.92	POR	985.8698
POSTN	44267.1497	POSTN	26309.6001
POT1	779.8338	POT1	556.5285
POTEE	10.8447	POTEE	12.1131
POTEF	321.398	POTEF	74.6973
POU2AF1	11.3377	POU2AF1	200.5387
POU2F1	107.9542	POU2F1	94.2128
POU2F2	75.4201	POU2F2	51.817
POU2F3	21.1965	POU2F3	23.5532
POU3F1	7.3941	removed	removed
removed	removed	POU3F3	6.7295
POU5F1B	6.916	POU5F1B	25.747
removed	removed	POU5F1	6.0565
POU6F1	116.8272	POU6F1	213.9977
PP14571	38.9424	PP14571	5.3836
PPA1	1714.4512	PPA1	3343.8818
PPA2	685.189	PPA2	1008.75
PPAN-P2RY11	20.7676	PPAN-P2RY11	38.6138
PPAN	404.7446	PPAN	519.9807
PPAP2A	676.6019	PPAP2A	806.751
PPAP2B	1860.8549	PPAP2B	2259.7615
PPAP2C	984.8975	PPAP2C	1730.8239
PPAPDC1A	130.6295	removed	removed
PPAPDC1B	1184.5389	PPAPDC1B	392.3291
PPAPDC2	590.0512	PPAPDC2	324.3612
PPAPDC3	49.2942	PPAPDC3	77.3891
PPARA	239.0767	PPARA	945.4928
PPARD	1061.7964	PPARD	1049.7999
PPARGC1A	5.4224	PPARGC1A	334.4555
PPARGC1B	15.7741	PPARGC1B	154.7782
PPARG	105.9825	PPARG	395.0209
PPAT	453.0134	PPAT	646.7036
PPCDC	129.6437	PPCDC	179.0043
PPCS	1375.8003	PPCS	854.6448
PPDPF	3659.1062	PPDPF	2484.5264
PPEF1	118.7989	removed	removed
PPFIA1	3630.7177	PPFIA1	1371.3684
PPFIA2	13.8024	removed	removed
PPFIA3	349.9886	PPFIA3	265.8147
PPFIA4	89.2224	PPFIA4	84.1186
PPFIBP1	1816.9831	PPFIBP1	1941.4568
PPFIBP2	370.1992	PPFIBP2	884.2545
PPHLN1	992.2916	PPHLN1	788.0229
PPIAL4C	32.5342	PPIAL4C	30.9556
PPIAL4G	35.9847	PPIAL4G	27.5909
PPIA	3756.2157	PPIA	4113.0621
PPIB	5908.4238	PPIB	7144.0295
PPIC	1150.033	PPIC	1106.3276
PPID	658.5701	PPID	579.4088
PPIEL	108.9401	PPIEL	84.1186
PPIE	659.063	PPIE	563.931
PPIF	1174.1871	PPIF	1675.6421
PPIG	1174.6801	PPIG	1388.293
PPIH	313.018	PPIH	274.563
